,Instrument,Company Common Name,Date,Price Close,Close Price
11831,LI.O,,2021-10-28T00:00:00Z,33.41,33.41
11832,LI.O,,2021-10-29T00:00:00Z,32.63,32.63
11833,LI.O,,2021-11-01T00:00:00Z,32.34,32.34
11834,LI.O,,2021-11-02T00:00:00Z,31.19,31.19
11835,LI.O,,2021-11-03T00:00:00Z,30.96,30.96
11836,LI.O,,2021-11-04T00:00:00Z,31.96,31.96
11837,LI.O,,2021-11-05T00:00:00Z,31.0,31.0
11838,LI.O,,2021-11-08T00:00:00Z,31.35,31.35
11839,LI.O,,2021-11-09T00:00:00Z,29.98,29.98
11840,LI.O,,2021-11-10T00:00:00Z,29.64,29.64
11841,LI.O,,2021-11-11T00:00:00Z,30.64,30.64
11842,LI.O,,2021-11-12T00:00:00Z,30.4,30.4
11843,LI.O,,2021-11-15T00:00:00Z,29.85,29.85
11844,LI.O,,2021-11-16T00:00:00Z,32.76,32.76
11845,LI.O,,2021-11-17T00:00:00Z,32.18,32.18
11846,LI.O,,2021-11-18T00:00:00Z,30.98,30.98
11847,LI.O,,2021-11-19T00:00:00Z,30.6,30.6
11848,LI.O,,2021-11-22T00:00:00Z,31.19,31.19
11849,LI.O,,2021-11-23T00:00:00Z,31.74,31.74
11850,LI.O,,2021-11-24T00:00:00Z,32.62,32.62
11851,LI.O,,2021-11-26T00:00:00Z,32.4,32.4
11852,LI.O,,2021-11-29T00:00:00Z,34.48,34.48
11853,LI.O,,2021-11-30T00:00:00Z,35.44,35.44
11854,LI.O,,2021-12-01T00:00:00Z,35.1,35.1
11855,LI.O,,2021-12-02T00:00:00Z,33.91,33.91
11856,LI.O,,2021-12-03T00:00:00Z,28.5,28.5
11857,LI.O,,2021-12-06T00:00:00Z,30.51,30.51
11858,LI.O,,2021-12-07T00:00:00Z,30.94,30.94
11859,LI.O,,2021-12-08T00:00:00Z,31.59,31.59
11860,LI.O,,2021-12-09T00:00:00Z,31.09,31.09
11861,LI.O,,2021-12-10T00:00:00Z,32.46,32.46
11862,LI.O,,2021-12-13T00:00:00Z,31.36,31.36
11863,LI.O,,2021-12-14T00:00:00Z,31.06,31.06
11864,LI.O,,2021-12-15T00:00:00Z,30.44,30.44
11865,LI.O,,2021-12-16T00:00:00Z,29.99,29.99
11866,LI.O,,2021-12-17T00:00:00Z,29.94,29.94
11867,LI.O,,2021-12-20T00:00:00Z,28.25,28.25
11868,LI.O,,2021-12-21T00:00:00Z,29.97,29.97
11869,LI.O,,2021-12-22T00:00:00Z,30.4,30.4
11870,LI.O,,2021-12-23T00:00:00Z,30.42,30.42
11871,LI.O,,2021-12-27T00:00:00Z,29.9,29.9
11872,LI.O,,2021-12-28T00:00:00Z,29.84,29.84
11873,LI.O,,2021-12-29T00:00:00Z,29.42,29.42
11874,LI.O,,2021-12-30T00:00:00Z,31.95,31.95
11875,LI.O,,2021-12-31T00:00:00Z,32.1,32.1
11876,LI.O,,2022-01-03T00:00:00Z,32.34,32.34
11877,LI.O,,2022-01-04T00:00:00Z,30.33,30.33
11878,LI.O,,2022-01-05T00:00:00Z,29.17,29.17
11879,LI.O,,2022-01-06T00:00:00Z,28.38,28.38
11880,LI.O,,2022-01-07T00:00:00Z,29.18,29.18
11881,LI.O,,2022-01-10T00:00:00Z,27.54,27.54
11882,LI.O,,2022-01-11T00:00:00Z,29.81,29.81
11883,LI.O,,2022-01-12T00:00:00Z,30.75,30.75
11884,LI.O,,2022-01-13T00:00:00Z,30.77,30.77
11885,LI.O,,2022-01-14T00:00:00Z,31.13,31.13
11886,LI.O,,2022-01-18T00:00:00Z,30.47,30.47
11887,LI.O,,2022-01-19T00:00:00Z,29.26,29.26
11888,LI.O,,2022-01-20T00:00:00Z,29.17,29.17
11889,LI.O,,2022-01-21T00:00:00Z,27.9,27.9
11890,LI.O,,2022-01-24T00:00:00Z,27.27,27.27
11891,LI.O,,2022-01-25T00:00:00Z,25.43,25.43
11892,LI.O,,2022-01-26T00:00:00Z,25.09,25.09
11893,LI.O,,2022-01-27T00:00:00Z,23.45,23.45
11894,LI.O,,2022-01-28T00:00:00Z,23.97,23.97
11895,LI.O,,2022-01-31T00:00:00Z,26.09,26.09
11896,LI.O,,2022-02-01T00:00:00Z,27.29,27.29
11897,LI.O,,2022-02-02T00:00:00Z,27.5,27.5
11898,LI.O,,2022-02-03T00:00:00Z,26.83,26.83
11899,LI.O,,2022-02-04T00:00:00Z,28.7,28.7
11900,LI.O,,2022-02-07T00:00:00Z,28.63,28.63
11901,LI.O,,2022-02-08T00:00:00Z,29.0,29.0
11902,LI.O,,2022-02-09T00:00:00Z,30.13,30.13
11903,LI.O,,2022-02-10T00:00:00Z,29.37,29.37
11904,LI.O,,2022-02-11T00:00:00Z,28.14,28.14
11905,LI.O,,2022-02-14T00:00:00Z,28.48,28.48
11906,LI.O,,2022-02-15T00:00:00Z,30.18,30.18
11907,LI.O,,2022-02-16T00:00:00Z,29.79,29.79
11908,LI.O,,2022-02-17T00:00:00Z,29.63,29.63
11909,LI.O,,2022-02-18T00:00:00Z,28.55,28.55
11910,LI.O,,2022-02-22T00:00:00Z,27.69,27.69
11911,LI.O,,2022-02-23T00:00:00Z,27.6,27.6
11912,LI.O,,2022-02-24T00:00:00Z,27.36,27.36
11913,LI.O,,2022-02-25T00:00:00Z,27.89,27.89
11914,LI.O,,2022-02-28T00:00:00Z,30.45,30.45
11915,LI.O,,2022-03-01T00:00:00Z,30.42,30.42
11916,LI.O,,2022-03-02T00:00:00Z,30.09,30.09
11917,LI.O,,2022-03-03T00:00:00Z,27.9,27.9
11918,LI.O,,2022-03-04T00:00:00Z,27.23,27.23
11919,LI.O,,2022-03-07T00:00:00Z,25.7,25.7
11920,LI.O,,2022-03-08T00:00:00Z,24.24,24.24
11921,LI.O,,2022-03-09T00:00:00Z,27.63,27.63
11922,LI.O,,2022-03-10T00:00:00Z,25.99,25.99
11923,LI.O,,2022-03-11T00:00:00Z,22.17,22.17
11924,LI.O,,2022-03-14T00:00:00Z,17.6,17.6
11925,LI.O,,2022-03-15T00:00:00Z,19.75,19.75
11926,LI.O,,2022-03-16T00:00:00Z,26.05,26.05
11927,LI.O,,2022-03-17T00:00:00Z,25.1,25.1
11928,LI.O,,2022-03-18T00:00:00Z,28.19,28.19
11929,LI.O,,2022-03-21T00:00:00Z,26.33,26.33
11930,LI.O,,2022-03-22T00:00:00Z,27.33,27.33
11931,LI.O,,2022-03-23T00:00:00Z,27.28,27.28
11932,LI.O,,2022-03-24T00:00:00Z,27.86,27.86
11933,LI.O,,2022-03-25T00:00:00Z,26.4,26.4
11934,LI.O,,2022-03-28T00:00:00Z,26.48,26.48
11935,LI.O,,2022-03-29T00:00:00Z,26.6,26.6
11936,LI.O,,2022-03-30T00:00:00Z,27.13,27.13
11937,LI.O,,2022-03-31T00:00:00Z,25.81,25.81
11938,LI.O,,2022-04-01T00:00:00Z,27.24,27.24
11939,LI.O,,2022-04-04T00:00:00Z,28.66,28.66
11940,LI.O,,2022-04-05T00:00:00Z,27.8,27.8
11941,LI.O,,2022-04-06T00:00:00Z,27.52,27.52
11942,LI.O,,2022-04-07T00:00:00Z,26.39,26.39
11943,LI.O,,2022-04-08T00:00:00Z,25.86,25.86
11944,LI.O,,2022-04-11T00:00:00Z,25.25,25.25
11945,LI.O,,2022-04-12T00:00:00Z,24.93,24.93
11946,LI.O,,2022-04-13T00:00:00Z,26.03,26.03
11947,LI.O,,2022-04-14T00:00:00Z,25.71,25.71
11948,LI.O,,2022-04-18T00:00:00Z,25.66,25.66
11949,LI.O,,2022-04-19T00:00:00Z,25.34,25.34
11950,LI.O,,2022-04-20T00:00:00Z,23.49,23.49
11951,LI.O,,2022-04-21T00:00:00Z,22.47,22.47
11952,LI.O,,2022-04-22T00:00:00Z,22.33,22.33
11953,LI.O,,2022-04-25T00:00:00Z,22.31,22.31
11954,LI.O,,2022-04-26T00:00:00Z,21.15,21.15
11955,LI.O,,2022-04-27T00:00:00Z,22.18,22.18
11956,LI.O,,2022-04-28T00:00:00Z,22.12,22.12
11957,LI.O,,2022-04-29T00:00:00Z,22.43,22.43
11958,LI.O,,2022-05-02T00:00:00Z,23.33,23.33
11959,LI.O,,2022-05-03T00:00:00Z,22.93,22.93
11960,LI.O,,2022-05-04T00:00:00Z,23.59,23.59
11961,LI.O,,2022-05-05T00:00:00Z,21.67,21.67
11962,LI.O,,2022-05-06T00:00:00Z,20.92,20.92
11963,LI.O,,2022-05-09T00:00:00Z,18.9,18.9
11964,LI.O,,2022-05-10T00:00:00Z,19.67,19.67
11965,LI.O,,2022-05-11T00:00:00Z,20.13,20.13
11966,LI.O,,2022-05-12T00:00:00Z,20.12,20.12
11967,LI.O,,2022-05-13T00:00:00Z,21.82,21.82
11968,LI.O,,2022-05-16T00:00:00Z,22.02,22.02
11969,LI.O,,2022-05-17T00:00:00Z,23.74,23.74
11970,LI.O,,2022-05-18T00:00:00Z,23.41,23.41
11971,LI.O,,2022-05-19T00:00:00Z,23.99,23.99
11972,LI.O,,2022-05-20T00:00:00Z,24.0,24.0
11973,LI.O,,2022-05-23T00:00:00Z,23.47,23.47
11974,LI.O,,2022-05-24T00:00:00Z,21.76,21.76
11975,LI.O,,2022-05-25T00:00:00Z,22.4,22.4
11976,LI.O,,2022-05-26T00:00:00Z,24.18,24.18
11977,LI.O,,2022-05-27T00:00:00Z,24.28,24.28
11978,LI.O,,2022-05-31T00:00:00Z,25.07,25.07
11979,LI.O,,2022-06-01T00:00:00Z,25.46,25.46
11980,LI.O,,2022-06-02T00:00:00Z,26.41,26.41
11981,LI.O,,2022-06-03T00:00:00Z,26.21,26.21
11982,LI.O,,2022-06-06T00:00:00Z,29.07,29.07
11983,LI.O,,2022-06-07T00:00:00Z,29.72,29.72
11984,LI.O,,2022-06-08T00:00:00Z,29.96,29.96
11985,LI.O,,2022-06-09T00:00:00Z,29.49,29.49
11986,LI.O,,2022-06-10T00:00:00Z,29.93,29.93
11987,LI.O,,2022-06-13T00:00:00Z,29.05,29.05
11988,LI.O,,2022-06-14T00:00:00Z,32.22,32.22
11989,LI.O,,2022-06-15T00:00:00Z,32.49,32.49
11990,LI.O,,2022-06-16T00:00:00Z,31.8,31.8
11991,LI.O,,2022-06-17T00:00:00Z,33.15,33.15
11992,LI.O,,2022-06-21T00:00:00Z,35.75,35.75
11993,LI.O,,2022-06-22T00:00:00Z,36.8,36.8
11994,LI.O,,2022-06-23T00:00:00Z,39.24,39.24
11995,LI.O,,2022-06-24T00:00:00Z,40.79,40.79
11996,LI.O,,2022-06-27T00:00:00Z,39.13,39.13
11997,LI.O,,2022-06-28T00:00:00Z,37.07,37.07
11998,LI.O,,2022-06-29T00:00:00Z,38.08,38.08
11999,LI.O,,2022-06-30T00:00:00Z,38.31,38.31
12000,LI.O,,2022-07-01T00:00:00Z,37.7,37.7
12001,LI.O,,2022-07-05T00:00:00Z,40.0,40.0
12002,LI.O,,2022-07-06T00:00:00Z,38.6,38.6
12003,LI.O,,2022-07-07T00:00:00Z,39.28,39.28
12004,LI.O,,2022-07-08T00:00:00Z,38.9,38.9
12005,LI.O,,2022-07-11T00:00:00Z,37.33,37.33
12006,LI.O,,2022-07-12T00:00:00Z,36.99,36.99
12007,LI.O,,2022-07-13T00:00:00Z,38.03,38.03
12008,LI.O,,2022-07-14T00:00:00Z,38.18,38.18
12009,LI.O,,2022-07-15T00:00:00Z,38.45,38.45
12010,LI.O,,2022-07-18T00:00:00Z,39.16,39.16
12011,LI.O,,2022-07-19T00:00:00Z,37.31,37.31
12012,LI.O,,2022-07-20T00:00:00Z,35.88,35.88
12013,LI.O,,2022-07-21T00:00:00Z,36.58,36.58
12014,LI.O,,2022-07-22T00:00:00Z,34.36,34.36
12015,LI.O,,2022-07-25T00:00:00Z,34.6,34.6
12016,LI.O,,2022-07-26T00:00:00Z,33.55,33.55
12017,LI.O,,2022-07-27T00:00:00Z,33.68,33.68
12018,LI.O,,2022-07-28T00:00:00Z,32.93,32.93
12019,LI.O,,2022-07-29T00:00:00Z,32.84,32.84
12020,LI.O,,2022-08-01T00:00:00Z,34.1,34.1
12021,LI.O,,2022-08-02T00:00:00Z,34.12,34.12
12022,LI.O,,2022-08-03T00:00:00Z,33.98,33.98
12023,LI.O,,2022-08-04T00:00:00Z,34.32,34.32
12024,LI.O,,2022-08-05T00:00:00Z,33.63,33.63
12025,LI.O,,2022-08-08T00:00:00Z,33.2,33.2
12026,LI.O,,2022-08-09T00:00:00Z,30.87,30.87
12027,LI.O,,2022-08-10T00:00:00Z,31.52,31.52
12028,LI.O,,2022-08-11T00:00:00Z,32.71,32.71
12029,LI.O,,2022-08-12T00:00:00Z,32.49,32.49
12030,LI.O,,2022-08-15T00:00:00Z,32.56,32.56
12031,LI.O,,2022-08-16T00:00:00Z,31.09,31.09
12032,LI.O,,2022-08-17T00:00:00Z,30.91,30.91
12033,LI.O,,2022-08-18T00:00:00Z,30.84,30.84
12034,LI.O,,2022-08-19T00:00:00Z,29.94,29.94
12035,LI.O,,2022-08-22T00:00:00Z,30.85,30.85
12036,LI.O,,2022-08-23T00:00:00Z,29.36,29.36
12037,LI.O,,2022-08-24T00:00:00Z,29.7,29.7
12038,LI.O,,2022-08-25T00:00:00Z,31.07,31.07
12039,LI.O,,2022-08-26T00:00:00Z,30.3,30.3
12040,LI.O,,2022-08-29T00:00:00Z,29.11,29.11
12041,LI.O,,2022-08-30T00:00:00Z,28.8,28.8
12042,LI.O,,2022-08-31T00:00:00Z,28.77,28.77
12043,LI.O,,2022-09-01T00:00:00Z,27.9,27.9
12044,LI.O,,2022-09-02T00:00:00Z,26.58,26.58
12045,LI.O,,2022-09-06T00:00:00Z,26.44,26.44
12046,LI.O,,2022-09-07T00:00:00Z,26.66,26.66
12047,LI.O,,2022-09-08T00:00:00Z,26.03,26.03
12048,LI.O,,2022-09-09T00:00:00Z,26.33,26.33
12049,LI.O,,2022-09-12T00:00:00Z,26.06,26.06
12050,LI.O,,2022-09-13T00:00:00Z,26.8,26.8
12051,LI.O,,2022-09-14T00:00:00Z,26.67,26.67
12052,LI.O,,2022-09-15T00:00:00Z,25.81,25.81
12053,LI.O,,2022-09-16T00:00:00Z,24.09,24.09
12054,LI.O,,2022-09-19T00:00:00Z,25.23,25.23
12055,LI.O,,2022-09-20T00:00:00Z,25.34,25.34
12056,LI.O,,2022-09-21T00:00:00Z,23.1,23.1
12057,LI.O,,2022-09-22T00:00:00Z,24.23,24.23
12058,LI.O,,2022-09-23T00:00:00Z,25.0,25.0
12059,LI.O,,2022-09-26T00:00:00Z,26.39,26.39
12060,LI.O,,2022-09-27T00:00:00Z,25.72,25.72
12061,LI.O,,2022-09-28T00:00:00Z,24.9,24.9
12062,LI.O,,2022-09-29T00:00:00Z,23.37,23.37
12063,LI.O,,2022-09-30T00:00:00Z,23.01,23.01
12064,LI.O,,2022-10-03T00:00:00Z,23.46,23.46
12065,LI.O,,2022-10-04T00:00:00Z,24.6,24.6
12066,LI.O,,2022-10-05T00:00:00Z,23.9,23.9
12067,LI.O,,2022-10-06T00:00:00Z,20.95,20.95
12068,LI.O,,2022-10-07T00:00:00Z,19.57,19.57
12069,LI.O,,2022-10-10T00:00:00Z,19.0,19.0
12070,LI.O,,2022-10-11T00:00:00Z,19.68,19.68
12071,LI.O,,2022-10-12T00:00:00Z,20.39,20.39
12072,LI.O,,2022-10-13T00:00:00Z,20.04,20.04
12073,LI.O,,2022-10-14T00:00:00Z,18.72,18.72
12074,LI.O,,2022-10-17T00:00:00Z,18.95,18.95
12075,LI.O,,2022-10-18T00:00:00Z,18.92,18.92
12076,LI.O,,2022-10-19T00:00:00Z,16.8,16.8
12077,LI.O,,2022-10-20T00:00:00Z,17.3,17.3
12078,LI.O,,2022-10-21T00:00:00Z,17.77,17.77
12079,LI.O,,2022-10-24T00:00:00Z,14.68,14.68
12080,LI.O,,2022-10-25T00:00:00Z,15.9,15.9
12081,LI.O,,2022-10-26T00:00:00Z,16.27,16.27
12082,LI.O,,2022-10-27T00:00:00Z,14.985,14.985
12083,LI.O,,2022-10-28T00:00:00Z,14.26,14.26
12084,LI.O,,2022-10-31T00:00:00Z,13.62,13.62
12085,LI.O,,2022-11-01T00:00:00Z,14.56,14.56
12086,LI.O,,2022-11-02T00:00:00Z,16.32,16.32
12087,LI.O,,2022-11-03T00:00:00Z,16.75,16.75
12088,LI.O,,2022-11-04T00:00:00Z,18.31,18.31
12089,LI.O,,2022-11-07T00:00:00Z,18.16,18.16
12090,LI.O,,2022-11-08T00:00:00Z,18.47,18.47
12091,LI.O,,2022-11-09T00:00:00Z,16.18,16.18
12092,LI.O,,2022-11-10T00:00:00Z,17.41,17.41
12093,LI.O,,2022-11-11T00:00:00Z,18.97,18.97
12094,LI.O,,2022-11-14T00:00:00Z,17.96,17.96
12095,LI.O,,2022-11-15T00:00:00Z,18.94,18.94
12096,LI.O,,2022-11-16T00:00:00Z,17.77,17.77
12097,LI.O,,2022-11-17T00:00:00Z,18.36,18.36
12098,LI.O,,2022-11-18T00:00:00Z,17.88,17.88
12099,LI.O,,2022-11-21T00:00:00Z,17.57,17.57
12100,LI.O,,2022-11-22T00:00:00Z,16.73,16.73
12101,LI.O,,2022-11-23T00:00:00Z,17.33,17.33
12102,LI.O,,2022-11-25T00:00:00Z,16.81,16.81
12103,LI.O,,2022-11-28T00:00:00Z,17.04,17.04
12104,LI.O,,2022-11-29T00:00:00Z,18.53,18.53
12105,LI.O,,2022-11-30T00:00:00Z,22.0,22.0
12106,LI.O,,2022-12-01T00:00:00Z,21.3,21.3
12107,LI.O,,2022-12-02T00:00:00Z,22.78,22.78
12108,LI.O,,2022-12-05T00:00:00Z,22.11,22.11
12109,LI.O,,2022-12-06T00:00:00Z,23.1,23.1
12110,LI.O,,2022-12-07T00:00:00Z,22.59,22.59
12111,LI.O,,2022-12-08T00:00:00Z,24.1,24.1
12112,LI.O,,2022-12-09T00:00:00Z,21.12,21.12
12113,LI.O,,2022-12-12T00:00:00Z,20.72,20.72
12114,LI.O,,2022-12-13T00:00:00Z,20.34,20.34
12115,LI.O,,2022-12-14T00:00:00Z,20.28,20.28
12116,LI.O,,2022-12-15T00:00:00Z,20.43,20.43
12117,LI.O,,2022-12-16T00:00:00Z,20.45,20.45
12118,LI.O,,2022-12-19T00:00:00Z,20.04,20.04
12119,LI.O,,2022-12-20T00:00:00Z,20.12,20.12
12120,LI.O,,2022-12-21T00:00:00Z,20.8,20.8
12121,LI.O,,2022-12-22T00:00:00Z,20.43,20.43
12122,LI.O,,2022-12-23T00:00:00Z,18.77,18.77
12123,LI.O,,2022-12-27T00:00:00Z,18.54,18.54
12124,LI.O,,2022-12-28T00:00:00Z,18.43,18.43
12125,LI.O,,2022-12-29T00:00:00Z,19.49,19.49
12126,LI.O,,2022-12-30T00:00:00Z,20.4,20.4
12127,LI.O,,2023-01-03T00:00:00Z,20.98,20.98
12128,LI.O,,2023-01-04T00:00:00Z,22.98,22.98
12129,LI.O,,2023-01-05T00:00:00Z,23.04,23.04
12130,LI.O,,2023-01-06T00:00:00Z,20.93,20.93
12131,LI.O,,2023-01-09T00:00:00Z,22.04,22.04
12132,LI.O,,2023-01-10T00:00:00Z,22.37,22.37
12133,LI.O,,2023-01-11T00:00:00Z,22.33,22.33
12134,LI.O,,2023-01-12T00:00:00Z,22.66,22.66
12135,LI.O,,2023-01-13T00:00:00Z,22.49,22.49
12136,LI.O,,2023-01-17T00:00:00Z,21.86,21.86
12137,LI.O,,2023-01-18T00:00:00Z,21.26,21.26
12138,LI.O,,2023-01-19T00:00:00Z,21.32,21.32
12139,LI.O,,2023-01-20T00:00:00Z,22.06,22.06
12140,LI.O,,2023-01-23T00:00:00Z,23.57,23.57
12141,LI.O,,2023-01-24T00:00:00Z,23.36,23.36
12142,LI.O,,2023-01-25T00:00:00Z,23.16,23.16
12143,LI.O,,2023-01-26T00:00:00Z,25.22,25.22
12144,LI.O,,2023-01-27T00:00:00Z,24.97,24.97
12145,LI.O,,2023-01-30T00:00:00Z,24.51,24.51
12146,LI.O,,2023-01-31T00:00:00Z,24.9,24.9
12147,LI.O,,2023-02-01T00:00:00Z,26.34,26.34
12148,LI.O,,2023-02-02T00:00:00Z,26.67,26.67
12149,LI.O,,2023-02-03T00:00:00Z,25.08,25.08
12150,LI.O,,2023-02-06T00:00:00Z,25.02,25.02
12151,LI.O,,2023-02-07T00:00:00Z,25.46,25.46
12152,LI.O,,2023-02-08T00:00:00Z,25.17,25.17
12153,LI.O,,2023-02-09T00:00:00Z,25.24,25.24
12154,LI.O,,2023-02-10T00:00:00Z,23.85,23.85
12155,LI.O,,2023-02-13T00:00:00Z,24.96,24.96
12156,LI.O,,2023-02-14T00:00:00Z,25.64,25.64
12157,LI.O,,2023-02-15T00:00:00Z,25.39,25.39
12158,LI.O,,2023-02-16T00:00:00Z,24.74,24.74
12159,LI.O,,2023-02-17T00:00:00Z,24.04,24.04
12160,LI.O,,2023-02-21T00:00:00Z,24.3,24.3
12161,LI.O,,2023-02-22T00:00:00Z,23.69,23.69
12162,LI.O,,2023-02-23T00:00:00Z,24.17,24.17
12163,LI.O,,2023-02-24T00:00:00Z,23.23,23.23
12164,LI.O,,2023-02-27T00:00:00Z,23.3,23.3
12165,LI.O,,2023-02-28T00:00:00Z,23.61,23.61
12166,LI.O,,2023-03-01T00:00:00Z,24.51,24.51
12167,LI.O,,2023-03-02T00:00:00Z,25.32,25.32
12168,LI.O,,2023-03-03T00:00:00Z,25.1,25.1
12169,LI.O,,2023-03-06T00:00:00Z,25.0,25.0
12170,LI.O,,2023-03-07T00:00:00Z,23.59,23.59
12171,LI.O,,2023-03-08T00:00:00Z,22.29,22.29
12172,LI.O,,2023-03-09T00:00:00Z,21.43,21.43
12173,LI.O,,2023-03-10T00:00:00Z,21.37,21.37
12174,LI.O,,2023-03-13T00:00:00Z,22.28,22.28
12175,LI.O,,2023-03-14T00:00:00Z,21.99,21.99
12176,LI.O,,2023-03-15T00:00:00Z,21.35,21.35
12177,LI.O,,2023-03-16T00:00:00Z,21.98,21.98
12178,LI.O,,2023-03-17T00:00:00Z,22.59,22.59
12179,LI.O,,2023-03-20T00:00:00Z,22.84,22.84
12180,LI.O,,2023-03-21T00:00:00Z,23.53,23.53
12181,LI.O,,2023-03-22T00:00:00Z,23.27,23.27
12182,LI.O,,2023-03-23T00:00:00Z,23.7,23.7
12183,LI.O,,2023-03-24T00:00:00Z,23.38,23.38
12184,LI.O,,2023-03-27T00:00:00Z,23.21,23.21
12185,LI.O,,2023-03-28T00:00:00Z,24.75,24.75
12186,LI.O,,2023-03-29T00:00:00Z,24.9,24.9
12187,LI.O,,2023-03-30T00:00:00Z,25.32,25.32
12188,LI.O,,2023-03-31T00:00:00Z,24.95,24.95
12189,LI.O,,2023-04-03T00:00:00Z,24.32,24.32
12190,LI.O,,2023-04-04T00:00:00Z,23.83,23.83
12191,LI.O,,2023-04-05T00:00:00Z,23.13,23.13
12192,LI.O,,2023-04-06T00:00:00Z,23.67,23.67
12193,LI.O,,2023-04-10T00:00:00Z,23.63,23.63
12194,LI.O,,2023-04-11T00:00:00Z,23.83,23.83
12195,LI.O,,2023-04-12T00:00:00Z,23.8,23.8
12196,LI.O,,2023-04-13T00:00:00Z,24.22,24.22
12197,LI.O,,2023-04-14T00:00:00Z,24.56,24.56
12198,LI.O,,2023-04-17T00:00:00Z,26.13,26.13
12199,LI.O,,2023-04-18T00:00:00Z,25.49,25.49
12200,LI.O,,2023-04-19T00:00:00Z,24.65,24.65
12201,LI.O,,2023-04-20T00:00:00Z,23.13,23.13
12202,LI.O,,2023-04-21T00:00:00Z,22.93,22.93
12203,LI.O,,2023-04-24T00:00:00Z,22.68,22.68
12204,LI.O,,2023-04-25T00:00:00Z,22.03,22.03
12205,LI.O,,2023-04-26T00:00:00Z,22.43,22.43
12206,LI.O,,2023-04-27T00:00:00Z,23.24,23.24
12207,LI.O,,2023-04-28T00:00:00Z,23.5,23.5
12208,LI.O,,2023-05-01T00:00:00Z,23.62,23.62
12209,LI.O,,2023-05-02T00:00:00Z,22.91,22.91
12210,LI.O,,2023-05-03T00:00:00Z,22.74,22.74
12211,LI.O,,2023-05-04T00:00:00Z,23.89,23.89
12212,LI.O,,2023-05-05T00:00:00Z,23.93,23.93
12213,LI.O,,2023-05-08T00:00:00Z,24.75,24.75
12214,LI.O,,2023-05-09T00:00:00Z,24.77,24.77
12215,LI.O,,2023-05-10T00:00:00Z,28.22,28.22
12216,LI.O,,2023-05-11T00:00:00Z,29.265,29.265
12217,LI.O,,2023-05-12T00:00:00Z,29.44,29.44
12218,LI.O,,2023-05-15T00:00:00Z,30.0,30.0
12219,LI.O,,2023-05-16T00:00:00Z,29.96,29.96
12220,LI.O,,2023-05-17T00:00:00Z,28.85,28.85
12221,LI.O,,2023-05-18T00:00:00Z,28.68,28.68
12222,LI.O,,2023-05-19T00:00:00Z,29.1,29.1
12223,LI.O,,2023-05-22T00:00:00Z,29.45,29.45
12224,LI.O,,2023-05-23T00:00:00Z,28.74,28.74
12225,LI.O,,2023-05-24T00:00:00Z,28.82,28.82
12226,LI.O,,2023-05-25T00:00:00Z,28.23,28.23
12227,LI.O,,2023-05-26T00:00:00Z,28.16,28.16
12228,LI.O,,2023-05-30T00:00:00Z,29.15,29.15
12229,LI.O,,2023-05-31T00:00:00Z,29.05,29.05
12230,LI.O,,2023-06-01T00:00:00Z,29.15,29.15
12231,LI.O,,2023-06-02T00:00:00Z,29.44,29.44
12232,LI.O,,2023-06-05T00:00:00Z,30.1,30.1
12233,LI.O,,2023-06-06T00:00:00Z,31.99,31.99
12234,LI.O,,2023-06-07T00:00:00Z,31.81,31.81
12235,LI.O,,2023-06-08T00:00:00Z,32.02,32.02
12236,LI.O,,2023-06-09T00:00:00Z,31.78,31.78
12237,LI.O,,2023-06-12T00:00:00Z,31.15,31.15
12238,LI.O,,2023-06-13T00:00:00Z,31.49,31.49
12239,LI.O,,2023-06-14T00:00:00Z,33.8,33.8
12240,LI.O,,2023-06-15T00:00:00Z,34.46,34.46
12241,LI.O,,2023-06-16T00:00:00Z,34.41,34.41
12242,LI.O,,2023-06-20T00:00:00Z,33.74,33.74
12243,LI.O,,2023-06-21T00:00:00Z,34.66,34.66
12244,LI.O,,2023-06-22T00:00:00Z,34.4,34.4
12245,LI.O,,2023-06-23T00:00:00Z,33.22,33.22
12246,LI.O,,2023-06-26T00:00:00Z,33.88,33.88
12247,LI.O,,2023-06-27T00:00:00Z,34.71,34.71
12248,LI.O,,2023-06-28T00:00:00Z,35.07,35.07
12249,LI.O,,2023-06-29T00:00:00Z,34.29,34.29
12250,LI.O,,2023-06-30T00:00:00Z,35.1,35.1
12251,LI.O,,2023-07-03T00:00:00Z,36.3,36.3
12252,LI.O,,2023-07-05T00:00:00Z,35.75,35.75
12253,LI.O,,2023-07-06T00:00:00Z,35.48,35.48
12254,LI.O,,2023-07-07T00:00:00Z,35.89,35.89
12255,LI.O,,2023-07-10T00:00:00Z,35.85,35.85
12256,LI.O,,2023-07-11T00:00:00Z,37.06,37.06
12257,LI.O,,2023-07-12T00:00:00Z,38.17,38.17
12258,LI.O,,2023-07-13T00:00:00Z,37.36,37.36
12259,LI.O,,2023-07-14T00:00:00Z,37.0,37.0
12260,LI.O,,2023-07-17T00:00:00Z,38.19,38.19
12261,LI.O,,2023-07-18T00:00:00Z,37.1,37.1
12262,LI.O,,2023-07-19T00:00:00Z,37.42,37.42
12263,LI.O,,2023-07-20T00:00:00Z,37.49,37.49
12264,LI.O,,2023-07-21T00:00:00Z,36.97,36.97
12265,LI.O,,2023-07-24T00:00:00Z,38.18,38.18
12266,LI.O,,2023-07-25T00:00:00Z,37.96,37.96
