Date,MOVE
2016-09,57.6154
2016-09,58.845
2016-09,60.556
2016-10,60.4308
2016-10,62.0787
2016-10,62.5694
2016-10,64.2883
2016-10,62.8398
2016-10,62.8398
2016-10,62.8398
2016-10,63.9548
2016-10,63.9548
2016-10,64.9764
2016-10,64.4162
2016-10,63.1833
2016-10,61.6413
2016-10,59.6172
2016-10,57.0892
2016-10,57.0892
2016-10,57.4141
2016-10,59.5122
2016-10,59.5122
2016-10,64.375
2016-10,65.465
2016-11,67.764
2016-11,69.2476
2016-11,72.5734
2016-11,74.6135
2016-11,74.6135
2016-11,68.4678
2016-11,76.3282
2016-11,82.5707
2016-11,82.5707
2016-11,89.2178
2016-11,84.1174
2016-11,80.1246
2016-11,77.5351
2016-11,81.6473
2016-11,80.5793
2016-11,76.4616
2016-11,78.6397
2016-11,78.6397
2016-11,79.693
2016-11,78.7352
2016-11,77.3039
2016-11,80.9553
2016-12,86.6292
2016-12,82.058
2016-12,79.8381
2016-12,76.5652
2016-12,73.4412
2016-12,73.1102
2016-12,75.5479
2016-12,76.3941
2016-12,75.3586
2016-12,75.8376
2016-12,78.6122
2016-12,78.2199
2016-12,75.2435
2016-12,75.4572
2016-12,73.971
2016-12,74.0548
2016-12,72.5726
2016-12,72.5726
2016-12,70.6642
2016-12,70.7909
2016-12,71.2764
2016-12,71.6297
2016-12,71.6297
2017-01,76.7316
2017-01,76.4077
2017-01,76.5029
2017-01,75.2375
2017-01,74.8288
2017-01,73.2584
2017-01,72.8257
2017-01,73.744
2017-01,74.5005
2017-01,74.5005
2017-01,73.939
2017-01,73.9423
2017-01,78.3221
2017-01,76.7057
2017-01,75.5172
2017-01,75.5299
2017-01,77.0613
2017-01,74.6944
2017-01,72.1877
2017-01,72.3572
2017-01,72.5153
2017-02,70.8378
2017-02,69.9231
2017-02,67.3897
2017-02,67.5544
2017-02,68.07
2017-02,68.7425
2017-02,68.9453
2017-02,69.6282
2017-02,68.8286
2017-02,67.2553
2017-02,65.5141
2017-02,68.2298
2017-02,69.7839
2017-02,69.7839
2017-02,68.7218
2017-02,69.2627
2017-02,68.641
2017-02,69.8485
2017-02,70.8911
2017-02,70.8911
2017-02,70.8911
2017-03,69.539
2017-03,65.787
2017-03,65.4098
2017-03,66.0329
2017-03,66.6094
2017-03,69.1812
2017-03,67.7001
2017-03,65.6376
2017-03,65.182
2017-03,61.62
2017-03,60.4397
2017-03,60.7216
2017-03,59.8151
2017-03,62.1347
2017-03,62.1347
2017-03,65.2168
2017-03,64.4514
2017-03,62.6832
2017-03,61.9509
2017-03,61.0203
2017-03,60.9355
2017-03,60.6987
2017-04,61.228
2017-04,64.7657
2017-04,63.7153
2017-04,68.2529
2017-04,68.6602
2017-04,68.4973
2017-04,70.5585
2017-04,73.4226
2017-04,74.4847
2017-04,74.4847
2017-04,70.9568
2017-04,72.8666
2017-04,73.1268
2017-04,73.8561
2017-04,77.1537
2017-04,63.2709
2017-04,62.3632
2017-04,60.9543
2017-04,59.8191
2017-04,60.1925
2017-05,59.3993
2017-05,60.324
2017-05,59.384
2017-05,60.0804
2017-05,58.7242
2017-05,55.4105
2017-05,55.2203
2017-05,55.0298
2017-05,54.467
2017-05,55.7115
2017-05,56.7293
2017-05,55.4971
2017-05,62.5769
2017-05,58.9788
2017-05,57.8248
2017-05,55.4739
2017-05,55.4739
2017-05,54.4058
2017-05,54.3201
2017-05,54.0528
2017-05,54.0528
2017-05,54.0528
2017-05,53.9509
2017-06,53.9973
2017-06,53.736
2017-06,52.9974
2017-06,53.2197
2017-06,54.7989
2017-06,53.7306
2017-06,52.5578
2017-06,52.3162
2017-06,51.6651
2017-06,52.215
2017-06,51.5928
2017-06,51.4839
2017-06,51.6005
2017-06,51.5955
2017-06,51.6373
2017-06,51.1318
2017-06,51.1575
2017-06,50.0183
2017-06,52.1031
2017-06,52.5083
2017-06,54.6615
2017-06,55.2201
2017-07,55.2549
2017-07,55.2549
2017-07,56.437
2017-07,56.9551
2017-07,55.7569
2017-07,53.1771
2017-07,53.2247
2017-07,52.4337
2017-07,52.2106
2017-07,51.0294
2017-07,50.0021
2017-07,49.549
2017-07,48.2572
2017-07,46.9986
2017-07,47.4498
2017-07,46.9963
2017-07,49.5734
2017-07,47.2833
2017-07,48.4176
2017-07,48.5291
2017-07,48.1375
2017-08,49.9721
2017-08,48.7476
2017-08,47.9293
2017-08,47.2827
2017-08,46.9123
2017-08,47.3352
2017-08,49.6655
2017-08,52.0038
2017-08,52.0646
2017-08,49.2968
2017-08,48.6336
2017-08,48.4663
2017-08,48.8418
2017-08,50.1582
2017-08,52.056
2017-08,51.3012
2017-08,52.082
2017-08,52.49
2017-08,50.5552
2017-08,48.8608
2017-08,51.4034
2017-08,51.557
2017-08,51.1311
2017-09,49.4378
2017-09,49.4378
2017-09,53.3179
2017-09,52.9189
2017-09,54.0104
2017-09,54.0104
2017-09,51.8823
2017-09,51.6453
2017-09,51.3709
2017-09,50.7289
2017-09,50.6332
2017-09,50.1627
2017-09,49.8605
2017-09,49.1538
2017-09,48.3122
2017-09,50.5164
2017-09,51.1119
2017-09,50.6363
2017-09,52.0778
2017-09,51.8596
2017-09,52.8752
2017-10,54.4569
2017-10,54.5958
2017-10,54.4927
2017-10,55.584
2017-10,54.9815
2017-10,54.9815
2017-10,53.8854
2017-10,52.687
2017-10,51.8228
2017-10,50.8509
2017-10,50.8509
2017-10,49.0311
2017-10,50.2887
2017-10,51.4868
2017-10,53.9818
2017-10,54.0973
2017-10,55.9354
2017-10,57.3572
2017-10,57.3492
2017-10,54.6722
2017-10,51.6895
2017-10,51.1485
2017-11,49.9351
2017-11,48.7304
2017-11,45.83
2017-11,45.0469
2017-11,44.1986
2017-11,43.9656
2017-11,44.9901
2017-11,47.2888
2017-11,46.3853
2017-11,47.7729
2017-11,47.9978
2017-11,47.7421
2017-11,49.0879
2017-11,48.097
2017-11,48.0895
2017-11,46.8754
2017-11,46.8754
2017-11,46.1607
2017-11,45.2922
2017-11,44.9321
2017-11,45.5355
2017-11,46.8271
2017-12,50.1704
2017-12,48.7613
2017-12,49.2373
2017-12,49.3218
2017-12,49.2358
2017-12,47.4922
2017-12,46.5721
2017-12,46.7466
2017-12,45.0348
2017-12,44.8357
2017-12,46.4338
2017-12,46.7275
2017-12,48.9577
2017-12,49.9539
2017-12,51.6035
2017-12,50.3803
2017-12,50.3803
2017-12,48.8209
2017-12,47.73
2017-12,46.1938
2017-12,46.5962
2017-12,46.5962
2018-01,49.172
2018-01,47.6043
2018-01,47.382
2018-01,46.0677
2018-01,45.8988
2018-01,47.2861
2018-01,49.1669
2018-01,48.1908
2018-01,47.6086
2018-01,47.6086
2018-01,45.9144
2018-01,45.8824
2018-01,48.549
2018-01,48.549
2018-01,52.5957
2018-01,52.5489
2018-01,54.1055
2018-01,53.3762
2018-01,55.6349
2018-01,55.9778
2018-01,57.2766
2018-01,57.1957
2018-02,57.8349
2018-02,60.3309
2018-02,60.4092
2018-02,60.4092
2018-02,66.0719
2018-02,67.848
2018-02,67.848
2018-02,69.8563
2018-02,68.9688
2018-02,69.5242
2018-02,66.6769
2018-02,63.0303
2018-02,63.0303
2018-02,60.2601
2018-02,61.1605
2018-02,61.1423
2018-02,64.6014
2018-02,63.7167
2018-02,63.9312
2018-02,62.9735
2018-03,63.6636
2018-03,65.3027
2018-03,64.7081
2018-03,63.5009
2018-03,63.3467
2018-03,61.5841
2018-03,58.9669
2018-03,58.2927
2018-03,55.0737
2018-03,57.8488
2018-03,57.705
2018-03,59.0088
2018-03,59.9821
2018-03,57.8936
2018-03,55.7212
2018-03,55.9292
2018-03,56.1683
2018-03,54.5493
2018-03,56.2705
2018-03,58.3472
2018-03,58.5414
2018-03,58.5414
2018-04,58.6648
2018-04,56.0226
2018-04,55.3496
2018-04,53.722
2018-04,56.0682
2018-04,52.5082
2018-04,51.4331
2018-04,50.4997
2018-04,51.4875
2018-04,51.1426
2018-04,49.741
2018-04,48.3408
2018-04,50.0027
2018-04,51.0989
2018-04,52.7054
2018-04,52.79
2018-04,52.9989
2018-04,55.2013
2018-04,53.1378
2018-04,51.2666
2018-04,50.3548
2018-05,51.7834
2018-05,49.0506
2018-05,49.4334
2018-05,49.4334
2018-05,48.0187
2018-05,48.8187
2018-05,49.3744
2018-05,47.8065
2018-05,47.0574
2018-05,48.3398
2018-05,52.6574
2018-05,55.1322
2018-05,54.1936
2018-05,53.2606
2018-05,53.0812
2018-05,52.5716
2018-05,53.2687
2018-05,52.1608
2018-05,54.095
2018-05,54.095
2018-05,62.9975
2018-05,61.8624
2018-05,60.5438
2018-06,56.9385
2018-06,54.2952
2018-06,54.4626
2018-06,56.4419
2018-06,56.5817
2018-06,59.5738
2018-06,57.8304
2018-06,55.9633
2018-06,53.7911
2018-06,52.4959
2018-06,53.0803
2018-06,52.327
2018-06,52.4
2018-06,51.9226
2018-06,53.0869
2018-06,53.0257
2018-06,53.0406
2018-06,51.2968
2018-06,53.0487
2018-06,52.131
2018-06,51.1681
2018-07,50.2512
2018-07,51.2172
2018-07,51.2172
2018-07,51.4624
2018-07,50.1345
2018-07,49.6901
2018-07,49.8114
2018-07,50.4776
2018-07,48.5729
2018-07,48.2815
2018-07,47.7875
2018-07,46.6417
2018-07,45.2649
2018-07,47.1125
2018-07,49.0476
2018-07,51.5057
2018-07,50.3082
2018-07,48.2909
2018-07,49.2705
2018-07,48.8313
2018-07,49.4151
2018-07,46.5038
2018-08,48.3833
2018-08,47.9971
2018-08,47.666
2018-08,46.8562
2018-08,47.1489
2018-08,46.8358
2018-08,47.3541
2018-08,50.6302
2018-08,50.7723
2018-08,49.8427
2018-08,51.5202
2018-08,50.6087
2018-08,50.6949
2018-08,50.9746
2018-08,50.3166
2018-08,49.6368
2018-08,49.1983
2018-08,49.1577
2018-08,49.3802
2018-08,49.9473
2018-08,49.1
2018-08,50.4093
2018-08,50.7097
2018-08,50.7097
2018-09,49.5692
2018-09,48.3958
2018-09,48.6547
2018-09,49.4302
2018-09,47.6915
2018-09,47.9734
2018-09,46.789
2018-09,46.0558
2018-09,47.45
2018-09,46.8087
2018-09,47.9674
2018-09,48.7934
2018-09,49.3444
2018-09,48.8315
2018-09,48.3059
2018-09,49.3793
2018-09,47.4395
2018-09,45.7079
2018-09,46.1634
2018-10,44.2847
2018-10,45.3545
2018-10,50.2064
2018-10,55.0667
2018-10,55.1865
2018-10,55.1865
2018-10,53.4469
2018-10,55.7
2018-10,56.0697
2018-10,54.3741
2018-10,51.2463
2018-10,50.1799
2018-10,48.9863
2018-10,52.635
2018-10,52.0433
2018-10,51.8496
2018-10,55.0139
2018-10,57.693
2018-10,56.6997
2018-10,62.7013
2018-10,59.7688
2018-10,61.7929
2018-10,60.1285
2018-11,58.5415
2018-11,61.416
2018-11,59.897
2018-11,59.0075
2018-11,59.0075
2018-11,51.5845
2018-11,53.5442
2018-11,53.5442
2018-11,52.234
2018-11,53.8998
2018-11,56.2239
2018-11,60.4328
2018-11,59.4651
2018-11,59.4874
2018-11,57.6452
2018-11,57.6452
2018-11,57.3123
2018-11,51.5345
2018-11,51.2362
2018-11,50.7621
2018-11,50.9159
2018-11,52.4322
2018-12,50.3104
2018-12,53.8639
2018-12,53.8639
2018-12,53.8639
2018-12,60.7438
2018-12,60.2587
2018-12,58.7319
2018-12,58.2275
2018-12,55.7492
2018-12,56.1275
2018-12,55.4075
2018-12,59.3962
2018-12,59.009
2018-12,58.762
2018-12,61.6148
2018-12,66.0443
2018-12,66.0443
2018-12,63.8872
2018-12,68.3371
2018-12,66.6613
2018-12,66.5828
2018-12,66.5828
2019-01,62.8045
2019-01,65.7852
2019-01,65.8207
2019-01,60.8802
2019-01,59.045
2019-01,57.0177
2019-01,56.6493
2019-01,55.9434
2019-01,55.3414
2019-01,53.0115
2019-01,51.9493
2019-01,53.4391
2019-01,53.7818
2019-01,53.7818
2019-01,54.6405
2019-01,54.1942
2019-01,54.1789
2019-01,52.496
2019-01,50.9512
2019-01,49.8021
2019-01,48.3202
2019-01,49.8117
2019-02,48.7887
2019-02,48.874
2019-02,48.6212
2019-02,47.4392
2019-02,48.9702
2019-02,49.628
2019-02,48.3198
2019-02,49.0236
2019-02,48.1677
2019-02,47.1872
2019-02,45.7323
2019-02,45.7323
2019-02,45.0614
2019-02,44.5448
2019-02,46.5487
2019-02,47.2184
2019-02,46.1606
2019-02,46.2842
2019-02,46.2842
2019-02,47.2183
2019-03,47.9044
2019-03,46.7423
2019-03,45.8567
2019-03,45.6342
2019-03,45.8309
2019-03,45.8253
2019-03,44.8436
2019-03,44.86
2019-03,44.5688
2019-03,45.2381
2019-03,46.054
2019-03,44.9477
2019-03,43.6778
2019-03,42.5322
2019-03,44.5137
2019-03,52.2586
2019-03,57.1059
2019-03,56.5131
2019-03,60.9728
2019-03,59.927
2019-03,58.5478
2019-04,52.6899
2019-04,54.2056
2019-04,53.8399
2019-04,51.6954
2019-04,49.2196
2019-04,47.8937
2019-04,48.8314
2019-04,48.6003
2019-04,46.9
2019-04,48.8439
2019-04,47.6389
2019-04,48.3127
2019-04,48.6528
2019-04,49.228
2019-04,49.228
2019-04,48.7782
2019-04,49.7852
2019-04,50.5232
2019-04,49.7858
2019-04,49.4279
2019-04,48.0523
2019-04,49.4711
2019-05,46.7453
2019-05,46.7165
2019-05,45.7821
2019-05,47.8193
2019-05,52.3609
2019-05,51.3087
2019-05,54.7235
2019-05,53.4923
2019-05,57.8938
2019-05,55.3462
2019-05,57.4009
2019-05,56.9754
2019-05,56.9732
2019-05,56.5504
2019-05,55.3473
2019-05,54.9586
2019-05,61.0665
2019-05,60.5383
2019-05,60.5383
2019-05,61.7682
2019-05,63.1556
2019-05,61.7429
2019-05,72.681
2019-06,73.5574
2019-06,75.2595
2019-06,77.6396
2019-06,73.4193
2019-06,68.6928
2019-06,65.6237
2019-06,64.9288
2019-06,68.4258
2019-06,75.7382
2019-06,80.8203
2019-06,76.8751
2019-06,76.7365
2019-06,71.3661
2019-06,72.3657
2019-06,74.6269
2019-06,73.7603
2019-06,74.2246
2019-06,73.7344
2019-06,69.9154
2019-06,70.4339
2019-07,66.5296
2019-07,68.5997
2019-07,68.326
2019-07,68.326
2019-07,65.2773
2019-07,63.2188
2019-07,62.9002
2019-07,62.3884
2019-07,62.9563
2019-07,62.7766
2019-07,61.8957
2019-07,61.2943
2019-07,62.2913
2019-07,63.1196
2019-07,63.8649
2019-07,60.974
2019-07,61.226
2019-07,60.7127
2019-07,60.9893
2019-07,58.9008
2019-07,58.5463
2019-07,57.843
2019-07,55.2468
2019-08,64.6756
2019-08,66.1145
2019-08,77.236
2019-08,73.9212
2019-08,79.0767
2019-08,78.552
2019-08,78.9672
2019-08,81.5755
2019-08,77.6971
2019-08,87.2194
2019-08,90.617
2019-08,89.5162
2019-08,86.4916
2019-08,86.8642
2019-08,84.5123
2019-08,83.1516
2019-08,91.8222
2019-08,87.9793
2019-08,88.6712
2019-08,89.8664
2019-08,86.9435
2019-08,86.8897
2019-08,86.8897
2019-09,85.2653
2019-09,81.6016
2019-09,79.9169
2019-09,78.821
2019-09,76.4382
2019-09,76.7837
2019-09,76.7033
2019-09,77.5711
2019-09,85.5301
2019-09,85.9485
2019-09,84.7607
2019-09,79.6633
2019-09,78.1445
2019-09,80.0726
2019-09,81.0116
2019-09,83.0673
2019-09,80.2171
2019-09,79.8713
2019-09,79.9722
2019-09,77.2005
2019-10,85.6073
2019-10,89.3853
2019-10,87.9438
2019-10,83.1527
2019-10,81.8598
2019-10,80.4689
2019-10,79.3105
2019-10,80.1374
2019-10,79.86
2019-10,79.86
2019-10,80.06
2019-10,77.94
2019-10,77.61
2019-10,78.35
2019-10,80.25
2019-10,78.73
2019-10,73.03
2019-10,68.97
2019-10,67.07
2019-10,67.41
2019-10,67.61
2019-10,63.32
2019-10,65.88
2019-11,57.28
2019-11,60.18
2019-11,61.48
2019-11,61.73
2019-11,67.08
2019-11,64.44
2019-11,64.44
2019-11,69.82
2019-11,66.1
2019-11,64.17
2019-11,61.7
2019-11,64.13
2019-11,62.64
2019-11,65.58
2019-11,61.83
2019-11,62.17
2019-11,61.55
2019-11,60.39
2019-11,57.62
2019-11,57.62
2019-11,56.57
2019-12,59.42
2019-12,64.62
2019-12,63.01
2019-12,63.73
2019-12,64.07
2019-12,67.29
2019-12,67.09
2019-12,61.3
2019-12,61.63
2019-12,56.44
2019-12,56.13
2019-12,55.38
2019-12,53.41
2019-12,53.7
2019-12,54.19
2019-12,55.31
2019-12,58.32
2019-12,58.32
2019-12,56.42
2019-12,55.3
2019-12,59.63
2019-12,58.28
2020-01,58.28
2020-01,57.2
2020-01,60.12
2020-01,62.79
2020-01,62.63
2020-01,60.49
2020-01,57.66
2020-01,53.32
2020-01,53.27
2020-01,52.35
2020-01,50.54
2020-01,50.37
2020-01,49.67
2020-01,49.67
2020-01,53.42
2020-01,51.31
2020-01,55.34
2020-01,59.94
2020-01,66.73
2020-01,65.6
2020-01,66.17
2020-01,71.07
2020-01,72.98
2020-02,72.81
2020-02,68.17
2020-02,64.07
2020-02,61.24
2020-02,65.59
2020-02,68.13
2020-02,64.89
2020-02,63.52
2020-02,63.51
2020-02,62.38
2020-02,62.38
2020-02,67.66
2020-02,68.04
2020-02,69.6
2020-02,74.54
2020-02,86.92
2020-02,87.38
2020-02,87.0
2020-02,92.59
2020-02,109.67
2020-03,104.89
2020-03,102.97
2020-03,89.59
2020-03,96.96
2020-03,125.21
2020-03,163.7
2020-03,123.72
2020-03,127.84
2020-03,152.62
2020-03,138.4
2020-03,124.53
2020-03,109.85
2020-03,124.14
2020-03,141.13
2020-03,133.37
2020-03,135.38
2020-03,111.09
2020-03,87.14
2020-03,88.48
2020-03,88.33
2020-03,90.7
2020-03,83.87
2020-04,83.13
2020-04,71.99
2020-04,65.01
2020-04,66.28
2020-04,72.21
2020-04,75.71
2020-04,74.39
2020-04,74.39
2020-04,75.85
2020-04,69.52
2020-04,70.5
2020-04,69.93
2020-04,69.84
2020-04,70.6
2020-04,73.83
2020-04,72.29
2020-04,67.25
2020-04,66.09
2020-04,62.7
2020-04,58.89
2020-04,57.15
2020-04,53.59
2020-05,48.11
2020-05,49.25
2020-05,49.65
2020-05,51.31
2020-05,54.93
2020-05,57.4
2020-05,61.6
2020-05,61.26
2020-05,57.56
2020-05,59.05
2020-05,56.53
2020-05,58.7
2020-05,60.09
2020-05,58.85
2020-05,55.62
2020-05,51.67
2020-05,51.67
2020-05,52.22
2020-05,52.98
2020-05,50.57
2020-05,51.55
2020-06,55.07
2020-06,55.35
2020-06,61.24
2020-06,61.18
2020-06,61.97
2020-06,62.77
2020-06,62.94
2020-06,60.02
2020-06,56.47
2020-06,55.81
2020-06,58.09
2020-06,60.49
2020-06,58.16
2020-06,55.15
2020-06,53.45
2020-06,53.93
2020-06,54.04
2020-06,54.89
2020-06,51.57
2020-06,51.21
2020-06,52.96
2020-06,54.13
2020-07,53.28
2020-07,50.96
2020-07,50.96
2020-07,52.03
2020-07,50.98
2020-07,49.8
2020-07,50.07
2020-07,49.19
2020-07,49.55
2020-07,50.81
2020-07,47.08
2020-07,46.43
2020-07,45.68
2020-07,46.82
2020-07,46.45
2020-07,45.32
2020-07,43.93
2020-07,42.48
2020-07,42.61
2020-07,41.27
2020-07,41.63
2020-07,40.66
2020-07,41.98
2020-08,43.1345
2020-08,44.1071
2020-08,41.7507
2020-08,42.6047
2020-08,41.4622
2020-08,42.213
2020-08,45.2642
2020-08,44.2282
2020-08,45.0836
2020-08,43.09
2020-08,45.81
2020-08,46.06
2020-08,44.6
2020-08,44.58
2020-08,45.14
2020-08,46.33
2020-08,47.89
2020-08,47.99
2020-08,49.29
2020-08,48.19
2020-08,47.02
2020-09,44.3
2020-09,44.86
2020-09,45.76
2020-09,47.04
2020-09,47.04
2020-09,50.68
2020-09,48.82
2020-09,45.21
2020-09,43.12
2020-09,44.21
2020-09,43.06
2020-09,42.43
2020-09,38.45
2020-09,37.24
2020-09,38.63
2020-09,39.35
2020-09,38.63
2020-09,37.22
2020-09,36.97
2020-09,37.4
2020-09,36.62
2020-09,39.21
2020-10,38.65
2020-10,39.97
2020-10,39.81
2020-10,57.75
2020-10,56.98
2020-10,57.31
2020-10,57.52
2020-10,57.52
2020-10,55.59
2020-10,53.5
2020-10,55.62
2020-10,57.25
2020-10,61.16
2020-10,60.42
2020-10,59.07
2020-10,59.73
2020-10,58.46
2020-10,58.95
2020-10,57.88
2020-10,57.13
2020-10,61.3
2020-10,61.91
2020-11,63.56
2020-11,64.37
2020-11,47.74
2020-11,43.76
2020-11,39.88
2020-11,44.94
2020-11,46.19
2020-11,46.19
2020-11,44.17
2020-11,42.95
2020-11,42.49
2020-11,43.08
2020-11,43.62
2020-11,43.53
2020-11,42.31
2020-11,43.04
2020-11,42.38
2020-11,39.62
2020-11,39.62
2020-11,39.64
2020-11,40.84
2020-12,41.53
2020-12,43.92
2020-12,42.53
2020-12,43.89
2020-12,49.67
2020-12,49.1
2020-12,48.48
2020-12,47.15
2020-12,47.52
2020-12,49.22
2020-12,48.14
2020-12,46.96
2020-12,44.15
2020-12,44.64
2020-12,46.66
2020-12,43.57
2020-12,42.74
2020-12,42.11
2020-12,42.11
2020-12,45.26
2020-12,46.1
2020-12,47.19
2020-12,48.98
2020-12,48.98
2021-01,49.59
2021-01,48.95
2021-01,44.64
2021-01,45.2
2021-01,44.81
2021-01,47.77
2021-01,50.12
2021-01,45.6
2021-01,46.23
2021-01,45.14
2021-01,45.14
2021-01,45.23
2021-01,42.53
2021-01,43.01
2021-01,43.09
2021-01,43.08
2021-01,43.14
2021-01,44.16
2021-01,45.53
2021-01,47.41
2021-02,46.28
2021-02,45.91
2021-02,46.93
2021-02,47.25
2021-02,47.2
2021-02,48.45
2021-02,46.75
2021-02,46.27
2021-02,45.95
2021-02,47.01
2021-02,47.01
2021-02,56.78
2021-02,55.97
2021-02,56.12
2021-02,60.43
2021-02,62.42
2021-02,61.73
2021-02,61.92
2021-02,74.16
2021-02,75.66
2021-03,68.73
2021-03,57.7
2021-03,65.83
2021-03,68.13
2021-03,69.37
2021-03,71.65
2021-03,67.44
2021-03,63.19
2021-03,63.9
2021-03,70.83
2021-03,70.79
2021-03,70.81
2021-03,66.75
2021-03,70.48
2021-03,68.8
2021-03,67.62
2021-03,60.77
2021-03,60.71
2021-03,59.54
2021-03,61.49
2021-03,65.96
2021-03,67.44
2021-03,71.27
2021-04,64.99
2021-04,63.71
2021-04,61.79
2021-04,60.29
2021-04,62.54
2021-04,60.08
2021-04,61.21
2021-04,63.5
2021-04,61.2
2021-04,60.08
2021-04,59.05
2021-04,62.57
2021-04,63.96
2021-04,64.35
2021-04,62.27
2021-04,59.62
2021-04,59.98
2021-04,60.98
2021-04,60.15
2021-04,60.31
2021-04,59.02
2021-04,58.13
2021-05,57.33
2021-05,58.51
2021-05,56.93
2021-05,57.75
2021-05,54.13
2021-05,55.48
2021-05,58.01
2021-05,58.47
2021-05,56.59
2021-05,54.99
2021-05,58.59
2021-05,57.18
2021-05,57.31
2021-05,55.04
2021-05,54.59
2021-05,54.94
2021-05,53.72
2021-05,52.82
2021-05,53.47
2021-05,52.04
2021-05,52.04
2021-06,54.99
2021-06,55.21
2021-06,53.96
2021-06,49.78
2021-06,49.55
2021-06,49.93
2021-06,52.84
2021-06,48.26
2021-06,50.85
2021-06,54.03
2021-06,52.92
2021-06,54.28
2021-06,54.91
2021-06,60.45
2021-06,61.86
2021-06,58.64
2021-06,55.6
2021-06,54.83
2021-06,55.58
2021-06,56.33
2021-06,56.8
2021-06,57.27
2021-07,57.52
2021-07,52.41
2021-07,52.41
2021-07,56.55
2021-07,60.65
2021-07,61.68
2021-07,59.92
2021-07,60.78
2021-07,60.8
2021-07,57.31
2021-07,56.98
2021-07,58.24
2021-07,67.58
2021-07,69.31
2021-07,65.28
2021-07,64.96
2021-07,65.28
2021-07,69.03
2021-07,70.07
2021-07,62.4
2021-07,62.08
2021-07,61.19
2021-08,64.29
2021-08,65.42
2021-08,62.67
2021-08,63.57
2021-08,62.64
2021-08,65.72
2021-08,66.55
2021-08,60.66
2021-08,57.39
2021-08,55.45
2021-08,59.4
2021-08,60.28
2021-08,58.05
2021-08,59.38
2021-08,59.95
2021-08,62.23
2021-08,63.03
2021-08,64.51
2021-08,63.41
2021-08,57.98
2021-08,60.14
2021-08,59.54
2021-09,58.09
2021-09,55.8
2021-09,53.26
2021-09,53.26
2021-09,57.05
2021-09,57.02
2021-09,52.61
2021-09,51.73
2021-09,53.1
2021-09,51.73
2021-09,53.93
2021-09,53.7
2021-09,56.06
2021-09,59.58
2021-09,59.2
2021-09,55.92
2021-09,56.79
2021-09,58.46
2021-09,60.5
2021-09,62.71
2021-09,61.21
2021-09,61.07
2021-10,57.38
2021-10,60.61
2021-10,62.83
2021-10,60.65
2021-10,60.91
2021-10,59.65
2021-10,59.65
2021-10,62.95
2021-10,60.84
2021-10,59.35
2021-10,62.7
2021-10,70.77
2021-10,68.25
2021-10,65.47
2021-10,69.42
2021-10,72.04
2021-10,68.96
2021-10,66.7
2021-10,70.06
2021-10,71.96
2021-10,75.45
2021-11,78.34
2021-11,71.04
2021-11,71.22
2021-11,64.61
2021-11,66.9
2021-11,70.97
2021-11,73.02
2021-11,78.31
2021-11,78.31
2021-11,78.61
2021-11,81.59
2021-11,81.58
2021-11,81.58
2021-11,74.51
2021-11,73.39
2021-11,79.21
2021-11,80.57
2021-11,83.15
2021-11,83.15
2021-11,89.45
2021-11,89.41
2021-11,84.04
2021-12,82.97
2021-12,82.55
2021-12,79.14
2021-12,87.89
2021-12,88.14
2021-12,80.29
2021-12,79.54
2021-12,74.36
2021-12,76.41
2021-12,78.98
2021-12,74.06
2021-12,69.1
2021-12,72.46
2021-12,77.02
2021-12,79.52
2021-12,76.85
2021-12,77.29
2021-12,77.29
2021-12,80.12
2021-12,77.52
2021-12,78.0
2021-12,77.62
2021-12,77.1
2022-01,84.08
2022-01,83.11
2022-01,78.68
2022-01,77.73
2022-01,74.69
2022-01,78.12
2022-01,77.85
2022-01,74.55
2022-01,72.57
2022-01,76.59
2022-01,76.59
2022-01,84.63
2022-01,80.14
2022-01,80.96
2022-01,81.03
2022-01,83.77
2022-01,84.57
2022-01,85.75
2022-01,85.62
2022-01,85.29
2022-01,85.14
2022-02,85.22
2022-02,84.85
2022-02,85.74
2022-02,87.68
2022-02,87.44
2022-02,82.72
2022-02,81.76
2022-02,88.52
2022-02,94.03
2022-02,102.28
2022-02,94.0
2022-02,92.74
2022-02,96.17
2022-02,94.36
2022-02,94.36
2022-02,95.54
2022-02,95.15
2022-02,100.75
2022-02,93.34
2022-02,100.4
2022-03,118.26
2022-03,110.28
2022-03,115.18
2022-03,131.82
2022-03,140.03
2022-03,133.37
2022-03,110.9
2022-03,105.31
2022-03,99.03
2022-03,105.08
2022-03,101.03
2022-03,100.57
2022-03,91.76
2022-03,91.77
2022-03,101.94
2022-03,105.38
2022-03,105.72
2022-03,113.14
2022-03,125.27
2022-03,129.28
2022-03,117.92
2022-03,112.98
2022-03,106.88
2022-04,108.34
2022-04,108.37
2022-04,116.37
2022-04,123.92
2022-04,122.67
2022-04,124.86
2022-04,129.87
2022-04,117.79
2022-04,116.33
2022-04,119.66
2022-04,119.66
2022-04,122.32
2022-04,122.74
2022-04,125.12
2022-04,130.69
2022-04,128.12
2022-04,131.63
2022-04,129.27
2022-04,130.11
2022-04,128.74
2022-04,128.4
2022-05,135.17
2022-05,126.46
2022-05,121.99
2022-05,122.72
2022-05,121.42
2022-05,125.22
2022-05,126.76
2022-05,118.05
2022-05,118.73
2022-05,114.61
2022-05,117.95
2022-05,119.46
2022-05,114.86
2022-05,115.05
2022-05,111.1
2022-05,110.19
