Date,Oil Vol
2007-05,27.09
2007-05,26.41
2007-05,27.23
2007-05,27.89
2007-05,27.07
2007-05,24.86
2007-05,24.71
2007-05,24.67
2007-05,26.03
2007-05,26.35
2007-05,26.63
2007-05,25.81
2007-05,25.81
2007-05,27.83
2007-05,28.61
2007-05,28.44
2007-06,27.39
2007-06,27.36
2007-06,26.7
2007-06,25.94
2007-06,26.11
2007-06,26.51
2007-06,25.99
2007-06,25.81
2007-06,26.07
2007-06,26.35
2007-06,26.41
2007-06,27.15
2007-06,26.72
2007-06,27.14
2007-06,28.0
2007-06,28.16
2007-06,28.01
2007-06,27.79
2007-06,28.06
2007-06,27.95
2007-06,27.44
2007-07,27.52
2007-07,27.45
2007-07,27.45
2007-07,27.33
2007-07,27.4
2007-07,28.25
2007-07,27.37
2007-07,27.69
2007-07,27.35
2007-07,27.06
2007-07,28.0
2007-07,27.46
2007-07,27.91
2007-07,27.4
2007-07,26.69
2007-07,27.09
2007-07,27.42
2007-07,26.84
2007-07,27.79
2007-07,27.25
2007-07,30.16
2007-07,30.69
2007-08,29.73
2007-08,29.68
2007-08,29.32
2007-08,32.49
2007-08,29.48
2007-08,27.07
2007-08,29.73
2007-08,30.87
2007-08,30.82
2007-08,30.23
2007-08,31.14
2007-08,37.02
2007-08,35.46
2007-08,34.16
2007-08,34.33
2007-08,31.93
2007-08,29.85
2007-08,28.67
2007-08,28.98
2007-08,28.81
2007-08,28.88
2007-08,28.99
2007-08,28.86
2007-08,28.86
2007-09,29.49
2007-09,30.29
2007-09,31.11
2007-09,31.39
2007-09,30.82
2007-09,31.3
2007-09,30.25
2007-09,30.37
2007-09,29.37
2007-09,29.72
2007-09,29.77
2007-09,28.93
2007-09,30.57
2007-09,30.3
2007-09,29.19
2007-09,28.79
2007-09,28.4
2007-09,27.77
2007-09,29.32
2007-10,30.53
2007-10,30.74
2007-10,30.62
2007-10,30.12
2007-10,29.57
2007-10,31.07
2007-10,30.59
2007-10,30.24
2007-10,29.2
2007-10,28.61
2007-10,28.4
2007-10,29.8
2007-10,31.66
2007-10,32.04
2007-10,32.39
2007-10,32.27
2007-10,32.15
2007-10,31.34
2007-10,31.11
2007-10,32.74
2007-10,32.61
2007-10,34.65
2007-10,37.46
2007-11,39.71
2007-11,39.99
2007-11,40.14
2007-11,41.2
2007-11,41.37
2007-11,40.84
2007-11,37.06
2007-11,39.65
2007-11,38.69
2007-11,35.8
2007-11,34.56
2007-11,32.72
2007-11,31.45
2007-11,33.94
2007-11,34.38
2007-11,34.38
2007-11,36.08
2007-11,35.95
2007-11,34.34
2007-11,34.94
2007-11,36.47
2007-11,37.26
2007-12,38.51
2007-12,37.36
2007-12,36.0
2007-12,34.42
2007-12,35.01
2007-12,35.94
2007-12,35.22
2007-12,34.58
2007-12,35.41
2007-12,34.44
2007-12,33.44
2007-12,31.79
2007-12,31.42
2007-12,29.17
2007-12,26.91
2007-12,27.48
2007-12,27.48
2007-12,27.46
2007-12,32.07
2007-12,33.48
2007-12,36.35
2007-12,36.35
2008-01,37.23
2008-01,36.47
2008-01,34.5
2008-01,35.18
2008-01,34.61
2008-01,33.93
2008-01,33.48
2008-01,32.12
2008-01,32.73
2008-01,33.6
2008-01,33.56
2008-01,32.12
2008-01,31.46
2008-01,31.46
2008-01,37.14
2008-01,32.96
2008-01,32.96
2008-01,31.96
2008-01,33.18
2008-01,32.05
2008-01,30.64
2008-01,30.24
2008-02,29.77
2008-02,30.59
2008-02,31.59
2008-02,31.74
2008-02,30.77
2008-02,31.31
2008-02,31.94
2008-02,32.66
2008-02,31.45
2008-02,30.8
2008-02,30.17
2008-02,30.17
2008-02,33.59
2008-02,36.25
2008-02,34.74
2008-02,34.47
2008-02,33.87
2008-02,33.89
2008-02,33.57
2008-02,35.35
2008-02,34.82
2008-03,36.45
2008-03,34.85
2008-03,37.61
2008-03,38.27
2008-03,37.85
2008-03,39.71
2008-03,40.92
2008-03,41.7
2008-03,41.07
2008-03,41.12
2008-03,46.81
2008-03,42.3
2008-03,46.33
2008-03,43.76
2008-03,43.76
2008-03,40.56
2008-03,39.85
2008-03,39.29
2008-03,39.88
2008-03,38.52
2008-03,39.32
2008-04,39.72
2008-04,39.96
2008-04,40.77
2008-04,39.62
2008-04,42.14
2008-04,41.28
2008-04,41.58
2008-04,41.61
2008-04,38.1
2008-04,39.7
2008-04,40.36
2008-04,40.51
2008-04,40.59
2008-04,39.94
2008-04,36.32
2008-04,39.79
2008-04,38.11
2008-04,37.66
2008-04,37.91
2008-04,39.52
2008-04,39.34
2008-04,38.52
2008-05,38.8
2008-05,38.81
2008-05,40.15
2008-05,38.79
2008-05,38.62
2008-05,38.07
2008-05,37.43
2008-05,37.55
2008-05,38.11
2008-05,36.8
2008-05,38.77
2008-05,38.17
2008-05,38.51
2008-05,37.46
2008-05,38.69
2008-05,40.11
2008-05,38.61
2008-05,38.61
2008-05,40.74
2008-05,40.52
2008-05,41.38
2008-05,42.3
2008-06,43.1
2008-06,41.75
2008-06,40.77
2008-06,41.37
2008-06,52.03
2008-06,45.57
2008-06,48.13
2008-06,48.4
2008-06,50.17
2008-06,49.19
2008-06,50.45
2008-06,48.51
2008-06,46.15
2008-06,46.62
2008-06,47.16
2008-06,44.29
2008-06,44.49
2008-06,43.97
2008-06,44.68
2008-06,43.83
2008-06,45.11
2008-07,46.45
2008-07,46.05
2008-07,44.39
2008-07,44.39
2008-07,46.38
2008-07,48.41
2008-07,47.01
2008-07,46.91
2008-07,47.67
2008-07,47.24
2008-07,50.89
2008-07,52.02
2008-07,53.88
2008-07,53.73
2008-07,51.46
2008-07,50.94
2008-07,51.54
2008-07,50.7
2008-07,48.84
2008-07,49.28
2008-07,48.38
2008-07,47.17
2008-07,47.02
2008-08,46.83
2008-08,48.0
2008-08,48.47
2008-08,48.41
2008-08,46.99
2008-08,45.7
2008-08,45.57
2008-08,45.93
2008-08,46.86
2008-08,46.68
2008-08,48.35
2008-08,46.62
2008-08,44.77
2008-08,44.03
2008-08,45.14
2008-08,43.63
2008-08,44.48
2008-08,46.96
2008-08,48.21
2008-08,49.1
2008-08,50.22
2008-08,50.22
2008-09,46.69
2008-09,45.08
2008-09,44.79
2008-09,44.85
2008-09,45.2
2008-09,45.65
2008-09,45.35
2008-09,46.98
2008-09,45.75
2008-09,45.75
2008-09,51.56
2008-09,52.44
2008-09,54.57
2008-09,52.73
2008-09,57.47
2008-09,54.76
2008-09,53.99
2008-09,52.39
2008-09,52.7
2008-09,64.21
2008-09,59.56
2008-10,57.99
2008-10,57.85
2008-10,56.41
2008-10,65.02
2008-10,64.12
2008-10,62.6
2008-10,61.58
2008-10,70.52
2008-10,70.52
2008-10,70.52
2008-10,70.52
2008-10,75.09
2008-10,70.04
2008-10,69.38
2008-10,71.76
2008-10,83.79
2008-10,81.88
2008-10,84.59
2008-10,82.51
2008-10,92.9
2008-10,79.85
2008-10,80.35
2008-10,80.56
2008-11,84.07
2008-11,83.2
2008-11,83.63
2008-11,90.25
2008-11,85.63
2008-11,87.35
2008-11,87.41
2008-11,79.79
2008-11,82.27
2008-11,79.78
2008-11,80.66
2008-11,75.77
2008-11,71.6
2008-11,79.09
2008-11,79.7
2008-11,78.32
2008-11,81.68
2008-11,66.47
2008-11,66.47
2008-11,80.26
2008-12,85.31
2008-12,86.36
2008-12,88.45
2008-12,89.34
2008-12,93.08
2008-12,92.64
2008-12,98.93
2008-12,95.9
2008-12,100.42
2008-12,93.05
2008-12,93.05
2008-12,93.05
2008-12,95.12
2008-12,90.93
2008-12,86.67
2008-12,87.63
2008-12,91.81
2008-12,90.36
2008-12,90.36
2008-12,89.33
2008-12,95.91
2008-12,95.88
2008-12,88.93
2008-12,88.93
2009-01,87.67
2009-01,82.11
2009-01,79.58
2009-01,85.46
2009-01,85.46
2009-01,80.66
2009-01,80.66
2009-01,81.54
2009-01,76.68
2009-01,76.22
2009-01,74.4
2009-01,74.4
2009-01,81.83
2009-01,79.85
2009-01,81.81
2009-01,81.31
2009-01,80.91
2009-01,83.76
2009-01,81.57
2009-01,79.41
2009-01,77.1
2009-02,77.89
2009-02,72.98
2009-02,70.92
2009-02,69.23
2009-02,70.09
2009-02,68.81
2009-02,69.82
2009-02,69.46
2009-02,68.49
2009-02,66.06
2009-02,66.06
2009-02,76.12
2009-02,76.8
2009-02,76.71
2009-02,74.89
2009-02,76.36
2009-02,72.48
2009-02,69.11
2009-02,67.7
2009-02,68.54
2009-03,76.61
2009-03,73.1
2009-03,72.08
2009-03,72.6
2009-03,72.36
2009-03,71.35
2009-03,78.02
2009-03,69.24
2009-03,69.64
2009-03,65.0
2009-03,69.68
2009-03,67.71
2009-03,65.36
2009-03,79.59
2009-03,62.99
2009-03,66.42
2009-03,60.82
2009-03,60.96
2009-03,59.08
2009-03,59.28
2009-03,64.31
2009-03,78.01
2009-04,65.06
2009-04,62.97
2009-04,61.86
2009-04,58.62
2009-04,58.58
2009-04,56.84
2009-04,54.97
2009-04,54.97
2009-04,57.85
2009-04,67.77
2009-04,55.57
2009-04,69.95
2009-04,50.12
2009-04,60.84
2009-04,54.75
2009-04,53.6
2009-04,53.88
2009-04,52.81
2009-04,56.75
2009-04,55.41
2009-04,53.71
2009-04,52.75
2009-05,50.2
2009-05,49.01
2009-05,47.4
2009-05,46.88
2009-05,47.4
2009-05,44.89
2009-05,45.23
2009-05,44.98
2009-05,46.85
2009-05,45.66
2009-05,46.01
2009-05,42.21
2009-05,41.25
2009-05,40.74
2009-05,41.56
2009-05,40.95
2009-05,40.95
2009-05,41.97
2009-05,41.94
2009-05,40.81
2009-05,41.32
2009-06,42.46
2009-06,42.15
2009-06,45.29
2009-06,46.14
2009-06,45.75
2009-06,46.6
2009-06,45.89
2009-06,46.97
2009-06,47.25
2009-06,46.39
2009-06,46.84
2009-06,47.4
2009-06,47.32
2009-06,46.64
2009-06,45.16
2009-06,46.95
2009-06,45.55
2009-06,44.46
2009-06,41.0
2009-06,40.33
2009-06,41.26
2009-06,42.78
2009-07,43.01
2009-07,45.67
2009-07,45.67
2009-07,49.37
2009-07,50.25
2009-07,52.66
2009-07,51.51
2009-07,50.88
2009-07,49.58
2009-07,48.0
2009-07,46.79
2009-07,45.63
2009-07,44.79
2009-07,44.65
2009-07,44.24
2009-07,44.36
2009-07,42.34
2009-07,40.72
2009-07,42.46
2009-07,42.97
2009-07,46.14
2009-07,45.57
2009-07,45.72
2009-08,47.92
2009-08,47.18
2009-08,46.7
2009-08,46.02
2009-08,45.38
2009-08,45.7
2009-08,46.23
2009-08,45.44
2009-08,44.79
2009-08,45.88
2009-08,46.92
2009-08,44.5
2009-08,45.14
2009-08,45.72
2009-08,45.68
2009-08,45.39
2009-08,45.51
2009-08,45.97
2009-08,43.98
2009-08,43.21
2009-08,47.09
2009-09,46.53
2009-09,45.81
2009-09,44.6
2009-09,44.24
2009-09,44.24
2009-09,45.91
2009-09,46.37
2009-09,44.83
2009-09,45.07
2009-09,45.38
2009-09,43.93
2009-09,42.4
2009-09,42.36
2009-09,41.67
2009-09,41.4
2009-09,40.38
2009-09,41.23
2009-09,44.28
2009-09,44.27
2009-09,43.91
2009-09,43.74
2009-09,45.23
2009-10,45.59
2009-10,45.22
2009-10,45.14
2009-10,45.47
2009-10,45.25
2009-10,43.36
2009-10,43.6
2009-10,43.2
2009-10,41.54
2009-10,42.09
2009-10,40.09
2009-10,36.91
2009-10,38.41
2009-10,39.06
2009-10,39.96
2009-10,40.47
2009-10,39.5
2009-10,40.57
2009-10,39.82
2009-10,41.24
2009-10,39.41
2009-10,41.13
2009-11,41.78
2009-11,41.58
2009-11,40.6
2009-11,38.98
2009-11,38.7
2009-11,39.06
2009-11,38.12
2009-11,37.89
2009-11,38.78
2009-11,38.67
2009-11,37.56
2009-11,37.01
2009-11,35.69
2009-11,36.99
2009-11,36.8
2009-11,35.67
2009-11,37.06
2009-11,36.57
2009-11,36.57
2009-11,43.36
2009-11,41.17
2009-12,40.23
2009-12,40.29
2009-12,40.56
2009-12,41.18
2009-12,42.49
2009-12,42.19
2009-12,43.08
2009-12,42.9
2009-12,43.05
2009-12,42.16
2009-12,41.54
2009-12,39.89
2009-12,39.08
2009-12,40.58
2009-12,39.25
2009-12,37.81
2009-12,36.0
2009-12,35.18
2009-12,35.18
2009-12,36.48
2009-12,35.78
2009-12,34.95
2009-12,36.26
2009-12,36.26
2010-01,35.44
2010-01,34.27
2010-01,34.4
2010-01,33.61
2010-01,31.34
2010-01,30.0
2010-01,31.61
2010-01,32.75
2010-01,30.86
2010-01,29.8
2010-01,29.8
2010-01,28.52
2010-01,31.15
2010-01,32.51
2010-01,34.85
2010-01,33.33
2010-01,33.78
2010-01,34.23
2010-01,33.28
2010-01,34.05
2010-02,32.45
2010-02,32.44
2010-02,34.65
2010-02,38.51
2010-02,39.99
2010-02,39.53
2010-02,38.74
2010-02,37.91
2010-02,36.04
2010-02,36.04
2010-02,36.04
2010-02,36.15
2010-02,35.38
2010-02,33.36
2010-02,34.63
2010-02,33.68
2010-02,34.88
2010-02,33.46
2010-02,33.56
2010-02,32.82
2010-03,34.29
2010-03,34.88
2010-03,34.53
2010-03,33.54
2010-03,32.67
2010-03,33.22
2010-03,33.19
2010-03,33.28
2010-03,32.7
2010-03,32.11
2010-03,33.38
2010-03,33.22
2010-03,32.47
2010-03,31.73
2010-03,31.85
2010-03,29.57
2010-03,29.23
2010-03,29.34
2010-03,30.13
2010-03,30.1
2010-03,30.17
2010-03,29.56
2010-03,29.61
2010-04,29.24
2010-04,29.24
2010-04,29.65
2010-04,28.8
2010-04,29.04
2010-04,29.25
2010-04,29.15
2010-04,27.02
2010-04,27.26
2010-04,27.14
2010-04,26.9
2010-04,27.16
2010-04,29.02
2010-04,27.8
2010-04,27.67
2010-04,27.65
2010-04,26.68
2010-04,28.02
2010-04,30.34
2010-04,30.68
2010-04,29.53
2010-04,30.25
2010-05,30.18
2010-05,32.67
2010-05,35.61
2010-05,39.73
2010-05,42.61
2010-05,40.05
2010-05,38.87
2010-05,36.96
2010-05,36.46
2010-05,40.46
2010-05,41.13
2010-05,42.96
2010-05,44.03
2010-05,46.46
2010-05,44.57
2010-05,44.9
2010-05,45.8
2010-05,43.45
2010-05,40.7
2010-05,40.49
2010-05,40.49
2010-06,46.06
2010-06,42.92
2010-06,41.72
2010-06,47.15
2010-06,46.78
2010-06,43.85
2010-06,42.55
2010-06,38.91
2010-06,39.37
2010-06,39.72
2010-06,37.72
2010-06,37.38
2010-06,36.29
2010-06,35.25
2010-06,35.36
2010-06,35.47
2010-06,36.76
2010-06,37.41
2010-06,35.82
2010-06,36.71
2010-06,39.16
2010-06,39.5
2010-07,41.22
2010-07,39.19
2010-07,39.19
2010-07,40.24
2010-07,37.75
2010-07,35.78
2010-07,34.57
2010-07,33.2
2010-07,32.87
2010-07,33.16
2010-07,33.24
2010-07,34.13
2010-07,34.03
2010-07,32.43
2010-07,33.88
2010-07,33.59
2010-07,32.44
2010-07,33.07
2010-07,32.91
2010-07,33.79
2010-07,31.57
2010-07,31.52
2010-08,31.62
2010-08,32.09
2010-08,31.76
2010-08,31.32
2010-08,30.9
2010-08,31.31
2010-08,32.08
2010-08,34.18
2010-08,34.84
2010-08,34.62
2010-08,35.41
2010-08,33.56
2010-08,33.9
2010-08,34.18
2010-08,33.73
2010-08,33.56
2010-08,34.84
2010-08,33.24
2010-08,33.08
2010-08,32.13
2010-08,32.99
2010-08,34.51
2010-09,33.25
2010-09,32.66
2010-09,32.11
2010-09,32.11
2010-09,33.28
2010-09,32.82
2010-09,31.81
2010-09,31.37
2010-09,31.72
2010-09,32.07
2010-09,31.97
2010-09,31.69
2010-09,31.08
2010-09,31.85
2010-09,32.81
2010-09,31.67
2010-09,31.4
2010-09,29.88
2010-09,30.87
2010-09,30.82
2010-09,30.8
2010-09,30.04
2010-10,30.46
2010-10,31.37
2010-10,31.88
2010-10,30.93
2010-10,32.29
2010-10,32.22
2010-10,33.26
2010-10,33.26
2010-10,33.19
2010-10,32.46
2010-10,33.42
2010-10,32.2
2010-10,33.99
2010-10,32.39
2010-10,33.65
2010-10,32.45
2010-10,33.05
2010-10,31.89
2010-10,32.0
2010-10,31.56
2010-10,32.12
2010-11,32.83
2010-11,33.33
2010-11,31.89
2010-11,30.78
2010-11,29.86
2010-11,30.82
2010-11,30.93
2010-11,30.25
2010-11,30.27
2010-11,30.92
2010-11,31.13
2010-11,33.43
2010-11,33.69
2010-11,31.49
2010-11,30.64
2010-11,30.84
2010-11,31.6
2010-11,30.03
2010-11,30.03
2010-11,28.82
2010-11,30.75
2010-11,31.89
2010-12,31.17
2010-12,30.9
2010-12,31.7
2010-12,31.5
2010-12,32.17
2010-12,30.96
2010-12,30.41
2010-12,30.36
2010-12,29.25
2010-12,29.0
2010-12,28.46
2010-12,27.93
2010-12,26.82
2010-12,26.61
2010-12,25.83
2010-12,25.5
2010-12,25.42
2010-12,25.42
2010-12,27.48
2010-12,27.88
2010-12,27.78
2010-12,29.27
2010-12,29.48
2011-01,28.21
2011-01,30.26
2011-01,29.32
2011-01,30.21
2011-01,29.64
2011-01,29.09
2011-01,28.01
2011-01,27.53
2011-01,27.73
2011-01,26.5
2011-01,26.5
2011-01,26.52
2011-01,27.28
2011-01,27.4
2011-01,26.53
2011-01,27.1
2011-01,29.98
2011-01,28.0
2011-01,29.79
2011-01,33.26
2011-01,35.18
2011-02,33.38
2011-02,31.83
2011-02,32.19
2011-02,32.24
2011-02,31.56
2011-02,31.07
2011-02,30.29
2011-02,29.86
2011-02,29.58
2011-02,30.12
2011-02,30.47
2011-02,31.42
2011-02,31.04
2011-02,30.82
2011-02,30.82
2011-02,38.54
2011-02,41.92
2011-02,42.62
2011-02,42.49
2011-02,39.05
2011-03,41.85
2011-03,42.25
2011-03,40.42
2011-03,44.87
2011-03,45.16
2011-03,44.21
2011-03,43.0
2011-03,42.86
2011-03,41.36
2011-03,40.99
2011-03,42.34
2011-03,42.82
2011-03,43.1
2011-03,41.9
2011-03,39.1
2011-03,37.9
2011-03,36.36
2011-03,35.98
2011-03,34.7
2011-03,34.29
2011-03,33.49
2011-03,33.07
2011-03,34.62
2011-04,33.91
2011-04,33.32
2011-04,32.15
2011-04,32.4
2011-04,32.77
2011-04,35.5
2011-04,33.86
2011-04,34.48
2011-04,32.78
2011-04,32.38
2011-04,31.58
2011-04,30.72
2011-04,30.0
2011-04,30.36
2011-04,30.15
2011-04,30.15
2011-04,31.22
2011-04,30.68
2011-04,30.39
2011-04,30.21
2011-04,30.39
2011-05,31.82
2011-05,31.82
2011-05,31.85
2011-05,42.51
2011-05,41.44
2011-05,42.09
2011-05,40.45
2011-05,42.83
2011-05,42.34
2011-05,39.73
2011-05,40.51
2011-05,38.67
2011-05,38.6
2011-05,37.29
2011-05,37.18
2011-05,38.73
2011-05,36.58
2011-05,35.53
2011-05,34.01
2011-05,33.47
2011-05,33.47
2011-05,33.51
2011-06,34.77
2011-06,33.26
2011-06,32.37
2011-06,34.03
2011-06,33.62
2011-06,32.83
2011-06,32.16
2011-06,33.47
2011-06,34.69
2011-06,32.57
2011-06,35.75
2011-06,35.59
2011-06,36.31
2011-06,35.91
2011-06,35.72
2011-06,34.29
2011-06,34.48
2011-06,35.08
2011-06,34.66
2011-06,32.88
2011-06,32.29
2011-06,31.36
2011-07,30.57
2011-07,30.57
2011-07,30.79
2011-07,31.04
2011-07,30.96
2011-07,30.86
2011-07,33.98
2011-07,33.3
2011-07,33.6
2011-07,33.57
2011-07,31.88
2011-07,32.85
2011-07,31.46
2011-07,31.18
2011-07,31.08
2011-07,30.63
2011-07,31.23
2011-07,31.17
2011-07,32.34
2011-07,33.13
2011-07,33.64
2011-08,34.29
2011-08,35.27
2011-08,34.02
2011-08,42.94
2011-08,42.37
2011-08,56.17
2011-08,61.82
2011-08,59.45
2011-08,50.25
2011-08,49.06
2011-08,44.66
2011-08,43.95
2011-08,42.67
2011-08,57.42
2011-08,55.29
2011-08,52.4
2011-08,47.67
2011-08,47.89
2011-08,51.42
2011-08,48.12
2011-08,45.63
2011-08,44.74
2011-08,44.33
2011-09,42.77
2011-09,45.33
2011-09,52.79
2011-09,47.41
2011-09,44.9
2011-09,45.7
2011-09,49.45
2011-09,48.14
2011-09,45.14
2011-09,43.72
2011-09,42.05
2011-09,41.7
2011-09,45.93
2011-09,45.8
2011-09,47.35
2011-09,55.61
2011-09,54.63
2011-09,54.31
2011-09,50.13
2011-09,53.51
2011-09,50.62
2011-09,55.68
2011-10,58.65
2011-10,57.09
2011-10,52.79
2011-10,50.04
2011-10,49.71
2011-10,47.21
2011-10,47.07
2011-10,47.53
2011-10,47.76
2011-10,45.35
2011-10,50.14
2011-10,47.8
2011-10,50.01
2011-10,49.52
2011-10,48.03
2011-10,45.6
2011-10,48.27
2011-10,47.59
2011-10,43.82
2011-10,41.58
2011-10,43.26
2011-11,46.63
2011-11,45.56
2011-11,43.85
2011-11,42.45
2011-11,43.3
2011-11,43.35
2011-11,48.97
2011-11,47.84
2011-11,46.6
2011-11,46.41
2011-11,43.05
2011-11,43.29
2011-11,42.94
2011-11,42.94
2011-11,44.82
2011-11,42.94
2011-11,45.19
2011-11,45.19
2011-11,69.12
2011-11,44.52
2011-11,42.7
2011-11,41.0
2011-12,40.89
2011-12,39.8
2011-12,39.34
2011-12,38.23
2011-12,38.34
2011-12,40.27
2011-12,38.87
2011-12,40.45
2011-12,39.39
2011-12,43.82
2011-12,45.04
2011-12,41.73
2011-12,41.27
2011-12,38.96
2011-12,36.37
2011-12,35.81
2011-12,35.74
2011-12,35.74
2011-12,36.95
2011-12,38.73
2011-12,38.66
2011-12,38.74
2011-12,38.74
2012-01,40.07
2012-01,39.04
2012-01,38.7
2012-01,37.12
2012-01,36.52
2012-01,35.44
2012-01,35.52
2012-01,36.59
2012-01,35.62
2012-01,35.62
2012-01,33.97
2012-01,32.59
2012-01,33.51
2012-01,33.35
2012-01,33.16
2012-01,33.23
2012-01,31.93
2012-01,31.97
2012-01,31.57
2012-01,31.74
2012-01,32.31
2012-02,32.18
2012-02,31.81
2012-02,30.71
2012-02,31.2
2012-02,32.41
2012-02,32.32
2012-02,32.43
2012-02,32.83
2012-02,33.3
2012-02,33.64
2012-02,34.85
2012-02,33.99
2012-02,33.05
2012-02,33.05
2012-02,34.68
2012-02,33.67
2012-02,33.21
2012-02,33.8
2012-02,34.12
2012-02,33.52
2012-02,32.52
2012-03,33.2
2012-03,32.91
2012-03,33.34
2012-03,34.34
2012-03,32.93
2012-03,32.12
2012-03,31.42
2012-03,30.0
2012-03,29.45
2012-03,29.31
2012-03,29.44
2012-03,28.68
2012-03,26.85
2012-03,27.87
2012-03,26.93
2012-03,27.51
2012-03,28.17
2012-03,27.89
2012-03,27.53
2012-03,28.03
2012-03,28.94
2012-03,29.0
2012-04,28.46
2012-04,27.95
2012-04,28.73
2012-04,28.03
2012-04,28.03
2012-04,29.84
2012-04,31.62
2012-04,30.69
2012-04,29.41
2012-04,29.61
2012-04,29.78
2012-04,28.74
2012-04,28.36
2012-04,28.31
2012-04,27.1
2012-04,26.91
2012-04,26.11
2012-04,25.68
2012-04,24.62
2012-04,24.34
2012-04,25.15
2012-05,25.12
2012-05,25.03
2012-05,27.46
2012-05,29.79
2012-05,29.07
2012-05,29.06
2012-05,29.27
2012-05,28.61
2012-05,28.79
2012-05,30.96
2012-05,32.13
2012-05,31.48
2012-05,32.62
2012-05,33.18
2012-05,30.01
2012-05,29.75
2012-05,30.9
2012-05,30.12
2012-05,30.19
2012-05,30.19
2012-05,30.72
2012-05,33.32
2012-05,34.79
2012-06,41.63
2012-06,38.58
2012-06,36.67
2012-06,35.58
2012-06,36.9
2012-06,37.57
2012-06,42.31
2012-06,39.45
2012-06,39.07
2012-06,36.19
2012-06,36.28
2012-06,35.04
2012-06,32.92
2012-06,34.66
2012-06,37.52
2012-06,35.08
2012-06,36.84
2012-06,34.42
2012-06,33.45
2012-06,34.58
2012-06,35.0
2012-07,36.38
2012-07,36.38
2012-07,36.38
2012-07,38.22
2012-07,37.51
2012-07,37.28
2012-07,37.68
2012-07,35.97
2012-07,34.46
2012-07,33.86
2012-07,34.01
2012-07,35.36
2012-07,34.93
2012-07,36.74
2012-07,35.33
2012-07,37.23
2012-07,36.27
2012-07,34.86
2012-07,34.1
2012-07,32.99
2012-07,33.09
2012-07,34.53
2012-08,33.98
2012-08,33.6
2012-08,33.23
2012-08,32.07
2012-08,32.15
2012-08,31.42
2012-08,30.78
2012-08,30.59
2012-08,29.45
2012-08,29.84
2012-08,31.18
2012-08,31.73
2012-08,31.19
2012-08,30.5
2012-08,30.64
2012-08,31.07
2012-08,31.76
2012-08,32.01
2012-08,33.42
2012-08,33.06
2012-08,32.59
2012-08,31.95
2012-08,31.4
2012-08,31.4
2012-09,33.61
2012-09,33.64
2012-09,34.07
2012-09,32.77
2012-09,32.71
2012-09,32.38
2012-09,33.33
2012-09,32.96
2012-09,34.07
2012-09,35.64
2012-09,35.81
2012-09,36.58
2012-09,33.58
2012-09,33.21
2012-09,34.23
2012-09,34.35
2012-09,35.13
2012-09,33.05
2012-09,32.45
2012-10,32.87
2012-10,32.53
2012-10,35.15
2012-10,33.39
2012-10,32.76
2012-10,34.05
2012-10,34.5
2012-10,35.09
2012-10,34.52
2012-10,33.69
2012-10,33.84
2012-10,33.54
2012-10,32.25
2012-10,30.83
2012-10,31.91
2012-10,33.13
2012-10,34.28
2012-10,33.61
2012-10,32.27
2012-10,32.21
2012-10,32.21
2012-10,32.21
2012-10,32.18
2012-11,31.29
2012-11,32.42
2012-11,32.1
2012-11,32.02
2012-11,33.98
2012-11,33.51
2012-11,31.54
2012-11,30.0
2012-11,31.27
2012-11,31.5
2012-11,30.54
2012-11,31.1
2012-11,30.97
2012-11,29.83
2012-11,29.49
2012-11,29.49
2012-11,29.49
2012-11,29.38
2012-11,28.65
2012-11,28.69
2012-11,28.28
2012-11,27.62
2012-12,28.39
2012-12,28.84
2012-12,29.13
2012-12,29.89
2012-12,29.65
2012-12,30.32
2012-12,29.94
2012-12,29.13
2012-12,29.63
2012-12,29.32
2012-12,28.95
2012-12,28.56
2012-12,27.64
2012-12,27.61
2012-12,28.88
2012-12,28.88
2012-12,28.88
2012-12,28.73
2012-12,28.08
2012-12,28.88
2012-12,28.45
2012-12,28.45
2013-01,27.8
2013-01,26.83
2013-01,26.03
2013-01,25.04
2013-01,24.3
2013-01,24.6
2013-01,24.59
2013-01,24.57
2013-01,25.72
2013-01,25.7
2013-01,24.39
2013-01,23.99
2013-01,21.98
2013-01,21.98
2013-01,21.67
2013-01,22.75
2013-01,22.48
2013-01,22.52
2013-01,22.98
2013-01,22.97
2013-01,22.88
2013-01,22.54
2013-02,22.4
2013-02,23.96
2013-02,23.06
2013-02,23.39
2013-02,23.3
2013-02,23.08
2013-02,21.68
2013-02,20.7
2013-02,21.0
2013-02,20.21
2013-02,22.59
2013-02,22.59
2013-02,22.44
2013-02,24.97
2013-02,27.13
2013-02,24.58
2013-02,26.22
2013-02,25.9
2013-02,24.33
2013-02,23.61
2013-03,23.68
2013-03,24.28
2013-03,22.41
2013-03,22.52
2013-03,21.29
2013-03,20.8
2013-03,19.42
2013-03,18.77
2013-03,19.09
2013-03,18.36
2013-03,18.76
2013-03,19.45
2013-03,21.14
2013-03,19.58
2013-03,19.74
2013-03,19.11
2013-03,19.08
2013-03,17.81
2013-03,17.95
2013-03,18.19
2013-03,18.19
2013-04,19.2
2013-04,19.33
2013-04,21.74
2013-04,21.84
2013-04,21.39
2013-04,21.01
2013-04,20.64
2013-04,20.55
2013-04,21.2
2013-04,22.59
2013-04,29.84
2013-04,27.32
2013-04,31.14
2013-04,28.53
2013-04,27.57
2013-04,25.07
2013-04,24.43
