date,GVZ,SPX,SKEWX,RVOL,VIX,VVIX,MOVE,CESIUSD,OVX,GPR,Year_Week,GEP,Returns,Squared Returns
2015-07-21,19.56,2119.21,124.9,12.84,12.22,82.56,72.4,-13.2,34.97,106.80866241455078,2015-07-01,128.53214163555043,-0.4270764044629494,0.18239425524900077
2015-07-22,19.59,2114.15,130.42,12.63,12.12,78.89,72.1,-12.3,37.66,106.80866241455078,2015-07-01,128.53214163555043,-0.23905372610337478,0.057146683963907326
2015-07-23,19.39,2102.15,123.18,12.78,12.63,81.44,72.6,-7.0,38.46,106.80866241455078,2015-07-01,128.53214163555043,-0.5692209947696617,0.3240125408865632
2015-07-24,19.27,2079.65,126.32,13.03,13.74,88.36,73.0,-14.4,39.0,106.80866241455078,2015-07-01,128.53214163555043,-1.0761020194054138,1.1579955561684097
2015-07-27,20.06,2067.64,126.67,13.15,15.6,97.32,72.2,-10.5,41.15,106.80866241455078,2015-07-01,128.53214163555043,-0.579175006922778,0.335443688644
2015-07-28,18.4,2093.25,123.52,13.8,13.44,84.77,71.9,-15.8,39.94,106.80866241455078,2015-07-01,128.53214163555043,1.231002184803006,1.515366378989774
2015-07-29,17.22,2108.57,121.03,11.88,12.5,82.94,69.71283148,-14.9,38.59,106.80866241455078,2015-07-01,128.53214163555043,0.7292110507604485,0.5317487565511574
2015-07-30,17.07,2108.63,122.06,11.85,12.13,80.65,71.2,-16.3,37.33,106.80866241455078,2015-07-01,128.53214163555043,0.0028454898986964685,8.096812763583639e-06
2015-07-31,16.79,2103.84,124.2,11.54,12.12,81.77,75.8,-15.4,38.82,106.80866241455078,2015-07-01,128.53214163555043,-0.2274201152523918,0.05171990882141117
2015-08-03,17.58,2098.04,119.32,11.6,12.56,79.43,74.7,-14.0,40.91,82.47853088378906,2015-08-01,130.7488533577419,-0.27606707871855757,0.07621303195219827
2015-08-04,17.24,2093.32,119.79,11.57,13.0,80.82,80.47075,-14.0,40.12,82.47853088378906,2015-08-01,130.7488533577419,-0.225225320432502,0.05072644496392321
2015-08-05,17.74,2099.84,119.1,11.42,12.51,80.1,80.7,-8.2,40.18,82.47853088378906,2015-08-01,130.7488533577419,0.310982898558392,0.09671036319577914
2015-08-06,17.25,2083.56,126.09,10.1,13.77,84.36,80.3,-7.6,41.54,82.47853088378906,2015-08-01,130.7488533577419,-0.7783182188635467,0.6057792498149237
2015-08-07,16.59,2077.57,117.82,10.12,13.39,82.57,76.2,-8.2,41.17,82.47853088378906,2015-08-01,130.7488533577419,-0.2879027637921453,0.08288800139915581
2015-08-10,16.41,2104.18,121.54,10.15,12.23,80.21,75.3,-5.9,40.99,82.47853088378906,2015-08-01,130.7488533577419,1.2726901022967103,1.619740096484011
2015-08-11,16.53,2084.07,124.37,9.96,13.71,85.22,78.1,-5.4,42.16,82.47853088378906,2015-08-01,130.7488533577419,-0.9603129968501637,0.9222010519193425
2015-08-12,16.8,2086.05,119.97,9.85,13.61,88.13,81.5,-4.1,42.4,82.47853088378906,2015-08-01,130.7488533577419,0.09496130321388531,0.009017649108079465
2015-08-13,15.84,2083.39,119.96,9.86,13.49,88.36,80.0,-5.4,43.23,82.47853088378906,2015-08-01,130.7488533577419,-0.1275950900305485,0.016280506999903778
2015-08-14,15.59,2091.54,119.37,9.6,12.83,89.38,77.1,-4.4,40.92,82.47853088378906,2015-08-01,130.7488533577419,0.390426203683068,0.15243262052237253
2015-08-17,15.4,2102.44,120.27,9.74,13.02,87.35,76.1,-9.2,40.35,82.47853088378906,2015-08-01,130.7488533577419,0.5197938255237148,0.27018562105257804
2015-08-18,15.84,2096.92,124.34,9.77,13.79,88.84,82.7,-8.2,39.48,82.47853088378906,2015-08-01,130.7488533577419,-0.2628973548012266,0.06911501916148204
2015-08-19,15.96,2079.61,122.14,10.04,15.25,91.84,81.5,-15.8,41.29,82.47853088378906,2015-08-01,130.7488533577419,-0.82892253214385,0.687112564295772
2015-08-20,16.87,2035.73,118.76,12.46,19.14,108.75,84.6,-17.1,42.58,82.47853088378906,2015-08-01,130.7488533577419,-2.1325899205105867,4.54793976906335
2015-08-21,18.48,1970.89,130.04,16.58,28.03,138.57,88.5,-18.2,44.66,82.47853088378906,2015-08-01,130.7488533577419,-3.2369259548499683,10.47768963718138
2015-08-24,21.26,1893.21,129.46,21.73,40.74,168.75,94.5,-18.6,50.11,82.47853088378906,2015-08-01,130.7488533577419,-4.021141628117561,16.169579993379948
2015-08-25,20.2,1867.61,126.78,22.06,36.02,152.42,91.1,-15.3,49.0,82.47853088378906,2015-08-01,130.7488533577419,-1.3614262532188859,1.853481442953614
2015-08-26,20.03,1940.51,124.35,25.31,30.32,134.31,92.0,-9.3,46.87,82.47853088378906,2015-08-01,130.7488533577419,3.8291286558614,14.662226263138933
2015-08-27,18.74,1987.66,126.31,26.62,26.1,128.59,91.4,-2.7,49.03,82.47853088378906,2015-08-01,130.7488533577419,2.400724232625184,5.763476841113778
2015-08-28,18.8,1988.87,130.38,26.62,26.05,127.18,91.1,-7.5,51.56,82.47853088378906,2015-08-01,130.7488533577419,0.0608570807887431,0.0037035842821276045
2015-08-31,19.34,1972.18,129.36,26.78,28.43,127.28,87.7,-8.2,54.37,82.47853088378906,2015-08-01,130.7488533577419,-0.8427108353350126,0.7101615519910347
2015-09-01,19.65,1913.85,125.35,28.66,31.4,128.94,88.7,-12.6,57.51,98.7674560546875,2015-09-01,174.29432198115666,-3.00226098516122,9.013571023021218
2015-09-02,18.65,1948.86,125.35,29.33,26.09,114.43,93.1,-15.9,53.75,98.7674560546875,2015-09-01,174.29432198115666,1.8127666183109614,3.2861228124625588
2015-09-03,18.57,1951.13,132.43,29.31,25.61,118.16,91.4,-14.7,50.44,98.7674560546875,2015-09-01,174.29432198115666,0.1164105680449443,0.013551420352546608
2015-09-04,18.62,1921.22,142.19,29.68,27.8,123.15,86.8,-15.6,49.29,98.7674560546875,2015-09-01,174.29432198115666,-1.5448291002620418,2.3864969490164296
2015-09-08,18.31,1969.41,132.37,30.9,24.9,117.62,85.2,-16.6,50.14,98.7674560546875,2015-09-01,174.29432198115666,2.4773604592646015,6.137314845127717
2015-09-09,17.8,1942.04,137.03,30.96,26.23,131.3,85.1,-16.9,49.5,98.7674560546875,2015-09-01,174.29432198115666,-1.3995038527950137,1.9586110339880873
2015-09-10,16.89,1952.29,131.42,30.84,24.37,127.06,83.6,-16.6,50.05,98.7674560546875,2015-09-01,174.29432198115666,0.5264075550540028,0.277104914017933
2015-09-11,17.38,1961.05,118.18,30.88,23.2,119.09,83.8,-22.2,49.63,98.7674560546875,2015-09-01,174.29432198115666,0.44770015545705893,0.20043542919627474
2015-09-14,17.63,1953.03,142.93,30.91,24.25,118.01,82.7,-20.3,49.81,98.7674560546875,2015-09-01,174.29432198115666,-0.4098031324803634,0.16793860739071825
2015-09-15,17.69,1978.09,136.0,31.2,22.54,109.34,85.0,-24.7,51.14,98.7674560546875,2015-09-01,174.29432198115666,1.2749719911298718,1.6255535781656698
2015-09-16,18.05,1995.31,142.16,31.3,21.35,107.02,84.9,-23.5,50.24,98.7674560546875,2015-09-01,174.29432198115666,0.8667694070501722,0.7512892049981071
2015-09-17,16.63,1990.2,137.49,31.3,21.14,118.09,77.7,-27.3,45.34,98.7674560546875,2015-09-01,174.29432198115666,-0.25642905425419793,0.06575585986570238
2015-09-18,16.46,1958.03,119.47,31.72,22.28,116.26,75.8,-27.4,45.84,98.7674560546875,2015-09-01,174.29432198115666,-1.6296270451088188,2.6556843061501003
2015-09-21,16.59,1966.97,135.45,30.91,20.14,103.4,74.5,-27.7,47.51,98.7674560546875,2015-09-01,174.29432198115666,0.455542189051565,0.2075186860058918
2015-09-22,17.35,1942.74,135.94,29.2,22.44,111.36,75.6,-28.3,48.9,98.7674560546875,2015-09-01,174.29432198115666,-1.2394939887069494,1.5363453480406633
2015-09-23,17.34,1938.76,136.71,25.35,22.13,105.86,69.2,-28.2,51.12,98.7674560546875,2015-09-01,174.29432198115666,-0.20507542933684947,0.04205593171769314
2015-09-24,19.26,1932.24,134.03,25.01,23.47,110.12,76.4,-27.5,49.44,98.7674560546875,2015-09-01,174.29432198115666,-0.3368641780216092,0.1134774744341744
2015-09-25,18.33,1931.34,135.16,21.31,23.62,110.54,75.9,-25.0,47.71,98.7674560546875,2015-09-01,174.29432198115666,-0.0465889157868587,0.0021705270741950115
2015-09-28,18.28,1881.77,134.18,21.5,27.63,115.31,76.9,-23.8,49.46,98.7674560546875,2015-09-01,174.29432198115666,-2.6001239239395293,6.760644419842695
2015-09-29,17.67,1884.09,136.71,21.5,26.83,110.99,83.3,-20.4,49.32,98.7674560546875,2015-09-01,174.29432198115666,0.12321224333906237,0.01518125690864432
2015-09-30,17.47,1920.03,113.9,22.3,24.5,103.28,81.6,-20.5,45.52,98.7674560546875,2015-09-01,174.29432198115666,1.8895865203796398,3.570537218000435
2015-10-01,16.9,1923.82,124.81,19.8,22.55,98.27,81.5,-22.3,44.61,91.931884765625,2015-10-01,125.1173599515904,0.1971981855787723,0.03888712439555992
2015-10-02,16.71,1951.36,115.75,19.44,20.94,95.07,78.9,-29.7,42.86,91.931884765625,2015-10-01,125.1173599515904,1.4213772604289279,2.0203133164644442
2015-10-05,16.68,1987.05,132.83,20.43,19.54,92.29,77.5,-29.7,43.03,91.931884765625,2015-10-01,125.1173599515904,1.8124561438544924,3.2849972733958963
2015-10-06,17.54,1979.92,129.32,19.73,19.4,92.46,80.3,-29.4,44.14,91.931884765625,2015-10-01,125.1173599515904,-0.359468696646854,0.12921774386898793
2015-10-07,17.13,1995.83,132.39,17.93,18.4,89.43,80.0,-28.9,43.26,91.931884765625,2015-10-01,125.1173599515904,0.8003564071616849,0.6405703784847607
2015-10-08,16.91,2013.43,136.69,17.54,17.42,88.42,79.5,-26.8,43.28,91.931884765625,2015-10-01,125.1173599515904,0.8779731449656634,0.7708368432808977
2015-10-09,16.92,2014.89,134.66,17.46,17.08,89.08,78.2,-26.3,42.8,91.931884765625,2015-10-01,125.1173599515904,0.0724867966759282,0.005254335692337355
2015-10-13,17.14,2003.69,133.81,17.46,17.67,98.35,76.3,-24.1,45.37,91.931884765625,2015-10-01,125.1173599515904,-0.5574122699779197,0.31070843872193726
2015-10-14,18.35,1994.24,135.82,16.97,18.03,102.29,74.8,-26.7,42.7,91.931884765625,2015-10-01,125.1173599515904,-0.47274552579458295,0.2234883321587967
2015-10-15,17.9,2023.86,144.72,17.51,16.05,96.61,74.6,-18.5,41.99,91.931884765625,2015-10-01,125.1173599515904,1.4743553692310356,2.1737237547803834
2015-10-16,16.59,2033.11,135.04,17.56,15.05,97.58,74.7,-14.8,39.58,91.931884765625,2015-10-01,125.1173599515904,0.4560061340766879,0.20794159431556625
2015-10-19,16.94,2033.66,139.92,16.55,14.98,94.38,71.0,-11.3,40.74,91.931884765625,2015-10-01,125.1173599515904,0.027048493195005824,0.0007316209841202764
2015-10-20,16.79,2030.77,140.7,16.44,15.75,97.11,71.1,-7.2,41.72,91.931884765625,2015-10-01,125.1173599515904,-0.14220938665690214,0.020223509653332295
2015-10-21,15.9,2018.94,133.07,15.94,16.7,106.02,69.7,-5.6,41.77,91.931884765625,2015-10-01,125.1173599515904,-0.5842410271440132,0.34133757779829155
2015-10-22,15.59,2052.51,121.02,16.94,14.45,97.07,70.0,-5.3,40.22,91.931884765625,2015-10-01,125.1173599515904,1.6490813232663315,2.719469210745835
2015-10-23,15.59,2075.15,135.62,17.34,14.46,97.21,70.8,-0.1,41.51,91.931884765625,2015-10-01,125.1173599515904,1.0970005786788946,1.2034102696218296
2015-10-26,15.78,2071.18,132.29,17.37,15.29,98.1,69.7,-7.7,42.99,91.931884765625,2015-10-01,125.1173599515904,-0.19149470559137485,0.03667022226952733
2015-10-27,15.3,2065.89,132.17,14.83,15.43,95.21,69.8,-10.1,44.77,91.931884765625,2015-10-01,125.1173599515904,-0.25573668722574233,0.06540125319319716
2015-10-28,15.63,2090.35,134.43,15.34,14.33,88.28,70.3,-10.0,44.29,91.931884765625,2015-10-01,125.1173599515904,1.177038977262058,1.3854207539941115
2015-10-29,15.77,2089.41,134.64,13.86,14.61,88.6,73.1,-10.5,43.63,91.931884765625,2015-10-01,125.1173599515904,-0.04497865982006129,0.0020230798392087954
2015-10-30,15.39,2079.36,125.77,13.91,15.07,90.27,73.1,-12.7,41.95,91.931884765625,2015-10-01,125.1173599515904,-0.48215754142581274,0.23247589475378433
2015-11-02,15.28,2104.05,138.78,13.5,14.15,86.75,73.2,-13.1,41.88,150.71588134765625,2015-11-01,101.77560281314108,1.1803904793109323,1.3933216836478926
2015-11-03,17.19,2109.79,137.4,11.99,14.54,87.34,73.3,-13.4,41.27,150.71588134765625,2015-11-01,101.77560281314108,0.2724357616923586,0.07422124424889562
2015-11-04,18.02,2102.31,134.44,11.97,15.51,89.46,77.6,-6.5,41.54,150.71588134765625,2015-11-01,101.77560281314108,-0.35516762958985526,0.12614404510847663
2015-11-05,17.82,2099.93,135.21,11.69,15.05,87.68,76.7,-8.4,39.29,150.71588134765625,2015-11-01,101.77560281314108,-0.11327293322022361,0.012830757400313237
2015-11-06,17.36,2099.2,137.75,11.26,14.33,85.03,74.3,0.0,39.85,150.71588134765625,2015-11-01,101.77560281314108,-0.034769107284318417,0.001208890821348444
2015-11-10,17.36,2081.72,132.24,11.76,15.29,86.96,70.5,0.9,39.34,150.71588134765625,2015-11-01,101.77560281314108,-0.8361844690003716,0.6992044661974334
2015-11-13,18.29,2023.04,139.5,11.99,20.08,106.06,68.3,0.0,46.26,150.71588134765625,2015-11-01,101.77560281314108,-2.8593144472567835,8.175679108291366
2015-11-16,18.5,2053.19,131.77,12.96,18.16,96.71,67.7,1.5,47.44,150.71588134765625,2015-11-01,101.77560281314108,1.4793350640956329,2.1884322318628304
2015-11-17,20.17,2050.44,136.97,12.97,18.84,100.37,72.3,-2.8,46.63,150.71588134765625,2015-11-01,101.77560281314108,-0.13402769799722192,0.017963423830434522
2015-11-18,19.4,2083.58,136.86,14.12,16.85,93.47,71.7,-9.0,43.53,150.71588134765625,2015-11-01,101.77560281314108,1.6033163805428428,2.5706234161170016
2015-11-19,18.04,2081.24,139.17,13.96,16.99,96.18,70.5,-8.6,43.75,150.71588134765625,2015-11-01,101.77560281314108,-0.11236981412047732,0.012626975125470624
2015-11-20,17.26,2089.17,126.86,12.75,15.47,90.79,70.5,-9.1,44.93,150.71588134765625,2015-11-01,101.77560281314108,0.38029879831690383,0.14462717600128108
2015-11-23,17.7,2086.59,139.51,12.16,15.62,88.55,70.8,-12.8,45.84,150.71588134765625,2015-11-01,101.77560281314108,-0.12357033585728208,0.015269627903881493
2015-11-24,16.72,2089.14,138.17,12.14,15.93,89.64,70.9,-17.2,47.17,150.71588134765625,2015-11-01,101.77560281314108,0.12213434858008503,0.014916799103081716
2015-11-25,16.39,2088.87,139.45,12.12,15.19,86.14,70.0,-16.5,48.46,150.71588134765625,2015-11-01,101.77560281314108,-0.012924813505752468,0.0001670508041584814
2015-11-27,17.16,2090.11,137.66,11.46,15.12,88.35,69.6,-15.5,48.28,150.71588134765625,2015-11-01,101.77560281314108,0.05934462650656421,0.0035217846952036035
2015-11-30,16.91,2080.41,127.25,11.51,16.13,90.84,69.9,-14.4,48.14,150.71588134765625,2015-11-01,101.77560281314108,-0.4651706497517027,0.21638373339042125
2015-12-01,16.62,2102.63,135.57,11.93,14.67,87.32,71.0,-20.2,49.28,148.23687744140625,2015-12-01,112.9733578231996,1.062395243373084,1.1286836531417546
2015-12-02,17.36,2079.51,132.66,11.93,15.91,92.94,72.3,-17.7,51.96,148.23687744140625,2015-12-01,112.9733578231996,-1.1056653069340217,1.2224957709575044
2015-12-03,17.76,2049.62,135.26,12.87,18.11,101.8,74.6,-21.8,50.65,148.23687744140625,2015-12-01,112.9733578231996,-1.4477878923262812,2.0960897811665755
2015-12-04,15.96,2091.69,136.31,14.53,14.81,89.19,71.3,-25.8,45.44,148.23687744140625,2015-12-01,112.9733578231996,2.0317941551718297,4.1281874889904095
2015-12-07,16.23,2077.07,136.77,14.7,15.84,94.3,70.560387,-24.3,49.0,148.23687744140625,2015-12-01,112.9733578231996,-0.7014104884478266,0.4919766733046187
2015-12-08,16.12,2063.59,131.25,14.86,17.6,99.16,72.7,-23.6,50.34,148.23687744140625,2015-12-01,112.9733578231996,-0.6511062305276754,0.42393932343195834
2015-12-09,17.39,2047.62,134.26,14.74,19.61,113.83,72.4,-22.4,51.53,148.23687744140625,2015-12-01,112.9733578231996,-0.7769041389937937,0.603580041185688
2015-12-10,17.07,2052.23,134.94,14.75,19.34,113.8,72.3,-23.8,51.23,148.23687744140625,2015-12-01,112.9733578231996,0.2248863711052729,0.05057387990889852
2015-12-11,18.16,2012.37,146.53,16.24,24.39,131.09,75.0,-22.3,54.29,148.23687744140625,2015-12-01,112.9733578231996,-1.9613874846502763,3.847040864942738
2015-12-14,19.05,2021.94,140.92,15.62,22.73,122.22,78.2,-20.7,55.36,148.23687744140625,2015-12-01,112.9733578231996,0.4744314616645313,0.22508521181714364
2015-12-15,18.09,2043.41,143.35,15.53,20.95,114.37,79.6,-22.2,50.03,148.23687744140625,2015-12-01,112.9733578231996,1.0562534400149612,1.1156713295434393
2015-12-16,15.41,2073.07,135.5,15.44,17.86,108.93,70.2,-23.0,47.64,148.23687744140625,2015-12-01,112.9733578231996,1.4410619402612932,2.076659515669643
2015-12-17,16.06,2041.89,131.2,16.28,18.94,113.52,67.7,-23.9,47.45,148.23687744140625,2015-12-01,112.9733578231996,-1.515475083488926,2.296664728675767
2015-12-18,15.06,2005.55,140.84,16.57,20.7,118.32,67.8,-23.9,49.43,148.23687744140625,2015-12-01,112.9733578231996,-1.795751217964754,3.224722436821897
2015-12-21,15.32,2021.15,125.18,16.82,18.7,109.44,66.4,-30.4,49.18,148.23687744140625,2015-12-01,112.9733578231996,0.7748318994364429,0.600364472384286
2015-12-22,15.17,2038.97,133.63,17.05,16.6,100.91,66.9,-29.2,48.84,148.23687744140625,2015-12-01,112.9733578231996,0.8778122039329509,0.7705542653736246
2015-12-23,14.94,2064.29,134.69,17.58,15.57,99.61,66.0,-32.8,47.39,148.23687744140625,2015-12-01,112.9733578231996,1.2341563236114894,1.5231418311102274
2015-12-24,15.02,2060.99,128.78,17.6,15.74,99.88,65.5,-32.2,44.81,148.23687744140625,2015-12-01,112.9733578231996,-0.1599891742574954,0.025596535879595227
2015-12-28,16.06,2056.5,136.29,17.61,16.91,99.24,67.2,-31.2,47.0,148.23687744140625,2015-12-01,112.9733578231996,-0.21809411946235105,0.04756504494405825
2015-12-29,15.22,2078.36,139.26,18.0,16.08,95.13,67.2,-28.7,45.27,148.23687744140625,2015-12-01,112.9733578231996,1.0573612487139963,1.1180128102820215
2015-12-30,15.25,2063.36,143.0,18.14,17.29,100.82,67.3,-27.5,46.01,148.23687744140625,2015-12-01,112.9733578231996,-0.7243399159519185,0.5246683138412324
2015-12-31,14.99,2043.94,124.43,18.15,18.21,100.2,67.8,-31.8,46.57,148.23687744140625,2015-12-01,112.9733578231996,-0.9456404312783973,0.8942358252683932
2016-01-04,16.07,2012.66,140.0,18.47,20.7,107.69,68.8,-34.4,49.79,118.21114349365234,2016-01-01,149.49475395149503,-1.5422087447211374,2.3784078122943466
2016-01-05,15.2,2016.71,135.07,17.82,19.34,101.84,71.4222,-34.8,49.68,118.21114349365234,2016-01-01,149.49475395149503,0.2010240491123956,0.04041066832154284
2016-01-06,16.3,1990.26,128.31,17.13,20.59,103.06,71.6843,-29.3,52.36,118.21114349365234,2016-01-01,149.49475395149503,-1.320218727875292,1.7429774894326542
2016-01-07,17.42,1943.09,135.94,18.98,24.99,116.55,74.2112,-29.8,56.15,118.21114349365234,2016-01-01,149.49475395149503,-2.3985794022258524,5.753183148782128
2016-01-08,17.62,1922.03,138.83,19.21,27.01,116.46,71.0073,-21.3,56.1,118.21114349365234,2016-01-01,149.49475395149503,-1.0897570278899054,1.18757037983544
2016-01-11,16.43,1923.67,142.52,19.01,24.3,109.63,71.0193,-22.6,62.98,118.21114349365234,2016-01-01,149.49475395149503,0.08529006939786754,0.007274395937893061
2016-01-13,16.99,1890.28,145.88,19.96,25.22,117.14,74.4599,-24.7,60.67,118.21114349365234,2016-01-01,149.49475395149503,-1.7509853614313138,3.0659497359467487
2016-01-14,16.16,1921.84,138.79,20.68,23.95,110.07,73.6146,-26.3,57.56,118.21114349365234,2016-01-01,149.49475395149503,1.6558094217956527,2.7417048413072536
2016-01-15,17.42,1880.33,145.03,21.76,27.02,116.41,78.0636,-33.8,62.09,118.21114349365234,2016-01-01,149.49475395149503,-2.1835767111975093,4.7680072536841305
2016-01-19,16.17,1881.33,137.9,21.21,26.05,113.76,77.3158,-35.2,64.04,118.21114349365234,2016-01-01,149.49475395149503,0.05316801750062664,0.002826838084946941
2016-01-20,16.56,1859.33,134.82,20.96,27.59,112.88,81.8198,-45.1,67.93,118.21114349365234,2016-01-01,149.49475395149503,-1.1762765749513873,1.3836265807793666
2016-01-21,16.77,1868.99,132.99,20.04,26.69,108.38,80.7258,-45.7,65.79,118.21114349365234,2016-01-01,149.49475395149503,0.5181970226003676,0.26852815423188586
2016-01-22,15.91,1906.9,133.64,21.02,22.34,98.92,77.3486,-43.5,61.86,118.21114349365234,2016-01-01,149.49475395149503,2.0080708854120792,4.032348680839652
2016-01-25,17.13,1877.08,132.27,21.45,24.15,102.88,75.4139,-40.7,65.74,118.21114349365234,2016-01-01,149.49475395149503,-1.5761508958281074,2.4842516464197457
2016-01-26,17.26,1903.63,129.53,21.53,22.5,98.4,75.1557,-39.4,65.89,118.21114349365234,2016-01-01,149.49475395149503,1.4045211853838186,1.972679760191967
2016-01-27,16.71,1882.95,129.06,21.84,23.11,100.04,71.9361,-33.3,65.62,118.21114349365234,2016-01-01,149.49475395149503,-1.0922893803811027,1.1930960904933332
2016-01-28,15.41,1893.36,129.23,21.91,22.42,96.56,70.9823,-47.3,65.99,118.21114349365234,2016-01-01,149.49475395149503,0.551333252261662,0.3039683550494214
2016-01-29,15.73,1940.24,120.86,22.98,20.2,89.95,74.0039,-47.1,61.86,118.21114349365234,2016-01-01,149.49475395149503,2.445864829101941,5.982254762237868
2016-02-01,16.81,1939.38,126.38,22.84,19.98,89.65,73.4583,-50.5,66.63,103.74964904785156,2016-02-01,155.7552063496484,-0.04433423964646878,0.001965524805030524
2016-02-02,16.2,1903.03,119.83,23.47,21.98,97.6,77.4933,-50.5,68.59,103.74964904785156,2016-02-01,155.7552063496484,-1.89209815953702,3.5800354453233787
2016-02-03,17.84,1912.53,122.04,22.98,21.65,97.32,79.6217,-54.2,67.71,103.74964904785156,2016-02-01,155.7552063496484,0.49796200980441396,0.24796616320845127
2016-02-04,17.39,1915.45,122.69,22.97,21.84,95.22,83.76,-55.7,66.78,103.74964904785156,2016-02-01,155.7552063496484,0.1525609102635925,0.023274831340455923
2016-02-05,19.58,1880.05,119.01,23.44,23.38,100.55,81.6695,-55.7,66.67,103.74964904785156,2016-02-01,155.7552063496484,-1.8654209739793222,3.479795410161963
2016-02-08,20.38,1853.44,120.25,22.36,26.0,104.53,89.2706,-53.5,68.38,103.74964904785156,2016-02-01,155.7552063496484,-1.4255000337827675,2.032050346314671
2016-02-09,21.72,1852.21,120.74,22.05,26.54,103.06,91.606,-52.6,72.29,103.74964904785156,2016-02-01,155.7552063496484,-0.06638511706025009,0.004406983767103107
2016-02-10,21.36,1851.86,120.36,22.05,26.29,106.19,86.3154,-51.6,72.5,103.74964904785156,2016-02-01,155.7552063496484,-0.018898131031094854,0.00035713935646843026
2016-02-11,28.37,1829.08,122.38,22.31,28.14,107.21,96.3102,-48.9,77.79,103.74964904785156,2016-02-01,155.7552063496484,-1.2377431213466799,1.5320080344410218
2016-02-12,24.1,1864.78,117.75,21.56,25.4,103.25,93.716,-48.3,78.97,103.74964904785156,2016-02-01,155.7552063496484,1.9329975470501772,3.736479516902002
2016-02-16,24.84,1895.58,125.77,21.54,24.11,94.2,86.8243,-46.9,71.53,103.74964904785156,2016-02-01,155.7552063496484,1.6381776635361385,2.6836260573087216
2016-02-17,24.53,1926.82,124.99,20.93,22.31,88.96,84.7863,-47.4,69.47,103.74964904785156,2016-02-01,155.7552063496484,1.634611531802933,2.6719548599031313
2016-02-18,26.37,1917.83,125.33,20.99,21.64,87.53,86.1223,-44.8,67.49,103.74964904785156,2016-02-01,155.7552063496484,-0.46766370852842465,0.21870934427455932
2016-02-19,24.88,1917.78,123.61,20.6,20.53,86.25,90.099,-37.0,62.46,103.74964904785156,2016-02-01,155.7552063496484,-0.002607147233575974,6.797216697542854e-06
2016-02-22,23.31,1945.5,117.46,21.11,19.38,86.19,85.1456,-33.7,62.84,103.74964904785156,2016-02-01,155.7552063496484,1.4350746375528582,2.0594392153474677
2016-02-23,23.69,1921.27,119.67,20.38,20.98,89.67,83.9756,-35.9,65.03,103.74964904785156,2016-02-01,155.7552063496484,-1.2532587736590248,1.5706575537533227
2016-02-24,24.24,1929.8,119.46,19.76,20.72,86.74,85.0912,-38.6,66.09,103.74964904785156,2016-02-01,155.7552063496484,0.4429944898265448,0.19624411801668074
2016-02-25,23.36,1951.7,122.02,19.61,19.11,83.51,84.4408,-30.7,63.74,103.74964904785156,2016-02-01,155.7552063496484,1.1284417050872817,1.2733806817802917
2016-02-26,21.67,1948.05,118.65,19.25,19.81,83.72,82.5424,-21.4,59.96,103.74964904785156,2016-02-01,155.7552063496484,-0.18719154129472615,0.03504067313229516
2016-02-29,22.59,1932.23,117.68,19.45,20.55,85.06,83.3856,-19.4,60.01,103.74964904785156,2016-02-01,155.7552063496484,-0.8154095918303473,0.6648928024489337
2016-03-01,21.97,1978.35,119.81,19.76,17.7,79.45,84.2161,-12.7,56.84,109.72029113769533,2016-03-01,166.14847903420846,2.3588387634097945,5.564120311764649
2016-03-02,22.0,1986.45,122.35,19.81,17.09,78.84,83.6548,-10.1,53.37,109.72029113769533,2016-03-01,166.14847903420846,0.4085962101079654,0.16695086291459257
2016-03-03,23.51,1993.4,125.27,18.8,16.7,79.41,81.7159,-12.3,52.57,109.72029113769533,2016-03-01,166.14847903420846,0.34925974922729325,0.12198237243031176
2016-03-04,22.31,1999.99,121.65,18.73,16.86,81.97,78.01,-12.9,51.89,109.72029113769533,2016-03-01,166.14847903420846,0.33004569962263436,0.10893016383939419
2016-03-07,22.08,2001.76,124.01,18.73,17.35,82.3,77.8254,-11.8,52.8,109.72029113769533,2016-03-01,166.14847903420846,0.08846130395075827,0.00782540229666844
2016-03-08,23.07,1979.26,123.53,17.92,18.67,87.46,80.7152,-13.0,54.04,109.72029113769533,2016-03-01,166.14847903420846,-1.130375611146468,1.277749022274751
2016-03-09,22.31,1989.26,123.47,17.37,18.34,92.86,80.3559,-12.8,51.74,109.72029113769533,2016-03-01,166.14847903420846,0.5039672807617217,0.25398302007836404
2016-03-10,23.14,1989.57,130.04,17.37,18.05,94.77,80.8503,-9.8,51.98,109.72029113769533,2016-03-01,166.14847903420846,0.015582470255186083,0.00024281337925375905
2016-03-11,21.9,2022.19,128.99,18.21,16.5,92.35,81.4223,-9.3,50.25,109.72029113769533,2016-03-01,166.14847903420846,1.62625475679903,2.6447045340114723
2016-03-14,21.14,2019.64,133.3,17.68,16.92,89.74,79.1166,-7.5,50.17,109.72029113769533,2016-03-01,166.14847903420846,-0.12618048449994732,0.015921514668641445
2016-03-15,19.7,2015.93,132.45,16.38,16.84,90.34,78.4721,-5.1,48.98,109.72029113769533,2016-03-01,166.14847903420846,-0.18386503245784805,0.033806350160725515
2016-03-16,20.03,2027.22,125.42,15.51,14.99,84.37,74.1591,-3.4,43.98,109.72029113769533,2016-03-01,166.14847903420846,0.55847689767839,0.31189644524047894
