"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"alpha147",0.000221,1.1e-05,20.115128,0,"Financial UMich",8.52056126945743
"gamma147",0.000228,0.000366,0.623087,0.533228,"Financial UMich",0.30999145033255
"beta147",0.998665,4e-05,25276.246379,0,"Financial UMich",0.0264130114556646
"m147",8.532244,0.161748,52.750348,0,"Financial UMich",52754.469302
"theta147",0.331776,0.042629,7.782791,0,"Financial UMich",52792.402209
"w2147",1.500049,0.074748,20.068117,0,"Financial UMich",-26371.2346511154
"alpha148",0.00017,1e-05,16.402731,0,"Financial Unemployment",4.80416994668216
"gamma148",-0.053479,0.017619,-3.035293,0.002403,"Financial Unemployment",0.218978000344476
"beta148",0.99766,0.000126,7899.849387,0,"Financial Unemployment",0.0105200752823949
"m148",7.103906,0.260438,27.276725,0,"Financial Unemployment",52858.43228
"theta148",0.527113,0.178244,2.957251,0.003104,"Financial Unemployment",52896.365187
"w2148",6.789706,4.574599,1.484219,0.137751,"Financial Unemployment",-26423.2161402141
"alpha149",0.000178,6e-06,31.683609,0,"Financial CitiSuprise",5.93126576643341
"gamma149",-0.043176,0.017086,-2.527048,0.011503,"Financial CitiSuprise",0.218498732823439
"beta149",0.997734,0.000121,8249.12024,0,"Financial CitiSuprise",0.0129597405400474
"m149",7.227724,0.29449,24.543195,0,"Financial CitiSuprise",52798.554784
"theta149",-0.006779,0.000639,-10.612274,0,"Financial CitiSuprise",52836.487691
"w2149",4.237273,0.203689,20.802655,0,"Financial CitiSuprise",-26393.2773920663
"alpha150",0.043946,0.014682,2.993234,0.00276,"Financial VIX",47.1426715473531
"gamma150",-1.103019,27.988178,-0.03941,0.968563,"Financial VIX",0.350976381427343
"beta150",0.001042,0.335176,0.003109,0.997519,"Financial VIX",0.165459642705078
"m150",6.354381,6.726898,0.944623,0.344852,"Financial VIX",52366.76702
"theta150",0.128802,0.109967,1.171284,0.241485,"Financial VIX",52404.699927
"w2150",1.001,2.035923,0.491669,0.622953,"Financial VIX",-26177.3835101109
"alpha151",0.038121,0.150153,0.253878,0.799589,"Financial VXN",37.8968244657592
"gamma151",-2.40548,1.271736,-1.891493,0.058559,"Financial VXN",0.314664442320289
"beta151",0.001066,3.946343,0.00027,0.999784,"Financial VXN",0.11924783136228
"m151",6.184806,2.547378,2.42791,0.015186,"Financial VXN",52475.725048
"theta151",0.112159,0.01403,7.994272,0,"Financial VXN",52513.657955
"w2151",1.001,0.639102,1.566259,0.117288,"Financial VXN",-26231.8625242166
"alpha152",0.000182,7e-06,25.803779,0,"Financial RecessionSpread",0.458075384312606
"gamma152",-0.051523,0.010559,-4.87975,1e-06,"Financial RecessionSpread",0.172756498548767
"beta152",0.99763,0.000109,9174.46731,0,"Financial RecessionSpread",0.000791354994652263
"m152",7.139792,0.141966,50.2921,0,"Financial RecessionSpread",52863.873731
"theta152",1.389893,0.25915,5.363282,0,"Financial RecessionSpread",52901.806637
"w2152",1.990596,0.308647,6.449429,0,"Financial RecessionSpread",-26425.9368653003
"alpha153",0.052114,0.189616,0.274838,0.783441,"Financial DefaultSpread",49.6093802345052
"gamma153",-2.476768,0.208069,-11.903568,0,"Financial DefaultSpread",0.243812076628115
"beta153",0.001065,3.647876,0.000292,0.999767,"Financial DefaultSpread",0.120953660152085
"m153",6.841696,1.812988,3.773712,0.000161,"Financial DefaultSpread",52528.605993
"theta153",0.303373,0.035442,8.559648,0,"Financial DefaultSpread",52566.5389
"w2153",1.001,0.687305,1.456413,0.145278,"Financial DefaultSpread",-26258.3029965593
"alpha154",0.000149,8e-06,18.153446,0,"Financial BKK",1.90591676260295
"gamma154",-0.061418,0.009662,-6.356894,0,"Financial BKK",0.182008916844498
"beta154",0.99749,0.000112,8904.329646,0,"Financial BKK",0.00346893845557135
"m154",7.167029,0.098284,72.921563,0,"Financial BKK",52841.832336
"theta154",0.139818,0.018285,7.646648,0,"Financial BKK",52879.765242
"w2154",1.001,0.183557,5.453361,0,"Financial BKK",-26414.9161678573
"alpha155",0.000137,4e-06,31.214851,0,"Financial TermSpread",6.70124286693107
"gamma155",3.3e-05,4.4e-05,0.762674,0.445658,"Financial TermSpread",0.130619804175254
"beta155",0.998846,4.5e-05,22079.040857,0,"Financial TermSpread",0.00875315031009352
"m155",9.288442,0.039134,237.350453,0,"Financial TermSpread",52772.819406
"theta155",4.058937,0.392936,10.329767,0,"Financial TermSpread",52810.752313
"w2155",1.001024,0.072335,13.838704,0,"Financial TermSpread",-26380.4097031972
"alpha156",0.015355,0.021178,0.725056,0.468418,"Financial EquityVol",121.934110034414
"gamma156",-16.748124,1.096702,-15.27136,0,"Financial EquityVol",0.684502416628446
"beta156",0.001025,1.378019,0.000744,0.999407,"Financial EquityVol",0.834641929879954
"m156",9.585711,1.140862,8.402162,0,"Financial EquityVol",52063.7219
"theta156",-6.795545,0.185751,-36.584151,0,"Financial EquityVol",52101.654806
"w2156",1.202431,0.048141,24.977481,0,"Financial EquityVol",-26025.8609499764
"alpha157",0.000134,5e-06,25.364304,0,"Financial StLouis",9.75599826114568
"gamma157",-0.000511,0.000251,-2.033993,0.041952,"Financial StLouis",0.245506185048613
"beta157",0.999122,4.4e-05,22660.699362,0,"Financial StLouis",0.0239515791443478
"m157",8.604706,0.200686,42.87641,0,"Financial StLouis",52616.4884
"theta157",0.319773,0.066872,4.781896,2e-06,"Financial StLouis",52654.421306
"w2157",1.001,1.405817,0.712042,0.476439,"Financial StLouis",-26302.2441998734
"alpha158",0.032722,0.018448,1.773731,0.076108,"Financial MOVE",38.6796145803322
"gamma158",-4.659156,2.469307,-1.886827,0.059184,"Financial MOVE",0.39860017262884
"beta158",0.00134,0.582583,0.0023,0.998165,"Financial MOVE",0.154177010489374
"m158",6.085892,0.792389,7.680438,0,"Financial MOVE",52298.473873
"theta158",0.026395,0.00126,20.944276,0,"Financial MOVE",52336.406779
"w2158",1.001,0.372672,2.686008,0.007231,"Financial MOVE",-26143.2369363429
"alpha159",0.046115,0.010557,4.368268,1.3e-05,"Financial CFNAI",33.850839385559
"gamma159",-5.809775,0.545221,-10.655817,0,"Financial CFNAI",0.114164550358119
"beta159",0.001172,0.226222,0.005181,0.995866,"Financial CFNAI",0.0386456585769725
"m159",8.016876,0.219033,36.601218,0,"Financial CFNAI",52798.561987
"theta159",-0.602864,0.018041,-33.416218,0,"Financial CFNAI",52836.494894
"w2159",1.001,0.049286,20.310037,0,"Financial CFNAI",-26393.2809936767
