Date,GPR,GEPU_current, New Orders,UMich Sentiment,Unemployment Rate,Citi Suprise,MOVE,VIX,VXN NASDAQ,2-10 Spread,Term Spread,High Yield Spread,BKK Leading Index,National Activity Index,Equity Vol Measure,St Louis Stress Index
2016-01-01,-25.400087555507167,24.4298847705018,1.549098033550624,-0.5999999999999943,-0.2000000000000001,-45.7,74.0039,20.2,23.64,1.18,1.61,7.74,0.6631166771597083,0.28,0.50688,0.65334
2016-02-01,-13.938836977781804,4.01941774203011,-2.744923422295197,-0.2999999999999971,0.1000000000000005,-44.8,83.3856,20.55,23.55,0.96,1.41,7.75,0.5351753073996556,-0.29,0.9174,0.7444
2016-03-01,5.4416936265242,6.255412475018914,1.237293803453062,-0.7000000000000028,0.0999999999999996,-0.2,68.8027,13.95,16.85,1.05,1.57,7.05,0.4550482751029522,-0.44,0.34453,0.184725
2016-04-01,-28.747269731299856,-14.94824195453135,2.643532321112803,-2.0,0.0999999999999996,-27.8,64.921,15.7,19.3,1.06,1.61,6.24,0.4636575115270261,0.1,0.29223,0.15028
2016-05-01,3.521888714428264,-8.864945316813781,-1.4179649602087825,5.700000000000003,-0.2999999999999998,-22.8,67.9149,14.19,15.25,0.97,1.5,5.97,0.3962433400381988,-0.51,0.29125,0.1089
2016-06-01,2.035873028739562,45.43458100321968,-2.77087628207065,-1.2000000000000028,0.1000000000000005,-16.0,72.6386,15.63,17.58,0.91,1.23,6.21,0.3525934488339269,0.16,0.38359,0.2547999999999999
2016-07-01,21.32643368780156,-2.88084008876347,1.2045730608233622,-3.5,-0.1000000000000005,27.9,64.1468,11.87,13.97,0.79,1.18,5.61,0.275182246983722,0.27,0.44788,0.1846
2016-08-01,-16.074748503904118,-64.8584434108023,0.7864060196966003,-0.2000000000000028,0.1000000000000005,13.5,69.0806,13.42,15.34,0.78,1.25,5.1,0.1290225862566733,-0.55,0.30714,0.2392999999999999
2016-09-01,5.554284945316879,3.732659933324433,-0.0453550916218433,1.4000000000000057,0.0999999999999996,-1.4,60.556,13.29,15.45,0.83,1.31,4.97,0.007547151593501,-0.14,0.0,0.3247799999999999
2016-10-01,-21.92177795904914,-11.135387652183317,3.897036920219384,-4.0,-0.0999999999999996,-1.4,65.465,17.06,19.32,0.98,1.5,4.91,-0.1200696593783396,-0.08,0.29737,0.131975
2016-11-01,-3.411813060096554,46.64108250021704,-4.370726488399367,6.599999999999994,-0.2000000000000001,5.6,80.9553,13.33,15.13,1.26,1.89,4.67,-0.2398105956131357,-0.27,0.11478,0.0606499999999999
2016-12-01,18.850678541130232,-13.03935137566324,2.352166439716945,4.400000000000006,0.0,24.5,71.6297,14.04,16.68,1.25,1.94,4.21,-0.2875612027665629,0.14,0.69831,-0.13074
2017-01-01,2.8714180702557206,16.347262707458547,0.2176203427130597,0.2999999999999971,0.0,39.8,72.5153,11.99,14.29,1.26,1.93,4.0,-0.4498016564890996,-0.05,0.41486,-0.1341999999999999
2017-02-01,7.884961016098596,-31.552934993544763,0.8125932062966033,-2.200000000000003,-0.1000000000000005,42.4,70.8911,12.92,13.6,1.14,1.83,3.74,-0.4685248007915313,0.34,0.44212,-0.216525
2017-03-01,-18.182149771463667,14.166771644836606,-0.1072676604591498,0.6000000000000085,-0.1999999999999993,52.5,60.6987,12.37,11.75,1.13,1.64,3.92,-0.4197888658280986,0.08,0.6651,-0.37912
2017-04-01,19.10602546926778,-29.906446918487145,0.4662548595731941,0.0999999999999943,0.0,7.1,60.1925,10.82,11.53,1.01,1.49,3.75,-0.5515610170941883,0.49,0.35497,-0.379925
2017-05-01,-16.45541536593921,-9.20100818776791,-0.8926370216707127,0.0999999999999943,0.0,-38.9,53.9509,10.41,12.94,0.93,1.23,3.74,-0.6517740383985471,-0.26,0.38684,-0.575425
2017-06-01,19.093967021071087,2.1764706199905945,3.0718523685275603,-2.0999999999999943,-0.1000000000000005,-72.6,55.2201,11.18,17.61,0.93,1.28,3.77,-0.7516689842780827,0.13,0.0,-0.6335200000000001
2017-07-01,-23.319471123628528,-13.686271058313851,-3.954685936930021,-1.5999999999999943,0.0,-44.4,48.1375,10.26,15.87,0.96,1.23,3.61,-0.9302304373393973,-0.01,0.2208,-0.659675
2017-08-01,25.783395793809056,-5.854845674656921,1.4833596066715906,3.3999999999999915,0.1000000000000005,-21.2,51.1311,10.59,14.33,0.79,1.11,3.85,-1.1076228350359385,-0.31,0.47176,-0.509275
2017-09-01,-19.90503278307791,10.417138164577116,1.6420282909417376,-1.7000000000000028,-0.1000000000000005,-21.2,52.8752,9.51,13.85,0.86,1.27,3.54,-1.1730494441411252,0.17,0.17242,-0.61198
2017-10-01,-26.32020834746199,-4.569249989335321,0.5870305695684043,5.6000000000000085,-0.0999999999999996,0.2,51.1485,10.18,15.06,0.78,1.23,3.51,-1.1993050679475226,0.65,0.08946,-0.7332
2017-11-01,1.2251555091583453,3.405055123654153,1.4849676756178165,-2.200000000000003,0.0,59.4,46.8271,11.28,15.93,0.64,1.15,3.61,-1.2665818558562714,0.15,0.61453,-0.73925
2017-12-01,-11.94145349120881,-4.236612350624674,2.275557474222525,-2.5999999999999943,-0.1000000000000005,75.7,46.5962,11.04,15.68,0.51,1.01,3.58,-1.3476265429041134,0.27,0.81821,-0.66536
2018-01-01,10.504026393355964,1.416248078630858,-2.384645788089096,-0.2000000000000028,-0.0999999999999996,37.5,57.1957,13.54,19.65,0.58,1.26,3.29,-1.4172268480590184,0.12,0.36036,-0.6696249999999999
2018-02-01,-43.31651921036913,-21.508254612297254,1.799803430164497,4.0,0.0999999999999996,33.5,62.9735,19.85,22.01,0.62,1.22,3.47,-1.3422423717676355,0.88,0.49085,-0.259325
2018-03-01,42.39902741524057,25.93212930750766,1.5034920478322171,1.7000000000000028,-0.0999999999999996,48.7,58.5414,19.97,26.68,0.47,1.01,3.79,-1.3236135773281967,0.1,0.0,0.06454
2018-04-01,9.168310495104423,-6.8567045940768026,-0.0767235545426309,-2.6000000000000085,0.0,41.7,50.3548,15.93,21.06,0.46,1.08,3.46,-1.284032395894865,0.34,0.52005,0.0841
2018-05-01,1.9123175812583728,10.378906165300684,0.8166654425865628,-0.7999999999999972,-0.2000000000000001,9.8,60.5438,15.43,16.78,0.43,0.9,3.63,-1.2223197225826294,-0.15,0.38271,-0.1937249999999999
2018-06-01,-20.869792126449028,1.3681761262841323,-0.1035418670620454,0.2000000000000028,0.2000000000000001,9.8,51.1681,16.09,20.88,0.33,0.92,3.61,-1.1027481651319069,0.43,0.79303,-0.20956
2018-07-01,5.507519738038224,20.28562251782248,-1.4587136383509076,-0.2999999999999971,-0.2000000000000001,9.8,46.5038,12.83,19.17,0.29,0.93,3.46,-0.9821191815219728,0.13,0.5877,-0.419975
2018-08-01,2.406613721417436,-24.334342534721188,2.381713296331656,-1.7000000000000028,0.0,-17.9,50.7097,12.86,16.04,0.24,0.75,3.49,-0.7764614753469172,0.18,0.338,-0.55174
2018-09-01,-50.21427265923969,8.164398920665205,0.4331951109974362,3.899999999999992,-0.0999999999999996,-17.9,46.1634,12.12,16.58,0.24,0.86,3.24,-0.5812883156675296,0.17,0.46224,-0.737075
2018-10-01,18.4342742561346,11.63153262608853,-1.8217647987630696,-1.5,0.0999999999999996,-17.9,60.1285,21.23,29.12,0.28,0.81,3.81,-0.3417702940731215,0.24,1.06977,-0.494325
2018-11-01,-14.437561241701562,10.319617816924652,-2.073883675806016,-1.0999999999999943,0.0,9.9,52.4322,18.07,24.02,0.21,0.64,4.29,-0.078329601041491,0.22,1.52087,-0.1738
2018-12-01,11.257414874612332,8.707857196353979,0.6155478354933328,0.7999999999999972,0.1,-16.2,66.5828,25.42,31.44,0.21,0.24,5.33,0.1794989284210688,0.27,1.9621,0.39485
2019-01-01,-3.641516619640432,-2.8621801403063656,-1.2639295569926905,-7.099999999999994,0.1,-16.2,49.8117,16.57,20.24,0.18,0.22,4.37,0.5500753610930074,-0.43,1.33096,-0.0525499999999999
2019-02-01,9.685996561576388,-28.02525993237024,-0.6782436077978927,2.5999999999999943,-0.2000000000000001,-18.3,47.2183,14.78,17.17,0.21,0.28,3.92,0.792961813921031,-0.29,0.1254,-0.339975
2019-03-01,-17.578246702278026,18.056575080485302,1.8801490801107903,4.6000000000000085,0.0,-33.9,58.5478,13.71,16.62,0.14,0.01,3.99,1.0063330147724845,-0.15,0.88387,-0.51384
2019-04-01,-3.87976096823345,-31.02013527359096,-1.46020847452975,-1.2000000000000028,-0.0999999999999996,-58.7,49.4711,13.12,16.6,0.24,0.08,3.73,1.0674000909610704,-0.45,1.088,-0.694225
2019-05-01,25.563977174566126,20.66073170070917,-2.004858697197204,2.799999999999997,-0.1,-33.1,72.681,18.71,23.23,0.19,-0.21,4.59,1.0542585526299388,-0.05,0.75587,-0.42596
2019-06-01,0.1093497978134754,23.72200666727994,-1.2062216099810803,-1.7999999999999972,0.0,-68.3,70.4339,15.08,19.76,0.25,-0.12,4.07,0.9878096063697158,-0.02,1.10714,-0.34185
2019-07-01,-13.972438284884245,-20.735171034288346,1.2581946220035554,0.2000000000000028,0.1,-41.5,55.2468,16.12,18.78,0.13,-0.06,3.93,0.879544136305251,-0.36,1.36189,-0.47055
2019-08-01,9.557776691705358,17.499712848171953,0.0726925492287707,-8.600000000000009,-0.1,-41.5,86.8897,18.98,22.39,0.0,-0.49,4.09,0.7370066040703179,0.1,3.95173,-0.0076999999999999
2019-09-01,-14.425938391246795,-16.0631812940947,-1.4431982057653752,3.4000000000000057,-0.1,43.0,77.2005,16.24,20.03,0.05,-0.2,4.02,0.3662876747409584,-0.45,0.58535,-0.139925
2019-10-01,7.633883815972592,-5.96762092472137,-0.4999155844298221,2.299999999999997,0.1,15.3,65.88,13.22,17.36,0.17,0.15,4.15,-0.056280967607997,-0.71,1.38185,0.0416
2019-11-01,-33.87916517461446,-1.9536429677051304,-1.8890981432953324,1.2999999999999972,0.0,15.3,56.57,12.62,15.84,0.17,0.19,4.01,-0.6235763534008991,0.56,1.50018,-0.11888
2019-12-01,1.6175408129035147,4.74472081990865,0.7298541622312114,2.5,0.0,-10.3,58.28,13.78,16.89,0.34,0.37,3.6,-1.299164051571271,-0.35,2.04638,-0.24275
2020-01-01,46.337678600857295,-16.698238653334503,1.825402354908381,0.5,0.0,-10.3,72.98,18.84,21.33,0.18,-0.04,4.03,-1.958295979562673,-0.25,0.52741,-0.34192
2020-02-01,-82.2393863502794,1.0933574187750923,0.5359799554324547,1.2000000000000028,-0.1,56.2,109.67,40.11,43.13,0.27,-0.14,5.04,-2.5444597141076577,0.16,0.66969,-0.22165
2020-03-01,6.848749697664072,35.42554392677135,-11.3441710631649,-11.900000000000006,0.9000000000000004,73.8,83.87,53.54,51.29,0.47,0.59,8.77,-3.427760534948677,-4.19,1.63731,3.901175
2020-04-01,-17.59552284690003,0.5447415385245621,-16.589825476790214,-17.299999999999997,10.4,-144.6,53.59,34.15,35.28,0.44,0.55,7.63,-4.243476987162463,-16.74,0.35154,2.4898
2020-05-01,-1.214738927351093,16.854778172552507,5.427185111332668,0.5,-1.6000000000000014,-75.3,51.55,27.51,27.96,0.49,0.51,6.71,-1.960737692963495,2.61,0.20901,0.72516
2020-06-01,3.819631965713715,-31.304339316522245,6.704385917044108,5.799999999999997,-2.2,181.2,54.13,30.43,30.75,0.5,0.5,6.44,-0.6938721898646353,4.11,0.18618,0.272
2020-07-01,-7.152614559797521,6.673865080155944,6.3952003492006,-5.599999999999994,-0.8000000000000007,246.8,41.98,24.46,27.93,0.44,0.46,5.16,-0.0239045192092539,1.18,0.15555,0.0461599999999999
2020-08-01,-1.538557280317398,-16.793391434276746,1.490120376109585,1.5999999999999943,-1.799999999999999,210.8,47.02,26.41,34.55,0.58,0.61,5.02,0.4194728001932185,0.79,0.16303,-0.21325
2020-09-01,18.55165110869973,-4.012201252192122,0.6729141818594877,6.300000000000011,-0.6000000000000005,172.9,39.21,26.37,35.42,0.56,0.59,5.41,0.5027815498739802,0.27,0.30779,0.000275
2020-10-01,-5.644102963256589,5.763314193518332,1.97726776735092,1.3999999999999917,-0.8999999999999995,128.9,61.91,38.02,41.3,0.74,0.79,5.25,0.3473808043576777,0.83,0.3439,-0.01372
2020-11-01,-8.585584115128645,16.465935506489306,1.171494155734115,-4.899999999999992,-0.2000000000000001,80.0,40.84,20.57,26.68,0.68,0.76,4.33,0.0280942252907822,0.27,0.45887,-0.28565
2020-12-01,-9.365427128401697,-24.62230688797485,2.0745555524425487,3.799999999999997,0.0,66.7,48.98,22.75,26.93,0.8,0.84,3.86,-0.2027650363643453,0.52,0.50881,-0.422725
2021-01-01,17.24571674545185,-5.36505769761013,3.977459682175724,-1.7000000000000028,-0.2999999999999998,56.3,47.41,33.09,37.44,1.0,1.05,3.79,-0.3922237083540863,0.66,0.0,-0.4622799999999999
2021-02-01,-4.680974153638056,-30.235724450952542,0.791861706495853,-2.200000000000003,-0.2000000000000001,85.0,75.66,27.95,34.06,1.3,1.4,3.52,-0.616343894112798,-1.09,0.0,-0.6197
2021-03-01,5.929836611750402,-0.0613581041509322,1.126405469430342,8.100000000000009,-0.1000000000000005,28.1,71.27,19.4,24.89,1.58,1.71,3.36,-0.3968651476060686,1.71,0.0,-0.530675
2021-04-01,10.828925929569978,-7.990309168655409,0.6028848889364167,3.3999999999999915,0.0,38.7,58.13,18.61,22.9,1.49,1.64,3.28,-0.6458980195646077,0.24,0.16128,-0.7725
2021-05-01,5.204882339560602,-4.756432031644485,1.40016512319583,-5.399999999999992,-0.2999999999999998,38.7,52.04,16.76,21.44,1.44,1.57,3.34,-0.7111031082907262,0.29,0.46012,-0.7775000000000001
2021-06-01,-25.46977714056931,-6.391924735712553,1.4844315003655222,2.5999999999999943,0.1000000000000005,38.7,57.27,15.83,20.14,1.2,1.4,3.04,-0.7435874133563629,0.09,0.0,-0.812125
2021-07-01,-26.88487771254904,13.004230102602133,1.4577704301272556,-4.299999999999997,-0.5,38.7,61.19,18.24,20.81,1.05,1.18,3.26,-0.7744836477206375,0.53,0.12134,-0.74562
2021-08-01,34.715586706352305,4.998742350796658,1.6620198735869698,-10.900000000000006,-0.3000000000000007,-49.5,60.14,16.48,19.48,1.1,1.26,3.21,-0.8724917252194487,0.29,0.51687,-0.73915
2021-09-01,-10.892083690511768,-5.363189219427652,-1.0218686804732138,2.5,-0.3999999999999994,-60.5,61.07,23.14,26.65,1.24,1.48,3.15,-0.9720200917217356,-0.13,0.0,-0.68185
2021-10-01,-2.110272509972467,-5.224803181707896,2.626387176325524,-1.0999999999999943,-0.2000000000000001,-22.1,75.45,16.26,19.64,1.07,1.5,3.08,-1.0735317028317464,0.76,0.0,-0.75186
2021-11-01,8.709695983648592,14.380596200680085,1.7462319167800169,-4.299999999999997,-0.2999999999999998,32.0,84.04,27.19,27.39,0.91,1.38,3.67,-1.21483980111809,0.37,0.0,-0.6713
2021-12-01,17.823532798588626,14.30171469986412,0.8927012079755494,3.1999999999999886,-0.3000000000000002,32.0,77.62,17.22,21.2,0.79,1.46,3.1,-1.4305316927174323,-0.15,0.0,-0.55718
2022-01-01,24.034303147244493,-14.685758383437271,2.1158839095237925,-3.3999999999999915,0.1,0.0001,85.14,24.83,30.16,0.61,1.57,3.63,-1.6517267537323237,0.69,0.0,-0.504625
2022-02-01,35.84584486577449,-20.941946478287928,0.1294705578971705,-4.400000000000006,-0.2000000000000001,0.0001,93.34,30.15,32.72,0.39,1.48,3.77,-1.5701415045253788,0.51,0.0,-0.339075
2022-03-01,32.228978286879936,41.87621893459637,2.055768065048808,-3.3999999999999986,-0.0999999999999996,55.4,106.88,20.56,26.99,0.04,1.8,3.43,-1.4867737832387256,0.44,0.53604,-0.1435999999999999
2022-04-01,-66.86709102773158,-8.947836524943414,0.569985607473722,5.800000000000004,0.0,66.9,128.4,33.4,38.25,0.19,2.04,3.93,-1.3120861877955103,0.47,0.0,-0.2903799999999999
2022-05-01,-34.36323212613205,-3.99106689095237,1.0349301790645178,-6.800000000000004,-0.1,-39.6,107.12,26.19,33.01,0.32,1.69,4.22,-1.2276835900757408,0.01,0.0,0.309975
2022-06-01,-8.837425950279213,-5.770553853091149,1.1098888246670588,-8.399999999999999,0.0,-66.9,135.5,28.71,36.21,0.06,1.26,5.87,-1.0100655948289652,-0.19,0.66283,0.01345
2022-07-01,-11.5471319540794,13.197374872574724,-0.9420613452006372,1.5,-0.1,-61.8,116.36,21.33,27.25,-0.22,0.26,4.77,-0.5839832323862301,0.27,0.79661,0.10186
2022-08-01,11.806468899055565,-23.40718808797209,-0.368010715757659,6.700000000000003,0.1,-61.8,124.84,25.87,32.19,-0.3,0.19,5.03,-0.235571832602384,0.0,0.21756,-0.385125
2022-09-01,-0.6647301344558838,8.822701378025124,-0.7876850436766251,0.3999999999999986,-0.1,-26.6,141.89,31.62,36.61,-0.39,0.5,5.43,0.0590890723055761,0.1,0.36655,-0.0776999999999999
2022-10-01,7.80689835703259,6.403100885212375,2.141883251611155,1.2999999999999972,0.1,-26.6,147.92,25.88,31.16,-0.41,-0.12,4.63,0.3653650926621579,-0.05,0.2898,-0.023575
2022-11-01,-22.658473652879085,9.355529774662283,-2.176031122748299,-3.199999999999996,0.0,14.2,127.27,20.58,26.46,-0.7,-0.69,4.55,0.6598565707027402,-0.51,0.54907,-0.30345
2022-12-01,-4.96452270561935,-26.18728081487275,-0.2877557998066586,3.0999999999999943,-0.1,17.5,121.61,21.67,27.6,-0.53,-0.54,4.79,0.963354304422298,-0.49,0.0,-0.0163
2023-01-01,-6.6453346835947045,-6.508992922907623,1.5756559111865762,5.1000000000000085,0.0,-15.2,99.54,19.4,25.79,-0.69,-1.18,4.3,1.2743190006038725,0.23,1.05738,-0.377
2023-02-01,13.82488464733694,-1.643597044923098,-1.7971662678760223,2.0,0.1,-15.2,123.6,20.7,26.4,-0.89,-0.96,4.22,1.503876544091904,-0.19,0.0,-0.480275
2023-03-01,-14.817239105485504,21.68538256129812,0.0898210354958138,-4.900000000000006,-0.1,59.2,141.24,18.7,23.6,-0.58,-1.37,4.58,1.621527111135146,-0.19,0.1677,0.09972
2023-04-01,1.3385305671420678,-34.11536965275116,0.8838996972733942,1.7000000000000028,-0.1,28.4,122.46,15.78,20.12,-0.6,-1.66,4.5,1.6967534834287847,0.07,0.15942,-0.3902249999999999
2023-05-01,1.528591392491677,-1.3726531645074596,-0.5111039186941494,-4.700000000000003,0.2000000000000001,28.4,136.02,17.94,22.12,-0.76,-1.88,4.69,1.6929957075995294,-0.15,0.16999,-0.41285
2023-06-01,1.8649087991164648,0.582340332811473,1.3151849201238666,5.200000000000003,0.0,28.4,110.64,13.59,19.55,-1.06,-1.62,4.05,1.6003324374176422,-0.32,0.19217,-0.6159399999999999
2023-07-01,-2.866632768907959,-1.5006980193210573,-1.0197408719388363,7.299999999999997,-0.1,79.6,112.03,13.63,19.32,-0.91,-1.58,3.79,1.4719707319641746,0.12,0.34819,-0.7368
2023-08-01,-6.236432882592805,-7.304097318707606,0.9861087145563792,-2.0999999999999943,0.2000000000000001,74.4,107.93,13.57,18.74,-0.76,-1.47,3.85,1.3486647437324175,-0.16,0.0,-0.67655
2023-09-01,-2.541060816991473,13.540284715586168,1.445988426031159,-1.6000000000000083,0.0999999999999996,62.2,115.24,17.52,21.28,-0.44,-0.96,4.03,1.3265753174675723,0.02,0.3764,-0.6721
2023-10-01,50.155994541636815,-8.043667866691253,-3.045639481925516,-4.0,0.1,59.7,126.86,18.14,22.46,-0.19,-0.71,4.42,1.332209888083176,-0.49,0.0,-0.418725
2023-11-01,-26.28710134091741,8.415688897951279,3.5687097934565286,-2.5,-0.1999999999999997,59.7,115.32,12.92,16.72,-0.36,-1.08,3.84,1.404350632102479,0.03,0.0,-0.6711750000000001
2023-12-01,-10.13264407560915,0.5967869679876351,-2.1290592667902635,8.400000000000006,0.0999999999999996,59.7,114.62,12.45,16.2,-0.35,-1.52,3.34,1.4402577670101715,-0.15,0.0,-0.49334
2024-01-01,11.166855283962953,3.5361127510240555,-2.3752005135946908,9.299999999999995,-0.0999999999999996,59.7,107.28,14.35,18.25,-0.28,-1.43,3.59,1.3954331812879728,-0.3,0.53117,-0.72705
2024-02-01,-9.325794118783564,-36.81258806287679,1.3816577132348629,-2.0999999999999943,0.1999999999999997,47.2,108.71,13.4,17.21,-0.39,-1.2,3.29,1.3953747115132644,0.05,0.0,-0.66905
2024-03-01,-10.13811806437174,1.5278686026870614,0.7341344252020283,2.5,0.0,47.2,86.38,13.01,16.66,-0.39,-1.26,3.12,1.3133343767570131,0.15,0.0,-0.87454
2024-04-01,18.761516687052247,-1.400798237362677,0.3686996045137976,-2.200000000000003,0.0,47.2,107.46,15.65,18.43,-0.35,-0.77,3.18,1.3193373817553409,-0.23,0.0,-0.72965
2024-05-01,-25.554872239855044,7.144709280745258,-0.4824275672895594,-8.100000000000009,0.1,47.2,91.09,12.92,16.7,-0.38,-0.95,3.2,1.2932695555948448,0.18,0.0,-0.8943999999999999
2024-06-01,-15.52848983670273,-5.431885632455064,-3.4271204953437406,-0.8999999999999915,0.0999999999999996,47.2,98.59,12.44,16.24,-0.35,-1.12,3.18,1.196716500304749,0.05,0.0,-0.84025
2024-07-01,-22.172803646722578,20.219789973761504,4.677136926935792,-1.7999999999999972,0.1000000000000005,47.2,99.41,16.36,22.29,-0.2,-1.32,3.25,1.134123074476454,-0.34,0.0,-0.733
2024-08-01,34.30369313379644,-15.282215112505565,-0.7871923246618957,1.5,0.0,47.2,107.77,15.0,19.29,0.0,-1.3,3.13,0.9766838174303824,0.12,0.31524,-0.50322
2024-09-01,-8.12244319078294,4.791954616341806,-0.2479630992655032,2.1999999999999886,-0.1000000000000005,47.2,94.61,16.73,20.19,0.15,-0.92,3.03,0.7521211482266318,-0.28,0.0,-0.3515
2024-10-01,0.4767682173512949,4.599500167164823,0.4522033010840979,0.4000000000000057,0.0,47.2,135.18,23.16,24.86,0.12,-0.36,2.88,0.5653408538503026,-0.4,0.0,-0.5342
2024-11-01,-1.807662967679484,29.50558838943662,-0.7781541197452754,1.2999999999999972,0.1000000000000005,47.2,95.22,13.51,16.07,0.05,-0.4,2.72,0.3453559415019491,-0.12,0.19479,-0.57756
2024-12-01,9.591537384468085,10.013377707484208,-0.6082804743519029,2.200000000000003,-0.1000000000000005,19.3,96.95,17.35,19.92,0.33,0.21,2.92,0.146273759147301,0.15,0.0,-0.56305
2025-01-01,-26.35606212742534,0.6057617117506577,1.732919370383356,-2.299999999999997,-0.0999999999999996,9.4,90.54,16.43,20.11,0.36,0.27,2.68,-0.1351835221226846,-0.03,0.18497,-0.8032
2025-02-01,17.589121153788266,8.00296676023303,0.4666539663058303,-7.0,0.0999999999999996,9.4,104.46,19.63,22.66,0.25,-0.08,2.87,-0.288261602316025,0.18,0.0,-0.7101999999999999
2025-03-01,21.92231339714549,26.954634419948725,4.14877681054501,-7.700000000000003,0.1000000000000005,9.4,101.35,22.28,25.37,0.34,-0.09,3.55,-0.2631352721612954,-0.03,1.05229,-0.467075
2025-04-01,-27.92944697849454,26.954634419948725,4.14877681054501,-7.700000000000003,0.1000000000000005,-0.4,112.27,24.7,27.8,0.57,-0.14,3.94,-0.2631352721612954,-0.03,1.05229,-0.467075
2025-05-01,-27.92944697849454,26.954634419948725,4.14877681054501,-7.700000000000003,0.1000000000000005,-0.4,98.66,21.9,25.5,0.49,0.03,3.53,-0.2631352721612954,-0.03,1.05229,-0.467075
