Date,Instrument,Price Close
2008-06-19,.SPX,1342.83
2008-06-20,.SPX,1317.93
2008-06-23,.SPX,1318.0
2008-06-24,.SPX,1314.29
2008-06-25,.SPX,1321.97
2008-06-26,.SPX,1283.15
2008-06-27,.SPX,1278.38
2008-06-30,.SPX,1280.0
2008-07-01,.SPX,1284.91
2008-07-02,.SPX,1261.52
2008-07-03,.SPX,1262.9
2008-07-03,.SPX,1262.9
2008-07-07,.SPX,1252.31
2008-07-08,.SPX,1273.7
2008-07-09,.SPX,1244.69
2008-07-10,.SPX,1253.39
2008-07-11,.SPX,1239.49
2008-07-14,.SPX,1228.3
2008-07-15,.SPX,1214.91
2008-07-16,.SPX,1245.36
2008-07-17,.SPX,1260.32
2008-07-18,.SPX,1260.68
2008-07-21,.SPX,1260.0
2008-07-22,.SPX,1277.0
2008-07-23,.SPX,1282.19
2008-07-24,.SPX,1252.54
2008-07-25,.SPX,1257.76
2008-07-28,.SPX,1234.37
2008-07-29,.SPX,1263.2
2008-07-30,.SPX,1284.26
2008-07-31,.SPX,1267.38
2008-08-01,.SPX,1260.31
2008-08-04,.SPX,1249.01
2008-08-05,.SPX,1284.88
2008-08-06,.SPX,1289.19
2008-08-07,.SPX,1266.07
2008-08-08,.SPX,1296.32
2008-08-11,.SPX,1305.32
2008-08-12,.SPX,1289.59
2008-08-13,.SPX,1285.83
2008-08-14,.SPX,1292.93
2008-08-15,.SPX,1298.2
2008-08-18,.SPX,1278.6
2008-08-19,.SPX,1266.69
2008-08-20,.SPX,1274.54
2008-08-21,.SPX,1277.72
2008-08-22,.SPX,1292.2
2008-08-25,.SPX,1266.84
2008-08-26,.SPX,1271.51
2008-08-27,.SPX,1281.66
2008-08-28,.SPX,1300.68
2008-08-29,.SPX,1282.83
2008-08-29,.SPX,1282.83
2008-09-02,.SPX,1277.58
2008-09-03,.SPX,1274.98
2008-09-04,.SPX,1236.83
2008-09-05,.SPX,1242.31
2008-09-08,.SPX,1267.79
2008-09-09,.SPX,1224.51
2008-09-10,.SPX,1232.04
2008-09-11,.SPX,1249.05
2008-09-12,.SPX,1251.7
2008-09-15,.SPX,1192.7
2008-09-16,.SPX,1213.59
2008-09-17,.SPX,1156.39
2008-09-18,.SPX,1206.51
2008-09-19,.SPX,1255.08
2008-09-22,.SPX,1207.09
2008-09-23,.SPX,1188.22
2008-09-24,.SPX,1185.87
2008-09-25,.SPX,1209.18
2008-09-26,.SPX,1213.01
2008-09-29,.SPX,1106.39
2008-09-30,.SPX,1166.36
2008-10-01,.SPX,1161.06
2008-10-02,.SPX,1114.28
2008-10-03,.SPX,1099.23
2008-10-06,.SPX,1056.89
2008-10-07,.SPX,996.23
2008-10-08,.SPX,984.94
2008-10-09,.SPX,909.92
2008-10-10,.SPX,899.22
2008-10-13,.SPX,1003.35
2008-10-14,.SPX,998.01
2008-10-15,.SPX,907.84
2008-10-16,.SPX,946.43
2008-10-17,.SPX,940.55
2008-10-20,.SPX,985.4
2008-10-21,.SPX,955.05
2008-10-22,.SPX,896.78
2008-10-23,.SPX,908.11
2008-10-24,.SPX,876.77
2008-10-27,.SPX,848.92
2008-10-28,.SPX,940.51
2008-10-29,.SPX,930.09
2008-10-30,.SPX,954.09
2008-10-31,.SPX,968.75
2008-11-03,.SPX,966.3
2008-11-04,.SPX,1005.75
2008-11-05,.SPX,952.77
2008-11-06,.SPX,904.88
2008-11-07,.SPX,930.99
2008-11-10,.SPX,919.21
2008-11-11,.SPX,898.95
2008-11-12,.SPX,852.3
2008-11-13,.SPX,911.29
2008-11-14,.SPX,873.29
2008-11-17,.SPX,850.75
2008-11-18,.SPX,859.12
2008-11-19,.SPX,806.58
2008-11-20,.SPX,752.44
2008-11-21,.SPX,800.03
2008-11-24,.SPX,851.81
2008-11-25,.SPX,857.39
2008-11-26,.SPX,887.68
2008-11-26,.SPX,887.68
2008-11-28,.SPX,896.24
2008-12-01,.SPX,816.21
2008-12-02,.SPX,848.81
2008-12-03,.SPX,870.74
2008-12-04,.SPX,845.22
2008-12-05,.SPX,876.07
2008-12-08,.SPX,909.7
2008-12-09,.SPX,888.67
2008-12-10,.SPX,899.24
2008-12-11,.SPX,873.59
2008-12-12,.SPX,879.73
2008-12-15,.SPX,868.57
2008-12-16,.SPX,913.18
2008-12-17,.SPX,904.42
2008-12-18,.SPX,885.28
2008-12-19,.SPX,887.88
2008-12-22,.SPX,871.63
2008-12-23,.SPX,863.16
2008-12-24,.SPX,868.15
2008-12-24,.SPX,868.15
2008-12-26,.SPX,872.8
2008-12-29,.SPX,869.42
2008-12-30,.SPX,890.64
2008-12-31,.SPX,903.25
2008-12-31,.SPX,903.25
2009-01-02,.SPX,931.8
2009-01-05,.SPX,927.45
2009-01-06,.SPX,934.7
2009-01-07,.SPX,906.65
2009-01-08,.SPX,909.73
2009-01-09,.SPX,890.35
2009-01-12,.SPX,870.26
2009-01-13,.SPX,871.79
2009-01-14,.SPX,842.62
2009-01-15,.SPX,843.74
2009-01-16,.SPX,850.12
2009-01-16,.SPX,850.12
2009-01-20,.SPX,805.22
2009-01-21,.SPX,840.24
2009-01-22,.SPX,827.5
2009-01-23,.SPX,831.95
2009-01-26,.SPX,836.57
2009-01-27,.SPX,845.71
2009-01-28,.SPX,874.09
2009-01-29,.SPX,845.14
2009-01-30,.SPX,825.88
2009-02-02,.SPX,825.44
2009-02-03,.SPX,838.51
2009-02-04,.SPX,832.23
2009-02-05,.SPX,845.85
2009-02-06,.SPX,868.6
2009-02-09,.SPX,869.89
2009-02-10,.SPX,827.16
2009-02-11,.SPX,833.74
2009-02-12,.SPX,835.19
2009-02-13,.SPX,826.84
2009-02-13,.SPX,826.84
2009-02-17,.SPX,789.17
2009-02-18,.SPX,788.42
2009-02-19,.SPX,778.94
2009-02-20,.SPX,770.05
2009-02-23,.SPX,743.33
2009-02-24,.SPX,773.14
2009-02-25,.SPX,764.9
2009-02-26,.SPX,752.83
2009-02-27,.SPX,735.09
2009-03-02,.SPX,700.82
2009-03-03,.SPX,696.33
2009-03-04,.SPX,712.87
2009-03-05,.SPX,682.55
2009-03-06,.SPX,683.38
2009-03-09,.SPX,676.53
2009-03-10,.SPX,719.6
2009-03-11,.SPX,721.36
2009-03-12,.SPX,750.74
2009-03-13,.SPX,756.55
2009-03-16,.SPX,753.89
2009-03-17,.SPX,778.12
2009-03-18,.SPX,794.35
2009-03-19,.SPX,784.04
2009-03-20,.SPX,768.54
2009-03-23,.SPX,822.92
2009-03-24,.SPX,806.12
2009-03-25,.SPX,813.88
2009-03-26,.SPX,832.86
2009-03-27,.SPX,815.94
2009-03-30,.SPX,787.53
2009-03-31,.SPX,797.87
2009-04-01,.SPX,811.08
2009-04-02,.SPX,834.38
2009-04-03,.SPX,842.5
2009-04-06,.SPX,835.48
2009-04-07,.SPX,815.55
2009-04-08,.SPX,825.16
2009-04-09,.SPX,856.56
2009-04-09,.SPX,856.56
2009-04-13,.SPX,858.73
2009-04-14,.SPX,841.5
2009-04-15,.SPX,852.06
2009-04-16,.SPX,865.3
2009-04-17,.SPX,869.6
2009-04-20,.SPX,832.39
2009-04-21,.SPX,850.08
2009-04-22,.SPX,843.55
2009-04-23,.SPX,851.92
2009-04-24,.SPX,866.23
2009-04-27,.SPX,857.51
2009-04-28,.SPX,855.16
2009-04-29,.SPX,873.64
2009-04-30,.SPX,872.81
2009-05-01,.SPX,877.52
2009-05-04,.SPX,907.24
2009-05-05,.SPX,903.8
2009-05-06,.SPX,919.53
2009-05-07,.SPX,907.39
2009-05-08,.SPX,929.23
2009-05-11,.SPX,909.24
2009-05-12,.SPX,908.35
2009-05-13,.SPX,883.92
2009-05-14,.SPX,893.07
2009-05-15,.SPX,882.88
2009-05-18,.SPX,909.71
2009-05-19,.SPX,908.13
2009-05-20,.SPX,903.47
2009-05-21,.SPX,888.33
2009-05-22,.SPX,887.0
2009-05-22,.SPX,887.0
2009-05-26,.SPX,910.33
2009-05-27,.SPX,893.06
2009-05-28,.SPX,906.83
2009-05-29,.SPX,919.14
2009-06-01,.SPX,942.87
2009-06-02,.SPX,944.74
2009-06-03,.SPX,931.76
2009-06-04,.SPX,942.46
2009-06-05,.SPX,940.09
2009-06-08,.SPX,939.14
2009-06-09,.SPX,942.43
2009-06-10,.SPX,939.15
2009-06-11,.SPX,944.89
2009-06-12,.SPX,946.21
2009-06-15,.SPX,923.72
2009-06-16,.SPX,911.97
2009-06-17,.SPX,910.71
2009-06-18,.SPX,918.37
2009-06-19,.SPX,921.23
2009-06-22,.SPX,893.04
2009-06-23,.SPX,895.1
2009-06-24,.SPX,900.94
2009-06-25,.SPX,920.26
2009-06-26,.SPX,918.9
2009-06-29,.SPX,927.23
2009-06-30,.SPX,919.32
2009-07-01,.SPX,923.33
2009-07-02,.SPX,896.42
2009-07-02,.SPX,896.42
2009-07-06,.SPX,898.72
2009-07-07,.SPX,881.03
2009-07-08,.SPX,879.56
2009-07-09,.SPX,882.68
2009-07-10,.SPX,879.13
2009-07-13,.SPX,901.05
2009-07-14,.SPX,905.84
2009-07-15,.SPX,932.68
2009-07-16,.SPX,940.74
2009-07-17,.SPX,940.38
2009-07-20,.SPX,951.13
2009-07-21,.SPX,954.58
2009-07-22,.SPX,954.07
2009-07-23,.SPX,976.29
2009-07-24,.SPX,979.26
2009-07-27,.SPX,982.18
2009-07-28,.SPX,979.62
2009-07-29,.SPX,975.15
2009-07-30,.SPX,986.75
2009-07-31,.SPX,987.48
2009-08-03,.SPX,1002.63
2009-08-04,.SPX,1005.65
2009-08-05,.SPX,1002.72
2009-08-06,.SPX,997.08
2009-08-07,.SPX,1010.48
2009-08-10,.SPX,1007.1
2009-08-11,.SPX,994.35
2009-08-12,.SPX,1005.81
2009-08-13,.SPX,1012.73
2009-08-14,.SPX,1004.09
2009-08-17,.SPX,979.73
2009-08-18,.SPX,989.67
2009-08-19,.SPX,996.46
2009-08-20,.SPX,1007.37
2009-08-21,.SPX,1026.13
2009-08-24,.SPX,1025.57
2009-08-25,.SPX,1028.0
2009-08-26,.SPX,1028.12
2009-08-27,.SPX,1030.98
2009-08-28,.SPX,1028.93
2009-08-31,.SPX,1020.62
2009-09-01,.SPX,998.04
2009-09-02,.SPX,994.75
2009-09-03,.SPX,1003.24
2009-09-04,.SPX,1016.4
2009-09-04,.SPX,1016.4
2009-09-08,.SPX,1025.39
2009-09-09,.SPX,1033.37
2009-09-10,.SPX,1044.14
2009-09-11,.SPX,1042.73
2009-09-14,.SPX,1049.34
2009-09-15,.SPX,1052.63
2009-09-16,.SPX,1068.76
2009-09-17,.SPX,1065.49
2009-09-18,.SPX,1068.3
2009-09-21,.SPX,1064.66
2009-09-22,.SPX,1071.66
2009-09-23,.SPX,1060.87
2009-09-24,.SPX,1050.78
2009-09-25,.SPX,1044.38
2009-09-28,.SPX,1062.98
2009-09-29,.SPX,1060.61
2009-09-30,.SPX,1057.08
2009-10-01,.SPX,1029.85
2009-10-02,.SPX,1025.21
2009-10-05,.SPX,1040.46
2009-10-06,.SPX,1054.72
2009-10-07,.SPX,1057.58
2009-10-08,.SPX,1065.48
2009-10-09,.SPX,1071.49
2009-10-12,.SPX,1076.19
2009-10-13,.SPX,1073.19
2009-10-14,.SPX,1092.02
2009-10-15,.SPX,1096.56
2009-10-16,.SPX,1087.68
2009-10-19,.SPX,1097.91
2009-10-20,.SPX,1091.06
2009-10-21,.SPX,1081.4
2009-10-22,.SPX,1092.91
2009-10-23,.SPX,1079.6
2009-10-26,.SPX,1066.95
2009-10-27,.SPX,1063.41
2009-10-28,.SPX,1042.63
2009-10-29,.SPX,1066.11
2009-10-30,.SPX,1036.19
2009-11-02,.SPX,1042.88
2009-11-03,.SPX,1045.41
2009-11-04,.SPX,1046.5
2009-11-05,.SPX,1066.63
2009-11-06,.SPX,1069.3
2009-11-09,.SPX,1093.08
2009-11-10,.SPX,1093.01
2009-11-11,.SPX,1098.51
2009-11-12,.SPX,1087.24
2009-11-13,.SPX,1093.48
2009-11-16,.SPX,1109.3
2009-11-17,.SPX,1110.32
2009-11-18,.SPX,1109.8
2009-11-19,.SPX,1094.9
2009-11-20,.SPX,1091.38
2009-11-23,.SPX,1106.24
2009-11-24,.SPX,1105.65
2009-11-25,.SPX,1110.63
2009-11-25,.SPX,1110.63
2009-11-27,.SPX,1091.49
2009-11-30,.SPX,1095.63
2009-12-01,.SPX,1108.86
2009-12-02,.SPX,1109.24
2009-12-03,.SPX,1099.92
2009-12-04,.SPX,1105.98
2009-12-07,.SPX,1103.25
2009-12-08,.SPX,1091.94
2009-12-09,.SPX,1095.95
2009-12-10,.SPX,1102.35
2009-12-11,.SPX,1106.41
2009-12-14,.SPX,1114.11
2009-12-15,.SPX,1107.93
2009-12-16,.SPX,1109.18
2009-12-17,.SPX,1096.08
2009-12-18,.SPX,1102.47
2009-12-21,.SPX,1114.05
2009-12-22,.SPX,1118.02
2009-12-23,.SPX,1120.59
2009-12-24,.SPX,1126.48
2009-12-24,.SPX,1126.48
2009-12-28,.SPX,1127.78
2009-12-29,.SPX,1126.2
2009-12-30,.SPX,1126.42
2009-12-31,.SPX,1115.1
2009-12-31,.SPX,1115.1
2010-01-04,.SPX,1132.99
2010-01-05,.SPX,1136.52
2010-01-06,.SPX,1137.14
2010-01-07,.SPX,1141.69
2010-01-08,.SPX,1144.98
2010-01-11,.SPX,1146.98
2010-01-12,.SPX,1136.22
