Date,.DJI,.IXIC,.INX,.NDX,.SPX,.SPSUPX,.GSPTSE
2016-12-30,19762.59891,5383.117,2238.83,4863.62,2238.83,521.04,15287.59
2017-01-03,19881.75962,5429.084,2257.83,4911.334,2257.83,525.32,15403.03
2017-01-04,19942.16178,5477.005,2270.75,4937.205,2270.75,528.9,15516.75
2017-01-06,19963.80246,5521.055,2276.98,5007.077,2276.98,529.51,15496.05
2017-01-09,19887.37524,5531.818,2268.9,5024.899,2268.9,527.4,15388.95
2017-01-11,19954.2833,5563.65,2275.32,5050.21,2275.32,529.34,15491.54
2017-01-12,19891.00485,5547.487,2270.44,5041.427,2270.44,527.92,15418.16
2017-01-13,19885.73164,5574.116,2274.64,5059.51,2274.64,529.14,15497.28
2017-01-17,19826.76764,5538.727,2267.89,5044.652,2267.89,527.16,15441.36
2017-01-18,19804.71606,5555.654,2271.89,5055.851,2271.89,528.25,15397.85
2017-01-19,19732.39783,5540.081,2263.69,5051.168,2263.69,526.07,15409.81
2017-01-23,19799.85375,5552.943,2265.2,5065.7,2265.2,526.51,15480.13
2017-01-24,19912.71401,5600.957,2280.07,5101.064,2280.07,530.46,15610.69
2017-01-25,20068.51322,5656.339,2298.37,5151.471,2298.37,534.75,15643.84
2017-01-26,20100.90576,5655.176,2296.68,5156.922,2296.68,534.17,15615.52
2017-01-27,20093.78351,5660.782,2294.69,5168.06,2294.69,533.49,15575.81
2017-01-30,19971.13016,5613.712,2280.9,5129.329,2280.9,530.07,15405.12
2017-01-31,19864.09096,5614.786,2278.87,5116.768,2278.87,529.9,15385.96
2017-02-01,19890.93637,5642.651,2279.55,5152.687,2279.55,529.92,15402.39
2017-02-02,19884.90985,5636.197,2280.85,5147.702,2280.85,530.13,15399.11
2017-02-03,20071.458,5666.766,2297.42,5161.598,2297.42,534.36,15476.39
2017-02-06,20052.41968,5663.552,2292.56,5167.963,2292.56,533.01,15456.94
2017-02-07,20090.29087,5674.217,2293.08,5185.877,2293.08,532.94,15498.8
2017-02-08,20054.33721,5682.454,2294.67,5196.577,2294.67,533.26,15554.04
2017-02-09,20172.40219,5715.18,2307.87,5212.156,2307.87,536.67,15617.3
2017-02-10,20269.37436,5734.127,2316.1,5226.686,2316.1,538.74,15729.12
2017-02-13,20412.16176,5763.956,2328.25,5256.816,2328.25,541.41,15756.58
2017-02-14,20504.40859,5782.572,2337.58,5271.072,2337.58,543.48,15786.03
2017-02-15,20611.85868,5819.44,2349.25,5302.393,2349.25,546.11,15844.95
2017-02-16,20619.76849,5814.9,2347.22,5300.639,2347.22,545.62,15864.17
2017-02-17,20624.04869,5838.578,2351.16,5324.721,2351.16,546.45,15838.63
2017-02-21,20743.00395,5865.949,2365.38,5350.725,2365.38,549.89,15922.37
2017-02-22,20775.60194,5860.626,2362.82,5352.134,2362.82,549.14,15830.22
2017-02-23,20810.32291,5835.507,2363.81,5332.373,2363.81,549.03,15781.2
2017-02-24,20821.7596,5845.306,2367.34,5343.314,2367.34,549.82,15533.47
2017-02-27,20837.44224,5861.899,2369.75,5347.549,2369.75,550.73,15463.51
2017-02-28,20812.24043,5825.438,2363.64,5330.305,2363.64,548.73,15399.24
2017-03-01,21115.55239,5904.029,2395.96,5390.989,2395.96,556.45,15599.68
2017-03-02,21002.96606,5861.222,2381.92,5363.259,2381.92,552.85,15536.65
2017-03-03,21005.70539,5870.753,2383.12,5373.478,2383.12,553.08,15608.5
2017-03-06,20954.34301,5849.175,2375.31,5360.313,2375.31,551.07,15629.75
2017-03-07,20924.75828,5833.929,2368.39,5351.281,2368.39,549.27,15608.78
2017-03-08,20855.72725,5837.552,2362.98,5359.805,2362.98,547.84,15496.98
2017-03-09,20858.19264,5838.807,2364.87,5363.982,2364.87,547.99,15496.84
2017-03-13,20881.47692,5875.784,2373.47,5394.573,2373.47,550.14,15544.82
2017-03-14,20837.37376,5856.816,2365.45,5382.167,2365.45,548.24,15379.61
2017-03-15,20950.09705,5900.047,2385.26,5416.252,2385.26,553.12,15520.91
2017-03-16,20934.55137,5900.76,2381.38,5412.08,2381.38,552.34,15562.41
2017-03-17,20914.62277,5900.996,2378.25,5408.764,2378.25,551.87,15490.49
2017-03-21,20668.01488,5793.825,2344.02,5332.533,2344.02,543.21,15313.13
2017-03-22,20661.30353,5821.641,2348.45,5367.555,2348.45,544.16,15348.46
2017-03-23,20656.57819,5817.693,2345.96,5355.143,2345.96,543.86,15433.61
2017-03-24,20596.7239,5828.738,2343.98,5363.995,2343.98,543.4,15442.67
2017-03-27,20550.97715,5840.374,2341.59,5374.273,2341.59,542.86,15506.22
2017-03-28,20701.50315,5875.14,2358.57,5407.208,2358.57,546.83,15598.57
2017-03-29,20659.31752,5897.547,2361.13,5430.268,2361.13,547.51,15657.63
2017-03-30,20728.48552,5914.344,2368.06,5439.742,2368.06,549.31,15578.76
2017-03-31,20663.22106,5911.738,2362.72,5436.232,2362.72,548.27,15547.75
2017-04-03,20650.20926,5894.682,2358.84,5432.2,2358.84,546.9,15584.4
2017-04-04,20689.24466,5898.608,2360.16,5440.407,2360.16,547.14,15669.07
2017-04-05,20648.15476,5864.477,2352.95,5418.524,2352.95,545.15,15642.99
2017-04-06,20662.94713,5878.95,2357.49,5420.88,2357.49,546.57,15697.18
2017-04-07,20656.09881,5877.812,2355.54,5418.369,2355.54,546.12,15667.13
2017-04-10,20658.01634,5880.926,2357.16,5421.679,2357.16,546.6,15730.79
2017-04-11,20651.30499,5866.772,2353.78,5398.399,2353.78,546.26,15727.11
2017-04-12,20591.8616,5836.16,2344.93,5377.03,2344.93,543.72,15648.4
2017-04-13,20453.25166,5805.15,2328.95,5353.586,2328.95,539.77,15535.48
2017-04-17,20636.92352,5856.788,2349.01,5399.196,2349.01,544.59,15684.89
2017-04-18,20523.2757,5849.471,2342.19,5391.656,2342.19,543.19,15622.57
2017-04-19,20404.49165,5863.034,2338.17,5399.636,2338.17,542.53,15552.88
2017-04-20,20578.71283,5916.777,2355.84,5443.532,2355.84,546.82,15625.56
2017-04-21,20547.75844,5910.522,2348.69,5442.049,2348.69,545.2,15614.48
2017-04-24,20763.89132,5983.819,2374.15,5508.033,2374.15,551.17,15712.46
2017-04-25,20996.11774,6025.492,2388.61,5548.194,2388.61,554.57,15745.19
2017-04-26,20975.09341,6025.225,2387.45,5541.086,2387.45,554.46,15649.54
2017-04-27,20981.32538,6048.937,2388.77,5571.283,2388.77,554.73,15506.47
2017-04-28,20940.50941,6047.606,2384.2,5583.53,2384.2,553.18,15586.13
2017-05-01,20913.45856,6091.602,2388.33,5629.632,2388.33,554.22,15575.63
2017-05-02,20949.8916,6095.366,2391.17,5644.068,2391.17,554.69,15619.65
2017-05-03,20957.90413,6072.55,2388.13,5625.158,2388.13,553.77,15543.14
2017-05-04,20951.46672,6075.337,2389.52,5626.316,2389.52,553.96,15396.7
2017-05-05,21006.93808,6100.758,2399.29,5646.094,2399.29,556.4,15582.04
2017-05-08,21012.27977,6102.66,2399.38,5659.069,2399.38,556.21,15652.08
2017-05-09,20975.77824,6120.587,2396.92,5678.309,2396.92,555.63,15569.2
2017-05-10,20943.11177,6129.143,2399.63,5681.68,2399.63,556.52,15633.21
2017-05-11,20919.41659,6115.964,2394.44,5674.218,2394.44,555.06,15550.55
2017-05-12,20896.6117,6121.232,2390.9,5686.81,2390.9,554.0,15537.88
2017-05-15,20981.94173,6149.674,2402.32,5704.479,2402.32,556.77,15629.47
2017-05-16,20979.75027,6169.87,2400.67,5724.437,2400.67,556.38,15543.33
2017-05-17,20606.92789,6011.236,2357.03,5580.548,2357.03,546.03,15273.68
2017-05-18,20663.01561,6055.13,2365.72,5626.31,2365.72,547.91,15277.2
2017-05-19,20804.84425,6083.703,2381.73,5651.564,2381.73,551.71,15458.46
2017-05-24,21012.41674,6163.024,2404.39,5730.301,2404.39,556.98,15419.49
2017-05-25,21082.9544,6205.257,2415.07,5778.374,2415.07,559.29,15410.73
2017-05-26,21080.28356,6210.194,2415.82,5788.359,2415.82,559.35,15416.93
2017-05-30,21029.46905,6203.189,2412.91,5794.632,2412.91,558.49,15372.35
2017-05-31,21008.65016,6198.517,2411.8,5788.802,2411.8,558.27,15349.91
2017-06-01,21144.17835,6246.83,2430.06,5816.511,2430.06,562.97,15469.91
2017-06-02,21206.29259,6305.796,2439.07,5881.458,2439.07,565.03,15442.75
2017-06-05,21184.03556,6295.684,2436.1,5878.117,2436.1,564.11,15409.78
2017-06-06,21136.23431,6275.058,2429.33,5856.769,2429.33,562.53,15464.56
2017-06-07,21173.6946,6297.38,2433.14,5877.59,2433.14,563.35,15372.14
2017-06-08,21182.52893,6321.764,2433.79,5885.296,2433.79,564.04,15423.09
2017-06-09,21271.96795,6207.918,2431.77,5741.944,2431.77,563.91,15473.21
2017-06-12,21235.67187,6175.465,2429.39,5708.18,2429.39,563.41,15383.8
2017-06-13,21328.46656,6220.369,2440.35,5751.817,2440.35,566.0,15379.75
2017-06-14,21374.55573,6194.892,2437.92,5727.066,2437.92,565.22,15170.13
2017-06-15,21359.90034,6165.501,2432.46,5700.885,2432.46,563.81,15160.42
2017-06-16,21384.28034,6151.758,2433.15,5681.479,2433.15,563.87,15192.54
2017-06-19,21528.98528,6239.013,2453.46,5772.223,2453.46,568.43,15266.04
2017-06-20,21467.14498,6188.031,2437.03,5726.311,2437.03,564.37,15149.6
2017-06-21,21410.03002,6233.953,2435.61,5782.394,2435.61,563.74,15148.53
2017-06-22,21397.29215,6236.685,2434.5,5779.87,2434.5,563.61,15219.9
2017-06-23,21394.75827,6265.25,2438.3,5803.105,2438.3,564.73,15319.56
2017-06-27,21310.66094,6146.623,2419.38,5671.598,2419.38,560.51,15281.22
2017-06-28,21454.61256,6234.414,2440.69,5753.032,2440.69,565.65,15355.58
2017-06-29,21287.03424,6144.351,2419.7,5653.021,2419.7,560.91,15213.42
2017-06-30,21349.62786,6140.42,2423.41,5646.918,2423.41,561.75,15182.19
2017-07-05,21478.17077,6150.855,2432.54,5648.816,2432.54,563.8,15153.12
2017-07-06,21320.04313,6089.464,2409.75,5597.905,2409.75,558.32,15078.0
2017-07-07,21414.34445,6153.079,2425.18,5656.47,2425.18,562.11,15027.16
2017-07-10,21408.52339,6176.393,2427.43,5694.152,2427.43,562.37,15105.28
2017-07-11,21409.07125,6193.305,2425.53,5709.799,2425.53,562.07,15149.14
2017-07-12,21532.1355,6261.171,2443.25,5778.95,2443.25,566.16,15143.99
2017-07-13,21553.09135,6274.437,2447.83,5793.356,2447.83,567.21,15135.0
2017-07-14,21637.73655,6312.465,2459.27,5838.083,2459.27,569.78,15174.81
2017-07-17,21629.72402,6314.431,2459.14,5839.736,2459.14,569.86,15165.36
2017-07-18,21574.73204,6344.305,2460.61,5880.095,2460.61,569.99,15149.57
2017-07-19,21640.74981,6385.042,2473.83,5916.162,2473.83,573.34,15244.71
2017-07-20,21611.78143,6390.002,2473.45,5921.223,2473.45,573.23,15264.64
2017-07-21,21580.07372,6387.754,2472.54,5921.525,2472.54,572.85,15183.13
2017-07-24,21513.16567,6410.808,2469.91,5941.369,2469.91,572.37,15128.69
2017-07-25,21613.42503,6412.174,2477.13,5930.646,2477.13,574.37,15202.37
2017-07-26,21711.01354,6422.747,2477.83,5950.734,2477.83,574.06,15171.39
2017-07-27,21796.54902,6382.186,2475.42,5917.028,2475.42,573.35,15191.36
2017-07-28,21830.31122,6374.677,2472.1,5908.916,2472.1,572.43,15128.65
2017-07-31,21891.12428,6348.123,2470.3,5880.327,2470.3,571.99,15143.87
2017-08-01,21963.92188,6362.938,2476.35,5895.171,2476.35,573.39,15202.1
2017-08-02,22016.24302,6362.645,2477.57,5914.23,2477.57,573.13,15265.63
2017-08-03,22026.1046,6340.341,2472.16,5891.197,2472.16,571.82,15191.96
2017-08-04,22092.80721,6351.564,2476.83,5899.905,2476.83,572.96,15257.97
2017-08-08,22085.34254,6370.46,2474.92,5926.352,2474.92,572.42,15256.35
2017-08-09,22048.70405,6352.332,2474.02,5919.391,2474.02,571.8,15217.33
2017-08-10,21844.00786,6216.872,2438.21,5788.192,2438.21,563.45,15074.25
2017-08-11,21858.32084,6256.555,2441.32,5831.533,2441.32,564.16,15033.38
2017-08-14,21993.71206,6340.232,2465.84,5908.167,2465.84,569.96,15119.91
2017-08-15,21998.98527,6333.013,2464.61,5907.73,2464.61,569.33,15097.84
2017-08-16,22024.8719,6345.109,2468.11,5917.42,2468.11,570.17,15082.21
2017-08-17,21750.73378,6221.914,2430.01,5796.318,2430.01,561.24,15033.64
2017-08-18,21674.51201,6216.527,2425.55,5790.909,2425.55,560.2,14952.33
2017-08-21,21703.75433,6213.127,2428.37,5786.537,2428.37,560.75,14951.88
2017-08-22,21899.89012,6297.478,2452.51,5873.333,2452.51,566.29,14984.96
2017-08-23,21812.0947,6278.406,2444.04,5851.783,2444.04,564.38,15063.16
2017-08-24,21783.40025,6271.326,2438.97,5834.44,2438.97,563.31,15076.16
2017-08-25,21813.66981,6265.643,2443.05,5822.533,2443.05,564.41,15055.99
2017-08-28,21808.39661,6283.015,2444.24,5838.081,2444.24,564.64,15052.03
2017-08-29,21865.3746,6301.886,2446.3,5862.137,2446.3,565.04,15082.7
2017-08-30,21892.42546,6368.309,2457.59,5932.9,2457.59,567.7,15133.13
2017-08-31,21948.10227,6428.662,2471.65,5988.604,2471.65,571.12,15211.87
2017-09-05,21753.31313,6375.574,2457.85,5932.731,2457.85,567.91,15090.15
2017-09-06,21807.63926,6393.314,2465.54,5951.126,2465.54,569.58,15059.83
2017-09-07,21784.7796,6397.869,2465.1,5964.312,2465.1,569.3,15024.53
2017-09-08,21797.79308,6360.192,2461.43,5913.368,2461.43,568.69,14985.32
2017-09-11,22057.37423,6432.264,2488.11,5980.525,2488.11,574.88,15040.3
2017-09-12,22118.86122,6454.282,2496.48,5995.635,2496.48,577.03,15143.41
2017-09-13,22158.17709,6460.188,2498.37,6004.38,2498.37,577.42,15126.81
2017-09-14,22203.4833,6429.084,2495.62,5968.818,2495.62,576.78,15172.72
2017-09-15,22268.34416,6448.467,2500.23,5987.999,2500.23,578.01,15173.03
2017-09-18,22331.34595,6454.639,2503.87,5981.118,2503.87,579.09,15236.67
2017-09-19,22370.79953,6461.323,2506.65,5991.078,2506.65,579.63,15292.97
2017-09-20,22412.59416,6456.044,2508.24,5973.605,2508.24,580.14,15389.6
2017-09-21,22359.23199,6422.693,2500.6,5934.913,2500.6,578.46,15454.92
2017-09-22,22349.59237,6426.922,2502.22,5932.321,2502.22,579.05,15454.23
2017-09-26,22284.31838,6380.164,2496.84,5881.336,2496.84,578.18,15474.12
2017-09-27,22340.71015,6453.263,2507.04,5937.791,2507.04,581.04,15609.66
2017-09-28,22381.19654,6453.451,2510.06,5933.069,2510.06,581.8,15618.25
2017-09-29,22405.08903,6495.959,2519.36,5979.298,2519.36,583.83,15634.94
2017-10-02,22557.60156,6516.718,2529.12,5981.918,2529.12,586.47,15705.0
2017-10-03,22641.6728,6531.714,2534.58,5995.06,2534.58,587.74,15728.51
2017-10-04,22661.64058,6534.627,2537.74,5998.836,2537.74,588.29,15721.0
2017-10-05,22775.38807,6585.356,2552.07,6057.143,2552.07,591.44,15776.3
2017-10-06,22773.66671,6590.18,2549.33,6064.572,2549.33,590.81,15728.32
2017-10-10,22830.67817,6587.252,2550.64,6063.522,2550.64,591.03,15770.36
2017-10-11,22872.88592,6603.548,2555.24,6081.25,2555.24,591.97,15800.4
2017-10-12,22841.00633,6591.51,2550.93,6069.988,2550.93,591.06,15742.2
2017-10-13,22871.7154,6605.801,2553.17,6092.453,2553.17,591.48,15807.17
2017-10-16,22956.95716,6624.005,2557.64,6114.526,2557.64,592.42,15802.7
2017-10-17,22997.44356,6623.657,2559.36,6122.611,2559.36,592.65,15816.9
2017-10-18,23157.59893,6624.22,2561.26,6114.352,2561.26,593.3,15782.16
2017-10-19,23163.03843,6605.067,2562.1,6092.616,2562.1,593.46,15818.0
2017-10-20,23328.6333,6629.053,2575.21,6108.816,2575.21,596.53,15857.22
2017-10-23,23273.96289,6586.826,2564.98,6067.832,2564.98,594.08,15855.76
2017-10-24,23441.7611,6598.43,2569.13,6080.218,2569.13,595.14,15905.14
2017-10-25,23329.45955,6563.891,2557.15,6055.041,2557.15,592.32,15854.77
2017-10-26,23400.86158,6556.774,2560.4,6037.872,2560.4,593.28,15891.63
2017-10-27,23434.18712,6701.263,2581.07,6213.468,2581.07,597.91,15953.51
2017-10-30,23348.73879,6698.963,2572.83,6227.591,2572.83,595.62,16002.78
2017-10-31,23377.24452,6727.669,2575.26,6248.557,2575.26,596.52,16025.59
2017-11-01,23435.01337,6716.533,2579.36,6248.646,2579.36,597.15,16029.33
2017-11-02,23516.26158,6714.943,2579.85,6236.391,2579.85,597.28,16014.99
2017-11-03,23539.1901,6764.435,2587.84,6295.581,2587.84,598.93,16020.16
2017-11-06,23548.41659,6786.436,2591.13,6313.607,2591.13,599.83,16092.2
2017-11-07,23557.22996,6767.783,2590.64,6320.777,2590.64,599.24,16131.79
2017-11-08,23563.358,6789.118,2594.38,6345.811,2594.38,600.22,16105.35
2017-11-09,23461.93545,6750.053,2584.62,6312.207,2584.62,597.89,16082.09
2017-11-10,23422.20645,6750.939,2582.3,6309.066,2582.3,597.4,16039.26
2017-11-13,23439.69547,6757.595,2584.84,6316.177,2584.84,598.03,16026.26
2017-11-14,23409.46838,6737.872,2578.87,6293.642,2578.87,596.73,15913.13
2017-11-15,23271.27757,6706.208,2564.62,6258.359,2564.62,593.47,15878.48
2017-11-16,23458.35502,6793.291,2585.64,6339.141,2585.64,598.58,15935.37
2017-11-17,23358.2407,6782.791,2578.85,6314.51,2578.85,597.34,15998.57
2017-11-20,23430.33127,6790.714,2582.14,6308.609,2582.14,598.31,16004.4
2017-11-21,23590.83091,6862.477,2599.03,6378.628,2599.03,602.34,16076.65
2017-11-22,23526.17662,6867.361,2597.08,6386.119,2597.08,601.87,16073.58
2017-11-24,23557.98736,6889.16,2602.42,6409.287,2602.42,603.04,16108.09
2017-11-27,23580.77817,6878.521,2601.42,6405.966,2601.42,602.66,16042.12
2017-11-28,23836.71003,6912.358,2627.04,6422.557,2627.04,608.86,16029.64
2017-11-29,23940.6802,6824.389,2626.07,6311.375,2626.07,608.98,15967.72
2017-11-30,24272.35191,6873.973,2647.58,6365.564,2647.58,613.67,16067.48
2017-12-01,24231.5901,6847.586,2642.22,6337.874,2642.22,612.33,16038.97
2017-12-04,24290.0475,6775.366,2639.44,6263.701,2639.44,611.76,15969.03
2017-12-05,24180.63783,6762.213,2629.57,6265.111,2629.57,609.16,15915.68
2017-12-06,24140.90884,6776.375,2629.27,6293.054,2629.27,608.82,15908.78
2017-12-07,24211.48461,6812.841,2636.98,6316.278,2636.98,610.81,16015.68
2017-12-08,24329.15681,6840.081,2651.5,6344.569,2651.5,613.99,16096.07
2017-12-11,24386.03055,6875.078,2659.99,6393.888,2659.99,615.64,16103.51
2017-12-12,24504.80442,6862.317,2664.11,6383.652,2664.11,616.36,16114.03
2017-12-13,24585.43294,6875.799,2662.85,6394.667,2662.85,616.18,16136.59
2017-12-14,24508.66027,6856.526,2652.01,6389.907,2652.01,613.32,16016.46
2017-12-15,24651.73974,6936.583,2675.81,6466.32,2675.81,619.05,16041.98
2017-12-18,24792.20275,6994.759,2690.16,6513.268,2690.16,622.72,16131.64
2017-12-19,24754.74595,6963.851,2681.47,6480.668,2681.47,620.55,16133.35
2017-12-20,24726.65335,6960.959,2679.25,6472.482,2679.25,620.18,16159.67
2017-12-21,24782.28771,6965.361,2684.57,6472.688,2684.57,621.49,16182.63
2017-12-22,24754.0574,6959.96,2683.34,6465.166,2683.34,621.16,16165.27
2017-12-27,24774.3006,6939.336,2682.62,6435.152,2682.62,621.04,16203.13
2017-12-28,24837.50896,6950.16,2687.54,6441.421,2687.54,622.27,16221.95
2017-12-29,24719.21707,6903.389,2673.61,6396.422,2673.61,618.99,16209.13
2018-01-02,24824.01349,7006.898,2695.81,6511.342,2695.81,624.13,16309.99
2018-01-03,24922.68187,7065.531,2713.06,6575.803,2713.06,627.86,16371.55
2018-01-04,25075.12554,7077.915,2723.99,6584.578,2723.99,630.29,16412.94
2018-01-05,25295.8728,7136.558,2743.15,6653.291,2743.15,634.54,16349.44
2018-01-08,25282.99702,7157.386,2747.71,6676.631,2747.71,635.73,16317.65
2018-01-09,25385.79666,7163.578,2751.29,6677.936,2751.29,636.38,16319.24
2018-01-10,25369.1339,7153.572,2748.23,6662.658,2748.23,635.51,16247.95
2018-01-11,25574.73318,7211.777,2767.56,6708.492,2767.56,640.51,16286.94
2018-01-12,25803.19213,7261.062,2786.24,6758.541,2786.24,644.59,16308.18
2018-01-16,25792.86397,7223.685,2776.42,6737.137,2776.42,642.05,16298.88
2018-01-17,26115.65347,7298.279,2802.56,6810.283,2802.56,647.99,16326.7
2018-01-18,26017.81134,7296.047,2798.03,6811.378,2798.03,646.72,16284.47
2018-01-19,26071.72435,7336.38,2810.3,6834.329,2810.3,650.05,16353.46
2018-01-22,26214.59726,7408.032,2832.97,6906.278,2832.97,655.03,16347.98
2018-01-23,26210.81027,7460.289,2839.13,6963.463,2839.13,656.44,16357.55
2018-01-24,26252.12292,7415.059,2837.54,6919.352,2837.54,655.85,16284.21
2018-01-25,26392.79249,7411.164,2839.25,6916.304,2839.25,656.27,16204.01
2018-01-26,26616.70705,7505.772,2872.87,7022.971,2872.87,663.51,16239.22
2018-01-29,26439.47578,7466.505,2853.53,6988.315,2853.53,659.0,16094.72
2018-01-30,26076.88843,7402.482,2822.43,6930.727,2822.43,651.84,15955.51
2018-01-31,26149.39213,7411.482,2823.81,6949.987,2823.81,651.94,15951.67
2018-02-01,26186.71122,7385.863,2821.98,6901.504,2821.98,651.73,15860.92
2018-02-02,25520.95788,7240.946,2762.13,6760.29,2762.13,637.95,15606.03
2018-02-05,24345.75072,6967.526,2648.94,6495.919,2648.94,612.13,15334.81
2018-02-07,24893.34989,7051.984,2681.66,6582.023,2681.66,619.43,15330.58
2018-02-08,23860.4648,6777.159,2581.0,6306.1,2581.0,596.56,15065.61
2018-02-09,24190.89714,6874.491,2619.55,6412.68,2619.55,605.23,15034.53
2018-02-12,24601.26946,6981.964,2656.0,6523.851,2656.0,613.41,15241.88
2018-02-13,24640.44762,7013.51,2662.94,6553.864,2662.94,614.99,15216.47
2018-02-14,24893.48759,7143.615,2698.63,6675.032,2698.63,623.54,15328.27
2018-02-15,25200.37172,7256.43,2731.2,6794.922,2731.2,630.93,15407.66
2018-02-16,25219.37554,7239.465,2732.22,6770.663,2732.22,631.32,15452.64
2018-02-20,24964.75191,7234.308,2716.26,6779.695,2716.26,627.51,15439.44
2018-02-21,24797.77996,7218.228,2701.33,6759.26,2701.33,624.35,15524.01
2018-02-22,24962.47972,7210.086,2703.96,6761.855,2703.96,624.84,15508.17
2018-02-23,25309.98795,7337.39,2747.3,6896.601,2747.3,634.62,15638.45
2018-02-26,25709.27471,7421.464,2779.6,6989.097,2779.6,641.71,15714.66
2018-02-27,25410.03342,7330.354,2744.28,6900.35,2744.28,633.42,15671.15
2018-02-28,25029.19965,7273.009,2713.83,6854.417,2713.83,626.24,15442.68
2018-03-01,24608.98115,7180.561,2677.67,6750.542,2677.67,618.47,15393.95
2018-03-02,24538.0611,7257.866,2691.25,6811.04,2691.25,622.08,15384.59
2018-03-05,24874.75919,7330.705,2720.94,6881.283,2720.94,628.84,15541.28
2018-03-06,24884.12339,7372.007,2728.12,6913.022,2728.12,630.98,15545.19
2018-03-07,24801.36039,7396.649,2726.8,6929.385,2726.8,630.92,15472.61
2018-03-08,24895.20896,7427.946,2738.97,6966.428,2738.97,633.37,15538.7
2018-03-09,25335.7395,7560.81,2786.57,7101.18,2786.57,644.3,15577.81
2018-03-12,25178.61373,7588.325,2783.02,7131.121,2783.02,643.69,15604.79
2018-03-13,25007.02853,7511.012,2765.31,7046.511,2765.31,639.68,15647.14
2018-03-14,24758.11981,7496.811,2749.48,7040.981,2749.48,636.02,15653.61
2018-03-15,24873.65752,7481.741,2747.33,7030.97,2747.33,635.33,15670.62
2018-03-16,24946.50549,7481.988,2752.01,7019.949,2752.01,636.78,15711.33
2018-03-19,24610.90907,7344.244,2712.92,6864.882,2712.92,628.03,15589.39
2018-03-20,24727.27304,7364.302,2716.94,6885.92,2716.94,628.88,15616.36
2018-03-21,24682.3111,7345.285,2711.93,6853.452,2711.93,628.07,15675.28
2018-03-22,23957.8938,7166.677,2643.69,6682.255,2643.69,612.32,15399.93
2018-03-23,23533.19977,6992.666,2588.26,6508.089,2588.26,599.54,15223.74
2018-03-26,24202.60239,7220.543,2658.55,6753.832,2658.55,615.51,15298.56
2018-03-27,23857.71063,7008.806,2612.62,6529.841,2612.62,604.99,15216.18
2018-03-28,23848.41528,6949.226,2605.0,6460.81,2605.0,603.48,15169.94
2018-03-29,24103.10776,7063.445,2640.87,6581.126,2640.87,611.7,15367.29
2018-04-02,23644.19308,6870.119,2581.88,6390.837,2581.88,598.0,15213.45
2018-04-03,24033.35824,6941.282,2614.45,6458.831,2614.45,605.63,15180.76
2018-04-04,24264.29595,7042.107,2644.69,6560.06,2644.69,612.53,15164.37
2018-04-05,24505.21755,7076.552,2662.84,6594.838,2662.84,616.82,15356.05
2018-04-06,23932.76194,6915.111,2604.47,6433.213,2604.47,603.47,15207.41
2018-04-09,23979.10096,6950.344,2613.16,6472.344,2613.16,605.25,15227.7
2018-04-10,24407.99511,7094.301,2656.87,6615.872,2656.87,615.39,15262.14
2018-04-11,24189.4512,7069.026,2642.19,6583.444,2642.19,612.31,15257.9
2018-04-12,24483.04643,7140.248,2663.99,6656.255,2663.99,617.14,15269.27
2018-04-13,24360.14129,7106.65,2656.3,6628.342,2656.3,615.32,15273.97
2018-04-16,24573.03915,7156.285,2677.84,6675.179,2677.84,620.44,15300.38
2018-04-17,24786.62554,7281.099,2706.39,6816.369,2706.39,626.9,15353.3
2018-04-18,24748.06707,7295.236,2708.64,6833.213,2708.64,627.55,15529.97
2018-04-19,24664.89094,7238.056,2693.13,6774.887,2693.13,623.97,15454.42
2018-04-20,24462.94094,7146.126,2670.14,6667.751,2670.14,618.76,15484.32
2018-04-23,24448.68807,7128.601,2670.29,6648.803,2670.29,618.8,15552.06
2018-04-24,24024.13175,7007.352,2634.56,6509.049,2634.56,610.94,15477.0
2018-04-25,24083.82853,7003.737,2639.4,6513.941,2639.4,611.93,15509.75
2018-04-26,24322.34022,7118.677,2666.94,6649.654,2666.94,617.91,15637.59
2018-04-27,24311.1858,7119.799,2669.91,6656.353,2669.91,618.41,15668.93
2018-04-30,24163.14881,7066.266,2648.05,6605.57,2648.05,613.24,15607.88
2018-05-01,24099.04535,7130.704,2654.8,6681.961,2654.8,614.89,15618.93
2018-05-02,23924.98139,7100.897,2635.67,6644.478,2635.67,610.85,15627.93
2018-05-03,23930.14547,7088.151,2629.73,6643.479,2629.73,609.41,15621.47
2018-05-04,24262.50573,7209.617,2663.42,6769.116,2663.42,617.23,15729.4
2018-05-07,24357.31826,7265.213,2672.63,6821.874,2672.63,619.54,15808.63
2018-05-08,24360.21015,7266.902,2671.92,6815.483,2671.92,619.69,15842.71
2018-05-09,24542.53664,7339.905,2697.79,6893.214,2697.79,625.41,15910.81
2018-05-10,24739.52912,7404.975,2723.07,6963.548,2723.07,631.11,15959.5
2018-05-11,24831.17435,7402.883,2727.72,6952.563,2727.72,632.13,15983.32
2018-05-14,24899.40907,7411.315,2730.13,6964.373,2730.13,632.46,16085.61
2018-05-15,24706.41015,7351.627,2711.45,6888.536,2711.45,628.46,16097.81
2018-05-16,24768.92996,7398.295,2722.46,6929.965,2722.46,631.28,16108.06
2018-05-17,24713.98413,7382.473,2720.13,6901.633,2720.13,631.03,16143.55
