Date,.OEX,.5SP25,.5SP40,.5SP35,.5SP55,.5SP60,.5SP15,.TRCCRBTR,.MID,.SPCY,.SPCDNX
2008-01-11,656.03,238.8593,370.876,423.6816,219.8829,131.4261,249.6237,359.0033,796.22,364.54,2797.76
2008-01-14,663.48,241.1609,374.6298,421.6494,220.4771,130.9605,258.3287,364.0845,804.4,368.65,2818.56
2008-01-15,647.35,235.6246,360.7332,414.9657,217.9029,126.6171,250.52,359.5481,785.34,361.35,2769.82
2008-01-16,642.77,238.6203,365.3576,417.7982,214.4865,129.1003,242.4541,355.3399,781.58,362.88,2724.21
2008-01-17,625.13,234.3303,348.2423,409.6381,206.3643,126.5267,229.3565,355.5181,758.93,353.37,2656.74
2008-01-18,620.43,234.3394,342.0323,403.1156,202.8297,125.3919,233.6615,355.0183,756.21,350.6,2618.21
2008-01-22,612.82,238.2263,349.6689,390.4091,196.0072,130.4526,231.0203,351.1445,752.64,350.52,2465.93
2008-01-23,626.5,246.9201,373.3318,388.8307,202.8027,142.3367,233.7947,343.7257,769.65,362.03,2440.34
2008-01-24,632.68,248.4352,375.4801,388.6631,197.2041,139.3253,240.4484,351.7341,778.83,362.45,2533.72
2008-01-25,621.53,243.5551,366.1877,382.2329,193.815,137.123,239.8958,355.967,771.87,360.15,2554.06
2008-01-28,631.74,248.1372,378.4223,388.0825,196.6451,141.7364,244.7562,358.5137,789.78,367.55,2557.8
2008-01-29,634.96,249.3232,383.8638,389.217,197.3924,140.5175,246.0615,361.5288,795.56,369.84,2552.38
2008-01-30,632.36,247.7324,379.5049,385.9976,196.9856,137.7352,245.9765,362.8544,787.02,365.68,2555.38
2008-01-31,643.06,256.1268,389.705,389.6049,201.064,140.5612,249.3818,363.8061,804.64,375.51,2564.69
2008-02-01,646.3,259.8689,397.2129,393.5315,204.2512,147.0457,254.8813,358.7896,823.43,384.64,2576.3
2008-02-04,638.43,254.3909,387.1405,395.0046,207.3701,144.6437,251.3298,362.3109,817.34,379.92,2567.73
2008-02-05,618.66,247.4062,369.4431,387.1961,200.037,138.4127,242.0952,358.344,793.88,369.2,2509.97
2008-02-06,614.23,245.8705,365.5238,387.3103,199.7337,136.379,240.7887,358.6735,784.49,365.41,2505.66
2008-02-07,618.18,250.0427,371.6067,387.7809,198.8895,139.446,242.2342,361.7931,792.63,370.35,2493.04
2008-02-11,617.69,251.721,356.2084,383.1723,199.4252,132.1691,250.4993,372.4655,798.61,369.93,2541.53
2008-02-12,622.86,252.9951,361.0679,387.8029,201.6957,136.576,250.9806,369.9187,800.24,372.53,2536.79
2008-02-13,631.51,255.7317,364.0298,390.0033,201.7061,136.8553,253.5351,371.4647,810.37,380.17,2561.31
2008-02-14,623.12,252.2011,357.0078,384.9069,199.5799,134.2285,251.673,378.8463,797.54,371.99,2573.01
2008-02-19,621.99,251.7004,356.5182,388.6925,199.9717,133.8234,255.9832,389.6668,796.27,370.58,2622.6
2008-02-20,625.92,254.0317,362.1149,388.44,199.8908,136.1498,259.0782,389.8862,807.18,375.01,2642.49
2008-02-21,618.97,249.4154,357.2646,384.1777,196.5244,133.1309,255.0003,391.141,796.47,368.37,2660.81
2008-02-25,630.58,256.9072,367.092,390.0609,199.6465,141.6229,262.9195,395.741,817.39,376.51,2686.24
2008-02-26,634.78,259.9979,367.844,391.3666,201.305,141.522,262.9553,399.9098,825.38,380.46,2715.49
2008-02-27,635.56,259.3255,370.8455,388.3711,197.5834,140.4308,263.8112,399.8821,821.31,379.37,2754.46
2008-02-28,630.06,253.1906,359.5856,385.273,196.2744,137.4073,263.0648,407.9773,813.06,374.51,2809.5
2008-02-29,613.62,245.677,345.1588,379.6938,190.3786,134.4504,254.006,407.1745,788.51,363.69,2782.07
2008-03-03,613.24,246.2919,340.9211,379.8982,192.6079,135.77,257.9367,411.1714,789.82,363.5,2794.57
2008-03-05,613.73,246.5077,335.7703,379.7192,195.6239,136.0145,258.4597,414.1867,789.98,363.04,2803.34
2008-03-06,601.48,239.998,323.5273,371.6698,191.2842,130.241,255.2411,409.7947,768.27,354.01,2770.18
2008-03-07,596.79,237.8222,324.6219,367.5825,190.501,132.3548,245.8125,406.2378,760.81,352.19,2728.46
2008-03-10,589.15,234.179,314.6668,363.1428,189.2211,129.4819,237.8159,406.801,744.89,344.69,2664.13
2008-03-11,610.95,241.41,338.0197,362.4721,195.215,138.8091,252.1322,410.0667,769.42,357.86,2667.37
2008-03-12,606.16,239.7654,330.8625,361.0955,192.6375,135.814,251.2166,412.098,765.7,354.1,2673.22
2008-03-13,608.19,240.701,332.0041,362.4878,192.9915,137.5919,256.4452,415.2208,775.51,361.52,2680.67
2008-03-14,595.5,236.1913,318.5222,355.6021,191.2821,134.2698,253.7493,411.0471,761.09,353.32,2642.04
2008-03-18,618.64,242.7734,340.2476,363.1998,194.5356,141.1815,257.0102,399.63,775.06,362.93,2556.22
2008-03-19,604.19,239.596,333.3668,361.4096,190.3404,139.8479,240.8527,383.3778,755.8,353.55,2484.99
2008-03-20,620.38,247.2591,356.5142,364.3837,191.4373,146.7821,239.5499,376.9115,769.85,362.29,2462.33
2008-03-24,628.39,254.9817,359.0285,366.5248,190.9015,149.4971,247.2514,378.7148,787.48,371.98,2481.75
2008-03-25,627.96,254.3295,358.0129,366.7772,190.7697,150.4215,254.1787,384.9007,795.39,374.06,2529.53
2008-03-27,614.73,245.3224,338.5534,364.7029,192.7894,145.1082,251.0962,395.3408,779.54,365.91,2521.09
2008-03-28,610.31,239.8691,331.75,362.7659,191.1358,143.8508,250.6866,389.6521,772.48,361.96,2526.49
2008-03-31,613.71,243.3185,334.5627,360.7903,193.0381,144.4331,250.6173,382.1346,779.51,364.59,2517.56
2008-04-02,633.36,254.3783,357.228,365.9262,199.3624,152.625,258.8544,386.605,808.56,378.08,2504.85
2008-04-03,633.52,253.5979,358.606,366.0049,198.4669,155.7131,263.4405,386.1508,811.84,378.63,2509.03
2008-04-04,632.84,252.5001,353.6085,369.6771,199.3885,152.6822,267.2435,390.3,815.17,378.12,2532.55
2008-04-07,634.17,252.2813,357.0866,371.3083,199.6708,153.1013,265.7315,396.9435,817.38,377.3,2551.32
2008-04-08,630.48,250.7843,351.0863,370.2212,200.4841,150.2362,267.0729,394.284,816.75,376.93,2545.9
2008-04-09,625.85,245.9841,344.8786,368.2682,200.4895,146.9151,264.7583,403.6219,804.06,369.9,2561.87
2008-04-10,628.87,248.1609,343.5161,371.4481,199.3106,148.3528,265.3597,403.6697,814.08,373.43,2567.45
2008-04-11,614.59,243.308,337.2812,365.9122,199.3073,146.3571,261.6353,402.6225,799.36,363.99,2557.34
2008-04-16,627.39,246.3173,343.6099,366.6233,205.5463,153.2723,274.621,413.8667,825.19,376.52,2574.55
2008-04-18,640.6,252.8343,354.8106,368.01,206.0499,153.9143,276.1729,414.4868,834.7,380.25,2572.19
2008-04-21,640.14,252.6054,348.7614,366.094,204.7654,152.2295,276.3891,410.809,835.06,377.44,2559.82
2008-04-22,635.57,248.4253,345.7024,361.2768,203.6318,151.4836,272.6667,417.2534,823.01,371.07,2557.48
2008-04-23,637.75,249.2485,343.0873,365.4252,205.2423,154.0232,269.2465,417.0579,825.87,372.47,2516.92
2008-04-25,644.85,255.0919,362.2849,369.6517,204.3317,158.0668,273.7469,413.0418,843.82,381.38,2489.2
2008-04-28,643.93,255.2276,361.718,370.7366,203.944,157.8492,270.4554,414.6335,845.51,383.51,2483.17
2008-04-29,643.0,256.4938,359.4018,367.625,202.8061,154.9742,262.1379,406.9937,839.9,380.08,2432.89
2008-04-30,641.0,253.5988,355.7841,365.9186,203.0931,152.0081,263.9701,404.6871,838.84,378.9,2455.06
2008-05-01,652.01,261.9457,369.6967,372.4212,205.2043,156.3303,262.1114,395.6322,849.76,385.35,2463.91
2008-05-02,653.47,261.4411,370.849,372.7396,207.3891,156.6959,265.5663,403.5874,850.84,383.92,2495.51
2008-05-05,650.39,258.1641,365.4844,371.3788,204.6043,156.1728,269.6009,409.3007,849.99,382.59,2493.76
2008-05-06,653.49,259.5193,368.7435,371.2292,204.6374,157.4242,272.3614,413.951,856.8,384.23,2499.14
2008-05-07,641.79,255.8645,355.2453,365.5749,201.6187,152.2913,268.5481,415.5943,846.79,378.54,2504.58
2008-05-12,644.89,259.2463,353.4238,367.0593,204.9073,154.3693,275.8162,420.2627,863.83,385.56,2576.11
2008-05-13,643.31,259.8781,348.4329,365.0692,203.9611,154.8288,276.6934,420.229,869.08,388.49,2555.95
2008-05-14,646.03,262.428,351.6932,366.9234,205.7059,156.1024,278.3006,417.5259,870.82,388.62,2567.68
2008-05-15,652.38,265.7339,356.0392,366.5041,205.1356,158.3115,282.2251,417.1673,881.1,392.63,2576.08
2008-05-16,652.15,263.355,351.2242,367.1248,206.4152,157.1357,285.9061,421.9505,883.65,392.16,2611.32
2008-05-20,645.53,258.3579,341.6689,368.1439,209.4785,154.8123,285.303,422.8264,879.59,389.16,2661.14
2008-05-21,635.32,253.2968,332.8635,366.0337,209.3785,150.5336,276.5133,429.9507,866.05,384.63,2671.76
2008-05-22,637.11,253.804,335.8662,368.259,210.3502,149.5557,275.5813,424.3942,868.84,387.2,2680.33
2008-05-23,628.79,249.4409,329.643,363.8679,206.2509,148.2324,271.821,426.6986,858.5,382.96,2706.37
2008-05-27,633.03,252.2102,332.3801,366.4056,207.7709,150.6505,270.3959,421.0164,865.6,388.15,2650.5
2008-05-28,634.38,253.2452,330.2325,365.7328,207.7053,151.0588,277.9653,423.7674,873.05,390.01,2648.25
2008-05-29,638.8,255.7309,335.5617,371.2833,209.1533,153.4217,274.2988,413.7674,876.0,393.18,2628.6
2008-05-30,639.15,254.7795,333.1251,372.137,208.9647,152.4227,276.1491,418.0399,881.96,395.31,2657.0
2008-06-02,631.94,251.8287,327.1986,368.1507,206.8121,149.2646,274.5079,421.6686,874.55,391.39,2651.89
2008-06-03,627.42,251.7735,325.2012,369.3086,205.5987,150.4414,274.2631,415.7122,874.79,390.47,2640.1
2008-06-04,627.0,253.1291,322.58,370.3319,207.9168,151.2325,272.9842,412.7786,877.08,392.73,2642.57
2008-06-06,619.26,246.0818,312.7876,363.5962,204.8299,147.9789,275.3706,437.3473,873.75,390.19,2681.35
2008-06-09,619.36,245.7484,305.5696,361.8838,208.0058,145.0022,278.9567,431.2494,872.84,388.07,2667.31
2008-06-10,618.99,246.8202,308.8993,359.7257,208.2448,146.4285,275.3752,428.5285,866.6,387.07,2648.94
2008-06-11,608.66,241.3653,298.7793,354.5306,206.2747,143.0515,270.4401,440.1416,851.45,379.27,2638.56
2008-06-12,610.39,242.9717,304.8235,356.0394,206.1664,144.8395,270.097,441.1626,851.98,380.04,2634.26
2008-06-13,618.86,249.1639,311.0598,360.4684,209.1998,148.2184,277.3308,441.8254,865.63,387.05,2639.4
2008-06-16,618.06,248.8615,314.3335,358.8513,209.1812,150.1437,277.483,445.7558,872.7,391.52,2636.07
2008-06-17,613.86,245.566,305.1277,357.3377,209.2608,144.8807,277.9841,447.1783,872.28,389.22,2638.03
2008-06-18,607.34,240.9161,301.4328,354.3049,208.5454,142.5725,276.1943,452.7931,865.65,386.27,2628.8
2008-06-20,597.13,236.4965,296.3573,351.1973,206.9812,142.3331,272.0402,451.4224,854.4,384.45,2616.31
2008-06-24,597.61,232.0979,292.5721,353.6239,208.0569,140.0265,267.891,450.7518,843.27,374.98,2559.68
2008-06-25,601.45,235.491,293.7018,356.5468,209.048,142.6716,268.627,448.3348,849.13,378.96,2534.39
2008-06-26,583.38,227.2489,280.6598,349.056,203.3935,136.4346,260.2022,459.3944,826.61,370.33,2553.37
2008-06-30,581.09,223.5727,270.9538,354.5365,206.7404,135.3803,260.3431,458.958,818.99,364.94,2635.78
2008-07-02,575.37,219.6384,269.7752,354.8065,206.8147,132.1646,244.0855,469.6981,795.5,355.33,2596.59
2008-07-03,578.13,220.2204,268.8873,355.307,205.2928,132.0033,246.048,468.5752,786.8,351.95,2559.71
2008-07-07,573.76,218.7254,260.4033,353.5887,203.517,128.7204,245.6026,455.4561,780.63,348.13,2478.37
2008-07-08,582.75,223.6455,275.2872,363.9988,204.3838,137.491,244.0444,444.5797,798.07,359.13,2399.7
2008-07-09,569.91,217.7066,260.8966,362.7254,206.2093,127.6413,242.0509,446.1544,786.61,350.12,2372.49
2008-07-10,573.81,213.9713,258.4716,364.3685,207.2152,130.4639,248.1299,453.987,790.75,352.9,2383.65
2008-07-14,561.84,210.1777,239.2207,359.3969,202.8296,124.9041,247.1485,455.3126,779.96,349.21,2378.34
2008-07-15,555.99,210.7762,232.1472,364.0022,201.849,124.4795,244.4044,446.169,772.8,347.3,2310.08
2008-07-16,571.29,220.0237,260.7028,366.5758,197.9996,133.4031,246.8757,441.3062,791.52,359.37,2308.76
2008-07-18,580.57,225.0839,280.6379,367.4843,196.4672,136.8362,245.2735,424.0716,800.38,363.49,2298.74
2008-07-22,588.69,226.8589,296.5985,366.3977,198.5731,140.6079,250.126,418.1752,816.16,374.57,2263.66
2008-07-23,593.02,231.4928,302.1728,370.294,194.0149,144.1116,245.9418,411.2364,816.89,376.47,2223.13
2008-07-24,579.09,224.9783,281.7865,369.7,192.7124,133.1768,240.4494,410.0061,792.1,366.54,2184.77
2008-07-29,582.16,225.7718,287.3666,371.0561,191.9196,141.3865,246.6411,408.7273,802.84,373.04,2168.04
2008-07-31,583.91,224.5165,289.3898,372.0263,193.7665,137.4071,249.4938,413.611,803.01,372.13,2224.14
2008-08-01,582.09,223.3225,291.1783,368.3755,187.3251,136.9031,243.141,413.2603,801.07,372.66,2238.11
2008-08-05,596.26,234.4939,302.0467,382.5426,187.7958,142.2783,236.042,395.8391,802.68,378.45,2142.44
2008-08-06,597.45,233.4288,299.0392,383.0944,187.0654,141.5022,239.7962,394.6989,808.53,380.21,2148.46
2008-08-07,586.52,228.7139,284.0314,378.1973,186.7416,137.1445,236.2378,397.0015,796.34,375.25,2130.19
2008-08-08,601.05,240.5732,294.0771,387.2775,189.3102,143.6484,238.2618,384.9702,813.94,386.23,2091.47
2008-08-11,604.47,246.6615,299.5708,387.571,191.0167,146.9172,237.2504,382.7493,821.48,394.95,2015.35
2008-08-12,596.76,243.0145,284.0121,386.5255,187.0534,142.3848,238.4111,381.6508,813.35,391.51,1976.52
2008-08-13,593.47,239.0814,275.5879,384.9129,188.489,138.8693,244.1382,390.7704,815.82,392.2,1996.89
2008-08-14,596.51,243.7973,282.6152,386.5819,186.0494,141.38,241.6641,387.1028,822.23,395.13,1991.18
2008-08-15,598.88,246.2509,285.7756,390.1843,187.1926,141.599,240.6227,380.0218,821.84,395.8,1937.33
2008-08-18,589.81,241.9325,275.5582,386.2339,187.3818,138.3493,238.5164,382.1174,811.08,389.8,1923.64
2008-08-19,583.96,236.5119,267.1726,383.4912,187.5706,135.0286,238.0046,386.2766,803.0,383.52,1901.73
2008-08-20,587.65,235.2161,271.637,381.594,188.7605,135.6433,243.071,389.1014,806.3,383.85,1919.75
2008-08-21,588.89,236.3449,268.7353,382.5197,190.7547,133.7845,244.8124,403.6212,807.41,380.85,1949.68
2008-08-25,584.92,235.6989,268.46,379.8262,189.0797,133.6396,238.2789,392.9721,798.43,378.91,1940.01
2008-08-26,586.5,236.3117,270.3816,379.9747,191.239,135.3603,239.8071,395.9808,802.14,380.57,1942.6
2008-08-27,590.55,237.3207,274.8983,379.7762,192.6222,136.3707,242.5663,398.873,812.21,384.81,1949.92
2008-08-28,599.84,242.8039,287.2652,383.0138,193.7783,141.047,245.8986,391.2588,824.99,391.31,1963.85
2008-08-29,590.83,240.2835,285.5923,378.4697,190.1848,139.3371,242.4642,389.6527,815.6,387.35,1983.64
2008-09-03,589.28,246.112,294.7148,379.1553,184.7148,142.7999,234.6194,374.7683,802.12,388.37,1874.9
2008-09-04,571.42,237.8929,280.8874,369.5568,182.4833,138.2635,225.6281,372.6864,782.76,376.87,1829.43
2008-09-05,573.49,238.4533,289.9635,367.7622,178.9194,139.0303,228.1772,365.8856,785.67,377.45,1812.11
2008-09-08,587.1,248.2083,303.4262,375.3274,183.2545,145.9685,227.3932,365.3951,795.96,385.18,1771.63
2008-09-10,571.73,242.1353,281.3892,369.6193,178.8119,139.3791,220.9626,356.5927,775.67,378.52,1596.73
2008-09-12,577.71,244.2394,282.6332,373.8652,183.4535,143.0505,233.0867,358.3585,788.48,381.09,1607.53
2008-09-15,549.44,237.3961,252.8223,366.4696,177.6576,128.1666,220.8799,350.52,753.78,366.78,1534.81
2008-09-18,554.02,236.7178,273.224,362.2781,172.0673,145.6776,223.4668,349.4835,772.36,384.32,1477.88
2008-09-19,577.91,240.8578,303.5731,364.4495,176.9237,147.0266,236.1251,358.0162,805.08,397.34,1549.22
2008-09-23,549.13,225.218,273.6054,353.6388,171.3431,133.8009,221.5601,365.8746,758.75,375.53,1538.6
2008-09-24,548.29,223.7033,269.5439,355.6051,171.627,132.0215,219.8919,364.9079,750.22,369.25,1550.64
2008-09-25,560.9,228.0432,276.602,361.3078,176.1369,134.5536,218.9145,367.4915,758.62,373.14,1540.68
2008-09-26,565.12,230.3236,284.9779,362.6207,174.487,139.0869,213.076,363.0742,753.27,373.51,1515.64
2008-09-29,515.52,213.0735,239.3609,341.5979,165.9308,127.5179,194.884,341.8509,698.21,351.66,1382.03
2008-09-30,543.49,221.2532,270.6847,354.517,167.9996,136.5408,200.6604,344.1691,727.29,360.68,1415.0
2008-10-01,545.6,219.5491,276.5091,354.3854,168.6754,132.7965,197.1023,341.8926,718.88,358.79,1406.65
2008-10-02,528.49,210.288,264.5663,348.9391,164.1756,123.2553,181.3756,327.1431,678.87,340.42,1311.96
2008-10-03,521.38,204.5086,254.0723,346.7464,163.0742,117.5179,181.2837,325.2499,661.97,331.47,1300.23
2008-10-06,502.78,197.1303,243.4658,330.6679,154.4202,114.1183,173.3554,308.539,632.81,320.07,1134.1
2008-10-07,473.61,185.8424,215.388,319.2127,148.5888,103.9717,164.1471,311.6392,598.61,302.2,1094.46
2008-10-08,467.79,183.2143,208.9063,315.0995,145.7451,103.983,168.4571,310.4978,591.42,295.84,1056.39
2008-10-09,432.19,169.954,184.3802,292.5776,136.7725,92.9844,156.8464,309.3702,548.7,271.4,1041.67
2008-10-10,427.45,167.1183,197.2159,282.8626,130.0712,108.36,153.4871,288.8112,549.85,282.23,975.81
2008-10-14,474.19,179.1586,231.3319,317.8435,145.9091,103.3791,168.6431,295.3367,593.73,298.94,1054.7
2008-10-15,434.44,161.9467,210.2276,296.5251,133.9821,89.6565,148.1845,282.0131,536.26,271.22,991.21
2008-10-16,453.0,169.3423,213.7175,307.4839,139.0771,94.1571,153.9575,274.6573,557.16,286.82,937.79
2008-10-17,448.99,170.0801,208.7927,307.6484,140.4573,94.1924,153.5143,281.1155,555.01,282.32,946.12
2008-10-20,470.5,176.3788,214.6615,320.1339,151.7824,94.672,166.0193,282.2649,579.52,293.21,984.94
2008-10-21,456.77,170.9837,210.7112,315.2672,146.1595,90.4542,156.627,277.7086,563.3,284.48,969.39
2008-10-22,430.3,160.2401,196.022,300.2408,137.4398,82.5175,143.6734,265.2092,530.19,268.73,900.63
2008-10-23,439.08,159.3862,194.3313,304.9931,144.0185,82.5966,141.9255,263.5945,516.38,261.51,858.0
2008-10-24,423.52,152.766,186.8519,296.9631,139.3562,76.998,136.5025,255.1199,501.54,251.54,830.96
2008-10-27,411.9,148.9708,179.2188,287.2395,134.5776,73.5622,130.0015,257.3284,479.99,240.59,808.99
2008-10-28,456.57,168.4946,201.6188,308.8109,149.0583,88.8183,146.4358,258.1644,521.31,258.64,816.94
2008-10-29,449.32,168.3783,195.8323,301.6859,144.2933,84.431,150.4534,273.4407,530.68,264.1,858.32
2008-10-30,458.62,173.8915,198.267,308.5986,150.5159,87.1412,154.8185,265.6714,552.71,275.4,879.75
2008-10-31,464.19,178.6244,209.1344,312.6664,148.0623,92.7331,156.1619,267.5259,568.49,287.67,915.3
2008-11-03,463.84,175.8665,209.7415,314.8008,148.4927,88.9745,154.655,263.2736,568.44,287.9,935.59
2008-11-04,481.64,182.4932,221.1811,319.827,151.8478,95.8158,163.4566,277.3478,581.44,290.88,975.27
2008-11-05,455.47,172.0882,201.7744,308.4361,145.7949,85.0811,152.9378,267.1302,551.73,275.51,951.42
2008-11-06,433.21,162.849,188.1776,298.9617,140.0016,80.3842,144.3947,256.2997,526.35,265.94,920.13
2008-11-07,445.94,166.0245,192.2177,307.5519,147.0985,85.7731,149.5754,256.046,539.49,269.95,921.88
2008-11-10,441.26,161.7629,183.7553,305.9518,142.776,77.8827,149.0166,260.4662,526.12,263.63,914.02
2008-11-11,433.32,157.139,179.3847,301.345,143.0564,76.4139,142.7003,251.3096,513.75,257.98,872.33
2008-11-12,411.15,147.361,166.988,290.7248,139.1165,69.3067,133.5294,244.6933,485.71,243.18,822.5
2008-11-13,438.02,157.9674,178.8291,308.5339,149.3166,77.3489,144.5904,246.8768,525.52,262.29,813.59
2008-11-14,421.34,150.6905,169.5515,297.9047,144.8915,69.2953,135.658,246.8348,497.52,245.36,801.61
2008-11-17,410.91,146.1746,159.3897,291.4424,144.2541,66.3359,132.2011,243.114,489.81,241.8,785.79
2008-11-18,416.63,146.2451,158.1291,293.9645,144.4963,65.8488,132.005,241.6234,488.49,240.51,750.25
2008-11-19,392.23,136.1852,139.8431,280.3324,139.8983,57.3055,122.1899,239.8464,452.39,222.33,730.09
2008-11-21,389.88,137.6563,129.3636,273.294,144.8563,56.8205,120.3876,230.697,441.51,220.1,704.17
2008-11-24,413.54,148.3236,153.6435,281.8312,146.9335,68.2757,128.3496,243.0712,474.51,235.12,722.79
2008-11-25,414.89,151.1236,157.4607,283.3301,148.0144,68.5469,132.4766,237.3261,483.64,238.48,719.96
2008-11-26,428.46,159.5224,165.2309,286.7178,148.8342,71.6652,137.6208,245.0537,509.48,251.51,731.39
2008-11-28,432.89,161.1484,169.9468,290.213,151.6604,68.8566,138.643,244.2207,514.56,253.76,766.35
2008-12-01,395.85,146.8669,141.0463,272.3599,141.7375,56.1446,125.1018,232.6697,458.54,225.91,739.12
2008-12-02,412.19,153.1471,152.2364,281.5829,144.7693,63.8725,130.848,228.2035,480.47,237.81,731.1
2008-12-03,423.0,159.7073,160.7537,288.9268,147.9486,67.5955,130.6455,225.7792,492.35,244.24,712.08
2008-12-04,411.26,160.144,157.7454,282.2603,141.1857,65.5312,127.4101,217.3577,475.28,237.24,697.86
2008-12-05,424.48,166.007,171.3577,292.1184,144.4245,72.622,130.8736,207.9927,498.12,247.49,684.31
2008-12-08,441.53,171.9407,183.0862,295.0651,145.5674,79.4188,140.9541,218.7236,517.09,257.5,698.18
2008-12-09,430.24,166.9545,174.1313,288.5091,142.907,72.5479,139.926,215.02,503.66,249.63,686.02
2008-12-10,433.25,170.9395,172.9505,290.1738,145.5308,78.3325,143.6623,220.7266,517.24,255.34,705.54
2008-12-11,422.32,164.1166,158.2864,290.6063,144.3059,65.7935,137.2893,230.1536,493.03,241.98,713.44
2008-12-12,425.22,164.792,161.5317,291.658,144.9879,72.9051,138.1339,226.2973,507.52,250.74,718.54
2008-12-15,420.53,162.4115,155.0919,290.4447,142.6434,69.6452,137.6039,225.0446,494.33,242.78,716.81
2008-12-16,439.87,171.5395,172.5337,302.7932,147.7346,79.4825,145.9386,225.6556,524.64,258.2,723.46
2008-12-18,424.31,169.031,165.2211,301.7657,144.5754,72.8923,139.8586,219.4423,519.84,256.39,700.45
2008-12-19,424.18,168.5305,165.931,304.1964,144.4414,76.5808,138.0375,218.2377,523.39,260.54,699.04
2008-12-22,418.48,163.4165,159.2424,302.2361,143.9056,73.7542,132.8005,214.7232,510.64,255.2,692.02
2008-12-23,414.51,161.2322,156.1217,300.9552,141.4907,73.6532,132.2283,214.5813,506.11,251.68,698.31
2008-12-24,416.87,162.5529,159.0439,301.1726,142.462,74.6117,132.4979,210.0363,508.21,253.01,697.0
2008-12-29,417.46,161.6827,157.5903,299.9953,143.0871,71.4255,131.9859,217.039,507.44,251.52,742.99
2008-12-30,426.47,166.7958,164.0878,307.2056,145.4169,74.4402,135.6373,216.5719,524.62,260.84,773.06
2009-01-02,444.52,177.3327,171.3643,316.2165,151.2916,76.026,142.9414,233.245,551.34,272.28,846.69
2009-01-05,440.83,177.372,167.1501,313.2968,152.3845,74.2461,142.9269,236.642,550.51,270.2,874.49
2009-01-06,442.72,180.5621,170.3854,308.7576,151.1619,78.5472,145.6125,242.0824,559.37,274.79,913.11
2009-01-07,429.84,174.206,161.6434,305.7927,148.6371,75.1297,143.2389,230.8255,541.15,265.1,888.32
2009-01-08,430.38,174.7828,161.3086,307.4787,149.2011,74.4761,144.4293,228.0886,545.37,266.49,899.47
2009-01-09,421.62,169.8408,155.7911,304.7122,147.7699,70.5799,141.2284,229.422,530.51,256.16,908.9
2009-01-12,413.47,165.58,146.9008,300.8772,147.9895,66.0309,136.1771,220.117,515.75,249.69,878.35
2009-01-13,414.13,163.4312,148.8801,303.3466,145.0122,68.0193,136.2669,221.5592,521.49,251.56,868.9
2009-01-14,400.9,157.3207,140.4028,298.7496,143.1211,64.5041,130.9277,218.5803,500.71,240.79,849.53
2009-01-15,399.1,160.5385,133.2765,300.8819,144.023,66.6905,134.6682,218.2911,509.32,245.19,844.3
2009-01-16,400.96,162.7977,130.0997,303.9618,146.9834,69.3514,136.5075,220.4623,516.75,247.89,865.65
2009-01-20,381.32,152.537,108.3308,296.2066,144.165,60.8789,128.8812,215.2701,485.77,230.78,856.68
2009-01-21,397.63,157.6695,124.1605,302.8295,146.1253,67.6961,133.407,219.3254,508.16,241.74,851.55
2009-01-22,392.88,155.6459,116.904,303.5691,146.0347,63.5053,131.4532,218.0768,496.63,234.75,850.21
2009-01-23,394.44,154.7904,120.9126,303.8498,146.4444,65.2758,133.5954,225.1558,501.4,235.42,859.69
2009-01-26,396.62,156.0689,118.4101,303.1268,149.8923,64.6126,131.6509,226.5324,504.38,238.0,867.16
2009-01-27,400.2,155.9573,122.844,309.0576,150.4119,65.4051,132.4854,218.147,511.54,241.09,867.87
2009-01-29,399.51,155.9618,127.1208,309.0878,150.2948,65.4934,132.4914,219.4397,512.17,239.4,880.54
2009-01-30,391.28,151.3762,123.9844,305.4064,146.7104,63.2161,127.6282,219.7546,498.68,234.32,882.63
2009-02-02,391.36,150.6861,124.21,308.2964,147.4613,63.862,125.6842,215.6855,500.27,236.24,872.82
2009-02-03,397.31,154.9989,121.0838,315.8151,148.7648,63.3053,128.2071,216.2706,504.16,237.59,869.25
2009-02-04,393.01,151.0884,119.8777,312.8762,149.9165,62.4275,130.1607,216.8569,503.09,236.17,890.05
2009-02-05,398.49,154.1373,121.509,315.7452,150.736,60.7016,133.5209,220.7265,511.1,239.48,898.22
2009-02-06,409.43,158.8438,131.3895,318.6515,152.2096,65.2413,137.2205,223.7423,530.58,248.09,909.34
2009-02-09,410.18,158.1604,133.1336,317.7335,150.6841,66.0037,136.6911,223.3026,529.37,245.81,901.1
2009-02-11,393.33,151.4704,124.8059,310.8625,145.3635,60.9234,130.745,215.5289,506.89,235.06,911.26
2009-02-12,393.53,151.9312,123.1679,313.9091,144.0216,59.719,132.23,213.9661,509.51,236.5,915.87
2009-02-13,389.4,149.6381,117.9795,311.0097,143.6223,55.4667,130.2325,212.5678,505.52,235.03,925.64
2009-02-17,372.74,143.6449,106.3939,304.7175,136.5779,51.4015,124.1501,202.7153,484.11,225.14,919.16
2009-02-18,373.02,142.5304,106.1915,304.4842,134.8214,52.5916,123.89,200.024,478.12,222.65,915.82
2009-02-19,368.95,141.5695,100.6685,303.8693,135.6796,50.015,122.8315,204.6047,470.55,219.66,902.1
2009-02-20,363.75,140.375,99.1863,300.4863,132.1578,53.4143,123.3243,201.9364,466.62,217.62,892.9
