Date,Instrument,Close Price
2021-02-17,.5SP40,534.0819
2021-02-18,.5SP40,531.4342
2021-02-19,.5SP40,537.588
2021-02-22,.5SP40,542.8399
2021-02-23,.5SP40,545.5368
2021-02-24,.5SP40,556.5077
2021-02-25,.5SP40,546.4197
2021-02-26,.5SP40,535.6358
2021-03-01,.5SP40,552.3658
2021-03-02,.5SP40,550.7245
2021-03-03,.5SP40,554.8709
2021-03-04,.5SP40,548.1725
2021-03-05,.5SP40,558.6282
2021-03-08,.5SP40,565.8394
2021-03-09,.5SP40,561.0012
2021-03-10,.5SP40,571.7529
2021-03-11,.5SP40,570.1495
2021-03-12,.5SP40,576.3531
2021-03-15,.5SP40,573.0895
2021-03-16,.5SP40,566.628
2021-03-17,.5SP40,570.3113
2021-03-18,.5SP40,573.5204
2021-03-19,.5SP40,566.6472
2021-03-22,.5SP40,559.2925
2021-03-23,.5SP40,551.4086
2021-03-24,.5SP40,553.8089
2021-03-25,.5SP40,562.5315
2021-03-26,.5SP40,572.0966
2021-03-29,.5SP40,566.8021
2021-03-30,.5SP40,570.8546
2021-03-31,.5SP40,565.7223
2021-04-01,.5SP40,572.9714
2021-04-01,.5SP40,572.9714
2021-04-05,.5SP40,577.2181
2021-04-06,.5SP40,576.5879
2021-04-07,.5SP40,578.9495
2021-04-08,.5SP40,578.9142
2021-04-09,.5SP40,583.883
2021-04-12,.5SP40,586.4173
2021-04-13,.5SP40,581.0148
2021-04-14,.5SP40,584.8671
2021-04-15,.5SP40,584.2497
2021-04-16,.5SP40,588.0928
2021-04-19,.5SP40,586.4159
2021-04-20,.5SP40,575.7819
2021-04-21,.5SP40,583.7698
2021-04-22,.5SP40,577.3052
2021-04-23,.5SP40,587.9687
2021-04-26,.5SP40,589.9299
2021-04-27,.5SP40,595.2666
2021-04-28,.5SP40,596.9369
2021-04-29,.5SP40,607.7873
2021-04-30,.5SP40,601.9768
2021-05-03,.5SP40,605.1881
2021-05-04,.5SP40,609.3972
2021-05-05,.5SP40,615.116
2021-05-06,.5SP40,623.9237
2021-05-07,.5SP40,627.29
2021-05-10,.5SP40,626.5493
2021-05-11,.5SP40,616.086
2021-05-12,.5SP40,608.1068
2021-05-13,.5SP40,619.4985
2021-05-14,.5SP40,629.0416
2021-05-17,.5SP40,629.8656
2021-05-18,.5SP40,621.394
2021-05-19,.5SP40,617.4526
2021-05-20,.5SP40,618.0227
2021-05-21,.5SP40,623.5779
2021-05-24,.5SP40,626.4804
2021-05-25,.5SP40,620.4624
2021-05-26,.5SP40,622.534
2021-05-27,.5SP40,629.9206
2021-05-28,.5SP40,630.1336
2021-05-28,.5SP40,630.1336
2021-06-01,.5SP40,634.2722
2021-06-02,.5SP40,635.0398
2021-06-03,.5SP40,636.5805
2021-06-04,.5SP40,637.7493
2021-06-07,.5SP40,633.7395
2021-06-08,.5SP40,632.4893
2021-06-09,.5SP40,625.8118
2021-06-10,.5SP40,618.803
2021-06-11,.5SP40,622.5485
2021-06-14,.5SP40,616.1387
2021-06-15,.5SP40,617.5473
2021-06-16,.5SP40,616.6838
2021-06-17,.5SP40,598.571
2021-06-18,.5SP40,583.9193
2021-06-21,.5SP40,597.6264
2021-06-22,.5SP40,598.2478
2021-06-23,.5SP40,599.8866
2021-06-24,.5SP40,607.146
2021-06-25,.5SP40,614.7478
2021-06-28,.5SP40,609.7838
2021-06-29,.5SP40,607.7694
2021-06-30,.5SP40,610.598
2021-07-01,.5SP40,615.3154
2021-07-02,.5SP40,614.0672
2021-07-02,.5SP40,614.0672
2021-07-06,.5SP40,604.5332
2021-07-07,.5SP40,605.0571
2021-07-08,.5SP40,593.1696
2021-07-09,.5SP40,610.1888
2021-07-12,.5SP40,616.0594
2021-07-13,.5SP40,609.5027
2021-07-14,.5SP40,606.4907
2021-07-15,.5SP40,608.7721
2021-07-16,.5SP40,600.6207
2021-07-19,.5SP40,583.8149
2021-07-20,.5SP40,597.9288
2021-07-21,.5SP40,608.1422
2021-07-22,.5SP40,601.8399
2021-07-23,.5SP40,602.6099
2021-07-26,.5SP40,605.8879
2021-07-27,.5SP40,606.1751
2021-07-28,.5SP40,604.9116
2021-07-29,.5SP40,611.3577
2021-07-30,.5SP40,606.9031
2021-08-02,.5SP40,606.3854
2021-08-03,.5SP40,613.2364
2021-08-04,.5SP40,608.5866
2021-08-05,.5SP40,616.1294
2021-08-06,.5SP40,628.5349
2021-08-09,.5SP40,630.431
2021-08-10,.5SP40,636.7889
2021-08-11,.5SP40,644.2086
2021-08-12,.5SP40,645.0291
2021-08-13,.5SP40,640.3428
2021-08-16,.5SP40,639.2376
2021-08-17,.5SP40,633.85
2021-08-18,.5SP40,626.5007
2021-08-19,.5SP40,621.7332
2021-08-20,.5SP40,625.5826
2021-08-23,.5SP40,630.4785
