Date,CHRW.OQ,WM.N,BA.N,PAYX.OQ,MAS.N,PAYC.N,DAY.N,PCAR.OQ,GNRC.N,PWR.N,SNA.N,UAL.OQ,JBHT.OQ,CMI.N,PNR.N,IR.N,WAB.N,BR.N,IEX.N,GD.N,CPRT.OQ,TXT.N,AOS.N,HII.N,PH.N,NSC.N,HWM.N,AXON.OQ,NOC.N,DE.N,GE.N,ALLE.N,FTV.N,AME.N,EMR.N,HUBB.N,EFX.N,RTX.N,DOV.N,FDX.N,CTAS.OQ,RSG.N,URI.N,TDG.N,GWW.N,ODFL.OQ,FAST.OQ,LDOS.N,CSX.OQ,LHX.N,JCI.N,ROL.N,UPS.N,UNP.N,MMM.N,ADP.OQ,NDSN.OQ,VRSK.OQ,HON.OQ,CAT.N,ITW.N,TT.N,LUV.N,SWK.N,DAL.N,ROK.N,ETN.N,XYL.N,LII.N,LMT.N,J.N
2020-05-14,72.18,97.18,122.52,63.13,41.39,252.81,61.62,44.048948584,100.67,30.91,123.89,20.3,98.69,155.51,33.41,26.71,52.14,114.87,149.03,132.91,20.08,23.97,40.28,172.22,151.07,166.59,11.25,75.6,311.93,126.8,28.378947529,93.57,46.62461616,78.75,53.38,112.74,145.04,53.86,85.49,109.11,57.1775,80.18333333333334,116.06,293.526936977,277.02,74.075,19.063987618,95.83,20.98997901,177.84,28.59,26.724832342,91.69,152.44,113.69783925,134.95,162.37,154.495,127.05,106.19,154.85,78.32,24.78,104.45,19.38,191.01,74.91,58.95,184.49,356.28,59.172590621
2020-05-15,72.5,95.93,120.0,63.43,42.91,261.68,63.28,44.194433777,104.7,31.34,122.95,19.92,98.14,155.64,33.49,26.42,52.36,115.55,148.42,130.92,19.885,24.2,40.41,170.54,153.29,160.36,10.77,73.91,321.63,126.01,27.333407357,92.94,46.1981715,79.59,52.94,113.59,144.42,52.73,84.94,107.52,56.855,81.19666666666666,118.57,288.694632967,278.79,74.525,19.182275029,96.82,20.666646,176.78,28.46,26.4427147625,91.03,151.24,115.95524175,134.85,162.47,154.56,125.41,107.92,155.68,77.21,23.87,107.84,19.19,197.87,73.71,58.19,180.92,360.4,61.556849334999995
2020-05-18,77.84,99.66,135.44,66.33,44.43,283.9,64.88,46.270904255,111.41,33.39,134.39,24.13,100.11,162.03,35.66,28.7,56.64,119.44,154.63,139.48,20.433750000000003,27.19,43.5,180.41,165.14,164.01,12.34,74.86,331.17,137.9,31.216842281,95.88,49.49266554,83.28,56.42,119.26,146.1,57.9,90.52,119.19,59.1075,82.21,129.33,329.129647406,290.92,77.225,19.25620466,98.73,22.12997787,180.92,28.73,26.160597183,96.1,159.12,124.80091525,136.4,167.45499999999998,158.32,136.04,115.02,164.71,81.39,27.09,120.66,21.86,205.17,78.27,62.02,193.82,377.54,63.941108049
2020-05-19,75.96,98.33,130.44,65.6,45.16,279.69,65.05,45.331863466,110.12,33.0,132.87,23.68,102.08,157.79,35.22,28.48,55.69,120.19999999999999,151.15,136.19,20.9825,26.49,42.980000000000004,173.5,164.13,167.66,12.05,74.73,327.03,136.15,31.590249485500003,94.25,49.42577226,84.055,55.7,117.75,146.21,57.94,89.56,114.79,59.745,81.01,128.675,320.850773623,286.51,76.67,19.004843913,98.95333333333333,21.98664468,179.89,29.0,26.021197909,96.64,159.26,124.0568085,133.1,172.44,158.06,131.95,112.08,161.3,80.41,27.69,121.89,21.76,202.63,76.34,60.57,189.27,371.48,61.387430605
2020-05-20,77.62,99.45,133.32,67.81,45.92,273.47,65.22,45.649285705,113.01,33.54,133.72,24.91,105.01,161.84,35.72,29.02,57.83,120.96,152.37,136.99,21.29125,27.33,42.46,175.11,168.36,173.66,12.75,76.21,320.4,142.31,31.96365669,97.34,49.4174106,84.83,56.81,117.77000000000001,149.51,57.8,91.04,117.01,60.1325,81.71,128.02,324.51941619,296.07,77.755,19.266061944,99.17666666666668,22.78664388,179.18,28.74,25.968093423,97.18,166.03,125.143706,134.78,174.45,159.54,136.03,115.69,165.0,79.75,29.15,127.13,22.46,206.04,77.93,62.08,191.88,362.51,63.147732533
2020-05-21,77.9,98.93,135.425,67.4,44.94,274.28,64.21,45.093796787,114.44,33.85,131.3,25.84,106.735,157.55,36.22,29.41,57.1,117.79,151.56,138.67,21.6,26.95,42.68,181.5,166.73,170.56,12.43,75.16,328.11,142.81,31.9387628765,94.0,48.73175448,84.86,56.25,117.79,148.26999999999998,60.1,90.84,115.77,60.64,80.81,127.72,333.420093797,295.44,77.955,19.078773545,99.4,22.5999774,184.12,29.41,25.64946651,97.31,163.59,121.90809575,133.32,175.42,156.84,137.69,114.08,164.1,81.36,29.6,123.52,23.16,203.73,78.29,61.97,195.22,368.82,63.610534917
2020-05-22,77.855,98.92,137.53,67.58,44.82,269.35,63.42,45.245894943,114.4,34.25,128.88,25.4,108.46,162.33,37.65,28.54,56.8,117.45500000000001,150.45,138.57,21.5625,26.91,42.22,182.77,166.88,171.47,12.37,74.11,325.91,140.71,31.913869063,95.82,48.94079598,86.63499999999999,55.87,116.86,147.03,60.0,89.77,117.0,60.1625,81.12,130.56,338.261280719,292.91,79.395,19.3276699705,100.96,22.84331049,180.45,30.240000000000002,25.709209056,96.72,165.16,122.434823,134.87,174.15,157.28,139.18,112.47,163.75,83.36,28.87,121.49,22.69,202.19,80.105,62.22,198.43,369.0,65.11464266750001
2020-05-26,78.25,101.6,144.73,69.33,46.79,280.3,65.28,47.970435825,118.0,36.28,137.0,29.54,114.54,167.11,39.08,29.27,60.63,117.12,155.09,144.65,22.07,29.18,44.83,193.42,179.63,179.72,13.06,75.8,324.19,148.03,34.1045246615,97.64,51.31550742,88.41,59.27,121.1,151.25,64.47,94.79,124.81,63.1825,82.77,137.17,358.03464235,305.76,82.1,19.576566396,102.25,24.04664262,184.77,31.07,25.881798634,97.07,169.9,127.150286,138.92,177.41,160.46,144.94,117.41,173.1,88.93,32.52,128.1,25.65,215.9,81.92,65.25,212.31,372.2,66.618750418
2020-05-27,80.16,104.3,149.52,71.06,47.07,287.06,67.43,49.636902578,122.05,36.49666666666667,136.21,30.69,119.52,171.63,40.26,30.0,63.96,116.7,159.21,150.45,22.1125,31.45,47.21,205.92,183.69,184.98,14.02,75.7,342.98,153.36,36.29518026,99.03,53.23032756,91.69,61.89,125.34,150.9,66.65,97.27,130.43,62.895,83.97,140.48,386.744213234,314.34,83.395,19.980715048,102.76,24.5333088,192.95,31.87,26.503563652333334,99.62,173.84,132.22526125,144.67,178.5,163.46,148.59,122.42,176.24,90.94,33.66,132.84,26.32,219.24,86.28,68.86,214.83,397.12,69.602172934
2020-05-28,80.86,105.525,149.82,72.08,46.83,287.21,67.92,48.93923495,117.99,36.71333333333333,133.75,28.89,118.88,169.79,39.7,28.75,61.48,118.9,157.47,148.49,22.28,31.02,46.59,200.68,178.82,180.26,13.28,73.2,342.73,153.16,33.756011271,99.91,51.45765564,91.88,61.03,124.39,154.0,67.27,97.25999999999999,131.15,62.93,84.715,137.62,382.968975726,309.21,82.89,19.901856774,104.36,23.74997625,196.73,31.53,27.125328670666665,99.66499999999999,170.51,131.1132815,144.8,182.38,168.34,147.56,120.74,172.91,90.3,32.55,126.49,25.66,216.4,85.13,68.16,214.35,398.44,69.660023232
2020-05-29,81.13,106.75,145.85,72.28,46.65,297.23,68.87,48.843346982,111.27,36.93,129.69,28.04,119.67,169.6,39.14,28.755000000000003,61.07,121.1,159.37,146.83,22.3475,30.97,46.955,199.89,179.97,178.29,13.344999999999999,75.96,335.2,152.12,32.710471099,99.7,50.98940268,91.71,61.02,122.42,153.56,64.52,97.25,130.56,61.99,85.46,138.89,377.363858391,309.62,85.545,20.335577279,105.29,23.85997614,199.45,31.41,27.747093689,99.71,169.86,130.795573,146.49,188.35,172.68,145.85,120.13,172.46,90.21,32.1,125.45,25.21,216.16,84.9,66.34,213.84,388.44,69.436886368
2020-06-01,80.66,106.01,151.39,71.95,46.7,305.61,71.81,48.353987697,110.57,38.265,130.01,29.46,115.56,169.83,38.98,28.76,61.92,122.23,159.635,147.27,22.42,31.55,47.32,195.53,182.96,178.34,13.41,89.75,331.13,149.14,33.656436016,100.65,51.98444022,92.02,60.4,124.99,155.05,64.12,99.32333333333334,129.71,62.735,86.04499999999999,139.96,389.773286152,305.94,84.0,20.039858753,105.98,23.621643045,197.01,31.77,28.025892238,99.28,170.4,130.0765485,145.55,185.365,169.38,146.18,120.5,171.23,90.43,33.62,125.09,26.17,214.67,86.37666666666667,66.0,217.18,388.96,70.321169496
2020-06-02,82.18,107.43,153.31,73.22,47.5,306.84,72.01,48.558989559,110.49,39.6,134.42,29.91,117.78,171.47,39.03,28.85,63.58,123.28,159.9,149.32,22.035,31.9,47.88,194.25,185.15,184.06,13.99,97.85,327.06,152.95,35.100277206,100.01,53.53970898,92.94,61.15,128.66,167.12,63.4,101.39666666666666,134.2,63.75,86.63,143.13,384.13263717,314.99,82.79,20.301076784,104.53,24.05997594,194.57,32.35,28.477280365,101.17,170.94,131.798863,148.25,187.79,170.96,148.35,123.32,172.28,91.44,34.48,131.12,26.41,217.59,87.85333333333334,67.9,216.66,389.77,70.54430636
2020-06-03,83.81,110.21,173.16,74.79,48.56,306.98,75.51,49.352545156,112.22,40.31,140.98,33.65,115.96,173.14,39.973333333333336,30.79,65.57,123.64,161.93,155.23,22.4925,34.74,49.85,199.67,196.3,192.42,15.17,91.18,335.96,158.35,36.643693651,105.04,56.09001528,95.01,62.92,131.18,174.01,67.47,103.47,138.08,67.7025,87.27,149.79,417.408024711,318.0,83.25,20.729868646,107.26,24.88997511,200.61,33.57,29.612388743,103.65,178.05,134.78365075,151.68,192.93,170.76,153.35,127.09,178.45,94.33,36.42,137.95,28.47,220.3,89.33,70.08,223.54,402.63,72.569066793
2020-06-04,82.3,107.99,184.3,74.19,47.8,303.17,74.41,50.053519267,110.53,41.02,142.91,39.1,117.6,174.81,40.916666666666664,30.68,67.38,124.0,163.96,157.09,22.435,36.97,50.57,198.52,196.86,191.5,15.53,93.34,335.74,161.14,38.535623486,106.09,57.565848270000004,94.21,63.13,133.57,176.57,67.51,103.52,139.21,67.3025,88.59,151.38,427.916509351,316.33,82.97,20.552437531,105.97,24.67997532,199.48,34.41,28.888840127,105.91666666666667,176.43,135.90399125,149.97,190.52,164.46,155.91,128.96,178.72,95.54,38.27,142.5,32.38,222.49,91.99,70.38,225.71,403.67,72.387251571
2020-06-05,83.06,112.2,205.43,80.05,48.63,329.78,81.93,51.548048974,114.83,42.39,152.2,42.405,120.74,180.01,41.86,32.855000000000004,70.68,125.745,167.29,162.22,22.955,39.12,50.725,202.57,195.45,194.25,17.16,92.79,342.1,166.72,39.232650268,115.35,59.04168126,96.99,67.1,137.8,177.01,72.07,107.6,142.21,71.625,89.91,161.36,435.955544515,322.83,84.815,21.025587172,106.05,25.02664164,204.87,36.05,28.829097581,108.18333333333334,184.83,139.96731575,160.13,200.64,166.13,161.37,135.12,182.87,102.01,38.18,146.64,34.16,227.39,95.43,72.75,235.88,410.75,73.1806270875
2020-06-08,85.1,113.53,230.5,80.32,48.31,331.02,83.87,52.129989745,113.87,43.31,156.06,48.69,122.01,183.9,42.02,35.03,69.9,127.49,164.7,162.85,22.56,40.55,50.88,206.02,202.14,191.49,17.73,97.27,342.315,168.81,42.120332648,115.54,58.84936308,95.95,69.33,137.76,179.45,74.16,108.97,149.38,72.8775,89.81,158.28,439.650835817,328.38,83.435,21.134017298,106.54,24.77664189,209.66,36.81,29.5858365,110.45,181.66,139.51583525,161.15,200.98,169.67,162.92,137.72,180.23,98.99,40.59,148.23,36.97,225.57,95.67,72.3,237.99,414.3,73.974002604
2020-06-09,82.99,111.25,216.74,77.83,47.84,327.6,76.03,52.209345305,112.97,41.53,151.44,44.64,119.81,181.75,40.37,34.0775,69.12,123.51,162.11,163.48,22.275,38.51,49.635000000000005,197.76,195.18,192.05,16.22,100.27,342.53,164.81,39.929677049,112.29,58.18043028,94.79,67.51,135.67,175.03,70.54,106.67,144.69,70.7275,87.82,158.25,425.66913267,326.34,81.94,21.124160014,105.69,24.55330878,208.28,35.74,28.875564006,107.83,178.16,139.3737025,157.69,199.78,169.33,158.1,134.19,178.03,97.46,38.01,141.23,34.17,220.04,95.42,70.27,233.14,408.56,73.213684401
2020-06-10,80.88,109.33,203.41,77.29,46.685,331.5,77.37,50.787558194,113.23,39.67,145.55,39.72,118.99,176.21,39.9,33.125,65.21,121.78,160.18,158.05,21.7125,35.36,48.39,197.01,187.19,188.55,14.97,103.25,341.25,161.0,37.888384332,109.02,55.90605876,93.15,65.88,131.56,175.04,68.36,102.88,140.4,69.545,86.65,155.6,409.573296518,320.87,82.655,20.941800256,104.77,24.42997557,206.7,34.43,28.862287885,106.63,175.43,137.0326925,156.04,196.6,171.24,154.12,132.44,174.5,94.59,37.14,136.48,31.64,218.14,92.28333333333333,68.51,224.43,403.77,70.139354273
2020-06-11,78.77,103.2,170.0,72.56,45.53,295.68,70.48,47.996887678,106.63,36.79,133.33,33.32,112.74,166.37,38.7,32.1725,60.0,118.93,151.12,148.55,21.15,31.63,47.67,180.8,173.42,174.26,12.98,90.01,320.99,151.09,34.602400934,105.715,52.5530331,88.09,60.46,123.17,168.65,62.85,96.2,128.81,66.0,81.66,142.05,373.579737971,312.31,78.625,20.030001469,100.37,22.76331057,196.51,33.62,27.899769085,100.47,163.29,127.4011085,142.99,188.45,162.69,143.44,121.55,165.17,89.77,32.83,128.45,27.2,206.06,89.14666666666668,63.8,218.39,383.88,66.22206266
2020-06-12,77.73,103.89,189.51,73.805,45.79,302.8,72.61,48.387052514,105.44,37.05,135.01,39.66,114.1,167.08,37.5,31.22,60.89,120.665,152.59,149.2,21.26,34.15,46.95,182.29,180.16,178.18,14.0,94.09,317.68,154.97,36.096029751,102.41,53.2219659,87.66,61.35,124.76,167.98,65.37,96.61,132.72,66.55,81.73,143.49,397.412590286,303.75,78.94,19.744140227,100.34333333333333,23.18997681,193.15,34.45,27.488209322,101.48,166.18,129.48293525,147.01,185.68,162.67,144.51,123.15,164.94,90.39,35.87,131.09,30.43,208.19,86.01,64.16,221.64999999999998,381.87,66.519578478
2020-06-15,78.13,104.49,190.94,75.05,47.03,307.72,76.14,48.750765495,110.5,38.06,135.46,39.0,115.68,169.14,37.74666666666667,31.02,61.76,122.4,153.79000000000002,153.09,21.6225,33.84,47.196666666666665,182.08,183.64,177.61,14.52,100.35,313.62,155.47,36.046242124,102.65,53.84072874,88.28,62.27,126.14500000000001,168.96,67.05,97.52000000000001,133.68,66.6325,82.02666666666667,147.04,408.382986339,302.81,81.09,20.064501963,100.31666666666668,23.38330995,188.1,35.35,27.846664599,105.64,167.93,131.87410975,147.29,192.1,165.4,146.63,123.61,164.95,90.65,36.34,135.38,30.46,210.48,86.69,64.52,224.91,373.28,68.089800855
2020-06-16,78.09,105.7,197.77,76.46,48.33,312.64,76.56,49.273189597,114.76,38.76,137.26,40.21,116.69,171.35,37.99333333333333,31.37,62.88,125.11,154.99,155.99,21.729999999999997,34.98,47.443333333333335,185.58,189.56,178.73,15.23,93.66,324.74,158.3,37.191357551,104.53,56.70041646,90.74,62.43000000000001,127.53,169.74,67.82,98.43,135.54,68.4075,82.32333333333334,158.29,413.233056173,310.66,81.135,20.606652594,100.29,23.45330988,191.01,35.3,28.125463148,105.83,170.97,133.49609525,151.78,197.47,166.42,149.11,124.93666666666667,169.4,91.68,36.57,138.32,31.3,213.74,88.94,66.9,228.66,382.77,70.345962481
2020-06-17,78.64,105.17,192.54,75.95,48.38,309.02,76.74,49.25996367,112.49,38.56,135.97,39.25,119.82,171.42,38.24,29.55,61.23,126.11,154.68,157.05,21.8375,34.59,47.69,183.95,184.48,176.97,14.8,94.85,322.29,155.51,36.718375092,104.25,56.7756714,89.97,62.59,128.72,170.47,66.9,97.74,135.66,68.32,82.62,155.56,408.33857178,310.27,81.68,20.6510103725,100.19,23.2999767,191.43,35.25,28.118825087,106.99,171.17,133.1198615,150.68,194.11,167.05,148.34,126.26333333333334,169.945,91.85,36.31,135.31,30.72,211.87,88.84,67.07,230.19,382.11,70.59389233
2020-06-18,77.86,104.64,192.29,75.53,48.26,316.3,78.39,49.246737743,110.72,38.36,135.61,39.34,119.3,171.23,37.92,29.38,61.15,125.94,153.11,159.06,21.6075,35.01,47.93,181.49,185.32,174.38,14.58,91.81,317.83,154.87,36.245392633,102.99,56.75476725,89.2,61.39,127.46000000000001,170.84,66.88,97.35,136.64499999999998,68.9525,82.52,153.81,413.721616321,304.47,82.34,20.695368151,99.33,23.15664351,188.25,34.71,27.9495545395,107.58,170.85,133.11150075,151.73,194.25,166.85,148.23,127.59,170.49,90.07,35.85,136.76,30.79,209.67,87.53,66.41,225.07,378.39,70.362491138
2020-06-19,77.45,101.77,187.02,73.97,48.49,319.48,77.53,49.570772945,113.53,38.795,135.89,36.84,118.215,174.29,38.0,28.81,60.16,123.33,153.24,157.62,21.1025,34.51,47.29,178.66,182.94,170.26,13.94,90.12,312.66,154.715,35.598153479,102.74,56.7338631,88.53,61.98,126.2,167.9,64.89,94.9,137.63,67.54,79.94,155.51,411.27881558,303.01,84.105,20.495758147,96.7,22.66331067,182.24,34.32,27.780283992,107.77,167.85,132.05804625000002,149.0,193.76,164.185,145.37,127.46,170.88,89.29,34.55,133.92,29.51,209.13,89.34,65.29,221.78,377.17499999999995,70.726121583
2020-06-22,77.04,103.7,188.52,74.25,49.21,322.66,78.73,49.412061826,117.02,39.23,134.89,36.54,117.13,171.99,38.03,28.895,60.76,124.71,153.44,153.8,21.165,34.245,47.19,177.92,182.57,172.375,14.65,92.5,315.56,154.56,35.2247462745,102.7,57.1937544,89.33,61.44,125.81,171.37,65.04,95.2,137.38,67.515,81.23,157.11,412.815559319,303.19,81.75,20.690439509,96.89,22.8666438,184.2,34.93,27.826750417,109.19,168.2,131.00459175,150.48,192.88,167.27,145.115,125.79,171.69,90.18,34.36,135.41,29.31,210.56,87.08,65.33,223.71,375.96,70.792236209
2020-06-23,77.31,103.86,187.88,74.18,49.1,329.64,80.66,49.445126643,116.69,39.13666666666666,137.08,36.08,119.85,172.43,37.83,28.98,61.47,123.705,154.3,152.75,21.1325,33.98,47.47,177.17,181.57,174.49,15.04,95.54,307.1,153.96,34.85133907,100.265,57.10177614,89.08,61.82,123.85666666666667,171.63,64.54,94.8,139.07,68.1375,81.33,149.77,407.023900836,301.48,82.485,20.811191241,96.17,23.14331019,177.25,34.79,27.674075021,110.61,169.36,131.966078,150.52,191.08,166.81,144.86,126.25,172.57,90.09,34.75,135.68,29.64,208.69,87.12,64.25,229.0,371.7,70.511249047
2020-06-24,78.54,101.37,176.69,71.46,47.73,312.57,78.4,47.957209899,113.27,39.04333333333334,130.82,33.07,117.04,166.61,36.29,27.5,58.3,122.7,148.76,146.45,20.3275,32.43,45.11,167.22,173.72,169.15,14.62,93.43,301.91,150.49,32.51132059,97.83,55.19531766,85.84,59.63,121.90333333333334,166.17,61.72,93.545,135.09,65.4075,79.38,142.43,385.42954229,294.79,81.67,20.375006415,93.25,22.941643725,168.24,33.29,27.28242944,109.5,165.55,127.2673365,144.84,184.69,163.69,138.35,122.06,169.03,86.04,32.25,135.635,27.34,208.445,84.01,62.45,225.43,359.82,68.494752942
2020-06-25,77.32,102.39,174.88,73.05,48.7,317.04,79.75,48.43995622,114.82,38.95,131.69,34.69,118.39,169.71,36.045,27.365000000000002,58.08,124.79,152.19,146.96,20.375,33.0,44.74,172.11,176.62,171.68,15.2,95.95,301.75,154.45,33.258134998,98.0,56.57499156,87.14,60.35,119.95,167.94,61.06,92.29,136.11,65.6425,80.14,144.34,387.294953765,295.95,81.505,20.537651604,92.72,22.73997726,170.79,33.46,27.713903385,110.52,167.02,129.31572025,147.45,186.73,166.21,142.46,124.71,170.96,85.8,32.97,135.59,28.01,208.2,85.47,62.16,225.26,362.82,69.122841893
2020-06-26,76.66,102.81,170.01,71.79,48.3,306.37,79.91,47.904306192,117.75,38.7975,133.56,32.89,119.235,168.75,35.8,27.23,55.85,124.64,154.76,146.05,20.43,31.86,45.59,170.96,172.54,169.81,15.42,96.06,301.86,149.04,33.50707313433333,98.89500000000001,55.49633742,85.79,59.87,118.79,167.53,59.1,92.64,130.08,64.125,80.52,146.03,374.050532295,293.12,81.5,20.202503942,89.78,22.78664388,169.61,33.36,27.408552593,107.32,162.64,127.518159,144.72,180.37,162.89,138.21,122.39,167.82,84.64,31.96,136.27,26.91,208.435,85.5,63.16,225.33,356.76,68.180708467
2020-06-29,77.76,103.56,194.49,73.72,48.88,300.36,78.28,48.724313642,118.88,38.645,136.1,35.27,120.08,173.07,37.37,28.11,57.35,125.77,154.39,149.34,20.485,33.37,46.44,177.41,179.57,172.68,15.635,95.8,309.02,153.71,33.75601127066667,99.79,56.79239472,88.11,60.95,122.1,167.72,61.92,94.6,134.55,65.9025,81.09,147.72,394.188093309,303.47,82.335,20.660867657,92.2,22.8333105,174.8,33.75,27.634246657,109.48,165.51,130.06818775,146.38,184.86,164.34,143.24,125.25,170.4,89.19,35.04,136.12,28.61,208.67,86.91,64.26,229.81,367.5,70.10629696
2020-06-30,79.06,105.91,183.3,75.75,50.21,309.73,79.27,49.498030349,121.93,38.49250000000001,138.51,34.61,120.34,173.26,37.99,28.12,57.57,126.19,158.04,149.46,20.8175,32.91,47.12,174.49,183.27,175.57,15.85,98.13,307.44,157.15,34.004949407,102.22,56.85650078,89.37,62.03,125.36,171.88,61.62,96.56,140.22,66.59,81.24000000000001,149.04,392.669115394,314.16,84.795,21.114302729,93.67,23.24664342,169.67,34.14,28.138739269,111.18,169.07,130.41933925,148.89,189.71,170.2,144.59,126.5,174.85,88.98,34.18,139.38,28.05,213.0,87.48,64.96,232.99,364.92,69.72200569399999
2020-07-01,79.09,105.09,180.32,76.3,50.175,320.26,84.14,49.101252551,121.09,38.34,134.12,34.45,119.30000000000001,170.95,36.91,28.29,58.0,127.27,155.84,147.14,20.89125,31.92,47.42666666666666,173.73,180.59,171.52,15.28,99.37,308.14,156.85,33.556860762,101.89,56.92060684,87.59,61.21,122.96,173.57,61.61,95.6,156.66,66.9925,81.39,145.8,390.483919095,307.96,84.18,21.198089645,93.31,22.74664392,170.49,34.24,28.390985576,114.42,166.88,129.95113725,149.11,185.51,172.42,144.11,126.06,174.725,88.86,33.81,135.61,27.7,210.5,87.1,63.65,231.35,360.42,69.337714428
2020-07-02,79.18,104.97,180.81,76.59,50.14,321.5,84.67,50.046906303,122.73,38.87,135.99,34.14,118.26,173.45,37.42,28.46,58.68,127.97999999999999,157.89,147.3,20.965,32.45,47.733333333333334,173.11,182.98,174.51,15.31,100.34,309.97,157.9,33.95516178,102.39,56.9847129,88.96,61.65,124.37,171.9,61.79,97.42,155.48,67.6625,81.47999999999999,147.91,392.917836924,317.51,85.435,21.705739781,93.64,23.081643585000002,172.0,34.34,28.583489336,114.89,169.08,131.297218,150.54,186.15,173.11,145.02,127.72,174.6,90.53,34.12,138.14,27.72,210.99,88.24,65.42,233.17,362.0,69.7550630075
2020-07-06,80.21,105.21,187.91,77.78,50.34,321.41,84.4,51.025624873,124.89,39.0,137.01,35.21,120.84,178.16,37.76,28.28,60.47,128.69,160.03,148.47,21.122500000000002,33.22,48.04,173.28,186.5,178.62,15.74,99.64,312.4,160.22,34.021545283,103.97,57.8208789,89.76,62.51,125.78,171.55,63.32,98.53,156.27,67.57875,81.57,150.74,386.833042352,322.19,87.94,21.794455338,88.45,23.41664325,174.0,34.73,28.377709454,115.36,172.16,130.36917475,150.73,189.72,173.56,147.22,129.43,177.66,92.54,33.565,141.09,28.44,214.59,88.88,67.15,238.24,362.59,70.172411587
2020-07-07,80.35499999999999,104.62,178.88,73.94,50.02,313.73,83.75,50.106422973,124.53,38.49,134.16,32.55,124.04,175.57,36.47,28.1,57.74,127.11,158.33,145.18,21.28,31.49,47.9,168.32,182.34,174.12,15.14,98.285,304.47,159.3,34.087928786,102.05,56.90945796,88.875,61.8,125.0,168.7,61.01,96.83,158.54,67.495,80.87,147.57,372.62926641,320.85,87.815,21.715597065,87.89,22.83997716,167.68,34.25,30.282832873,114.45,170.6,129.4411315,147.0,187.01,172.93,144.97,127.2,175.33,91.41,33.01,138.89,27.01,211.44,87.4,66.09,237.52,353.27,69.023669953
2020-07-08,80.5,103.12,180.08,74.55,50.19,319.14,84.99,49.901421111,126.58,37.325,132.84,32.53,125.91,174.04,36.62,27.98,57.5,128.59,157.81,143.9,21.3,31.71,47.84,167.49,179.32999999999998,175.26,15.33,96.93,301.1,158.38,34.154312289,102.49,57.09341448,87.99,61.09,125.45,169.1,59.56,96.91,158.56,67.8275,80.0,148.65,379.211504042,308.77,88.435,21.203018287,88.06,23.0333103,164.65,34.15,29.844720867,114.47,169.04,129.2404735,148.1,187.53,172.83,145.59,128.13,174.32,90.85,32.89,139.28,27.03666666666667,212.28,87.34,65.74,244.6,350.23,67.43691892
2020-07-09,80.87,102.08,173.28,72.88,49.69,314.01,85.34,49.22028589,126.61,36.16,128.89,30.17,125.0,172.17,38.3,27.86,56.6,127.57,157.19,138.02,20.845,30.13,48.050000000000004,161.77,176.32,170.91,14.77,96.42,285.95,157.65,33.731117457500005,100.53,56.25724848,86.26,59.47,124.72,161.79,58.11,94.86,155.74,66.535,80.5,143.66,365.069908482,309.895,88.21,21.242447424,86.41,22.61997738,159.8,33.38,30.395679904,114.77,165.99,126.62355875,145.73,186.93,173.2,141.37,125.73,173.29,90.29,31.57,137.04,27.063333333333333,211.37,85.64,66.52,242.43,339.96,65.164228637
2020-07-10,82.21,103.82,178.44,73.3,49.8,309.0,83.15,49.755935918,127.37,36.8,131.9,32.67,127.64,173.27499999999998,38.45,28.31,57.63,126.06,156.94,141.97,20.7625,31.06,48.26,167.04,175.4,170.85,15.076666666666666,95.91,292.0,159.09,33.307922626,101.51,56.24052516,86.9,59.77,124.65,163.11,59.64,95.15,156.66,66.72,81.78,147.83,373.863991148,311.02,88.44,21.207946929,87.91,22.51331082,162.51,33.87,29.804892503,115.07,166.39,127.79406375,147.17,186.38,174.17,142.45,128.01,174.06,91.64,33.22,139.92,27.09,210.9,86.44,66.93,238.73,349.25,65.1146426675
2020-07-13,82.06,104.33,175.65,71.63,49.95,290.25,78.82,50.02045445,126.64,37.31,133.38,31.76,125.65,174.38,39.605000000000004,28.63,58.43,125.12,159.865,142.82,20.825,32.03,48.47,169.62,176.0,175.13,15.383333333333333,90.77,292.35,163.83,33.357710253,101.75,56.54990658,88.47,60.83,123.98,163.64,59.35,96.51,157.58,67.14750000000001,82.41,152.2,368.081215577,319.53,86.145,21.380449402,85.04,22.87997712,162.43,34.42,29.512817832,113.76,169.17,129.42441,145.48,185.01,172.85,143.49,130.57,174.78,92.09,32.64,142.04,26.82,211.8,87.43,67.34,231.79,353.06,65.065056698
2020-07-14,83.485,106.2,179.96,71.87,51.03,286.44,79.41,50.952882276,131.13,38.21666666666667,136.44,31.74,128.69,178.31,40.76,29.73,59.44,126.78,162.79,143.36,20.8875,32.61,49.93,171.82,183.66,177.93,15.69,92.83,295.55,169.56,34.253887543,104.24,58.03828206,91.79,62.09,129.6,163.44,60.47,98.64,158.5,67.575,83.04,157.15,375.445149445,327.59,88.865,21.390306687,86.2,23.11331022,162.36,34.97,30.103605234,115.33,171.89,132.5513305,147.04,189.4,174.59,148.1,136.88,179.43,97.53,33.25,146.77499999999998,26.11,219.07,90.67,73.33,238.94,355.66,65.321250875
