Date,Instrument,Price1
2010-09-15,.OVX,31.97
2010-09-16,.OVX,31.69
2010-09-17,.OVX,31.08
2010-09-20,.OVX,31.85
2010-09-21,.OVX,32.81
2010-09-22,.OVX,31.67
2010-09-23,.OVX,31.4
2010-09-24,.OVX,29.88
2010-09-27,.OVX,30.87
2010-09-28,.OVX,30.82
2010-09-29,.OVX,30.8
2010-09-30,.OVX,30.04
2010-10-01,.OVX,30.46
2010-10-04,.OVX,31.37
2010-10-05,.OVX,31.88
2010-10-06,.OVX,30.93
2010-10-07,.OVX,32.29
2010-10-08,.OVX,32.22
2010-10-11,.OVX,33.26
2010-10-12,.OVX,33.26
2010-10-13,.OVX,33.19
2010-10-14,.OVX,32.46
2010-10-15,.OVX,33.42
2010-10-18,.OVX,32.2
2010-10-19,.OVX,33.99
2010-10-20,.OVX,32.39
2010-10-21,.OVX,33.65
2010-10-22,.OVX,32.45
2010-10-25,.OVX,33.05
2010-10-26,.OVX,31.89
2010-10-27,.OVX,32.0
2010-10-28,.OVX,31.56
2010-10-29,.OVX,32.12
2010-11-01,.OVX,32.83
2010-11-02,.OVX,33.33
2010-11-03,.OVX,31.89
2010-11-04,.OVX,30.78
2010-11-05,.OVX,29.86
2010-11-08,.OVX,30.82
2010-11-09,.OVX,30.93
2010-11-10,.OVX,30.25
2010-11-11,.OVX,30.27
2010-11-12,.OVX,30.92
2010-11-15,.OVX,31.13
2010-11-16,.OVX,33.43
2010-11-17,.OVX,33.69
2010-11-18,.OVX,31.49
2010-11-19,.OVX,30.64
2010-11-22,.OVX,30.84
2010-11-23,.OVX,31.6
2010-11-24,.OVX,30.03
2010-11-24,.OVX,30.03
2010-11-26,.OVX,28.82
2010-11-29,.OVX,30.75
2010-11-30,.OVX,31.89
2010-12-01,.OVX,31.17
2010-12-02,.OVX,30.9
2010-12-03,.OVX,31.7
2010-12-06,.OVX,31.5
2010-12-07,.OVX,32.17
2010-12-08,.OVX,30.96
2010-12-09,.OVX,30.41
2010-12-10,.OVX,30.36
2010-12-13,.OVX,29.25
2010-12-14,.OVX,29.0
2010-12-15,.OVX,28.46
2010-12-16,.OVX,27.93
2010-12-17,.OVX,26.82
2010-12-20,.OVX,26.61
2010-12-21,.OVX,25.83
2010-12-22,.OVX,25.5
2010-12-23,.OVX,25.42
2010-12-23,.OVX,25.42
2010-12-27,.OVX,27.48
2010-12-28,.OVX,27.88
2010-12-29,.OVX,27.78
2010-12-30,.OVX,29.27
2010-12-31,.OVX,29.48
2011-01-03,.OVX,28.21
2011-01-04,.OVX,30.26
2011-01-05,.OVX,29.32
2011-01-06,.OVX,30.21
2011-01-07,.OVX,29.64
2011-01-10,.OVX,29.09
2011-01-11,.OVX,28.01
2011-01-12,.OVX,27.53
2011-01-13,.OVX,27.73
2011-01-14,.OVX,26.5
2011-01-14,.OVX,26.5
2011-01-18,.OVX,26.52
2011-01-19,.OVX,27.28
2011-01-20,.OVX,27.4
2011-01-21,.OVX,26.53
2011-01-24,.OVX,27.1
2011-01-25,.OVX,29.98
2011-01-26,.OVX,28.0
2011-01-27,.OVX,29.79
2011-01-28,.OVX,33.26
2011-01-31,.OVX,35.18
2011-02-01,.OVX,33.38
2011-02-02,.OVX,31.83
2011-02-03,.OVX,32.19
2011-02-04,.OVX,32.24
2011-02-07,.OVX,31.56
2011-02-08,.OVX,31.07
2011-02-09,.OVX,30.29
2011-02-10,.OVX,29.86
2011-02-11,.OVX,29.58
2011-02-14,.OVX,30.12
2011-02-15,.OVX,30.47
2011-02-16,.OVX,31.42
2011-02-17,.OVX,31.04
2011-02-18,.OVX,30.82
2011-02-18,.OVX,30.82
2011-02-22,.OVX,38.54
2011-02-23,.OVX,41.92
2011-02-24,.OVX,42.62
2011-02-25,.OVX,42.49
2011-02-28,.OVX,39.05
2011-03-01,.OVX,41.85
2011-03-02,.OVX,42.25
2011-03-03,.OVX,40.42
2011-03-04,.OVX,44.87
2011-03-07,.OVX,45.16
2011-03-08,.OVX,44.21
2011-03-09,.OVX,43.0
2011-03-10,.OVX,42.86
2011-03-11,.OVX,41.36
2011-03-14,.OVX,40.99
2011-03-15,.OVX,42.34
2011-03-16,.OVX,42.82
2011-03-17,.OVX,43.1
2011-03-18,.OVX,41.9
2011-03-21,.OVX,39.1
2011-03-22,.OVX,37.9
2011-03-23,.OVX,36.36
2011-03-24,.OVX,35.98
2011-03-25,.OVX,34.7
2011-03-28,.OVX,34.29
2011-03-29,.OVX,33.49
2011-03-30,.OVX,33.07
2011-03-31,.OVX,34.62
2011-04-01,.OVX,33.91
2011-04-04,.OVX,33.32
2011-04-05,.OVX,32.15
2011-04-06,.OVX,32.4
2011-04-07,.OVX,32.77
2011-04-08,.OVX,35.5
2011-04-11,.OVX,33.86
2011-04-12,.OVX,34.48
2011-04-13,.OVX,32.78
2011-04-14,.OVX,32.38
2011-04-15,.OVX,31.58
2011-04-18,.OVX,30.72
2011-04-19,.OVX,30.0
2011-04-20,.OVX,30.36
2011-04-21,.OVX,30.15
2011-04-21,.OVX,30.15
2011-04-25,.OVX,31.22
2011-04-26,.OVX,30.68
2011-04-27,.OVX,30.39
2011-04-28,.OVX,30.21
2011-04-29,.OVX,30.39
2011-05-02,.OVX,31.82
2011-05-03,.OVX,31.82
2011-05-04,.OVX,31.85
2011-05-05,.OVX,42.51
2011-05-06,.OVX,41.44
2011-05-09,.OVX,42.09
2011-05-10,.OVX,40.45
2011-05-11,.OVX,42.83
2011-05-12,.OVX,42.34
2011-05-13,.OVX,39.73
2011-05-16,.OVX,40.51
2011-05-17,.OVX,38.67
2011-05-18,.OVX,38.6
2011-05-19,.OVX,37.29
2011-05-20,.OVX,37.18
2011-05-23,.OVX,38.73
2011-05-24,.OVX,36.58
2011-05-25,.OVX,35.53
2011-05-26,.OVX,34.01
2011-05-27,.OVX,33.47
2011-05-27,.OVX,33.47
2011-05-31,.OVX,33.51
2011-06-01,.OVX,34.77
2011-06-02,.OVX,33.26
2011-06-03,.OVX,32.37
2011-06-06,.OVX,34.03
2011-06-07,.OVX,33.62
2011-06-08,.OVX,32.83
2011-06-09,.OVX,32.16
2011-06-10,.OVX,33.47
2011-06-13,.OVX,34.69
2011-06-14,.OVX,32.57
2011-06-15,.OVX,35.75
2011-06-16,.OVX,35.59
2011-06-17,.OVX,36.31
2011-06-20,.OVX,35.91
2011-06-21,.OVX,35.72
2011-06-22,.OVX,34.29
2011-06-23,.OVX,34.48
2011-06-24,.OVX,35.08
2011-06-27,.OVX,34.66
2011-06-28,.OVX,32.88
2011-06-29,.OVX,32.29
2011-06-30,.OVX,31.36
2011-07-01,.OVX,30.57
2011-07-01,.OVX,30.57
2011-07-05,.OVX,30.79
2011-07-06,.OVX,31.04
2011-07-07,.OVX,30.96
2011-07-08,.OVX,30.86
2011-07-11,.OVX,33.98
2011-07-12,.OVX,33.3
2011-07-13,.OVX,33.6
2011-07-14,.OVX,33.57
2011-07-15,.OVX,31.88
2011-07-18,.OVX,32.85
2011-07-19,.OVX,31.46
2011-07-20,.OVX,31.18
2011-07-21,.OVX,31.08
2011-07-22,.OVX,30.63
2011-07-25,.OVX,31.23
2011-07-26,.OVX,31.17
2011-07-27,.OVX,32.34
2011-07-28,.OVX,33.13
2011-07-29,.OVX,33.64
2011-08-01,.OVX,34.29
2011-08-02,.OVX,35.27
2011-08-03,.OVX,34.02
2011-08-04,.OVX,42.94
2011-08-05,.OVX,42.37
2011-08-08,.OVX,56.17
2011-08-09,.OVX,61.82
2011-08-10,.OVX,59.45
2011-08-11,.OVX,50.25
2011-08-12,.OVX,49.06
2011-08-15,.OVX,44.66
2011-08-16,.OVX,43.95
2011-08-17,.OVX,42.67
2011-08-18,.OVX,57.42
2011-08-19,.OVX,55.29
2011-08-22,.OVX,52.4
2011-08-23,.OVX,47.67
2011-08-24,.OVX,47.89
2011-08-25,.OVX,51.42
2011-08-26,.OVX,48.12
2011-08-29,.OVX,45.63
2011-08-30,.OVX,44.74
2011-08-31,.OVX,44.33
2011-09-01,.OVX,42.77
2011-09-02,.OVX,45.33
2011-09-05,.OVX,52.79
2011-09-06,.OVX,47.41
2011-09-07,.OVX,44.9
2011-09-08,.OVX,45.7
2011-09-09,.OVX,49.45
2011-09-12,.OVX,48.14
2011-09-13,.OVX,45.14
2011-09-14,.OVX,43.72
2011-09-15,.OVX,42.05
2011-09-16,.OVX,41.7
2011-09-19,.OVX,45.93
2011-09-20,.OVX,45.8
2011-09-21,.OVX,47.35
2011-09-22,.OVX,55.61
2011-09-23,.OVX,54.63
2011-09-26,.OVX,54.31
2011-09-27,.OVX,50.13
2011-09-28,.OVX,53.51
2011-09-29,.OVX,50.62
2011-09-30,.OVX,55.68
2011-10-03,.OVX,58.65
2011-10-04,.OVX,57.09
2011-10-05,.OVX,52.79
2011-10-06,.OVX,50.04
2011-10-07,.OVX,49.71
2011-10-10,.OVX,47.21
2011-10-11,.OVX,47.07
2011-10-12,.OVX,47.53
2011-10-13,.OVX,47.76
2011-10-14,.OVX,45.35
2011-10-17,.OVX,50.14
2011-10-18,.OVX,47.8
2011-10-19,.OVX,50.01
2011-10-20,.OVX,49.52
2011-10-21,.OVX,48.03
2011-10-24,.OVX,45.6
2011-10-25,.OVX,48.27
2011-10-26,.OVX,47.59
2011-10-27,.OVX,43.82
2011-10-28,.OVX,41.58
2011-10-31,.OVX,43.26
2011-11-01,.OVX,46.63
2011-11-02,.OVX,45.56
2011-11-03,.OVX,43.85
2011-11-04,.OVX,42.45
2011-11-07,.OVX,43.3
2011-11-08,.OVX,43.35
2011-11-09,.OVX,48.97
2011-11-10,.OVX,47.84
2011-11-11,.OVX,46.6
2011-11-14,.OVX,46.41
2011-11-15,.OVX,43.05
2011-11-16,.OVX,43.29
2011-11-17,.OVX,42.94
2011-11-18,.OVX,42.94
2011-11-21,.OVX,44.82
2011-11-22,.OVX,42.94
2011-11-23,.OVX,45.19
2011-11-23,.OVX,45.19
2011-11-25,.OVX,69.12
2011-11-28,.OVX,44.52
2011-11-29,.OVX,42.7
2011-11-30,.OVX,41.0
2011-12-01,.OVX,40.89
2011-12-02,.OVX,39.8
2011-12-05,.OVX,39.34
2011-12-06,.OVX,38.23
2011-12-07,.OVX,38.34
2011-12-08,.OVX,40.27
2011-12-09,.OVX,38.87
2011-12-12,.OVX,40.45
2011-12-13,.OVX,39.39
2011-12-14,.OVX,43.82
2011-12-15,.OVX,45.04
2011-12-16,.OVX,41.73
2011-12-19,.OVX,41.27
2011-12-20,.OVX,38.96
2011-12-21,.OVX,36.37
2011-12-22,.OVX,35.81
2011-12-23,.OVX,35.74
2011-12-23,.OVX,35.74
2011-12-27,.OVX,36.95
2011-12-28,.OVX,38.73
2011-12-29,.OVX,38.66
2011-12-30,.OVX,38.74
2011-12-30,.OVX,38.74
2012-01-03,.OVX,40.07
2012-01-04,.OVX,39.04
2012-01-05,.OVX,38.7
2012-01-06,.OVX,37.12
2012-01-09,.OVX,36.52
2012-01-10,.OVX,35.44
2012-01-11,.OVX,35.52
2012-01-12,.OVX,36.59
2012-01-13,.OVX,35.62
2012-01-13,.OVX,35.62
2012-01-17,.OVX,33.97
2012-01-18,.OVX,32.59
2012-01-19,.OVX,33.51
2012-01-20,.OVX,33.35
2012-01-23,.OVX,33.16
2012-01-24,.OVX,33.23
2012-01-25,.OVX,31.93
2012-01-26,.OVX,31.97
2012-01-27,.OVX,31.57
2012-01-30,.OVX,31.74
2012-01-31,.OVX,32.31
2012-02-01,.OVX,32.18
2012-02-02,.OVX,31.81
2012-02-03,.OVX,30.71
2012-02-06,.OVX,31.2
2012-02-07,.OVX,32.41
2012-02-08,.OVX,32.32
2012-02-09,.OVX,32.43
2012-02-10,.OVX,32.83
2012-02-13,.OVX,33.3
2012-02-14,.OVX,33.64
2012-02-15,.OVX,34.85
2012-02-16,.OVX,33.99
2012-02-17,.OVX,33.05
2012-02-17,.OVX,33.05
2012-02-21,.OVX,34.68
2012-02-22,.OVX,33.67
2012-02-23,.OVX,33.21
2012-02-24,.OVX,33.8
2012-02-27,.OVX,34.12
2012-02-28,.OVX,33.52
2012-02-29,.OVX,32.52
2012-03-01,.OVX,33.2
2012-03-02,.OVX,32.91
2012-03-05,.OVX,33.34
2012-03-06,.OVX,34.34
2012-03-07,.OVX,32.93
2012-03-08,.OVX,32.12
2012-03-09,.OVX,31.42
2012-03-12,.OVX,30.0
2012-03-13,.OVX,29.45
2012-03-14,.OVX,29.31
2012-03-15,.OVX,29.44
2012-03-16,.OVX,28.68
2012-03-19,.OVX,26.85
2012-03-20,.OVX,27.87
2012-03-21,.OVX,26.93
2012-03-22,.OVX,27.51
2012-03-23,.OVX,28.17
2012-03-26,.OVX,27.89
2012-03-27,.OVX,27.53
2012-03-28,.OVX,28.03
2012-03-29,.OVX,28.94
2012-03-30,.OVX,29.0
2012-04-02,.OVX,28.46
2012-04-03,.OVX,27.95
2012-04-04,.OVX,28.73
2012-04-05,.OVX,28.03
2012-04-05,.OVX,28.03
2012-04-09,.OVX,29.84
2012-04-10,.OVX,31.62
2012-04-11,.OVX,30.69
2012-04-12,.OVX,29.41
2012-04-13,.OVX,29.61
2012-04-16,.OVX,29.78
2012-04-17,.OVX,28.74
2012-04-18,.OVX,28.36
2012-04-19,.OVX,28.31
2012-04-20,.OVX,27.1
2012-04-23,.OVX,26.91
2012-04-24,.OVX,26.11
2012-04-25,.OVX,25.68
2012-04-26,.OVX,24.62
2012-04-27,.OVX,24.34
2012-04-30,.OVX,25.15
2012-05-01,.OVX,25.12
2012-05-02,.OVX,25.03
2012-05-03,.OVX,27.46
2012-05-04,.OVX,29.79
2012-05-07,.OVX,29.07
2012-05-08,.OVX,29.06
2012-05-09,.OVX,29.27
2012-05-10,.OVX,28.61
2012-05-11,.OVX,28.79
2012-05-14,.OVX,30.96
2012-05-15,.OVX,32.13
2012-05-16,.OVX,31.48
2012-05-17,.OVX,32.62
2012-05-18,.OVX,33.18
2012-05-21,.OVX,30.01
2012-05-22,.OVX,29.75
2012-05-23,.OVX,30.9
2012-05-24,.OVX,30.12
2012-05-25,.OVX,30.19
2012-05-25,.OVX,30.19
2012-05-29,.OVX,30.72
2012-05-30,.OVX,33.32
2012-05-31,.OVX,34.79
2012-06-01,.OVX,41.63
2012-06-04,.OVX,38.58
2012-06-05,.OVX,36.67
2012-06-06,.OVX,35.58
2012-06-07,.OVX,36.9
2012-06-08,.OVX,37.57
2012-06-11,.OVX,42.31
2012-06-12,.OVX,39.45
2012-06-13,.OVX,39.07
2012-06-14,.OVX,36.19
2012-06-15,.OVX,36.28
2012-06-18,.OVX,35.04
2012-06-19,.OVX,32.92
2012-06-20,.OVX,34.66
2012-06-21,.OVX,37.52
2012-06-22,.OVX,35.08
2012-06-25,.OVX,36.84
2012-06-26,.OVX,34.42
2012-06-27,.OVX,33.45
2012-06-28,.OVX,34.58
2012-06-29,.OVX,35.0
2012-07-02,.OVX,36.38
2012-07-03,.OVX,36.38
2012-07-03,.OVX,36.38
2012-07-05,.OVX,38.22
2012-07-06,.OVX,37.51
2012-07-09,.OVX,37.28
2012-07-10,.OVX,37.68
2012-07-11,.OVX,35.97
2012-07-12,.OVX,34.46
2012-07-13,.OVX,33.86
2012-07-16,.OVX,34.01
2012-07-17,.OVX,35.36
2012-07-18,.OVX,34.93
2012-07-19,.OVX,36.74
2012-07-20,.OVX,35.33
2012-07-23,.OVX,37.23
2012-07-24,.OVX,36.27
2012-07-25,.OVX,34.86
2012-07-26,.OVX,34.1
2012-07-27,.OVX,32.99
2012-07-30,.OVX,33.09
2012-07-31,.OVX,34.53
2012-08-01,.OVX,33.98
2012-08-02,.OVX,33.6
2012-08-03,.OVX,33.23
2012-08-06,.OVX,32.07
2012-08-07,.OVX,32.15
2012-08-08,.OVX,31.42
2012-08-09,.OVX,30.78
2012-08-10,.OVX,30.59
2012-08-13,.OVX,29.45
2012-08-14,.OVX,29.84
2012-08-15,.OVX,31.18
2012-08-16,.OVX,31.73
2012-08-17,.OVX,31.19
2012-08-20,.OVX,30.5
2012-08-21,.OVX,30.64
2012-08-22,.OVX,31.07
2012-08-23,.OVX,31.76
2012-08-24,.OVX,32.01
2012-08-27,.OVX,33.42
2012-08-28,.OVX,33.06
2012-08-29,.OVX,32.59
2012-08-30,.OVX,31.95
2012-08-31,.OVX,31.4
2012-08-31,.OVX,31.4
2012-09-04,.OVX,33.61
2012-09-05,.OVX,33.64
2012-09-06,.OVX,34.07
2012-09-07,.OVX,32.77
2012-09-10,.OVX,32.71
2012-09-11,.OVX,32.38
2012-09-12,.OVX,33.33
2012-09-13,.OVX,32.96
2012-09-14,.OVX,34.07
2012-09-17,.OVX,35.64
2012-09-18,.OVX,35.81
2012-09-19,.OVX,36.58
2012-09-20,.OVX,33.58
2012-09-21,.OVX,33.21
2012-09-24,.OVX,34.23
2012-09-25,.OVX,34.35
2012-09-26,.OVX,35.13
2012-09-27,.OVX,33.05
2012-09-28,.OVX,32.45
2012-10-01,.OVX,32.87
2012-10-02,.OVX,32.53
2012-10-03,.OVX,35.15
2012-10-04,.OVX,33.39
2012-10-05,.OVX,32.76
2012-10-08,.OVX,34.05
2012-10-09,.OVX,34.5
2012-10-10,.OVX,35.09
2012-10-11,.OVX,34.52
2012-10-12,.OVX,33.69
2012-10-15,.OVX,33.84
2012-10-16,.OVX,33.54
2012-10-17,.OVX,32.25
2012-10-18,.OVX,30.83
2012-10-19,.OVX,31.91
2012-10-22,.OVX,33.13
2012-10-23,.OVX,34.28
2012-10-24,.OVX,33.61
2012-10-25,.OVX,32.27
2012-10-26,.OVX,32.21
2012-10-26,.OVX,32.21
2012-10-26,.OVX,32.21
2012-10-31,.OVX,32.18
2012-11-01,.OVX,31.29
2012-11-02,.OVX,32.42
2012-11-05,.OVX,32.1
2012-11-06,.OVX,32.02
2012-11-07,.OVX,33.98
2012-11-08,.OVX,33.51
2012-11-09,.OVX,31.54
2012-11-12,.OVX,30.0
2012-11-13,.OVX,31.27
2012-11-14,.OVX,31.5
2012-11-15,.OVX,30.54
2012-11-16,.OVX,31.1
2012-11-19,.OVX,30.97
2012-11-20,.OVX,29.83
2012-11-21,.OVX,29.49
2012-11-21,.OVX,29.49
2012-11-23,.OVX,29.49
2012-11-26,.OVX,29.38
2012-11-27,.OVX,28.65
2012-11-28,.OVX,28.69
2012-11-29,.OVX,28.28
2012-11-30,.OVX,27.62
2012-12-03,.OVX,28.39
2012-12-04,.OVX,28.84
2012-12-05,.OVX,29.13
2012-12-06,.OVX,29.89
2012-12-07,.OVX,29.65
2012-12-10,.OVX,30.32
2012-12-11,.OVX,29.94
2012-12-12,.OVX,29.13
2012-12-13,.OVX,29.63
2012-12-14,.OVX,29.32
2012-12-17,.OVX,28.95
2012-12-18,.OVX,28.56
2012-12-19,.OVX,27.64
2012-12-20,.OVX,27.61
2012-12-21,.OVX,28.88
2012-12-24,.OVX,28.88
2012-12-24,.OVX,28.88
2012-12-26,.OVX,28.73
2012-12-27,.OVX,28.08
2012-12-28,.OVX,28.88
2012-12-31,.OVX,28.45
2012-12-31,.OVX,28.45
2013-01-02,.OVX,27.8
2013-01-03,.OVX,26.83
2013-01-04,.OVX,26.03
2013-01-07,.OVX,25.04
2013-01-08,.OVX,24.3
2013-01-09,.OVX,24.6
2013-01-10,.OVX,24.59
2013-01-11,.OVX,24.57
2013-01-14,.OVX,25.72
2013-01-15,.OVX,25.7
2013-01-16,.OVX,24.39
2013-01-17,.OVX,23.99
2013-01-18,.OVX,21.98
2013-01-18,.OVX,21.98
2013-01-22,.OVX,21.67
2013-01-23,.OVX,22.75
2013-01-24,.OVX,22.48
2013-01-25,.OVX,22.52
2013-01-28,.OVX,22.98
2013-01-29,.OVX,22.97
2013-01-30,.OVX,22.88
2013-01-31,.OVX,22.54
2013-02-01,.OVX,22.4
2013-02-04,.OVX,23.96
2013-02-05,.OVX,23.06
2013-02-06,.OVX,23.39
2013-02-07,.OVX,23.3
2013-02-08,.OVX,23.08
2013-02-11,.OVX,21.68
2013-02-12,.OVX,20.7
2013-02-13,.OVX,21.0
2013-02-14,.OVX,20.21
2013-02-15,.OVX,22.59
2013-02-15,.OVX,22.59
2013-02-19,.OVX,22.44
2013-02-20,.OVX,24.97
2013-02-21,.OVX,27.13
2013-02-22,.OVX,24.58
2013-02-25,.OVX,26.22
2013-02-26,.OVX,25.9
2013-02-27,.OVX,24.33
2013-02-28,.OVX,23.61
2013-03-01,.OVX,23.68
2013-03-04,.OVX,24.28
2013-03-05,.OVX,22.41
2013-03-06,.OVX,22.52
2013-03-07,.OVX,21.29
2013-03-08,.OVX,20.8
2013-03-11,.OVX,19.42
2013-03-12,.OVX,18.77
2013-03-13,.OVX,19.09
2013-03-14,.OVX,18.36
2013-03-15,.OVX,18.76
2013-03-18,.OVX,19.45
2013-03-19,.OVX,21.14
2013-03-20,.OVX,19.58
2013-03-21,.OVX,19.74
2013-03-22,.OVX,19.11
2013-03-25,.OVX,19.08
2013-03-26,.OVX,17.81
2013-03-27,.OVX,17.95
2013-03-28,.OVX,18.19
2013-03-28,.OVX,18.19
2013-04-01,.OVX,19.2
2013-04-02,.OVX,19.33
2013-04-03,.OVX,21.74
2013-04-04,.OVX,21.84
2013-04-05,.OVX,21.39
2013-04-08,.OVX,21.01
2013-04-09,.OVX,20.64
2013-04-10,.OVX,20.55
2013-04-11,.OVX,21.2
2013-04-12,.OVX,22.59
2013-04-15,.OVX,29.84
2013-04-16,.OVX,27.32
2013-04-17,.OVX,31.14
2013-04-18,.OVX,28.53
2013-04-19,.OVX,27.57
2013-04-22,.OVX,25.07
2013-04-23,.OVX,24.43
2013-04-24,.OVX,23.26
2013-04-25,.OVX,22.68
2013-04-26,.OVX,22.51
2013-04-29,.OVX,23.44
2013-04-30,.OVX,24.57
2013-05-01,.OVX,26.68
2013-05-02,.OVX,24.49
2013-05-03,.OVX,24.01
2013-05-06,.OVX,25.16
2013-05-07,.OVX,24.38
2013-05-08,.OVX,22.64
2013-05-09,.OVX,23.24
2013-05-10,.OVX,22.83
2013-05-13,.OVX,23.66
2013-05-14,.OVX,24.12
2013-05-15,.OVX,24.48
2013-05-16,.OVX,24.39
2013-05-17,.OVX,22.82
2013-05-20,.OVX,23.44
2013-05-21,.OVX,23.11
2013-05-22,.OVX,24.45
2013-05-23,.OVX,23.3
2013-05-24,.OVX,22.57
2013-05-24,.OVX,22.57
2013-05-28,.OVX,22.95
2013-05-29,.OVX,24.04
2013-05-30,.OVX,24.21
2013-05-31,.OVX,24.41
2013-06-03,.OVX,24.79
2013-06-04,.OVX,24.64
2013-06-05,.OVX,24.49
2013-06-06,.OVX,23.89
2013-06-07,.OVX,22.41
2013-06-10,.OVX,21.74
2013-06-11,.OVX,21.81
2013-06-12,.OVX,22.72
2013-06-13,.OVX,21.47
2013-06-14,.OVX,21.22
2013-06-17,.OVX,21.04
2013-06-18,.OVX,20.64
2013-06-19,.OVX,19.98
2013-06-20,.OVX,25.9
2013-06-21,.OVX,23.68
2013-06-24,.OVX,24.32
2013-06-25,.OVX,23.63
2013-06-26,.OVX,22.82
2013-06-27,.OVX,23.17
2013-06-28,.OVX,22.37
2013-07-01,.OVX,22.18
2013-07-02,.OVX,22.63
2013-07-03,.OVX,25.7
2013-07-03,.OVX,25.7
2013-07-05,.OVX,26.74
2013-07-08,.OVX,25.37
2013-07-09,.OVX,25.22
2013-07-10,.OVX,26.22
2013-07-11,.OVX,24.58
2013-07-12,.OVX,24.51
2013-07-15,.OVX,23.72
2013-07-16,.OVX,24.5
2013-07-17,.OVX,23.3
2013-07-18,.OVX,23.05
2013-07-19,.OVX,24.08
2013-07-22,.OVX,24.23
2013-07-23,.OVX,23.63
2013-07-24,.OVX,23.77
2013-07-25,.OVX,23.37
2013-07-26,.OVX,22.98
2013-07-29,.OVX,22.79
2013-07-30,.OVX,23.48
2013-07-31,.OVX,22.95
2013-08-01,.OVX,22.28
2013-08-02,.OVX,22.26
2013-08-05,.OVX,22.87
2013-08-06,.OVX,22.64
2013-08-07,.OVX,22.56
2013-08-08,.OVX,22.25
2013-08-09,.OVX,22.64
2013-08-12,.OVX,22.68
2013-08-13,.OVX,22.63
2013-08-14,.OVX,23.15
2013-08-15,.OVX,24.15
2013-08-16,.OVX,23.99
2013-08-19,.OVX,23.48
2013-08-20,.OVX,24.18
2013-08-21,.OVX,24.33
2013-08-22,.OVX,23.26
2013-08-23,.OVX,22.7
2013-08-26,.OVX,23.43
2013-08-27,.OVX,27.19
2013-08-28,.OVX,29.79
2013-08-29,.OVX,27.41
2013-08-30,.OVX,28.1
2013-08-30,.OVX,28.1
2013-09-03,.OVX,29.41
2013-09-04,.OVX,28.73
2013-09-05,.OVX,27.44
2013-09-06,.OVX,28.1
2013-09-09,.OVX,27.93
2013-09-10,.OVX,27.12
2013-09-11,.OVX,24.32
2013-09-12,.OVX,23.57
2013-09-13,.OVX,23.18
2013-09-16,.OVX,23.03
2013-09-17,.OVX,23.17
2013-09-18,.OVX,22.81
2013-09-19,.OVX,21.51
2013-09-20,.OVX,21.38
2013-09-23,.OVX,22.27
2013-09-24,.OVX,22.5
2013-09-25,.OVX,22.32
2013-09-26,.OVX,21.77
2013-09-27,.OVX,21.84
2013-09-30,.OVX,22.98
2013-10-01,.OVX,22.57
2013-10-02,.OVX,21.52
2013-10-03,.OVX,21.62
2013-10-04,.OVX,21.49
2013-10-07,.OVX,22.01
2013-10-08,.OVX,21.95
2013-10-09,.OVX,23.24
2013-10-10,.OVX,21.39
2013-10-11,.OVX,21.55
2013-10-14,.OVX,22.52
2013-10-15,.OVX,23.52
2013-10-16,.OVX,21.73
2013-10-17,.OVX,21.22
2013-10-18,.OVX,20.12
2013-10-21,.OVX,20.91
2013-10-22,.OVX,21.62
2013-10-23,.OVX,23.28
2013-10-24,.OVX,21.88
2013-10-25,.OVX,20.28
2013-10-28,.OVX,20.57
2013-10-29,.OVX,20.64
2013-10-30,.OVX,20.95
2013-10-31,.OVX,20.59
2013-11-01,.OVX,21.29
2013-11-04,.OVX,21.74
2013-11-05,.OVX,22.18
2013-11-06,.OVX,20.98
2013-11-07,.OVX,20.79
2013-11-08,.OVX,19.7
2013-11-11,.OVX,19.69
2013-11-12,.OVX,20.32
2013-11-13,.OVX,19.63
2013-11-14,.OVX,19.92
2013-11-15,.OVX,19.39
2013-11-18,.OVX,19.71
2013-11-19,.OVX,19.83
2013-11-20,.OVX,19.87
2013-11-21,.OVX,18.69
2013-11-22,.OVX,18.1
2013-11-25,.OVX,19.23
2013-11-26,.OVX,18.64
2013-11-27,.OVX,19.62
2013-11-27,.OVX,19.62
2013-11-29,.OVX,20.0
2013-12-02,.OVX,20.28
2013-12-03,.OVX,19.49
2013-12-04,.OVX,19.06
2013-12-05,.OVX,18.59
2013-12-06,.OVX,17.95
2013-12-09,.OVX,18.1
2013-12-10,.OVX,17.95
2013-12-11,.OVX,17.98
2013-12-12,.OVX,18.19
2013-12-13,.OVX,18.42
2013-12-16,.OVX,17.49
2013-12-17,.OVX,17.7
2013-12-18,.OVX,17.26
2013-12-19,.OVX,16.7
2013-12-20,.OVX,15.86
2013-12-23,.OVX,15.42
2013-12-24,.OVX,15.26
2013-12-24,.OVX,15.26
2013-12-26,.OVX,15.2
2013-12-27,.OVX,15.74
2013-12-30,.OVX,16.53
2013-12-31,.OVX,17.76
2013-12-31,.OVX,17.76
2014-01-02,.OVX,20.24
2014-01-03,.OVX,20.6
2014-01-06,.OVX,20.7
2014-01-07,.OVX,19.67
2014-01-08,.OVX,20.17
2014-01-09,.OVX,19.51
2014-01-10,.OVX,19.47
2014-01-13,.OVX,19.75
2014-01-14,.OVX,19.81
2014-01-15,.OVX,18.7
2014-01-16,.OVX,17.91
2014-01-17,.OVX,17.12
2014-01-17,.OVX,17.12
