,Instrument,Price Close,Date
73893,URI.N,157.15,2020-07-14T00:00:00Z
73894,URI.N,160.8,2020-07-15T00:00:00Z
73895,URI.N,158.44,2020-07-16T00:00:00Z
73896,URI.N,159.08,2020-07-17T00:00:00Z
73897,URI.N,157.24,2020-07-20T00:00:00Z
73898,URI.N,160.3,2020-07-21T00:00:00Z
73899,URI.N,162.75,2020-07-22T00:00:00Z
73900,URI.N,163.49,2020-07-23T00:00:00Z
73901,URI.N,160.88,2020-07-24T00:00:00Z
73902,URI.N,163.29,2020-07-27T00:00:00Z
73903,URI.N,158.33,2020-07-28T00:00:00Z
73904,URI.N,163.42,2020-07-29T00:00:00Z
73905,URI.N,156.91,2020-07-30T00:00:00Z
73906,URI.N,155.37,2020-07-31T00:00:00Z
73907,URI.N,159.63,2020-08-03T00:00:00Z
73908,URI.N,160.84,2020-08-04T00:00:00Z
73909,URI.N,169.56,2020-08-05T00:00:00Z
73910,URI.N,168.65,2020-08-06T00:00:00Z
73911,URI.N,173.59,2020-08-07T00:00:00Z
73912,URI.N,181.26,2020-08-10T00:00:00Z
73913,URI.N,175.62,2020-08-11T00:00:00Z
73914,URI.N,178.6,2020-08-12T00:00:00Z
73915,URI.N,178.37,2020-08-13T00:00:00Z
73916,URI.N,179.33,2020-08-14T00:00:00Z
73917,URI.N,179.08,2020-08-17T00:00:00Z
73918,URI.N,176.56,2020-08-18T00:00:00Z
73919,URI.N,175.43,2020-08-19T00:00:00Z
73920,URI.N,174.55,2020-08-20T00:00:00Z
73921,URI.N,175.06,2020-08-21T00:00:00Z
73922,URI.N,176.97,2020-08-24T00:00:00Z
73923,URI.N,176.82,2020-08-25T00:00:00Z
73924,URI.N,177.59,2020-08-26T00:00:00Z
73925,URI.N,179.02,2020-08-27T00:00:00Z
73926,URI.N,182.53,2020-08-28T00:00:00Z
73927,URI.N,177.05,2020-08-31T00:00:00Z
73928,URI.N,182.54,2020-09-01T00:00:00Z
73929,URI.N,184.58,2020-09-02T00:00:00Z
73930,URI.N,174.39,2020-09-03T00:00:00Z
73931,URI.N,176.43,2020-09-04T00:00:00Z
73932,URI.N,172.37,2020-09-08T00:00:00Z
73933,URI.N,175.89,2020-09-09T00:00:00Z
73934,URI.N,171.96,2020-09-10T00:00:00Z
73935,URI.N,174.63,2020-09-11T00:00:00Z
73936,URI.N,176.58,2020-09-14T00:00:00Z
73937,URI.N,176.56,2020-09-15T00:00:00Z
73938,URI.N,181.55,2020-09-16T00:00:00Z
73939,URI.N,180.78,2020-09-17T00:00:00Z
73940,URI.N,176.2,2020-09-18T00:00:00Z
73941,URI.N,167.48,2020-09-21T00:00:00Z
73942,URI.N,167.97,2020-09-22T00:00:00Z
73943,URI.N,161.98,2020-09-23T00:00:00Z
73944,URI.N,166.63,2020-09-24T00:00:00Z
73945,URI.N,168.14,2020-09-25T00:00:00Z
73946,URI.N,175.73,2020-09-28T00:00:00Z
73947,URI.N,174.21,2020-09-29T00:00:00Z
73948,URI.N,174.5,2020-09-30T00:00:00Z
73949,URI.N,175.35,2020-10-01T00:00:00Z
73950,URI.N,185.02,2020-10-02T00:00:00Z
73951,URI.N,197.7,2020-10-05T00:00:00Z
73952,URI.N,193.87,2020-10-06T00:00:00Z
73953,URI.N,198.96,2020-10-07T00:00:00Z
73954,URI.N,199.49,2020-10-08T00:00:00Z
73955,URI.N,196.94,2020-10-09T00:00:00Z
73956,URI.N,199.1,2020-10-12T00:00:00Z
73957,URI.N,194.27,2020-10-13T00:00:00Z
73958,URI.N,188.13,2020-10-14T00:00:00Z
73959,URI.N,188.43,2020-10-15T00:00:00Z
73960,URI.N,192.94,2020-10-16T00:00:00Z
73961,URI.N,187.44,2020-10-19T00:00:00Z
73962,URI.N,189.32,2020-10-20T00:00:00Z
73963,URI.N,186.87,2020-10-21T00:00:00Z
73964,URI.N,185.4,2020-10-22T00:00:00Z
73965,URI.N,188.24,2020-10-23T00:00:00Z
73966,URI.N,182.12,2020-10-26T00:00:00Z
73967,URI.N,174.81,2020-10-27T00:00:00Z
73968,URI.N,170.73,2020-10-28T00:00:00Z
73969,URI.N,173.22,2020-10-29T00:00:00Z
73970,URI.N,178.29,2020-10-30T00:00:00Z
73971,URI.N,192.67,2020-11-02T00:00:00Z
73972,URI.N,201.45,2020-11-03T00:00:00Z
73973,URI.N,179.19,2020-11-04T00:00:00Z
73974,URI.N,188.47,2020-11-05T00:00:00Z
73975,URI.N,191.46,2020-11-06T00:00:00Z
73976,URI.N,205.82,2020-11-09T00:00:00Z
73977,URI.N,209.27,2020-11-10T00:00:00Z
73978,URI.N,207.25,2020-11-11T00:00:00Z
73979,URI.N,201.92,2020-11-12T00:00:00Z
73980,URI.N,207.27,2020-11-13T00:00:00Z
73981,URI.N,217.83,2020-11-16T00:00:00Z
73982,URI.N,214.62,2020-11-17T00:00:00Z
73983,URI.N,216.25,2020-11-18T00:00:00Z
73984,URI.N,217.0,2020-11-19T00:00:00Z
73985,URI.N,219.8,2020-11-20T00:00:00Z
73986,URI.N,226.31,2020-11-23T00:00:00Z
73987,URI.N,237.91,2020-11-24T00:00:00Z
73988,URI.N,230.46,2020-11-25T00:00:00Z
73989,URI.N,232.91,2020-11-27T00:00:00Z
73990,URI.N,226.98,2020-11-30T00:00:00Z
73991,URI.N,233.64,2020-12-01T00:00:00Z
73992,URI.N,231.4,2020-12-02T00:00:00Z
73993,URI.N,236.95,2020-12-03T00:00:00Z
73994,URI.N,245.62,2020-12-04T00:00:00Z
73995,URI.N,246.48,2020-12-07T00:00:00Z
73996,URI.N,243.0,2020-12-08T00:00:00Z
73997,URI.N,246.75,2020-12-09T00:00:00Z
73998,URI.N,241.98,2020-12-10T00:00:00Z
73999,URI.N,240.76,2020-12-11T00:00:00Z
74000,URI.N,238.89,2020-12-14T00:00:00Z
74001,URI.N,238.98,2020-12-15T00:00:00Z
74002,URI.N,232.49,2020-12-16T00:00:00Z
74003,URI.N,229.16,2020-12-17T00:00:00Z
74004,URI.N,227.54,2020-12-18T00:00:00Z
74005,URI.N,229.55,2020-12-21T00:00:00Z
74006,URI.N,227.39,2020-12-22T00:00:00Z
74007,URI.N,230.93,2020-12-23T00:00:00Z
74008,URI.N,232.62,2020-12-24T00:00:00Z
74009,URI.N,226.99,2020-12-28T00:00:00Z
74010,URI.N,226.43,2020-12-29T00:00:00Z
74011,URI.N,230.06,2020-12-30T00:00:00Z
74012,URI.N,231.91,2020-12-31T00:00:00Z
74013,URI.N,229.65,2021-01-04T00:00:00Z
74014,URI.N,235.57,2021-01-05T00:00:00Z
74015,URI.N,256.55,2021-01-06T00:00:00Z
74016,URI.N,264.68,2021-01-07T00:00:00Z
74017,URI.N,260.15,2021-01-08T00:00:00Z
74018,URI.N,257.45,2021-01-11T00:00:00Z
74019,URI.N,262.14,2021-01-12T00:00:00Z
74020,URI.N,254.45,2021-01-13T00:00:00Z
74021,URI.N,260.37,2021-01-14T00:00:00Z
74022,URI.N,255.14,2021-01-15T00:00:00Z
74023,URI.N,260.83,2021-01-19T00:00:00Z
74024,URI.N,260.2,2021-01-20T00:00:00Z
74025,URI.N,259.22,2021-01-21T00:00:00Z
74026,URI.N,258.59,2021-01-22T00:00:00Z
74027,URI.N,253.52,2021-01-25T00:00:00Z
74028,URI.N,248.21,2021-01-26T00:00:00Z
74029,URI.N,236.27,2021-01-27T00:00:00Z
74030,URI.N,253.56,2021-01-28T00:00:00Z
74031,URI.N,243.01,2021-01-29T00:00:00Z
74032,URI.N,253.28,2021-02-01T00:00:00Z
74033,URI.N,250.67,2021-02-02T00:00:00Z
74034,URI.N,250.8,2021-02-03T00:00:00Z
74035,URI.N,259.83,2021-02-04T00:00:00Z
74036,URI.N,265.73,2021-02-05T00:00:00Z
74037,URI.N,272.23,2021-02-08T00:00:00Z
74038,URI.N,277.28,2021-02-09T00:00:00Z
74039,URI.N,276.83,2021-02-10T00:00:00Z
74040,URI.N,279.82,2021-02-11T00:00:00Z
74041,URI.N,286.22,2021-02-12T00:00:00Z
74042,URI.N,288.08,2021-02-16T00:00:00Z
74043,URI.N,277.81,2021-02-17T00:00:00Z
74044,URI.N,274.79,2021-02-18T00:00:00Z
74045,URI.N,290.01,2021-02-19T00:00:00Z
74046,URI.N,298.49,2021-02-22T00:00:00Z
74047,URI.N,306.36,2021-02-23T00:00:00Z
74048,URI.N,312.52,2021-02-24T00:00:00Z
74049,URI.N,295.11,2021-02-25T00:00:00Z
74050,URI.N,297.38,2021-02-26T00:00:00Z
74051,URI.N,302.49,2021-03-01T00:00:00Z
74052,URI.N,293.42,2021-03-02T00:00:00Z
74053,URI.N,294.93,2021-03-03T00:00:00Z
74054,URI.N,288.6,2021-03-04T00:00:00Z
74055,URI.N,300.96,2021-03-05T00:00:00Z
74056,URI.N,302.6,2021-03-08T00:00:00Z
74057,URI.N,295.25,2021-03-09T00:00:00Z
74058,URI.N,303.06,2021-03-10T00:00:00Z
74059,URI.N,310.78,2021-03-11T00:00:00Z
74060,URI.N,317.86,2021-03-12T00:00:00Z
74061,URI.N,323.48,2021-03-15T00:00:00Z
74062,URI.N,314.86,2021-03-16T00:00:00Z
74063,URI.N,321.9,2021-03-17T00:00:00Z
74064,URI.N,318.12,2021-03-18T00:00:00Z
74065,URI.N,316.0,2021-03-19T00:00:00Z
74066,URI.N,311.48,2021-03-22T00:00:00Z
74067,URI.N,299.93,2021-03-23T00:00:00Z
74068,URI.N,305.41,2021-03-24T00:00:00Z
74069,URI.N,314.24,2021-03-25T00:00:00Z
74070,URI.N,329.86,2021-03-26T00:00:00Z
74071,URI.N,324.47,2021-03-29T00:00:00Z
74072,URI.N,333.21,2021-03-30T00:00:00Z
74073,URI.N,329.31,2021-03-31T00:00:00Z
74074,URI.N,331.71,2021-04-01T00:00:00Z
74075,URI.N,331.53,2021-04-05T00:00:00Z
74076,URI.N,325.43,2021-04-06T00:00:00Z
74077,URI.N,322.0,2021-04-07T00:00:00Z
74078,URI.N,321.25,2021-04-08T00:00:00Z
74079,URI.N,324.71,2021-04-09T00:00:00Z
74080,URI.N,327.87,2021-04-12T00:00:00Z
74081,URI.N,325.57,2021-04-13T00:00:00Z
74082,URI.N,325.06,2021-04-14T00:00:00Z
74083,URI.N,325.39,2021-04-15T00:00:00Z
74084,URI.N,328.14,2021-04-16T00:00:00Z
74085,URI.N,324.59,2021-04-19T00:00:00Z
74086,URI.N,310.74,2021-04-20T00:00:00Z
74087,URI.N,316.75,2021-04-21T00:00:00Z
74088,URI.N,309.99,2021-04-22T00:00:00Z
74089,URI.N,318.94,2021-04-23T00:00:00Z
74090,URI.N,324.97,2021-04-26T00:00:00Z
74091,URI.N,324.82,2021-04-27T00:00:00Z
74092,URI.N,324.85,2021-04-28T00:00:00Z
74093,URI.N,327.33,2021-04-29T00:00:00Z
74094,URI.N,319.95,2021-04-30T00:00:00Z
74095,URI.N,321.8,2021-05-03T00:00:00Z
74096,URI.N,329.95,2021-05-04T00:00:00Z
74097,URI.N,332.71,2021-05-05T00:00:00Z
74098,URI.N,342.58,2021-05-06T00:00:00Z
74099,URI.N,347.33,2021-05-07T00:00:00Z
74100,URI.N,348.14,2021-05-10T00:00:00Z
74101,URI.N,340.33,2021-05-11T00:00:00Z
74102,URI.N,329.29,2021-05-12T00:00:00Z
74103,URI.N,333.06,2021-05-13T00:00:00Z
74104,URI.N,341.79,2021-05-14T00:00:00Z
74105,URI.N,341.04,2021-05-17T00:00:00Z
74106,URI.N,331.33,2021-05-18T00:00:00Z
74107,URI.N,321.34,2021-05-19T00:00:00Z
74108,URI.N,319.31,2021-05-20T00:00:00Z
74109,URI.N,321.45,2021-05-21T00:00:00Z
74110,URI.N,325.92,2021-05-24T00:00:00Z
74111,URI.N,324.38,2021-05-25T00:00:00Z
74112,URI.N,326.82,2021-05-26T00:00:00Z
74113,URI.N,333.63,2021-05-27T00:00:00Z
74114,URI.N,333.96,2021-05-28T00:00:00Z
74115,URI.N,339.45,2021-06-01T00:00:00Z
74116,URI.N,338.47,2021-06-02T00:00:00Z
74117,URI.N,336.12,2021-06-03T00:00:00Z
74118,URI.N,332.07,2021-06-04T00:00:00Z
74119,URI.N,316.02,2021-06-07T00:00:00Z
74120,URI.N,324.24,2021-06-08T00:00:00Z
74121,URI.N,314.71,2021-06-09T00:00:00Z
74122,URI.N,303.32,2021-06-10T00:00:00Z
74123,URI.N,305.34,2021-06-11T00:00:00Z
74124,URI.N,302.98,2021-06-14T00:00:00Z
74125,URI.N,309.83,2021-06-15T00:00:00Z
74126,URI.N,307.02,2021-06-16T00:00:00Z
74127,URI.N,294.18,2021-06-17T00:00:00Z
74128,URI.N,288.95,2021-06-18T00:00:00Z
74129,URI.N,299.21,2021-06-21T00:00:00Z
74130,URI.N,303.75,2021-06-22T00:00:00Z
74131,URI.N,308.12,2021-06-23T00:00:00Z
74132,URI.N,316.8,2021-06-24T00:00:00Z
74133,URI.N,312.97,2021-06-25T00:00:00Z
74134,URI.N,318.05,2021-06-28T00:00:00Z
74135,URI.N,315.02,2021-06-29T00:00:00Z
74136,URI.N,319.01,2021-06-30T00:00:00Z
74137,URI.N,321.35,2021-07-01T00:00:00Z
74138,URI.N,319.57,2021-07-02T00:00:00Z
74139,URI.N,311.43,2021-07-06T00:00:00Z
74140,URI.N,312.79,2021-07-07T00:00:00Z
74141,URI.N,306.22,2021-07-08T00:00:00Z
74142,URI.N,317.48,2021-07-09T00:00:00Z
74143,URI.N,321.59,2021-07-12T00:00:00Z
74144,URI.N,314.45,2021-07-13T00:00:00Z
74145,URI.N,312.59,2021-07-14T00:00:00Z
74146,URI.N,314.71,2021-07-15T00:00:00Z
74147,URI.N,306.08,2021-07-16T00:00:00Z
74148,URI.N,298.85,2021-07-19T00:00:00Z
74149,URI.N,311.6,2021-07-20T00:00:00Z
74150,URI.N,323.19,2021-07-21T00:00:00Z
74151,URI.N,319.97,2021-07-22T00:00:00Z
74152,URI.N,324.06,2021-07-23T00:00:00Z
74153,URI.N,327.91,2021-07-26T00:00:00Z
74154,URI.N,326.75,2021-07-27T00:00:00Z
74155,URI.N,325.89,2021-07-28T00:00:00Z
74156,URI.N,322.46,2021-07-29T00:00:00Z
74157,URI.N,329.55,2021-07-30T00:00:00Z
74158,URI.N,326.27,2021-08-02T00:00:00Z
74159,URI.N,338.23,2021-08-03T00:00:00Z
74160,URI.N,323.67,2021-08-04T00:00:00Z
74161,URI.N,325.39,2021-08-05T00:00:00Z
74162,URI.N,331.45,2021-08-06T00:00:00Z
74163,URI.N,332.84,2021-08-09T00:00:00Z
74164,URI.N,340.54,2021-08-10T00:00:00Z
74165,URI.N,357.5,2021-08-11T00:00:00Z
74166,URI.N,361.34,2021-08-12T00:00:00Z
74167,URI.N,353.11,2021-08-13T00:00:00Z
74168,URI.N,351.21,2021-08-16T00:00:00Z
74169,URI.N,345.1,2021-08-17T00:00:00Z
74170,URI.N,340.16,2021-08-18T00:00:00Z
74171,URI.N,331.44,2021-08-19T00:00:00Z
74172,URI.N,330.13,2021-08-20T00:00:00Z
74173,URI.N,338.0,2021-08-23T00:00:00Z
74174,URI.N,343.91,2021-08-24T00:00:00Z
74175,URI.N,350.37,2021-08-25T00:00:00Z
74176,URI.N,347.64,2021-08-26T00:00:00Z
74177,URI.N,355.22,2021-08-27T00:00:00Z
74178,URI.N,354.35,2021-08-30T00:00:00Z
74179,URI.N,352.65,2021-08-31T00:00:00Z
74180,URI.N,347.33,2021-09-01T00:00:00Z
74181,URI.N,353.75,2021-09-02T00:00:00Z
74182,URI.N,351.37,2021-09-03T00:00:00Z
74183,URI.N,345.75,2021-09-07T00:00:00Z
74184,URI.N,339.71,2021-09-08T00:00:00Z
74185,URI.N,342.08,2021-09-09T00:00:00Z
74186,URI.N,341.29,2021-09-10T00:00:00Z
74187,URI.N,343.47,2021-09-13T00:00:00Z
74188,URI.N,331.3,2021-09-14T00:00:00Z
74189,URI.N,341.6,2021-09-15T00:00:00Z
74190,URI.N,346.2,2021-09-16T00:00:00Z
74191,URI.N,341.46,2021-09-17T00:00:00Z
74192,URI.N,329.62,2021-09-20T00:00:00Z
74193,URI.N,330.26,2021-09-21T00:00:00Z
74194,URI.N,345.9,2021-09-22T00:00:00Z
74195,URI.N,355.27,2021-09-23T00:00:00Z
74196,URI.N,356.51,2021-09-24T00:00:00Z
74197,URI.N,365.84,2021-09-27T00:00:00Z
74198,URI.N,362.83,2021-09-28T00:00:00Z
74199,URI.N,362.09,2021-09-29T00:00:00Z
74200,URI.N,350.93,2021-09-30T00:00:00Z
74201,URI.N,358.15,2021-10-01T00:00:00Z
74202,URI.N,348.76,2021-10-04T00:00:00Z
74203,URI.N,353.05,2021-10-05T00:00:00Z
74204,URI.N,346.67,2021-10-06T00:00:00Z
74205,URI.N,352.43,2021-10-07T00:00:00Z
74206,URI.N,342.56,2021-10-08T00:00:00Z
74207,URI.N,342.91,2021-10-11T00:00:00Z
74208,URI.N,342.72,2021-10-12T00:00:00Z
74209,URI.N,339.45,2021-10-13T00:00:00Z
74210,URI.N,352.34,2021-10-14T00:00:00Z
74211,URI.N,349.34,2021-10-15T00:00:00Z
74212,URI.N,350.27,2021-10-18T00:00:00Z
74213,URI.N,353.44,2021-10-19T00:00:00Z
74214,URI.N,365.92,2021-10-20T00:00:00Z
74215,URI.N,365.4,2021-10-21T00:00:00Z
74216,URI.N,368.29,2021-10-22T00:00:00Z
74217,URI.N,366.26,2021-10-25T00:00:00Z
74218,URI.N,357.19,2021-10-26T00:00:00Z
74219,URI.N,347.55,2021-10-27T00:00:00Z
74220,URI.N,367.18,2021-10-28T00:00:00Z
74221,URI.N,379.11,2021-10-29T00:00:00Z
74222,URI.N,383.33,2021-11-01T00:00:00Z
74223,URI.N,386.19,2021-11-02T00:00:00Z
74224,URI.N,381.27,2021-11-03T00:00:00Z
74225,URI.N,385.97,2021-11-04T00:00:00Z
74226,URI.N,391.96,2021-11-05T00:00:00Z
74227,URI.N,392.79,2021-11-08T00:00:00Z
74228,URI.N,391.5,2021-11-09T00:00:00Z
74229,URI.N,379.98,2021-11-10T00:00:00Z
74230,URI.N,382.45,2021-11-11T00:00:00Z
74231,URI.N,382.96,2021-11-12T00:00:00Z
74232,URI.N,384.29,2021-11-15T00:00:00Z
74233,URI.N,381.67,2021-11-16T00:00:00Z
74234,URI.N,379.73,2021-11-17T00:00:00Z
74235,URI.N,377.87,2021-11-18T00:00:00Z
74236,URI.N,375.26,2021-11-19T00:00:00Z
74237,URI.N,376.95,2021-11-22T00:00:00Z
74238,URI.N,375.19,2021-11-23T00:00:00Z
74239,URI.N,373.89,2021-11-24T00:00:00Z
74240,URI.N,362.23,2021-11-26T00:00:00Z
74241,URI.N,357.02,2021-11-29T00:00:00Z
74242,URI.N,338.74,2021-11-30T00:00:00Z
74243,URI.N,332.82,2021-12-01T00:00:00Z
74244,URI.N,339.42,2021-12-02T00:00:00Z
74245,URI.N,332.83,2021-12-03T00:00:00Z
74246,URI.N,344.89,2021-12-06T00:00:00Z
74247,URI.N,356.75,2021-12-07T00:00:00Z
74248,URI.N,356.96,2021-12-08T00:00:00Z
74249,URI.N,356.53,2021-12-09T00:00:00Z
74250,URI.N,347.81,2021-12-10T00:00:00Z
74251,URI.N,338.26,2021-12-13T00:00:00Z
74252,URI.N,337.58,2021-12-14T00:00:00Z
74253,URI.N,341.15,2021-12-15T00:00:00Z
74254,URI.N,337.47,2021-12-16T00:00:00Z
74255,URI.N,332.33,2021-12-17T00:00:00Z
74256,URI.N,321.98,2021-12-20T00:00:00Z
74257,URI.N,328.95,2021-12-21T00:00:00Z
74258,URI.N,325.67,2021-12-22T00:00:00Z
74259,URI.N,331.73,2021-12-23T00:00:00Z
74260,URI.N,333.5,2021-12-27T00:00:00Z
74261,URI.N,333.57,2021-12-28T00:00:00Z
74262,URI.N,334.12,2021-12-29T00:00:00Z
74263,URI.N,329.89,2021-12-30T00:00:00Z
74264,URI.N,332.29,2021-12-31T00:00:00Z
74265,URI.N,330.64,2022-01-03T00:00:00Z
74266,URI.N,347.09,2022-01-04T00:00:00Z
74267,URI.N,335.02,2022-01-05T00:00:00Z
74268,URI.N,335.17,2022-01-06T00:00:00Z
74269,URI.N,325.98,2022-01-07T00:00:00Z
74270,URI.N,322.21,2022-01-10T00:00:00Z
74271,URI.N,333.99,2022-01-11T00:00:00Z
74272,URI.N,331.95,2022-01-12T00:00:00Z
74273,URI.N,336.21,2022-01-13T00:00:00Z
74274,URI.N,327.82,2022-01-14T00:00:00Z
74275,URI.N,314.2,2022-01-18T00:00:00Z
74276,URI.N,307.3,2022-01-19T00:00:00Z
74277,URI.N,307.11,2022-01-20T00:00:00Z
74278,URI.N,297.17,2022-01-21T00:00:00Z
74279,URI.N,312.19,2022-01-24T00:00:00Z
74280,URI.N,308.4,2022-01-25T00:00:00Z
74281,URI.N,307.76,2022-01-26T00:00:00Z
74282,URI.N,319.8,2022-01-27T00:00:00Z
74283,URI.N,317.77,2022-01-28T00:00:00Z
74284,URI.N,320.12,2022-01-31T00:00:00Z
74285,URI.N,330.01,2022-02-01T00:00:00Z
74286,URI.N,326.22,2022-02-02T00:00:00Z
74287,URI.N,324.43,2022-02-03T00:00:00Z
74288,URI.N,312.29,2022-02-04T00:00:00Z
74289,URI.N,315.78,2022-02-07T00:00:00Z
74290,URI.N,323.39,2022-02-08T00:00:00Z
74291,URI.N,334.19,2022-02-09T00:00:00Z
74292,URI.N,325.68,2022-02-10T00:00:00Z
74293,URI.N,312.91,2022-02-11T00:00:00Z
74294,URI.N,313.25,2022-02-14T00:00:00Z
74295,URI.N,322.87,2022-02-15T00:00:00Z
74296,URI.N,325.12,2022-02-16T00:00:00Z
74297,URI.N,314.21,2022-02-17T00:00:00Z
74298,URI.N,311.82,2022-02-18T00:00:00Z
74299,URI.N,312.32,2022-02-22T00:00:00Z
74300,URI.N,299.2,2022-02-23T00:00:00Z
74301,URI.N,308.32,2022-02-24T00:00:00Z
74302,URI.N,316.31,2022-02-25T00:00:00Z
74303,URI.N,321.62,2022-02-28T00:00:00Z
74304,URI.N,313.04,2022-03-01T00:00:00Z
74305,URI.N,326.31,2022-03-02T00:00:00Z
74306,URI.N,328.64,2022-03-03T00:00:00Z
74307,URI.N,316.51,2022-03-04T00:00:00Z
74308,URI.N,298.24,2022-03-07T00:00:00Z
74309,URI.N,310.68,2022-03-08T00:00:00Z
74310,URI.N,315.79,2022-03-09T00:00:00Z
74311,URI.N,321.25,2022-03-10T00:00:00Z
74312,URI.N,322.75,2022-03-11T00:00:00Z
74313,URI.N,320.26,2022-03-14T00:00:00Z
74314,URI.N,328.35,2022-03-15T00:00:00Z
74315,URI.N,337.56,2022-03-16T00:00:00Z
74316,URI.N,346.77,2022-03-17T00:00:00Z
74317,URI.N,346.24,2022-03-18T00:00:00Z
74318,URI.N,347.8,2022-03-21T00:00:00Z
74319,URI.N,356.36,2022-03-22T00:00:00Z
74320,URI.N,354.43,2022-03-23T00:00:00Z
74321,URI.N,358.98,2022-03-24T00:00:00Z
74322,URI.N,363.67,2022-03-25T00:00:00Z
74323,URI.N,363.4,2022-03-28T00:00:00Z
74324,URI.N,365.2,2022-03-29T00:00:00Z
74325,URI.N,359.19,2022-03-30T00:00:00Z
74326,URI.N,355.21,2022-03-31T00:00:00Z
74327,URI.N,354.0,2022-04-01T00:00:00Z
74328,URI.N,349.9,2022-04-04T00:00:00Z
74329,URI.N,342.22,2022-04-05T00:00:00Z
74330,URI.N,325.47,2022-04-06T00:00:00Z
74331,URI.N,320.92,2022-04-07T00:00:00Z
74332,URI.N,317.05,2022-04-08T00:00:00Z
74333,URI.N,316.03,2022-04-11T00:00:00Z
74334,URI.N,318.8,2022-04-12T00:00:00Z
74335,URI.N,324.75,2022-04-13T00:00:00Z
74336,URI.N,331.07,2022-04-14T00:00:00Z
74337,URI.N,339.55,2022-04-18T00:00:00Z
74338,URI.N,351.48,2022-04-19T00:00:00Z
74339,URI.N,353.09,2022-04-20T00:00:00Z
74340,URI.N,337.72,2022-04-21T00:00:00Z
74341,URI.N,314.67,2022-04-22T00:00:00Z
74342,URI.N,313.28,2022-04-25T00:00:00Z
74343,URI.N,302.26,2022-04-26T00:00:00Z
74344,URI.N,309.62,2022-04-27T00:00:00Z
74345,URI.N,318.5,2022-04-28T00:00:00Z
74346,URI.N,316.52,2022-04-29T00:00:00Z
74347,URI.N,307.03,2022-05-02T00:00:00Z
74348,URI.N,312.45,2022-05-03T00:00:00Z
74349,URI.N,320.51,2022-05-04T00:00:00Z
74350,URI.N,303.2,2022-05-05T00:00:00Z
74351,URI.N,295.46,2022-05-06T00:00:00Z
74352,URI.N,286.82,2022-05-09T00:00:00Z
74353,URI.N,293.69,2022-05-10T00:00:00Z
74354,URI.N,280.82,2022-05-11T00:00:00Z
74355,URI.N,283.02,2022-05-12T00:00:00Z
74356,URI.N,288.44,2022-05-13T00:00:00Z
74357,URI.N,282.93,2022-05-16T00:00:00Z
74358,URI.N,290.46,2022-05-17T00:00:00Z
74359,URI.N,273.4,2022-05-18T00:00:00Z
74360,URI.N,272.61,2022-05-19T00:00:00Z
74361,URI.N,269.92,2022-05-20T00:00:00Z
74362,URI.N,274.15,2022-05-23T00:00:00Z
74363,URI.N,267.74,2022-05-24T00:00:00Z
74364,URI.N,275.82,2022-05-25T00:00:00Z
74365,URI.N,284.84,2022-05-26T00:00:00Z
74366,URI.N,297.46,2022-05-27T00:00:00Z
74367,URI.N,298.18,2022-05-31T00:00:00Z
74368,URI.N,293.5,2022-06-01T00:00:00Z
74369,URI.N,299.7,2022-06-02T00:00:00Z
74370,URI.N,301.25,2022-06-03T00:00:00Z
74371,URI.N,307.27,2022-06-06T00:00:00Z
74372,URI.N,312.68,2022-06-07T00:00:00Z
74373,URI.N,305.19,2022-06-08T00:00:00Z
74374,URI.N,298.4,2022-06-09T00:00:00Z
74375,URI.N,280.22,2022-06-10T00:00:00Z
74376,URI.N,265.06,2022-06-13T00:00:00Z
74377,URI.N,260.12,2022-06-14T00:00:00Z
74378,URI.N,265.96,2022-06-15T00:00:00Z
74379,URI.N,245.54,2022-06-16T00:00:00Z
74380,URI.N,239.69,2022-06-17T00:00:00Z
74381,URI.N,242.08,2022-06-21T00:00:00Z
74382,URI.N,241.35,2022-06-22T00:00:00Z
74383,URI.N,235.84,2022-06-23T00:00:00Z
74384,URI.N,248.29,2022-06-24T00:00:00Z
74385,URI.N,251.99,2022-06-27T00:00:00Z
74386,URI.N,247.99,2022-06-28T00:00:00Z
74387,URI.N,241.07,2022-06-29T00:00:00Z
74388,URI.N,242.91,2022-06-30T00:00:00Z
74389,URI.N,244.36,2022-07-01T00:00:00Z
74390,URI.N,244.99,2022-07-05T00:00:00Z
74391,URI.N,241.58,2022-07-06T00:00:00Z
74392,URI.N,251.09,2022-07-07T00:00:00Z
74393,URI.N,248.86,2022-07-08T00:00:00Z
74394,URI.N,249.33,2022-07-11T00:00:00Z
74395,URI.N,250.98,2022-07-12T00:00:00Z
74396,URI.N,251.05,2022-07-13T00:00:00Z
74397,URI.N,248.53,2022-07-14T00:00:00Z
74398,URI.N,251.84,2022-07-15T00:00:00Z
74399,URI.N,257.05,2022-07-18T00:00:00Z
74400,URI.N,270.51,2022-07-19T00:00:00Z
74401,URI.N,275.64,2022-07-20T00:00:00Z
74402,URI.N,279.79,2022-07-21T00:00:00Z
74403,URI.N,274.29,2022-07-22T00:00:00Z
74404,URI.N,277.83,2022-07-25T00:00:00Z
74405,URI.N,276.21,2022-07-26T00:00:00Z
74406,URI.N,287.23,2022-07-27T00:00:00Z
74407,URI.N,304.83,2022-07-28T00:00:00Z
74408,URI.N,322.67,2022-07-29T00:00:00Z
74409,URI.N,319.68,2022-08-01T00:00:00Z
74410,URI.N,314.1,2022-08-02T00:00:00Z
