date,MOVE,SPX,SKEWX,RVOL,VIX,VVIX,CESIUSD,GPR,Year_Week,GEP,Returns,Squared Returns
2013-08-27,94.9,1630.48,118.07,10.54,16.77,92.36,26.0,90.95674896240234,2013-08-01,118.26725767234512,-1.6001509567328325,2.5604830843329993
2013-08-29,98.8,1638.17,117.21,10.6,16.81,91.49,30.6,90.95674896240234,2013-08-01,118.26725767234512,0.4705315153374585,0.22139990692576497
2013-08-30,103.5,1632.97,117.48,9.84,17.01,92.6,30.8,90.95674896240234,2013-08-01,118.26725767234512,-0.31793224259261554,0.10108091087996975
2013-09-03,105.8,1639.77,116.72,9.94,16.61,90.66,36.8,100.4593276977539,2013-09-01,132.5802037108033,0.4155545375136951,0.172685573648221
2013-09-05,111.4,1655.08,117.37,10.17,15.77,85.8,53.4,100.4593276977539,2013-09-01,132.5802037108033,0.9293357930772614,0.8636650162945425
2013-09-06,105.5,1655.17,118.67,10.09,15.85,86.51,56.5,100.4593276977539,2013-09-01,132.5802037108033,0.005437655767527383,2.9568100246123816e-05
2013-09-09,100.7,1671.71,119.0,10.59,15.63,83.46,55.0,100.4593276977539,2013-09-01,132.5802037108033,0.9943332056093749,0.9886985237774154
2013-09-10,101.8,1683.99,119.94,10.84,14.53,79.25,53.8,100.4593276977539,2013-09-01,132.5802037108033,0.7318922917109201,0.5356663266658626
2013-09-11,98.0,1689.13,120.68,10.87,13.82,78.4,53.5,100.4593276977539,2013-09-01,132.5802037108033,0.30476259239930586,0.09288023772594545
2013-09-12,96.4,1683.42,119.67,10.88,14.29,80.97,56.8,100.4593276977539,2013-09-01,132.5802037108033,-0.33861650418574235,0.11466113690697287
2013-09-13,96.2,1687.99,120.12,10.78,14.16,79.73,49.7,100.4593276977539,2013-09-01,132.5802037108033,0.27110335432424615,0.07349702872585775
