"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"alpha349",0.006449,0.001354,4.764931,2e-06,"SP500 VXN",25.7154035783879
"gamma349",0.129661,0.026943,4.812394,1e-06,"SP500 VXN",0.332078413748527
"beta349",0.924093,0.015775,58.578734,0,"SP500 VXN",0.0853953042921425
"m349",14.085326,0.108873,129.3744,0,"SP500 VXN",72447.785608
"theta349",0.095896,0.002044,46.922223,0,"SP500 VXN",72485.965663
"w2349",1.001,0.087499,11.440119,0,"SP500 VXN",-36217.8928039223
"alpha350",0.000288,6e-06,44.915174,0,"SP500 TermSpread",3.43142808477795
"gamma350",0.001991,4.8e-05,41.232171,0,"SP500 TermSpread",0.153426011773481
"beta350",0.997717,4.1e-05,24562.875381,0,"SP500 TermSpread",0.00526470325734994
"m350",14.236695,0.011704,1216.372501,0,"SP500 TermSpread",72705.711881
"theta350",2.582599,0.207608,12.439806,0,"SP500 TermSpread",72743.891936
"w2350",1.210492,0.096152,12.589351,0,"SP500 TermSpread",-36346.8559405626
"alpha351",0.085199,0.003806,22.383182,0,"SP500 NewOrders",1.74644849559359
"gamma351",0.713424,0.044755,15.940653,0,"SP500 NewOrders",0.146579287305767
"beta351",0.002458,0.033993,0.072324,0.942344,"SP500 NewOrders",0.00255993175800338
"m351",14.234664,0.021908,649.739088,0,"SP500 NewOrders",72841.775112
"theta351",-0.035984,0.004276,-8.414567,0,"SP500 NewOrders",72879.955166
"w2351",1.234028,0.15411,8.007475,0,"SP500 NewOrders",-36414.8875558229
"alpha352",0.003312,0.000495,6.69249,0,"SP500 DefaultSpread",24.0370359458094
"gamma352",0.052413,0.008278,6.331266,0,"SP500 DefaultSpread",0.256014418995383
"beta352",0.967918,0.004731,204.604597,0,"SP500 DefaultSpread",0.0615382779203752
"m352",14.654034,0.199231,73.553112,0,"SP500 DefaultSpread",72518.340245
"theta352",0.195801,0.003901,50.193044,0,"SP500 DefaultSpread",72556.5203
"w2352",1.215447,0.05956,20.406995,0,"SP500 DefaultSpread",-36253.1701225271
"alpha353",0.044126,0.002354,18.745613,0,"SP500 EquityVolMeasure",174.194227142674
"gamma353",-0.460312,0.110782,-4.155135,3.3e-05,"SP500 EquityVolMeasure",0.417169743270548
"beta353",0.001022,0.012684,0.080592,0.935767,"SP500 EquityVolMeasure",0.726685610163208
"m353",15.606643,0.162338,96.136873,0,"SP500 EquityVolMeasure",72138.259025
"theta353",-4.081578,0.256901,-15.887774,0,"SP500 EquityVolMeasure",72176.43908
"w2353",1.200932,0.072122,16.651343,0,"SP500 EquityVolMeasure",-36063.1295124746
"alpha354",0.076708,0.007319,10.480903,0,"SP500 RecessionSpread",6.52516030170218
"gamma354",0.86212,0.026724,32.260223,0,"SP500 RecessionSpread",0.149168029699154
"beta354",0.008715,0.090129,0.096698,0.922966,"SP500 RecessionSpread",0.00973345305676051
"m354",14.177778,0.068189,207.920337,0,"SP500 RecessionSpread",72814.262586
"theta354",4.826474,0.075236,64.151222,0,"SP500 RecessionSpread",72852.442641
"w2354",1.422328,0.113256,12.558527,0,"SP500 RecessionSpread",-36401.1312931921
"alpha355",0.002556,0.00066,3.870739,0.000109,"SP500 CitiSurprise",6.60179458697407
"gamma355",0.030182,0.016959,1.779746,0.075118,"SP500 CitiSurprise",0.150199007247537
"beta355",0.972209,0.007534,129.034957,0,"SP500 CitiSurprise",0.0099158299301567
"m355",14.630385,0.456355,32.059218,0,"SP500 CitiSurprise",72845.093877
"theta355",-0.008172,0.000944,-8.658143,0,"SP500 CitiSurprise",72883.273932
"w2355",1.378162,0.258914,5.322861,0,"SP500 CitiSurprise",-36416.5469386982
"alpha356",0.001915,0.000205,9.331185,0,"SP500 MOVE",34.3444347194247
"gamma356",0.045635,0.003903,11.692478,0,"SP500 MOVE",0.419562159449177
"beta356",0.973041,0.002359,412.508664,0,"SP500 MOVE",0.144096251959431
"m356",13.718769,0.091308,150.24759,0,"SP500 MOVE",72230.052031
"theta356",0.023187,0.000551,42.043086,0,"SP500 MOVE",72268.232086
"w2356",1.001,0.147959,6.765382,0,"SP500 MOVE",-36109.0260155727
"alpha357",0.066382,0.005741,11.561926,0,"DowJones HousingStart",21.6943636916617
"gamma357",0.841372,0.13986,6.015834,0,"DowJones HousingStart",0.160050029386292
"beta357",0.001707,0.084818,0.020123,0.983946,"DowJones HousingStart",0.0347218354636737
"m357",18.259092,0.091245,200.109995,0,"DowJones HousingStart",90032.140034
"theta357",-0.075301,0.00245,-30.734334,0,"DowJones HousingStart",90070.320089
"w2357",1.001,0.078568,12.740505,0,"DowJones HousingStart",-45010.0700169581
"alpha358",0.003998,0.002087,1.916146,0.055347,"DowJones IndProd",7.14830562273095
"gamma358",0.087116,0.049887,1.746273,0.080764,"DowJones IndProd",0.115383578343062
"beta358",0.939387,0.031856,29.488545,0,"DowJones IndProd",0.00824797081840527
"m358",19.246218,0.286059,67.280675,0,"DowJones IndProd",90192.243902
"theta358",-0.15282,0.010454,-14.617928,0,"DowJones IndProd",90230.423957
"w2358",1.001,0.125443,7.979735,0,"DowJones IndProd",-45090.1219508546
"alpha359",0.001933,0.00046,4.200717,2.7e-05,"DowJones CoreInflation",4.34038037738179
"gamma359",0.040113,0.010981,3.652923,0.000259,"DowJones CoreInflation",0.0949283794288515
"beta359",0.969854,0.007113,136.340137,0,"DowJones CoreInflation",0.0041202527532964
"m359",19.059712,0.112718,169.091377,0,"DowJones CoreInflation",90236.517242
"theta359",-0.012238,0.001276,-9.593939,0,"DowJones CoreInflation",90274.697297
"w2359",2.375522,0.059571,39.876844,0,"DowJones CoreInflation",-45112.25862112
"alpha360",0.000204,6e-06,35.21765,0,"DowJones PPI",0.00839767809553309
"gamma360",0.002176,3.3e-05,66.640991,0,"DowJones PPI",0.0932255122583695
"beta360",0.997708,3.3e-05,29949.583648,0,"DowJones PPI",7.82877842236961e-06
"m360",18.36898,0.014305,1284.087416,0,"DowJones PPI",90112.350576
"theta360",0.003064,0.009283,0.33006,0.741355,"DowJones PPI",90150.53063
"w2360",1.003318,0.167336,5.995838,0,"DowJones PPI",-45050.1752878318
"alpha361",0.005302,0.002807,1.888487,0.058961,"DowJones GDP",20.2878825408424
"gamma361",0.105266,0.051961,2.025852,0.04278,"DowJones GDP",0.132072697437669
"beta361",0.932386,0.035649,26.154611,0,"DowJones GDP",0.0267947537246764
"m361",19.924824,0.371766,53.595056,0,"DowJones GDP",90225.015733
"theta361",-0.385734,0.062881,-6.134316,0,"DowJones GDP",90263.195788
"w2361",1.313611,0.749065,1.753668,0.079487,"DowJones GDP",-45106.5078666422
"alpha362",0.058117,0.015384,3.77768,0.000158,"DowJones UMich",1.55012538276883
"gamma362",0.683869,0.117119,5.83911,0,"DowJones UMich",0.0870993056054649
"beta362",0.005394,0.26199,0.02059,0.983573,"DowJones UMich",0.00135014844440571
"m362",18.309504,0.071213,257.110468,0,"DowJones UMich",90255.31894
"theta362",-0.081966,0.019325,-4.241559,2.2e-05,"DowJones UMich",90293.498995
"w2362",1.001,0.175695,5.697366,0,"DowJones UMich",-45121.6594699511
"alpha363",0.001695,0.000149,11.389754,0,"DowJones StLouisStress",22.9618822597802
"gamma363",0.035269,0.00294,11.997232,0,"DowJones StLouisStress",0.186088125549648
"beta363",0.978668,0.001728,566.201258,0,"DowJones StLouisStress",0.0427293362881421
"m363",19.743997,0.065376,302.007484,0,"DowJones StLouisStress",89976.561982
"theta363",0.429484,0.007322,58.65852,0,"DowJones StLouisStress",90014.742037
"w2363",1.001,0.056751,17.638556,0,"DowJones StLouisStress",-44982.2809909695
"alpha364",0.000199,5e-06,42.259601,0,"DowJones GEPU",1.15147910702014
"gamma364",0.002188,3.3e-05,65.443282,0,"DowJones GEPU",0.0974193364545879
"beta364",0.997707,3.3e-05,30436.228416,0,"DowJones GEPU",0.00112176330547223
"m364",18.389202,0.013529,1359.223441,0,"DowJones GEPU",90103.262913
"theta364",0.010933,0.002132,5.127741,0,"DowJones GEPU",90141.442968
"w2364",7.314311,0.010966,666.989694,0,"DowJones GEPU",-45045.6314566011
"alpha365",0.055353,0.00656,8.437743,0,"DowJones GPR",18.1106768271535
"gamma365",0.667527,0.065689,10.161856,0,"DowJones GPR",0.10291307247369
"beta365",0.001297,0.113311,0.011447,0.990867,"DowJones GPR",0.0186382539686042
"m365",18.463615,0.026923,685.794849,0,"DowJones GPR",90211.43735
"theta365",0.106073,0.007569,14.013407,0,"DowJones GPR",90249.617404
"w2365",1.001,0.070324,14.234113,0,"DowJones GPR",-45099.7186748352
"alpha366",0.000175,6e-06,27.483422,0,"DowJones BKK",4.31146970465345
"gamma366",0.002022,3.7e-05,54.022919,0,"DowJones BKK",0.112921459414852
"beta366",0.997814,4.2e-05,23954.531729,0,"DowJones BKK",0.00486857451272389
"m366",18.407887,0.013855,1328.644756,0,"DowJones BKK",90073.139718
"theta366",0.162122,0.021238,7.633738,0,"DowJones BKK",90111.319772
"w2366",1.001001,0.962153,1.040377,0.298165,"DowJones BKK",-45030.5698588377
"alpha367",0.070876,0.001825,38.839792,0,"DowJones Unemployment",23.1952541504044
"gamma367",1.844664,0.022988,80.243481,0,"DowJones Unemployment",0.182921570558801
"beta367",0.003938,0.009019,0.436648,0.662367,"DowJones Unemployment",0.0424291231870253
"m367",23.454849,0.819489,28.621306,0,"DowJones Unemployment",90108.125543
"theta367",2.813637,0.272023,10.343396,0,"DowJones Unemployment",90146.305598
"w2367",1.001,0.34139,2.932133,0.003366,"DowJones Unemployment",-45048.0627714811
"alpha368",0.00261,0.000294,8.883963,0,"DowJones CFNAI",23.3785898693678
"gamma368",0.056822,0.006871,8.269274,0,"DowJones CFNAI",0.184658347100656
"beta368",0.965433,0.00372,259.554669,0,"DowJones CFNAI",0.043170517628216
"m368",19.558507,0.166408,117.533696,0,"DowJones CFNAI",89972.132554
"theta368",-0.658703,0.013825,-47.644752,0,"DowJones CFNAI",90010.312609
"w2368",1.001,0.120339,8.318188,0,"DowJones CFNAI",-44980.066276875
"alpha369",0.001764,0.000144,12.212255,0,"DowJones VIX",35.7202838263463
"gamma369",0.042193,0.003197,13.199301,0,"DowJones VIX",0.28149763413819
"beta369",0.97614,0.001721,567.087487,0,"DowJones VIX",0.100551753878611
"m369",18.48886,0.116135,159.201008,0,"DowJones VIX",89804.817528
"theta369",0.102352,0.00213,48.051819,0,"DowJones VIX",89842.997583
"w2369",1.072374,0.057139,18.767844,0,"DowJones VIX",-44896.4087639609
"alpha370",0.002685,0.000305,8.801354,0,"DowJones VXN",30.6882837134711
"gamma370",0.072812,0.007857,9.267638,0,"DowJones VXN",0.289812203664451
"beta370",0.958529,0.004357,220.011809,0,"DowJones VXN",0.0889383912968095
"m370",18.170813,0.11115,163.480397,0,"DowJones VXN",89829.146495
"theta370",0.097866,0.001938,50.491652,0,"DowJones VXN",89867.32655
"w2370",1.001,0.069798,14.341408,0,"DowJones VXN",-44908.5732476776
"alpha371",0.002685,0.000305,8.801354,0,"DowJones VXN",30.6882837134711
"gamma371",0.072812,0.007857,9.267638,0,"DowJones VXN",0.289812203664451
"beta371",0.958529,0.004357,220.011809,0,"DowJones VXN",0.0889383912968095
"m371",18.170813,0.11115,163.480397,0,"DowJones VXN",89829.146495
"theta371",0.097866,0.001938,50.491652,0,"DowJones VXN",89867.32655
"w2371",1.001,0.069798,14.341408,0,"DowJones VXN",-44908.5732476776
"alpha372",0.001871,0.000328,5.703491,0,"DowJones NewOrders",3.52090506011245
"gamma372",0.036506,0.007232,5.047995,0,"DowJones NewOrders",0.101099175526183
"beta372",0.97177,0.004887,198.861845,0,"DowJones NewOrders",0.00355960598683333
"m372",18.972443,0.083565,227.03934,0,"DowJones NewOrders",90226.32455
"theta372",-0.042745,0.004345,-9.837458,0,"DowJones NewOrders",90264.504605
"w2372",1.005796,0.131165,7.668183,0,"DowJones NewOrders",-45107.1622750601
"alpha373",0.001334,0.000189,7.06978,0,"DowJones DefaultSpread",31.2040092049932
"gamma373",0.026176,0.003824,6.845333,0,"DowJones DefaultSpread",0.208467641171883
"beta373",0.984339,0.002149,458.138792,0,"DowJones DefaultSpread",0.0650502619407065
"m373",18.624598,0.121473,153.323313,0,"DowJones DefaultSpread",89912.022941
"theta373",0.201914,0.003737,54.037824,0,"DowJones DefaultSpread",89950.202995
"w2373",1.056218,0.14719,7.175908,0,"DowJones DefaultSpread",-44950.0114703057
"alpha374",0.046918,0.001579,29.719529,0,"DowJones EquityVolMeasure",217.07047122527
"gamma374",0.076549,0.037536,2.039363,0.041414,"DowJones EquityVolMeasure",0.299442246561331
"beta374",0.001016,0.025253,0.040225,0.967913,"DowJones EquityVolMeasure",0.650000695658215
"m374",19.72715,0.148328,132.996979,0,"DowJones EquityVolMeasure",89644.419453
"theta374",-3.871331,0.282775,-13.690484,0,"DowJones EquityVolMeasure",89682.599508
"w2374",1.020204,0.077439,13.17425,0,"DowJones EquityVolMeasure",-44816.2097266023
"alpha375",0.000205,6e-06,35.012915,0,"DowJones RecessionSpread",8.8413584013031
"gamma375",0.00254,7.4e-05,34.2188,0,"DowJones RecessionSpread",0.116069737629602
"beta375",0.997525,5.4e-05,18385.00662,0,"DowJones RecessionSpread",0.0102621414992853
"m375",18.198298,0.013544,1343.632376,0,"DowJones RecessionSpread",90029.534222
"theta375",5.010136,0.342883,14.611782,0,"DowJones RecessionSpread",90067.714277
"w2375",1.32267,0.110098,12.013608,0,"DowJones RecessionSpread",-45008.7671110116
"alpha376",0.000208,6e-06,34.512291,0,"DowJones CitiSurprise",3.25706855801066
"gamma376",0.002128,5.5e-05,38.658984,0,"DowJones CitiSurprise",0.107451053308394
"beta376",0.997728,3.7e-05,26704.6528,0,"DowJones CitiSurprise",0.00349975447255898
"m376",18.346956,0.012825,1430.591998,0,"DowJones CitiSurprise",90090.92332
"theta376",-0.004017,0.000799,-5.024828,1e-06,"DowJones CitiSurprise",90129.103375
"w2376",3.170299,1.312146,2.416118,0.015687,"DowJones CitiSurprise",-45039.461660201
"alpha377",0.001006,6.7e-05,15.077918,0,"DowJones MOVE",37.5242756310529
"gamma377",0.03179,0.001546,20.563665,0,"DowJones MOVE",0.382542260923687
"beta377",0.981694,0.000861,1139.884314,0,"DowJones MOVE",0.143546212394266
"m377",17.842017,0.060805,293.427903,0,"DowJones MOVE",89610.529897
"theta377",0.023142,0.000463,50.030237,0,"DowJones MOVE",89648.709952
"w2377",1.001001,0.140901,7.104291,0,"DowJones MOVE",-44799.264948642
"alpha378",0.034241,0.002505,13.671264,0,"Canada HousingStart",248.585485528539
"gamma378",1.73337,0.135953,12.749733,0,"Canada HousingStart",0.206649610888832
"beta378",0.033042,0.066527,0.496672,0.619421,"Canada HousingStart",0.51370093857084
"m378",15.864922,0.198984,79.729711,0,"Canada HousingStart",81180.297248
"theta378",-0.289687,0.02267,-12.778456,0,"Canada HousingStart",81218.477303
"w2378",1.052175,0.087595,12.011843,0,"Canada HousingStart",-40584.1486239752
"alpha379",0.034403,0.005391,6.381088,0,"Canada IndProd",115.431302761833
"gamma379",1.79237,0.278416,6.437731,0,"Canada IndProd",0.216342483001587
"beta379",0.002121,0.155835,0.013613,0.989139,"Canada IndProd",0.249726946556029
"m379",16.736464,0.079569,210.339838,0,"Canada IndProd",81266.172965
"theta379",-0.839511,0.061394,-13.674149,0,"Canada IndProd",81304.35302
"w2379",1.139229,0.135318,8.418897,0,"Canada IndProd",-40627.0864826043
"alpha380",0.000159,7e-06,21.469441,0,"Canada CoreInflation",12.1386885268136
"gamma380",0.006282,0.000384,16.379507,0,"Canada CoreInflation",0.133332753909425
"beta380",0.9957,0.000201,4958.782257,0,"Canada CoreInflation",0.0161848477012879
"m380",16.032041,0.044762,358.163993,0,"Canada CoreInflation",81498.628713
"theta380",-0.019395,0.002161,-8.975875,0,"Canada CoreInflation",81536.808768
"w2380",10.913802,0.039964,273.090255,0,"Canada CoreInflation",-40743.3143566968
"alpha381",0.033883,0.000988,34.301929,0,"Canada PPI",236.022636436095
"gamma381",1.795553,0.038036,47.206274,0,"Canada PPI",0.194039205187583
"beta381",0.004662,0.012709,0.366856,0.713727,"Canada PPI",0.457976447803377
"m381",17.119667,0.150775,113.544162,0,"Canada PPI",81297.407809
"theta381",-0.663968,0.0448,-14.82085,0,"Canada PPI",81335.587863
"w2381",2.37469,0.116103,20.453261,0,"Canada PPI",-40642.7039042686
"alpha382",0.001597,0.000871,1.833021,0.066799,"Canada GDP",72.2605883578167
"gamma382",0.09117,0.050572,1.802769,0.071425,"Canada GDP",0.246476118466286
"beta382",0.950129,0.02672,35.559023,0,"Canada GDP",0.178105093365247
"m382",18.659753,0.456062,40.914905,0,"Canada GDP",81599.226758
"theta382",-0.952121,0.209996,-4.534004,6e-06,"Canada GDP",81637.406813
"w2382",1.734996,0.16819,10.315684,0,"Canada GDP",-40793.6133790275
"alpha383",0.022001,0.251662,0.087421,0.930337,"Canada UMich",9.19758119799978
"gamma383",0.80187,27.780828,0.028864,0.976973,"Canada UMich",0.0516932732632818
"beta383",0.001906,9.130114,0.000209,0.999833,"Canada UMich",0.00475453078229425
"m383",16.138905,15.327739,1.052921,0.292377,"Canada UMich",81738.623769
"theta383",-0.153814,2.906938,-0.052913,0.957801,"Canada UMich",81776.803824
"w2383",1.001,33.798871,0.029616,0.976373,"Canada UMich",-40863.3118844157
"alpha384",0.033904,0.001578,21.484618,0,"Canada StLouisStress",130.450261449943
"gamma384",1.891391,0.063634,29.722901,0,"Canada StLouisStress",0.226137147592336
"beta384",0.001112,0.035719,0.031121,0.975173,"Canada StLouisStress",0.294996500269646
"m384",17.290626,0.205035,84.32996,0,"Canada StLouisStress",81003.958409
"theta384",1.124048,0.035154,31.975171,0,"Canada StLouisStress",81042.138464
"w2384",1.252911,0.037504,33.407224,0,"Canada StLouisStress",-40495.9792044515
"alpha385",0.020998,0.010627,1.97593,0.048163,"Canada GEPU",9.76562193092351
"gamma385",0.887514,0.281931,3.147983,0.001644,"Canada GEPU",0.0472266750301178
"beta385",0.007287,0.445885,0.016343,0.986961,"Canada GEPU",0.00461197853398716
"m385",16.20459,0.155369,104.297417,0,"Canada GEPU",81741.005637
"theta385",-0.052148,0.010291,-5.067193,0,"Canada GEPU",81779.185692
"w2385",1.001,0.837394,1.195375,0.23194,"Canada GEPU",-40864.5028185299
"alpha386",0.018515,0.002229,8.306774,0,"Canada GPR",45.0062699750006
"gamma386",0.716943,0.150503,4.763647,2e-06,"Canada GPR",0.0886090192685023
"beta386",0.001113,0.10807,0.010295,0.991786,"Canada GPR",0.0398796144341824
"m386",16.398919,0.103806,157.975915,0,"Canada GPR",81664.071884
"theta386",0.155159,0.016069,9.656052,0,"Canada GPR",81702.251939
"w2386",1.001,0.121019,8.271443,0,"Canada GPR",-40826.0359419737
"alpha387",0.032307,0.006182,5.226226,0,"Canada BKK",296.970954459378
"gamma387",1.910754,0.325806,5.864697,0,"Canada BKK",0.391569258016862
"beta387",0.001076,0.174382,0.006173,0.995075,"Canada BKK",1.16284696290218
"m387",18.359266,0.737929,24.879435,0,"Canada BKK",81166.195022
"theta387",2.505549,0.433901,5.774466,0,"Canada BKK",81204.375076
"w2387",1.001,0.153379,6.526299,0,"Canada BKK",-40577.0975108177
"alpha388",0.003607,0.001435,2.513411,0.011957,"Canada Unemployment",64.7737235753445
"gamma388",0.230433,0.090857,2.536211,0.011206,"Canada Unemployment",0.26774388817602
"beta388",0.875636,0.048856,17.922832,0,"Canada Unemployment",0.173427686017015
"m388",17.916285,0.490544,36.523319,0,"Canada Unemployment",81388.865824
"theta388",5.546738,0.214045,25.913828,0,"Canada Unemployment",81427.045878
"w2388",1.45719,0.182353,7.991022,0,"Canada Unemployment",-40688.4329117626
"alpha389",0.006972,0.000674,10.347883,0,"Canada CFNAI",118.155236313931
"gamma389",0.407672,0.034002,11.989543,0,"Canada CFNAI",0.22303070861837
"beta389",0.788192,0.017656,44.642077,0,"Canada CFNAI",0.26352246082067
"m389",18.642807,0.130641,142.70226,0,"Canada CFNAI",81039.033508
"theta389",-1.623739,0.077696,-20.898687,0,"Canada CFNAI",81077.213563
"w2389",1.175907,0.074802,15.720186,0,"Canada CFNAI",-40513.516754159
"alpha390",0.006999,0.000554,12.626823,0,"Canada VIX",130.234370144213
"gamma390",0.461266,0.03505,13.16011,0,"Canada VIX",0.229333878495038
"beta390",0.761368,0.017892,42.552363,0,"Canada VIX",0.298671532185309
"m390",16.226106,0.176839,91.75621,0,"Canada VIX",80951.516786
"theta390",0.173445,0.004143,41.866167,0,"Canada VIX",80989.696841
"w2390",1.678868,0.064041,26.215541,0,"Canada VIX",-40469.7583930194
"alpha391",0.006841,0.000477,14.35041,0,"Canada VXN",106.823151962348
"gamma391",0.480055,0.027435,17.498181,0,"Canada VXN",0.249794064943211
"beta391",0.751917,0.014066,53.45506,0,"Canada VXN",0.266837893587213
"m391",16.022344,0.220047,72.813171,0,"Canada VXN",80987.456233
"theta391",0.168284,0.003943,42.674858,0,"Canada VXN",81025.636288
"w2391",1.395924,0.079885,17.474276,0,"Canada VXN",-40487.7281167232
"alpha392",0.000142,1.1e-05,13.217217,0,"Canada TermSpread",12.4059179586511
"gamma392",0.005438,0.000729,7.462448,0,"Canada TermSpread",0.11456346690953
"beta392",0.996139,0.000268,3714.878482,0,"Canada TermSpread",0.0142126497153826
"m392",15.977975,0.11375,140.466253,0,"Canada TermSpread",81452.703603
"theta392",3.935871,0.89935,4.376349,1.2e-05,"Canada TermSpread",81490.883658
"w2392",1.805235,0.124999,14.442011,0,"Canada TermSpread",-40720.3518017231
"alpha393",0.036623,0.004694,7.801635,0,"Canada NewOrders",203.651556229901
"gamma393",1.883311,0.216208,8.710644,0,"Canada NewOrders",0.221377316967777
"beta393",0.001051,0.124232,0.008461,0.993249,"Canada NewOrders",0.450838351144878
"m393",17.020061,0.588562,28.918045,0,"Canada NewOrders",81166.18269
"theta393",-0.48026,0.0613,-7.834588,0,"Canada NewOrders",81204.362745
"w2393",1.083664,0.052079,20.80788,0,"Canada NewOrders",-40577.0913451188
"alpha394",0.031648,0.002672,11.843099,0,"Canada DefaultSpread",120.563877401098
"gamma394",1.868553,0.151395,12.342208,0,"Canada DefaultSpread",0.227216130118635
"beta394",0.001277,0.080381,0.015884,0.987327,"Canada DefaultSpread",0.27394057655175
"m394",14.882321,0.17718,83.995679,0,"Canada DefaultSpread",80948.505453
"theta394",0.404389,0.007748,52.194608,0,"Canada DefaultSpread",80986.685508
"w2394",1.939183,0.059059,32.834818,0,"Canada DefaultSpread",-40468.2527265244
"alpha395",0.011596,0.000848,13.67115,0,"Canada EquityVolMeasure",269.023337839829
"gamma395",-0.177682,0.150701,-1.179038,0.238383,"Canada EquityVolMeasure",0.446532323430375
"beta395",0.001002,0.01348,0.074307,0.940766,"Canada EquityVolMeasure",1.20127616102614
"m395",18.109913,0.233601,77.525009,0,"Canada EquityVolMeasure",80649.532187
"theta395",-5.256348,0.451261,-11.648144,0,"Canada EquityVolMeasure",80687.712242
"w2395",1.11714,0.072755,15.354716,0,"Canada EquityVolMeasure",-40318.7660937418
"alpha396",0.000107,5e-06,22.30901,0,"Canada RecessionSpread",13.7358357098898
"gamma396",0.004162,0.00016,25.93235,0,"Canada RecessionSpread",0.0931430291355095
"beta396",0.996812,9.1e-05,10921.014213,0,"Canada RecessionSpread",0.0127939734572684
"m396",15.816443,0.038735,408.322217,0,"Canada RecessionSpread",81473.100787
"theta396",5.68219,0.183413,30.980341,0,"Canada RecessionSpread",81511.280842
"w2396",1.073873,0.081174,13.229289,0,"Canada RecessionSpread",-40730.5503933739
"alpha397",0.034746,0.00152,22.852177,0,"Canada CitiSurprise",405.242213287755
"gamma397",1.80401,0.045224,39.890538,0,"Canada CitiSurprise",0.163324781956417
"beta397",0.01647,0.018567,0.887037,0.375059,"Canada CitiSurprise",0.661860961247585
"m397",17.378486,0.026351,659.494476,0,"Canada CitiSurprise",81485.774476
"theta397",-0.067728,0.008548,-7.923535,0,"Canada CitiSurprise",81523.954531
"w2397",1.001,0.094045,10.643853,0,"Canada CitiSurprise",-40736.8872382204
"alpha398",0.000568,6.8e-05,8.372286,0,"Canada MOVE",56.292573002302
"gamma398",0.063954,0.005004,12.77934,0,"Canada MOVE",0.442932968608262
"beta398",0.965916,0.002487,388.420433,0,"Canada MOVE",0.249338364705069
"m398",15.374016,0.196945,78.062448,0,"Canada MOVE",80698.751396
"theta398",0.030439,0.000497,61.259218,0,"Canada MOVE",80736.931451
"w2398",1.259597,0.17832,7.063703,0,"Canada MOVE",-40343.3756980175
"alpha399",0.126769,0.018397,6.890721,0,"NASDAQ HousingStart",8.21064990325224
"gamma399",0.703304,0.023807,29.541427,0,"NASDAQ HousingStart",0.261797075164508
"beta399",0.043347,0.137604,0.315012,0.752752,"NASDAQ HousingStart",0.0214952412987119
"m399",16.803684,0.128989,130.271973,0,"NASDAQ HousingStart",83549.807995
"theta399",-0.059247,0.001657,-35.748942,0,"NASDAQ HousingStart",83587.988049
"w2399",1.001,0.064136,15.60757,0,"NASDAQ HousingStart",-41768.9039972677
"alpha400",0.087993,0.013448,6.54304,0,"NASDAQ IndProd",1.43130855841439
"gamma400",0.73127,0.129764,5.635375,0,"NASDAQ IndProd",0.215703634440909
"beta400",0.319149,0.104284,3.060369,0.002211,"NASDAQ IndProd",0.00308738458056362
"m400",17.318151,0.073876,234.421409,0,"NASDAQ IndProd",83696.18467
"theta400",-0.093498,0.00782,-11.956171,0,"NASDAQ IndProd",83734.364724
"w2400",1.001,0.082044,12.200721,0,"NASDAQ IndProd",-41842.0923348064
"alpha401",0.079172,0.003432,23.068026,0,"NASDAQ CoreInflation",0.881837302348488
"gamma401",0.673085,0.021732,30.972464,0,"NASDAQ CoreInflation",0.204814012916386
"beta401",0.378953,0.02262,16.753268,0,"NASDAQ CoreInflation",0.00180612636633354
"m401",17.344919,0.061796,280.678435,0,"NASDAQ CoreInflation",83711.710083
"theta401",-0.008129,0.000907,-8.967092,0,"NASDAQ CoreInflation",83749.890138
"w2401",2.316525,0.038888,59.568635,0,"NASDAQ CoreInflation",-41849.8550417112
"alpha402",0.120753,0.050161,2.407323,0.01607,"NASDAQ PPI",1.5088226330588
"gamma402",0.569827,0.184945,3.081066,0.002063,"NASDAQ PPI",0.204256956989321
"beta402",0.006302,0.415264,0.015175,0.987892,"NASDAQ PPI",0.00308187519665205
"m402",16.740934,0.047434,352.933216,0,"NASDAQ PPI",83706.682317
"theta402",0.060795,0.009954,6.107669,0,"NASDAQ PPI",83744.862372
"w2402",1.001,0.477114,2.098033,0.035902,"NASDAQ PPI",-41847.341158447
"alpha403",0.00862,0.008974,0.960641,0.336733,"NASDAQ GDP",5.10817074600552
"gamma403",0.084104,0.091126,0.922942,0.356038,"NASDAQ GDP",0.228218173308972
"beta403",0.939896,0.063716,14.751268,0,"NASDAQ GDP",0.0116577739660371
"m403",18.26073,0.159537,114.460527,0,"NASDAQ GDP",83696.643877
"theta403",-0.256768,0.04173,-6.153063,0,"NASDAQ GDP",83734.823932
"w2403",1.001001,0.185343,5.400807,0,"NASDAQ GDP",-41842.3219384324
"alpha404",0.125596,0.0075,16.746794,0,"NASDAQ UMich",1.74100528288421
"gamma404",0.51965,0.074015,7.02083,0,"NASDAQ UMich",0.215893611401183
"beta404",0.002058,0.054585,0.037701,0.969926,"NASDAQ UMich",0.0037587191799041
"m404",16.715332,0.037095,450.602989,0,"NASDAQ UMich",83701.980021
"theta404",-0.136761,0.012807,-10.678929,0,"NASDAQ UMich",83740.160076
"w2404",1.001004,0.079331,12.61812,0,"NASDAQ UMich",-41844.9900104045
"alpha405",0.000609,1.4e-05,43.592351,0,"NASDAQ StLouisStress",4.21977429474907
