tic,datadate,gvkeyx,prccd
I0028,2020-08-24,000208,11626.17200000
I0028,2020-08-25,000208,11721.80500000
I0028,2020-08-26,000208,11971.94100000
I0028,2020-08-27,000208,11926.16000000
I0028,2020-08-28,000208,11995.85500000
I0028,2020-08-31,000208,12110.69900000
I0028,2020-09-01,000208,12292.86300000
I0028,2020-09-02,000208,12420.54300000
I0028,2020-09-03,000208,11771.36700000
I0028,2020-09-04,000208,11622.13300000
I0028,2020-09-08,000208,11068.25800000
I0028,2020-09-09,000208,11395.84800000
I0028,2020-09-10,000208,11154.12500000
I0028,2020-09-11,000208,11087.40200000
I0028,2020-09-14,000208,11277.76200000
I0028,2020-09-15,000208,11438.87500000
I0028,2020-09-16,000208,11247.59800000
I0028,2020-09-17,000208,11080.94900000
I0028,2020-09-18,000208,10936.98000000
I0028,2020-09-21,000208,10980.21900000
I0028,2020-09-22,000208,11186.37100000
I0028,2020-09-23,000208,10833.33200000
I0028,2020-09-24,000208,10896.46900000
I0028,2020-09-25,000208,11151.13300000
I0028,2020-09-28,000208,11364.44900000
I0028,2020-09-29,000208,11322.95300000
I0028,2020-09-30,000208,11418.06300000
I0028,2020-10-01,000208,11583.20300000
I0028,2020-10-02,000208,11255.69500000
I0028,2020-10-05,000208,11509.06300000
I0028,2020-10-06,000208,11291.27300000
I0028,2020-10-07,000208,11503.19500000
I0028,2020-10-08,000208,11550.94100000
I0028,2020-10-09,000208,11725.85200000
I0028,2020-10-12,000208,12088.10500000
I0028,2020-10-13,000208,12083.17200000
I0028,2020-10-14,000208,11985.35900000
I0028,2020-10-15,000208,11898.57400000
I0028,2020-10-16,000208,11852.16800000
I0028,2020-10-19,000208,11634.34800000
I0028,2020-10-20,000208,11677.83600000
I0028,2020-10-21,000208,11665.36700000
I0028,2020-10-22,000208,11662.91400000
I0028,2020-10-23,000208,11692.57000000
I0028,2020-10-26,000208,11504.52000000
I0028,2020-10-27,000208,11598.94500000
I0028,2020-10-28,000208,11142.75400000
I0028,2020-10-29,000208,11350.74200000
I0028,2020-10-30,000208,11052.94500000
I0028,2020-11-02,000208,11084.75800000
I0028,2020-11-03,000208,11279.91000000
I0028,2020-11-04,000208,11777.01600000
I0028,2020-11-05,000208,12078.06600000
I0028,2020-11-06,000208,12091.34400000
I0028,2020-11-09,000208,11830.38700000
I0028,2020-11-10,000208,11624.28500000
I0028,2020-11-11,000208,11892.93000000
I0028,2020-11-12,000208,11827.14100000
I0028,2020-11-13,000208,11937.84400000
I0028,2020-11-16,000208,12013.38700000
I0028,2020-11-17,000208,11977.48800000
I0028,2020-11-18,000208,11894.71100000
I0028,2020-11-19,000208,11985.43000000
I0028,2020-11-20,000208,11906.44100000
I0028,2020-11-23,000208,11905.94100000
I0028,2020-11-24,000208,12079.80500000
I0028,2020-11-25,000208,12152.21500000
I0028,2020-11-27,000208,12258.21100000
I0028,2020-11-30,000208,12268.31600000
I0028,2020-12-01,000208,12455.32800000
I0028,2020-12-02,000208,12456.40600000
I0028,2020-12-03,000208,12467.12900000
I0028,2020-12-04,000208,12528.48400000
I0028,2020-12-07,000208,12596.46900000
I0028,2020-12-08,000208,12635.72300000
I0028,2020-12-09,000208,12364.63700000
I0028,2020-12-10,000208,12401.74200000
I0028,2020-12-11,000208,12375.41000000
I0028,2020-12-14,000208,12462.21100000
I0028,2020-12-15,000208,12595.92200000
I0028,2020-12-16,000208,12668.16400000
I0028,2020-12-17,000208,12752.05900000
I0028,2020-12-18,000208,12738.18000000
I0028,2020-12-21,000208,12690.25800000
I0028,2020-12-22,000208,12717.56300000
I0028,2020-12-23,000208,12653.13700000
I0028,2020-12-24,000208,12711.00800000
I0028,2020-12-28,000208,12838.85900000
I0028,2020-12-29,000208,12843.49200000
I0028,2020-12-30,000208,12845.35500000
I0028,2020-12-31,000208,12888.28500000
I0028,2021-01-04,000208,12694.66400000
I0028,2021-01-05,000208,12802.37500000
I0028,2021-01-06,000208,12623.35200000
I0028,2021-01-07,000208,12939.57000000
I0028,2021-01-08,000208,13105.19900000
I0028,2021-01-11,000208,12902.49200000
I0028,2021-01-12,000208,12892.09400000
I0028,2021-01-13,000208,12973.63300000
I0028,2021-01-14,000208,12898.69100000
I0028,2021-01-15,000208,12803.93400000
I0028,2021-01-19,000208,12996.53500000
I0028,2021-01-20,000208,13296.44900000
I0028,2021-01-21,000208,13404.98800000
I0028,2021-01-22,000208,13366.39800000
I0028,2021-01-25,000208,13483.28900000
I0028,2021-01-26,000208,13490.18800000
I0028,2021-01-27,000208,13112.64800000
I0028,2021-01-28,000208,13201.53100000
I0028,2021-01-29,000208,12925.37500000
I0028,2021-02-01,000208,13248.89800000
I0028,2021-02-02,000208,13456.11700000
I0028,2021-02-03,000208,13402.37500000
I0028,2021-02-04,000208,13560.89100000
I0028,2021-02-05,000208,13603.95700000
I0028,2021-02-08,000208,13695.02300000
I0028,2021-02-09,000208,13687.08600000
I0028,2021-02-10,000208,13655.26600000
I0028,2021-02-11,000208,13734.34800000
I0028,2021-02-12,000208,13807.69500000
I0028,2021-02-16,000208,13773.76600000
I0028,2021-02-17,000208,13699.71100000
I0028,2021-02-18,000208,13637.51200000
I0028,2021-02-19,000208,13580.77700000
I0028,2021-02-22,000208,13223.73800000
I0028,2021-02-23,000208,13194.70700000
I0028,2021-02-24,000208,13302.18800000
I0028,2021-02-25,000208,12828.31300000
I0028,2021-02-26,000208,12909.44100000
I0028,2021-03-01,000208,13282.95300000
I0028,2021-03-02,000208,13059.94900000
I0028,2021-03-03,000208,12683.32800000
I0028,2021-03-04,000208,12464.00400000
I0028,2021-03-05,000208,12668.51200000
I0028,2021-03-08,000208,12299.08200000
I0028,2021-03-09,000208,12794.49200000
I0028,2021-03-10,000208,12752.06600000
I0028,2021-03-11,000208,13052.89800000
I0028,2021-03-12,000208,12937.29300000
I0028,2021-03-15,000208,13082.53900000
I0028,2021-03-16,000208,13152.27700000
I0028,2021-03-17,000208,13202.37900000
I0028,2021-03-18,000208,12789.14500000
I0028,2021-03-19,000208,12866.98800000
I0028,2021-03-22,000208,13086.51600000
I0028,2021-03-23,000208,13017.78900000
I0028,2021-03-24,000208,12798.88300000
I0028,2021-03-25,000208,12780.51200000
I0028,2021-03-26,000208,12979.11700000
I0028,2021-03-29,000208,12965.74200000
I0028,2021-03-30,000208,12896.53500000
I0028,2021-03-31,000208,13091.44100000
I0028,2021-04-01,000208,13329.51600000
I0028,2021-04-05,000208,13598.16400000
I0028,2021-04-06,000208,13578.45700000
I0028,2021-04-07,000208,13616.69900000
I0028,2021-04-08,000208,13758.50400000
I0028,2021-04-09,000208,13845.05500000
I0028,2021-04-12,000208,13819.35200000
I0028,2021-04-13,000208,13986.49200000
I0028,2021-04-14,000208,13803.91400000
I0028,2021-04-15,000208,14026.19500000
I0028,2021-04-16,000208,14041.90600000
I0028,2021-04-19,000208,13907.67200000
I0028,2021-04-20,000208,13809.30500000
I0028,2021-04-21,000208,13935.15200000
I0028,2021-04-22,000208,13762.35900000
I0028,2021-04-23,000208,13941.44100000
I0028,2021-04-26,000208,14026.16000000
I0028,2021-04-27,000208,13960.27700000
I0028,2021-04-28,000208,13901.61700000
I0028,2021-04-29,000208,13970.20300000
I0028,2021-04-30,000208,13860.75800000
I0028,2021-05-03,000208,13799.71900000
I0028,2021-05-04,000208,13544.66800000
I0028,2021-05-05,000208,13503.37100000
I0028,2021-05-06,000208,13613.73000000
I0028,2021-05-07,000208,13719.62900000
I0028,2021-05-10,000208,13359.08200000
I0028,2021-05-11,000208,13351.26600000
I0028,2021-05-12,000208,13001.63300000
I0028,2021-05-13,000208,13109.14800000
I0028,2021-05-14,000208,13393.11300000
I0028,2021-05-17,000208,13312.90600000
I0028,2021-05-18,000208,13217.67600000
I0028,2021-05-19,000208,13237.90600000
I0028,2021-05-20,000208,13494.09000000
I0028,2021-05-21,000208,13411.73400000
I0028,2021-05-24,000208,13641.75000000
I0028,2021-05-25,000208,13657.73000000
I0028,2021-05-26,000208,13702.74200000
I0028,2021-05-27,000208,13657.84800000
I0028,2021-05-28,000208,13686.51200000
I0028,2021-06-01,000208,13654.59000000
I0028,2021-06-02,000208,13675.79300000
I0028,2021-06-03,000208,13529.68400000
I0028,2021-06-04,000208,13770.77300000
I0028,2021-06-07,000208,13802.89100000
I0028,2021-06-08,000208,13810.86300000
I0028,2021-06-09,000208,13814.94100000
I0028,2021-06-10,000208,13960.34800000
I0028,2021-06-11,000208,13998.29700000
I0028,2021-06-14,000208,14128.19500000
I0028,2021-06-15,000208,14030.40600000
I0028,2021-06-16,000208,13983.01200000
I0028,2021-06-17,000208,14163.80900000
I0028,2021-06-18,000208,14049.58600000
I0028,2021-06-21,000208,14137.23000000
I0028,2021-06-22,000208,14270.41400000
I0028,2021-06-23,000208,14274.24200000
I0028,2021-06-24,000208,14365.95700000
I0028,2021-06-25,000208,14345.18400000
I0028,2021-06-28,000208,14524.97700000
I0028,2021-06-29,000208,14572.74600000
I0028,2021-06-30,000208,14554.80100000
I0028,2021-07-01,000208,14560.05500000
I0028,2021-07-02,000208,14727.63300000
I0028,2021-07-06,000208,14786.35500000
I0028,2021-07-07,000208,14810.53500000
I0028,2021-07-08,000208,14722.13700000
I0028,2021-07-09,000208,14826.09400000
I0028,2021-07-12,000208,14877.89100000
I0028,2021-07-13,000208,14874.54300000
I0028,2021-07-14,000208,14900.44100000
I0028,2021-07-15,000208,14794.69100000
I0028,2021-07-16,000208,14681.37900000
I0028,2021-07-19,000208,14549.09400000
I0028,2021-07-20,000208,14728.21100000
I0028,2021-07-21,000208,14842.62900000
I0028,2021-07-22,000208,14940.16400000
I0028,2021-07-23,000208,15111.78900000
I0028,2021-07-26,000208,15125.94900000
I0028,2021-07-27,000208,14956.97300000
I0028,2021-07-28,000208,15018.09800000
I0028,2021-07-29,000208,15048.36300000
I0028,2021-07-30,000208,14959.89500000
I0028,2021-08-02,000208,14963.62500000
I0028,2021-08-03,000208,15061.42200000
I0028,2021-08-04,000208,15083.39100000
I0028,2021-08-05,000208,15181.64100000
I0028,2021-08-06,000208,15109.35500000
I0028,2021-08-09,000208,15133.10900000
I0028,2021-08-10,000208,15053.58200000
I0028,2021-08-11,000208,15027.75800000
I0028,2021-08-12,000208,15088.98400000
I0028,2021-08-13,000208,15136.67600000
I0028,2021-08-16,000208,15140.77300000
I0028,2021-08-17,000208,15002.82800000
I0028,2021-08-18,000208,14857.92200000
I0028,2021-08-19,000208,14933.93400000
I0028,2021-08-20,000208,15092.56600000
I0028,2021-08-23,000208,15312.81600000
I0028,2021-08-24,000208,15357.68000000
I0028,2021-08-25,000208,15368.91800000
I0028,2021-08-26,000208,15278.52000000
I0028,2021-08-27,000208,15432.94900000
I0028,2021-08-30,000208,15605.08600000
I0028,2021-08-31,000208,15582.51200000
I0028,2021-09-01,000208,15611.56600000
I0028,2021-09-02,000208,15604.25000000
I0028,2021-09-03,000208,15652.85900000
I0028,2021-09-07,000208,15675.76600000
I0028,2021-09-08,000208,15620.84800000
I0028,2021-09-09,000208,15561.04700000
I0028,2021-09-10,000208,15440.75000000
I0028,2021-09-13,000208,15434.50400000
I0028,2021-09-14,000208,15382.90200000
I0028,2021-09-15,000208,15503.53100000
I0028,2021-09-16,000208,15515.90600000
I0028,2021-09-17,000208,15333.46900000
I0028,2021-09-20,000208,15012.18400000
I0028,2021-09-21,000208,15027.77000000
I0028,2021-09-22,000208,15176.50800000
I0028,2021-09-23,000208,15316.58200000
I0028,2021-09-24,000208,15329.68000000
I0028,2021-09-27,000208,15204.82500000
I0028,2021-09-28,000208,14770.30200000
I0028,2021-09-29,000208,14752.88600000
I0028,2021-09-30,000208,14689.61600000
I0028,2021-10-01,000208,14791.86600000
I0028,2021-10-04,000208,14472.12400000
I0028,2021-10-05,000208,14674.14500000
I0028,2021-10-06,000208,14766.75400000
I0028,2021-10-07,000208,14897.13200000
I0028,2021-10-08,000208,14820.74700000
I0028,2021-10-11,000208,14713.72800000
I0028,2021-10-12,000208,14662.10900000
I0028,2021-10-13,000208,14774.60100000
I0028,2021-10-14,000208,15052.42100000
I0028,2021-10-15,000208,15146.92100000
I0028,2021-10-18,000208,15300.88800000
I0028,2021-10-19,000208,15410.71800000
I0028,2021-10-20,000208,15388.70600000
I0028,2021-10-21,000208,15489.59000000
I0028,2021-10-22,000208,15355.06500000
I0028,2021-10-25,000208,15514.19400000
I0028,2021-10-26,000208,15559.48700000
I0028,2021-10-27,000208,15598.39300000
I0028,2021-10-28,000208,15778.16200000
I0028,2021-10-29,000208,15850.47200000
I0028,2021-11-01,000208,15905.27800000
I0028,2021-11-02,000208,15972.49400000
I0028,2021-11-03,000208,16144.50300000
I0028,2021-11-04,000208,16346.24400000
I0028,2021-11-05,000208,16359.37700000
I0028,2021-11-08,000208,16336.02700000
I0028,2021-11-09,000208,16219.93500000
I0028,2021-11-10,000208,15985.57200000
I0028,2021-11-11,000208,16032.47300000
I0028,2021-11-12,000208,16199.88500000
I0028,2021-11-15,000208,16189.11500000
I0028,2021-11-16,000208,16309.76800000
I0028,2021-11-17,000208,16308.07100000
I0028,2021-11-18,000208,16482.97400000
I0028,2021-11-19,000208,16573.34300000
I0028,2021-11-22,000208,16380.97800000
I0028,2021-11-23,000208,16306.71600000
I0028,2021-11-24,000208,16367.81400000
I0028,2021-11-26,000208,16025.58300000
I0028,2021-11-29,000208,16399.24000000
I0028,2021-11-30,000208,16135.92400000
I0028,2021-12-01,000208,15877.71700000
I0028,2021-12-02,000208,15990.76200000
I0028,2021-12-03,000208,15712.04100000
I0028,2021-12-06,000208,15846.15900000
I0028,2021-12-07,000208,16325.66200000
I0028,2021-12-08,000208,16394.33600000
I0028,2021-12-09,000208,16149.57200000
I0028,2021-12-10,000208,16331.98000000
I0028,2021-12-13,000208,16082.54600000
I0028,2021-12-14,000208,15914.89700000
I0028,2021-12-15,000208,16289.59500000
I0028,2021-12-16,000208,15863.93800000
I0028,2021-12-17,000208,15801.46100000
I0028,2021-12-20,000208,15627.64300000
I0028,2021-12-21,000208,15986.27700000
I0028,2021-12-22,000208,16180.13700000
I0028,2021-12-23,000208,16308.21000000
I0028,2021-12-27,000208,16567.50000000
I0028,2021-12-28,000208,16488.66100000
I0028,2021-12-29,000208,16491.01000000
I0028,2021-12-30,000208,16429.10000000
I0028,2021-12-31,000208,16320.08000000
I0028,2022-01-03,000208,16501.76800000
I0028,2022-01-04,000208,16279.73200000
I0028,2022-01-05,000208,15771.77500000
I0028,2022-01-06,000208,15765.35800000
I0028,2022-01-07,000208,15592.18700000
I0028,2022-01-10,000208,15614.42600000
I0028,2022-01-11,000208,15844.12300000
I0028,2022-01-12,000208,15905.09600000
I0028,2022-01-13,000208,15495.61700000
I0028,2022-01-14,000208,15611.59400000
I0028,2022-01-18,000208,15210.75800000
I0028,2022-01-19,000208,15047.84200000
I0028,2022-01-20,000208,14846.45600000
I0028,2022-01-21,000208,14438.40000000
I0028,2022-01-24,000208,14509.58200000
I0028,2022-01-25,000208,14149.12200000
I0028,2022-01-26,000208,14172.75900000
I0028,2022-01-27,000208,14003.11200000
I0028,2022-01-28,000208,14454.61200000
I0028,2022-01-31,000208,14930.05300000
I0028,2022-02-01,000208,15019.67700000
I0028,2022-02-02,000208,15139.73900000
I0028,2022-02-03,000208,14501.11300000
I0028,2022-02-04,000208,14694.35100000
I0028,2022-02-07,000208,14571.24800000
I0028,2022-02-08,000208,14747.02600000
I0028,2022-02-09,000208,15056.96000000
I0028,2022-02-10,000208,14705.63700000
I0028,2022-02-11,000208,14253.83900000
I0028,2022-02-14,000208,14268.59500000
I0028,2022-02-15,000208,14620.81600000
I0028,2022-02-16,000208,14603.63600000
I0028,2022-02-17,000208,14171.73600000
I0028,2022-02-18,000208,14009.54300000
I0028,2022-02-22,000208,13870.53000000
I0028,2022-02-23,000208,13509.43400000
I0028,2022-02-24,000208,13974.66900000
I0028,2022-02-25,000208,14189.16400000
I0028,2022-02-28,000208,14237.81000000
I0028,2022-03-01,000208,14005.98700000
I0028,2022-03-02,000208,14243.69400000
I0028,2022-03-03,000208,14035.21200000
I0028,2022-03-04,000208,13837.82900000
I0028,2022-03-07,000208,13319.38000000
I0028,2022-03-08,000208,13267.60500000
I0028,2022-03-09,000208,13742.19900000
I0028,2022-03-10,000208,13590.99500000
I0028,2022-03-11,000208,13301.83000000
I0028,2022-03-14,000208,13046.64000000
I0028,2022-03-15,000208,13458.56400000
I0028,2022-03-16,000208,13956.78500000
I0028,2022-03-17,000208,14118.60000000
I0028,2022-03-18,000208,14420.08100000
I0028,2022-03-21,000208,14376.09000000
I0028,2022-03-22,000208,14654.33200000
I0028,2022-03-23,000208,14447.54500000
I0028,2022-03-24,000208,14765.69500000
I0028,2022-03-25,000208,14754.30900000
I0028,2022-03-28,000208,14987.40300000
I0028,2022-03-29,000208,15239.31800000
I0028,2022-03-30,000208,15071.54700000
I0028,2022-03-31,000208,14838.49400000
I0028,2022-04-01,000208,14861.21200000
I0028,2022-04-04,000208,15159.58100000
I0028,2022-04-05,000208,14820.63900000
I0028,2022-04-06,000208,14498.88500000
I0028,2022-04-07,000208,14531.81000000
I0028,2022-04-08,000208,14327.25600000
I0028,2022-04-11,000208,13990.20500000
I0028,2022-04-12,000208,13940.24000000
I0028,2022-04-13,000208,14217.29000000
I0028,2022-04-14,000208,13893.21500000
I0028,2022-04-18,000208,13910.76300000
I0028,2022-04-19,000208,14210.25600000
I0028,2022-04-20,000208,13998.53000000
I0028,2022-04-21,000208,13720.45300000
I0028,2022-04-22,000208,13356.86900000
I0028,2022-04-25,000208,13533.22400000
I0028,2022-04-26,000208,13009.71300000
I0028,2022-04-27,000208,13003.35700000
I0028,2022-04-28,000208,13456.05800000
I0028,2022-04-29,000208,12854.80400000
I0028,2022-05-02,000208,13075.84700000
I0028,2022-05-03,000208,13089.89900000
I0028,2022-05-04,000208,13535.70900000
I0028,2022-05-05,000208,12850.55300000
I0028,2022-05-06,000208,12693.53500000
I0028,2022-05-09,000208,12187.72100000
I0028,2022-05-10,000208,12345.85600000
I0028,2022-05-11,000208,11967.55700000
I0028,2022-05-12,000208,11945.49700000
I0028,2022-05-13,000208,12387.39700000
I0028,2022-05-16,000208,12243.57700000
I0028,2022-05-17,000208,12564.10100000
I0028,2022-05-18,000208,11928.31200000
I0028,2022-05-19,000208,11875.62600000
I0028,2022-05-20,000208,11835.61900000
I0028,2022-05-23,000208,12034.28100000
I0028,2022-05-24,000208,11769.84000000
I0028,2022-05-25,000208,11943.92800000
I0028,2022-05-26,000208,12276.78900000
I0028,2022-05-27,000208,12681.42100000
I0028,2022-05-31,000208,12642.10000000
I0028,2022-06-01,000208,12548.36400000
I0028,2022-06-02,000208,12892.88600000
I0028,2022-06-03,000208,12548.02500000
I0028,2022-06-06,000208,12599.63000000
I0028,2022-06-07,000208,12711.67500000
I0028,2022-06-08,000208,12615.12900000
I0028,2022-06-09,000208,12269.78300000
I0028,2022-06-10,000208,11832.82100000
I0028,2022-06-13,000208,11288.31800000
I0028,2022-06-14,000208,11311.68600000
I0028,2022-06-15,000208,11593.77100000
I0028,2022-06-16,000208,11127.57300000
I0028,2022-06-17,000208,11265.98800000
I0028,2022-06-21,000208,11546.75800000
I0028,2022-06-22,000208,11527.71200000
I0028,2022-06-23,000208,11697.67600000
I0028,2022-06-24,000208,12105.84800000
I0028,2022-06-27,000208,12008.24400000
I0028,2022-06-28,000208,11637.76900000
I0028,2022-06-29,000208,11658.26300000
I0028,2022-06-30,000208,11503.71700000
I0028,2022-07-01,000208,11585.67600000
I0028,2022-07-05,000208,11779.90500000
I0028,2022-07-06,000208,11852.58800000
I0028,2022-07-07,000208,12109.05300000
I0028,2022-07-08,000208,12125.69100000
I0028,2022-07-11,000208,11860.28100000
I0028,2022-07-12,000208,11744.98600000
I0028,2022-07-13,000208,11728.52800000
I0028,2022-07-14,000208,11768.39500000
I0028,2022-07-15,000208,11983.62400000
I0028,2022-07-18,000208,11877.50000000
I0028,2022-07-19,000208,12249.42000000
I0028,2022-07-20,000208,12439.68200000
I0028,2022-07-21,000208,12619.40900000
I0028,2022-07-22,000208,12396.46700000
I0028,2022-07-25,000208,12328.41200000
I0028,2022-07-26,000208,12086.89600000
I0028,2022-07-27,000208,12601.47000000
I0028,2022-07-28,000208,12717.87100000
I0028,2022-07-29,000208,12947.97500000
I0028,2022-08-01,000208,12940.78300000
I0028,2022-08-02,000208,12901.60100000
I0028,2022-08-03,000208,13253.25900000
I0028,2022-08-04,000208,13311.04100000
I0028,2022-08-05,000208,13207.69200000
I0028,2022-08-08,000208,13159.16100000
I0028,2022-08-09,000208,13008.16500000
I0028,2022-08-10,000208,13378.32100000
I0028,2022-08-11,000208,13291.98700000
I0028,2022-08-12,000208,13565.87200000
I0028,2022-08-15,000208,13667.18000000
I0028,2022-08-16,000208,13635.21000000
I0028,2022-08-17,000208,13470.85700000
I0028,2022-08-18,000208,13505.99100000
I0028,2022-08-19,000208,13242.90100000
I0028,2022-08-22,000208,12890.53800000
I0028,2022-08-23,000208,12881.78900000
I0028,2022-08-24,000208,12917.86400000
I0028,2022-08-25,000208,13143.58300000
I0028,2022-08-26,000208,12605.16600000
I0028,2022-08-29,000208,12484.32200000
I0028,2022-08-30,000208,12342.69800000
I0028,2022-08-31,000208,12272.03100000
I0028,2022-09-01,000208,12274.62500000
I0028,2022-09-02,000208,12098.44300000
I0028,2022-09-06,000208,12011.31400000
I0028,2022-09-07,000208,12259.38700000
I0028,2022-09-08,000208,12321.19400000
I0028,2022-09-09,000208,12588.29200000
I0028,2022-09-12,000208,12739.72200000
I0028,2022-09-13,000208,12033.62000000
I0028,2022-09-14,000208,12134.39900000
I0028,2022-09-15,000208,11927.48700000
I0028,2022-09-16,000208,11861.37600000
I0028,2022-09-19,000208,11953.27500000
I0028,2022-09-20,000208,11851.53700000
I0028,2022-09-21,000208,11637.79200000
I0028,2022-09-22,000208,11501.64800000
I0028,2022-09-23,000208,11311.24400000
I0028,2022-09-26,000208,11254.11200000
I0028,2022-09-27,000208,11271.75000000
I0028,2022-09-28,000208,11493.82700000
I0028,2022-09-29,000208,11164.78000000
I0028,2022-09-30,000208,10971.22200000
I0028,2022-10-03,000208,11229.72800000
I0028,2022-10-04,000208,11582.53900000
I0028,2022-10-05,000208,11573.18300000
I0028,2022-10-06,000208,11485.50400000
I0028,2022-10-07,000208,11039.46900000
I0028,2022-10-10,000208,10926.96600000
I0028,2022-10-11,000208,10791.34800000
I0028,2022-10-12,000208,10785.61500000
I0028,2022-10-13,000208,11033.58100000
I0028,2022-10-14,000208,10692.05800000
I0028,2022-10-17,000208,11062.53200000
I0028,2022-10-18,000208,11147.73600000
I0028,2022-10-19,000208,11103.37700000
I0028,2022-10-20,000208,11046.70600000
I0028,2022-10-21,000208,11310.33200000
I0028,2022-10-24,000208,11430.26200000
I0028,2022-10-25,000208,11669.99300000
I0028,2022-10-26,000208,11405.89600000
I0028,2022-10-27,000208,11191.63100000
I0028,2022-10-28,000208,11546.20600000
I0028,2022-10-31,000208,11405.56900000
I0028,2022-11-01,000208,11288.95300000
I0028,2022-11-02,000208,10906.34300000
I0028,2022-11-03,000208,10690.59900000
I0028,2022-11-04,000208,10857.02700000
I0028,2022-11-07,000208,10976.99900000
I0028,2022-11-08,000208,11059.49700000
I0028,2022-11-09,000208,10797.55000000
I0028,2022-11-10,000208,11605.95600000
I0028,2022-11-11,000208,11817.00900000
I0028,2022-11-14,000208,11700.94000000
I0028,2022-11-15,000208,11871.14800000
I0028,2022-11-16,000208,11699.08700000
I0028,2022-11-17,000208,11676.85700000
I0028,2022-11-18,000208,11677.01700000
I0028,2022-11-21,000208,11553.45200000
I0028,2022-11-22,000208,11724.83800000
I0028,2022-11-23,000208,11838.71500000
I0028,2022-11-25,000208,11756.03400000
I0028,2022-11-28,000208,11587.75200000
I0028,2022-11-29,000208,11503.45100000
I0028,2022-11-30,000208,12030.06000000
I0028,2022-12-01,000208,12041.89500000
I0028,2022-12-02,000208,11994.26000000
I0028,2022-12-05,000208,11786.80000000
I0028,2022-12-06,000208,11549.68500000
I0028,2022-12-07,000208,11497.39200000
I0028,2022-12-08,000208,11637.49500000
I0028,2022-12-09,000208,11563.32700000
I0028,2022-12-12,000208,11706.43900000
I0028,2022-12-13,000208,11834.20600000
I0028,2022-12-14,000208,11740.92400000
I0028,2022-12-15,000208,11345.21600000
I0028,2022-12-16,000208,11243.72100000
I0028,2022-12-19,000208,11084.59400000
I0028,2022-12-20,000208,11072.42500000
I0028,2022-12-21,000208,11235.88000000
I0028,2022-12-22,000208,10956.14400000
I0028,2022-12-23,000208,10985.44700000
I0028,2022-12-27,000208,10822.51400000
I0028,2022-12-28,000208,10679.34500000
I0028,2022-12-29,000208,10951.04800000
I0028,2022-12-30,000208,10939.76200000
I0028,2023-01-03,000208,10862.63700000
I0028,2023-01-04,000208,10914.80100000
I0028,2023-01-05,000208,10741.21800000
I0028,2023-01-06,000208,11040.35400000
I0028,2023-01-09,000208,11108.44500000
I0028,2023-01-10,000208,11205.78000000
I0028,2023-01-11,000208,11402.52500000
I0028,2023-01-12,000208,11459.61300000
I0028,2023-01-13,000208,11541.48200000
I0028,2023-01-17,000208,11557.18600000
I0028,2023-01-18,000208,11410.28600000
I0028,2023-01-19,000208,11295.67000000
I0028,2023-01-20,000208,11619.02700000
I0028,2023-01-23,000208,11872.54400000
I0028,2023-01-24,000208,11846.64500000
I0028,2023-01-25,000208,11814.68700000
I0028,2023-01-26,000208,12051.48000000
I0028,2023-01-27,000208,12166.60100000
I0028,2023-01-30,000208,11912.38600000
I0028,2023-01-31,000208,12101.92900000
I0028,2023-02-01,000208,12363.10400000
I0028,2023-02-02,000208,12803.14000000
I0028,2023-02-03,000208,12573.36100000
I0028,2023-02-06,000208,12464.51500000
I0028,2023-02-07,000208,12728.27300000
I0028,2023-02-08,000208,12495.37700000
I0028,2023-02-09,000208,12381.17000000
I0028,2023-02-10,000208,12304.91700000
I0028,2023-02-13,000208,12502.31300000
I0028,2023-02-14,000208,12590.88600000
I0028,2023-02-15,000208,12687.89400000
I0028,2023-02-16,000208,12442.48100000
I0028,2023-02-17,000208,12358.18500000
I0028,2023-02-21,000208,12060.29800000
I0028,2023-02-22,000208,12066.27200000
I0028,2023-02-23,000208,12180.14000000
I0028,2023-02-24,000208,11969.65200000
I0028,2023-02-27,000208,12057.78800000
I0028,2023-02-28,000208,12042.11700000
I0028,2023-03-01,000208,11938.56700000
I0028,2023-03-02,000208,12044.86900000
I0028,2023-03-03,000208,12290.80700000
I0028,2023-03-06,000208,12302.48400000
I0028,2023-03-07,000208,12152.17000000
I0028,2023-03-08,000208,12215.33300000
I0028,2023-03-09,000208,11995.88200000
I0028,2023-03-10,000208,11830.28200000
I0028,2023-03-13,000208,11923.16700000
I0028,2023-03-14,000208,12199.78700000
I0028,2023-03-15,000208,12251.32100000
I0028,2023-03-16,000208,12581.39000000
I0028,2023-03-17,000208,12519.87500000
I0028,2023-03-20,000208,12562.60700000
I0028,2023-03-21,000208,12741.43700000
I0028,2023-03-22,000208,12567.15100000
I0028,2023-03-23,000208,12729.23300000
I0028,2023-03-24,000208,12767.04800000
I0028,2023-03-27,000208,12673.06900000
I0028,2023-03-28,000208,12610.56900000
I0028,2023-03-29,000208,12846.03100000
I0028,2023-03-30,000208,12963.14200000
I0028,2023-03-31,000208,13181.35100000
I0028,2023-04-03,000208,13148.35000000
I0028,2023-04-04,000208,13100.07500000
I0028,2023-04-05,000208,12967.19900000
I0028,2023-04-06,000208,13062.59600000
I0028,2023-04-10,000208,13051.23400000
I0028,2023-04-11,000208,12964.15500000
I0028,2023-04-12,000208,12848.34800000
I0028,2023-04-13,000208,13109.38900000
I0028,2023-04-14,000208,13079.51600000
