,Overall NFCI,Leverage,Risk,Credit,UMich,BKK Leading Index,CFNAI,St Louis Stress Index,China EPU,US EPU,Global GPR,China GPR,USA GPR,GER GPR,Saudi GPR,Global Sustainability Index,US Sustainability Index,GER Sustainability Index,China Sustainability Index,.CESICNY,.CESIEUR,.CESIGL
2018-04,-0.51671,-0.760095,-0.51088,-0.044505,98.8,-1.284032395894865,0.34,0.0841,241.739357,108.21374,11.30117797851564,0.1599480509757995,0.6111974716186523,-0.1484462618827819,0.1920905113220214,0.0169385595493463,0.0245517389045315,-0.1096649568252078,0.1186379282408038,47.5,-77.5,-9.9
2018-05,-0.5537725,-0.6254725,-0.572085,-0.0673025,98.0,-1.2223197225826294,-0.15,-0.1937249999999999,210.7990925,124.93665,2.403144836425753,0.4154480695724485,-0.0406489372253413,0.3716033101081849,0.0678984224796295,0.0096212388269194,-0.023092255609066,0.0332032977102827,0.0465466789144854,28.5,-91.4,-21.8
2018-06,-0.5372079999999999,-0.426394,-0.574696,-0.07567,98.2,-1.1027481651319069,0.43,-0.20956,203.0892821,108.6274,-21.69802856445311,-0.3522461652755735,-0.6968319416046147,-0.3668496608734132,-0.239973098039627,0.0333222838990323,0.149154571564942,-0.0192139971066337,-0.0773570546074591,-46.4,-61.0,-20.1
2018-07,-0.544535,-0.349615,-0.5904625,-0.08086,97.9,-0.9821191815219728,0.13,-0.419975,395.6720601,133.08625,6.059837341308594,-0.1442562341690063,0.062619924545288,0.116952896118164,-0.0720848292112351,0.053704528794926,0.0681086737874023,-0.0194815627365475,0.0351511119632488,-32.0,-25.9,-3.8
2018-08,-0.58579,-0.30785,-0.659404,-0.095334,96.2,-0.7764614753469172,0.18,-0.55174,269.4765344,99.13562,2.7132568359375,-0.0616742372512816,0.1228642463684082,-0.2221835553646087,0.1753590553998948,0.0506498228495286,0.1008671516933295,0.0260952778424647,0.0744929007373969,-36.5,1.4,-4.5
2018-09,-0.5981875,-0.236675,-0.6865075,-0.1049475,100.1,-0.5812883156675296,0.17,-0.737075,314.0877032,102.6602,-37.687774658203125,-0.1901751160621644,-0.9896954298019408,-0.2129718810319901,-0.254149578511715,-0.0600528875716164,-0.1688938557527701,0.009917292691385,-0.0205811978271415,-19.2,-31.9,-7.7
2018-10,-0.5653725000000001,-0.202105,-0.6403525,-0.0929474999999999,98.6,-0.3417702940731215,0.24,-0.494325,343.3703494,111.51257,16.962570190429688,0.2652778029441833,0.5706273317337036,0.254920169711113,0.5414895340800285,-0.0559373664951685,-0.0692982700158093,0.0076156425273656,0.027766671049729,-16.7,-57.6,-15.2
2018-11,-0.490836,-0.167066,-0.5637040000000001,-0.021872,97.5,-0.078329601041491,0.22,-0.1738,438.2358972,130.22387,-11.608894348144531,-0.3726106882095337,-0.4436986446380617,-0.1298004984855651,-0.0105897188186645,-0.0103599058325244,-0.0479189029129758,0.0096573211240966,0.0995047650660534,-1.9,-62.9,-19.1
2018-12,-0.402765,-0.135795,-0.5072275,0.0591475,98.3,0.1794989284210688,0.27,0.39485,248.4691029,166.28681,10.200080871582031,0.1512580513954162,0.2887251377105715,0.0109838247299194,-0.2823862135410309,0.0137128176833685,-0.0282925880496103,-0.0357454607072473,0.0269751750783044,-27.6,-71.8,-24.3
2019-01,-0.4582025,-0.233725,-0.55119,0.0258475,91.2,0.5500753610930074,-0.43,-0.0525499999999999,288.099468498562,201.03201,-3.183563232421875,0.1097671389579773,0.0139763355255126,-0.0100078582763671,-0.0516191124916076,-0.0175703967598727,-0.1201976511023973,0.319583016111185,0.0345027138332731,-18.6,-82.6,-18.5
2019-02,-0.5580325,-0.3625725,-0.64403,-0.0448799999999999,93.8,0.792961813921031,-0.29,-0.339975,239.986444362618,106.90066,9.37606048583983,0.1451877355575561,0.1831159591674804,0.2104698419570922,-0.0406747460365295,0.1055558331902239,0.4344411547701392,0.0929326938692991,-0.2561546429086042,-2.0,-58.8,-26.4
2019-03,-0.605004,-0.424024,-0.711998,-0.072474,98.4,1.0063330147724845,-0.15,-0.51384,411.150064266454,140.24737,-14.471870422363269,-0.2999952435493469,-0.5542762279510502,-0.263121783733368,-0.0318886339664458,-0.0282474930196868,-0.0797216301248741,0.0917536625237083,-0.0797482805946482,-27.8,-61.0,-26.2
2019-04,-0.622455,-0.4439125,-0.7317175,-0.07978,97.2,1.0674000909610704,-0.45,-0.694225,319.414764482013,98.7367,-3.0748443603515625,-0.2120847702026367,0.061367511749268,-0.0487149953842163,0.0848686397075652,0.0217112973598188,0.0025654815037796,-0.0992572438506482,0.4047085741311984,53.8,-31.1,-23.5
