,Instrument,Date,30 Day At-The-Money Implied Volatility Index for Put Options
23323,MAATMIV.U,2024-06-21T00:00:00Z,15.43
23324,MAATMIV.U,2024-06-24T00:00:00Z,16.0
23325,MAATMIV.U,2024-06-25T00:00:00Z,16.37
23326,MAATMIV.U,2024-06-26T00:00:00Z,16.53
23327,MAATMIV.U,2024-06-27T00:00:00Z,17.77
23328,MAATMIV.U,2024-06-28T00:00:00Z,18.76
23329,MAATMIV.U,2024-07-01T00:00:00Z,18.91
23330,MAATMIV.U,2024-07-02T00:00:00Z,18.44
23331,MAATMIV.U,2024-07-03T00:00:00Z,18.69
23332,MAATMIV.U,2024-07-03T00:00:00Z,18.69
23333,MAATMIV.U,2024-07-05T00:00:00Z,19.56
23334,MAATMIV.U,2024-07-08T00:00:00Z,20.49
23335,MAATMIV.U,2024-07-09T00:00:00Z,20.7
23336,MAATMIV.U,2024-07-10T00:00:00Z,22.3
23337,MAATMIV.U,2024-07-11T00:00:00Z,20.31
23338,MAATMIV.U,2024-07-12T00:00:00Z,19.96
23339,MAATMIV.U,2024-07-15T00:00:00Z,20.63
23340,MAATMIV.U,2024-07-16T00:00:00Z,21.05
23341,MAATMIV.U,2024-07-17T00:00:00Z,21.85
23342,MAATMIV.U,2024-07-18T00:00:00Z,22.25
23343,MAATMIV.U,2024-07-19T00:00:00Z,22.51
23344,MAATMIV.U,2024-07-22T00:00:00Z,22.53
23345,MAATMIV.U,2024-07-23T00:00:00Z,22.92
23346,MAATMIV.U,2024-07-23T00:00:00Z,22.92
23347,MAATMIV.U,2024-07-23T00:00:00Z,22.92
23348,MAATMIV.U,2024-07-23T00:00:00Z,22.92
23349,MAATMIV.U,2024-07-23T00:00:00Z,22.92
23350,MAATMIV.U,2024-07-23T00:00:00Z,22.92
23351,MAATMIV.U,2024-07-31T00:00:00Z,17.97
23352,MAATMIV.U,2024-08-01T00:00:00Z,17.98
23353,MAATMIV.U,2024-08-02T00:00:00Z,21.31
23354,MAATMIV.U,2024-08-05T00:00:00Z,27.88
23355,MAATMIV.U,2024-08-06T00:00:00Z,22.03
23356,MAATMIV.U,2024-08-07T00:00:00Z,22.46
23357,MAATMIV.U,2024-08-08T00:00:00Z,20.12
23358,MAATMIV.U,2024-08-09T00:00:00Z,18.46
23359,MAATMIV.U,2024-08-12T00:00:00Z,18.43
23360,MAATMIV.U,2024-08-13T00:00:00Z,17.16
23361,MAATMIV.U,2024-08-14T00:00:00Z,16.58
23362,MAATMIV.U,2024-08-15T00:00:00Z,14.67
23363,MAATMIV.U,2024-08-16T00:00:00Z,14.02
23364,MAATMIV.U,2024-08-19T00:00:00Z,13.04
23365,MAATMIV.U,2024-08-20T00:00:00Z,13.64
23366,MAATMIV.U,2024-08-21T00:00:00Z,14.52
23367,MAATMIV.U,2024-08-22T00:00:00Z,15.7
23368,MAATMIV.U,2024-08-23T00:00:00Z,13.6
23369,MAATMIV.U,2024-08-26T00:00:00Z,14.71
23370,MAATMIV.U,2024-08-27T00:00:00Z,14.7
23371,MAATMIV.U,2024-08-28T00:00:00Z,15.94
23372,MAATMIV.U,2024-08-29T00:00:00Z,15.2
23373,MAATMIV.U,2024-08-30T00:00:00Z,14.61
23374,MAATMIV.U,2024-08-30T00:00:00Z,14.61
23375,MAATMIV.U,2024-09-03T00:00:00Z,16.62
23376,MAATMIV.U,2024-09-04T00:00:00Z,16.2
23377,MAATMIV.U,2024-09-05T00:00:00Z,16.61
23378,MAATMIV.U,2024-09-06T00:00:00Z,17.33
23379,MAATMIV.U,2024-09-09T00:00:00Z,17.92
23380,MAATMIV.U,2024-09-10T00:00:00Z,18.06
23381,MAATMIV.U,2024-09-11T00:00:00Z,17.53
23382,MAATMIV.U,2024-09-12T00:00:00Z,16.17
23383,MAATMIV.U,2024-09-13T00:00:00Z,15.82
23384,MAATMIV.U,2024-09-16T00:00:00Z,15.69
23385,MAATMIV.U,2024-09-17T00:00:00Z,14.95
23386,MAATMIV.U,2024-09-18T00:00:00Z,14.95
23387,MAATMIV.U,2024-09-19T00:00:00Z,16.09
23388,MAATMIV.U,2024-09-20T00:00:00Z,15.31
23389,MAATMIV.U,2024-09-23T00:00:00Z,16.94
23390,MAATMIV.U,2024-09-24T00:00:00Z,17.5
23391,MAATMIV.U,2024-09-25T00:00:00Z,17.69
23392,MAATMIV.U,2024-09-26T00:00:00Z,17.88
23393,MAATMIV.U,2024-09-27T00:00:00Z,18.51
23394,MAATMIV.U,2024-09-30T00:00:00Z,20.26
23395,MAATMIV.U,2024-10-01T00:00:00Z,20.93
23396,MAATMIV.U,2024-10-02T00:00:00Z,21.4
23397,MAATMIV.U,2024-10-03T00:00:00Z,22.58
23398,MAATMIV.U,2024-10-04T00:00:00Z,21.51
23399,MAATMIV.U,2024-10-07T00:00:00Z,23.0
23400,MAATMIV.U,2024-10-08T00:00:00Z,23.69
23401,MAATMIV.U,2024-10-09T00:00:00Z,22.97
23402,MAATMIV.U,2024-10-10T00:00:00Z,22.69
23403,MAATMIV.U,2024-10-11T00:00:00Z,22.35
23404,MAATMIV.U,2024-10-14T00:00:00Z,21.95
23405,MAATMIV.U,2024-10-15T00:00:00Z,22.84
23406,MAATMIV.U,2024-10-16T00:00:00Z,22.13
23407,MAATMIV.U,2024-10-17T00:00:00Z,22.13
23408,MAATMIV.U,2024-10-18T00:00:00Z,21.15
23409,MAATMIV.U,2024-10-21T00:00:00Z,21.95
23410,MAATMIV.U,2024-10-22T00:00:00Z,22.8
23411,MAATMIV.U,2024-10-23T00:00:00Z,22.39
23412,MAATMIV.U,2024-10-24T00:00:00Z,21.83
23413,MAATMIV.U,2024-10-25T00:00:00Z,22.63
23414,MAATMIV.U,2024-10-28T00:00:00Z,21.95
23415,MAATMIV.U,2024-10-29T00:00:00Z,22.7
23416,MAATMIV.U,2024-10-30T00:00:00Z,22.05
23417,MAATMIV.U,2024-10-31T00:00:00Z,20.77
23418,MAATMIV.U,2024-11-01T00:00:00Z,20.3
23419,MAATMIV.U,2024-11-04T00:00:00Z,20.01
23420,MAATMIV.U,2024-11-05T00:00:00Z,19.71
23421,MAATMIV.U,2024-11-06T00:00:00Z,16.46
23422,MAATMIV.U,2024-11-07T00:00:00Z,15.96
23423,MAATMIV.U,2024-11-08T00:00:00Z,15.07
23424,MAATMIV.U,2024-11-11T00:00:00Z,16.64
23425,MAATMIV.U,2024-11-12T00:00:00Z,16.71
23426,MAATMIV.U,2024-11-13T00:00:00Z,15.79
23427,MAATMIV.U,2024-11-14T00:00:00Z,15.14
23428,MAATMIV.U,2024-11-15T00:00:00Z,15.23
23429,MAATMIV.U,2024-11-18T00:00:00Z,15.19
23430,MAATMIV.U,2024-11-19T00:00:00Z,15.4
23431,MAATMIV.U,2024-11-20T00:00:00Z,16.21
23432,MAATMIV.U,2024-11-21T00:00:00Z,16.16
23433,MAATMIV.U,2024-11-22T00:00:00Z,15.2
23434,MAATMIV.U,2024-11-25T00:00:00Z,15.46
23435,MAATMIV.U,2024-11-26T00:00:00Z,14.95
23436,MAATMIV.U,2024-11-27T00:00:00Z,14.4
23437,MAATMIV.U,2024-11-27T00:00:00Z,14.4
23438,MAATMIV.U,2024-11-29T00:00:00Z,14.8
23439,MAATMIV.U,2024-12-02T00:00:00Z,14.42
23440,MAATMIV.U,2024-12-03T00:00:00Z,14.39
23441,MAATMIV.U,2024-12-04T00:00:00Z,14.0
23442,MAATMIV.U,2024-12-05T00:00:00Z,15.1
23443,MAATMIV.U,2024-12-06T00:00:00Z,14.82
23444,MAATMIV.U,2024-12-09T00:00:00Z,15.65
23445,MAATMIV.U,2024-12-10T00:00:00Z,15.76
23446,MAATMIV.U,2024-12-11T00:00:00Z,15.69
23447,MAATMIV.U,2024-12-12T00:00:00Z,15.68
23448,MAATMIV.U,2024-12-13T00:00:00Z,15.66
23449,MAATMIV.U,2024-12-16T00:00:00Z,16.13
23450,MAATMIV.U,2024-12-17T00:00:00Z,16.67
23451,MAATMIV.U,2024-12-18T00:00:00Z,19.53
23452,MAATMIV.U,2024-12-19T00:00:00Z,19.6
23453,MAATMIV.U,2024-12-20T00:00:00Z,17.72
23454,MAATMIV.U,2024-12-23T00:00:00Z,16.57
23455,MAATMIV.U,2024-12-24T00:00:00Z,15.9
23456,MAATMIV.U,2024-12-24T00:00:00Z,15.9
23457,MAATMIV.U,2024-12-26T00:00:00Z,18.19
23458,MAATMIV.U,2024-12-27T00:00:00Z,18.5
23459,MAATMIV.U,2024-12-30T00:00:00Z,20.72
23460,MAATMIV.U,2024-12-31T00:00:00Z,20.97
23461,MAATMIV.U,2024-12-31T00:00:00Z,20.97
23462,MAATMIV.U,2025-01-02T00:00:00Z,22.03
23463,MAATMIV.U,2025-01-03T00:00:00Z,21.38
23464,MAATMIV.U,2025-01-06T00:00:00Z,22.08
23465,MAATMIV.U,2025-01-07T00:00:00Z,22.29
23466,MAATMIV.U,2025-01-08T00:00:00Z,22.26
23467,MAATMIV.U,2025-01-08T00:00:00Z,22.26
23468,MAATMIV.U,2025-01-10T00:00:00Z,22.5
23469,MAATMIV.U,2025-01-13T00:00:00Z,22.98
23470,MAATMIV.U,2025-01-14T00:00:00Z,23.42
23471,MAATMIV.U,2025-01-15T00:00:00Z,21.62
23472,MAATMIV.U,2025-01-16T00:00:00Z,20.61
23473,MAATMIV.U,2025-01-17T00:00:00Z,20.11
23474,MAATMIV.U,2025-01-17T00:00:00Z,20.11
23475,MAATMIV.U,2025-01-21T00:00:00Z,20.07
23476,MAATMIV.U,2025-01-22T00:00:00Z,20.67
23477,MAATMIV.U,2025-01-23T00:00:00Z,20.11
23478,MAATMIV.U,2025-01-24T00:00:00Z,19.99
23479,MAATMIV.U,2025-01-27T00:00:00Z,20.89
23480,MAATMIV.U,2025-01-28T00:00:00Z,20.71
23481,MAATMIV.U,2025-01-29T00:00:00Z,20.86
23482,MAATMIV.U,2025-01-30T00:00:00Z,17.07
23483,MAATMIV.U,2025-01-31T00:00:00Z,16.38
23484,MAATMIV.U,2025-02-03T00:00:00Z,16.65
23485,MAATMIV.U,2025-02-04T00:00:00Z,16.24
23486,MAATMIV.U,2025-02-05T00:00:00Z,15.55
23487,MAATMIV.U,2025-02-06T00:00:00Z,15.41
23488,MAATMIV.U,2025-02-07T00:00:00Z,15.88
23489,MAATMIV.U,2025-02-10T00:00:00Z,15.62
23490,MAATMIV.U,2025-02-11T00:00:00Z,15.48
23491,MAATMIV.U,2025-02-12T00:00:00Z,15.84
23492,MAATMIV.U,2025-02-13T00:00:00Z,15.45
23493,MAATMIV.U,2025-02-14T00:00:00Z,15.13
23494,MAATMIV.U,2025-02-14T00:00:00Z,15.13
23495,MAATMIV.U,2025-02-18T00:00:00Z,14.88
23496,MAATMIV.U,2025-02-19T00:00:00Z,15.76
23497,MAATMIV.U,2025-02-20T00:00:00Z,16.06
23498,MAATMIV.U,2025-02-21T00:00:00Z,17.23
23499,MAATMIV.U,2025-02-24T00:00:00Z,17.31
23500,MAATMIV.U,2025-02-25T00:00:00Z,18.15
23501,MAATMIV.U,2025-02-26T00:00:00Z,18.45
23502,MAATMIV.U,2025-02-27T00:00:00Z,19.71
23503,MAATMIV.U,2025-02-28T00:00:00Z,18.25
23504,MAATMIV.U,2025-03-03T00:00:00Z,20.67
23505,MAATMIV.U,2025-03-04T00:00:00Z,23.12
23506,MAATMIV.U,2025-03-05T00:00:00Z,21.37
23507,MAATMIV.U,2025-03-06T00:00:00Z,22.61
23508,MAATMIV.U,2025-03-07T00:00:00Z,21.6
23509,MAATMIV.U,2025-03-10T00:00:00Z,26.55
23510,MAATMIV.U,2025-03-11T00:00:00Z,25.13
23511,MAATMIV.U,2025-03-12T00:00:00Z,23.85
23512,MAATMIV.U,2025-03-13T00:00:00Z,24.23
23513,MAATMIV.U,2025-03-14T00:00:00Z,22.16
23514,MAATMIV.U,2025-03-17T00:00:00Z,21.06
23515,MAATMIV.U,2025-03-18T00:00:00Z,21.57
23516,MAATMIV.U,2025-03-19T00:00:00Z,20.53
23517,MAATMIV.U,2025-03-20T00:00:00Z,19.84
23518,MAATMIV.U,2025-03-21T00:00:00Z,20.02
23519,MAATMIV.U,2025-03-24T00:00:00Z,18.79
23520,MAATMIV.U,2025-03-25T00:00:00Z,18.65
23521,MAATMIV.U,2025-03-26T00:00:00Z,18.81
23522,MAATMIV.U,2025-03-27T00:00:00Z,20.79
23523,MAATMIV.U,2025-03-28T00:00:00Z,23.52
23524,MAATMIV.U,2025-03-31T00:00:00Z,25.09
23525,MAATMIV.U,2025-04-01T00:00:00Z,25.71
23526,MAATMIV.U,2025-04-02T00:00:00Z,25.84
23527,MAATMIV.U,2025-04-03T00:00:00Z,32.04
23528,MAATMIV.U,2025-04-04T00:00:00Z,45.27
23529,MAATMIV.U,2025-04-07T00:00:00Z,46.82
23530,MAATMIV.U,2025-04-08T00:00:00Z,48.45
23531,MAATMIV.U,2025-04-09T00:00:00Z,33.19
23532,MAATMIV.U,2025-04-10T00:00:00Z,40.63
23533,MAATMIV.U,2025-04-11T00:00:00Z,36.33
23534,MAATMIV.U,2025-04-14T00:00:00Z,32.05
23535,MAATMIV.U,2025-04-15T00:00:00Z,29.86
23536,MAATMIV.U,2025-04-16T00:00:00Z,33.17
23537,MAATMIV.U,2025-04-17T00:00:00Z,30.59
23538,MAATMIV.U,2025-04-17T00:00:00Z,30.59
23539,MAATMIV.U,2025-04-21T00:00:00Z,34.29
23540,MAATMIV.U,2025-04-22T00:00:00Z,31.48
23541,MAATMIV.U,2025-04-23T00:00:00Z,31.06
23542,MAATMIV.U,2025-04-24T00:00:00Z,28.62
23543,MAATMIV.U,2025-04-25T00:00:00Z,28.09
23544,MAATMIV.U,2025-04-28T00:00:00Z,28.21
23545,MAATMIV.U,2025-04-29T00:00:00Z,27.38
23546,MAATMIV.U,2025-04-30T00:00:00Z,24.84
23547,MAATMIV.U,2025-05-01T00:00:00Z,22.51
23548,MAATMIV.U,2025-05-02T00:00:00Z,20.55
23549,MAATMIV.U,2025-05-05T00:00:00Z,21.16
23550,MAATMIV.U,2025-05-06T00:00:00Z,21.59
23551,MAATMIV.U,2025-05-07T00:00:00Z,19.84
23552,MAATMIV.U,2025-05-08T00:00:00Z,19.69
23553,MAATMIV.U,2025-05-09T00:00:00Z,19.11
23554,NFLXATMIV.U,2018-12-31T00:00:00Z,66.22
23555,NFLXATMIV.U,2019-01-02T00:00:00Z,65.05
23556,NFLXATMIV.U,2019-01-03T00:00:00Z,66.57
23557,NFLXATMIV.U,2019-01-04T00:00:00Z,63.04
23558,NFLXATMIV.U,2019-01-07T00:00:00Z,64.74
23559,NFLXATMIV.U,2019-01-08T00:00:00Z,60.57
23560,NFLXATMIV.U,2019-01-09T00:00:00Z,58.86
23561,NFLXATMIV.U,2019-01-10T00:00:00Z,57.2
23562,NFLXATMIV.U,2019-01-11T00:00:00Z,54.97
23563,NFLXATMIV.U,2019-01-14T00:00:00Z,55.81
23564,NFLXATMIV.U,2019-01-15T00:00:00Z,52.12
23565,NFLXATMIV.U,2019-01-16T00:00:00Z,51.11
23566,NFLXATMIV.U,2019-01-17T00:00:00Z,52.08
23567,NFLXATMIV.U,2019-01-18T00:00:00Z,38.96
23568,NFLXATMIV.U,2019-01-18T00:00:00Z,38.96
23569,NFLXATMIV.U,2019-01-22T00:00:00Z,42.9
23570,NFLXATMIV.U,2019-01-23T00:00:00Z,39.78
23571,NFLXATMIV.U,2019-01-24T00:00:00Z,40.01
23572,NFLXATMIV.U,2019-01-25T00:00:00Z,37.11
23573,NFLXATMIV.U,2019-01-28T00:00:00Z,38.87
23574,NFLXATMIV.U,2019-01-29T00:00:00Z,39.38
23575,NFLXATMIV.U,2019-01-30T00:00:00Z,38.13
23576,NFLXATMIV.U,2019-01-31T00:00:00Z,38.71
23577,NFLXATMIV.U,2019-02-01T00:00:00Z,35.3
23578,NFLXATMIV.U,2019-02-04T00:00:00Z,36.09
23579,NFLXATMIV.U,2019-02-05T00:00:00Z,35.37
23580,NFLXATMIV.U,2019-02-06T00:00:00Z,35.33
23581,NFLXATMIV.U,2019-02-07T00:00:00Z,36.57
23582,NFLXATMIV.U,2019-02-08T00:00:00Z,36.88
23583,NFLXATMIV.U,2019-02-11T00:00:00Z,34.54
23584,NFLXATMIV.U,2019-02-12T00:00:00Z,33.93
23585,NFLXATMIV.U,2019-02-13T00:00:00Z,33.83
23586,NFLXATMIV.U,2019-02-14T00:00:00Z,35.71
23587,NFLXATMIV.U,2019-02-15T00:00:00Z,34.4
23588,NFLXATMIV.U,2019-02-15T00:00:00Z,34.4
23589,NFLXATMIV.U,2019-02-19T00:00:00Z,34.33
23590,NFLXATMIV.U,2019-02-20T00:00:00Z,33.43
23591,NFLXATMIV.U,2019-02-21T00:00:00Z,32.96
23592,NFLXATMIV.U,2019-02-22T00:00:00Z,32.38
23593,NFLXATMIV.U,2019-02-25T00:00:00Z,32.02
23594,NFLXATMIV.U,2019-02-26T00:00:00Z,31.17
23595,NFLXATMIV.U,2019-02-27T00:00:00Z,31.57
23596,NFLXATMIV.U,2019-02-28T00:00:00Z,32.17
23597,NFLXATMIV.U,2019-03-01T00:00:00Z,30.57
23598,NFLXATMIV.U,2019-03-04T00:00:00Z,32.41
23599,NFLXATMIV.U,2019-03-05T00:00:00Z,31.98
23600,NFLXATMIV.U,2019-03-06T00:00:00Z,32.28
23601,NFLXATMIV.U,2019-03-07T00:00:00Z,34.96
23602,NFLXATMIV.U,2019-03-08T00:00:00Z,36.79
23603,NFLXATMIV.U,2019-03-11T00:00:00Z,31.53
23604,NFLXATMIV.U,2019-03-12T00:00:00Z,31.12
23605,NFLXATMIV.U,2019-03-13T00:00:00Z,32.36
23606,NFLXATMIV.U,2019-03-14T00:00:00Z,39.26
23607,NFLXATMIV.U,2019-03-15T00:00:00Z,37.2
23608,NFLXATMIV.U,2019-03-18T00:00:00Z,45.28
23609,NFLXATMIV.U,2019-03-19T00:00:00Z,47.05
23610,NFLXATMIV.U,2019-03-20T00:00:00Z,47.99
23611,NFLXATMIV.U,2019-03-21T00:00:00Z,47.17
23612,NFLXATMIV.U,2019-03-22T00:00:00Z,50.34
23613,NFLXATMIV.U,2019-03-25T00:00:00Z,49.66
23614,NFLXATMIV.U,2019-03-26T00:00:00Z,47.68
23615,NFLXATMIV.U,2019-03-27T00:00:00Z,48.58
23616,NFLXATMIV.U,2019-03-28T00:00:00Z,46.72
23617,NFLXATMIV.U,2019-03-29T00:00:00Z,45.43
23618,NFLXATMIV.U,2019-04-01T00:00:00Z,45.14
23619,NFLXATMIV.U,2019-04-02T00:00:00Z,45.11
23620,NFLXATMIV.U,2019-04-03T00:00:00Z,44.64
23621,NFLXATMIV.U,2019-04-04T00:00:00Z,43.52
23622,NFLXATMIV.U,2019-04-05T00:00:00Z,42.72
23623,NFLXATMIV.U,2019-04-08T00:00:00Z,42.77
23624,NFLXATMIV.U,2019-04-09T00:00:00Z,43.91
23625,NFLXATMIV.U,2019-04-10T00:00:00Z,43.93
23626,NFLXATMIV.U,2019-04-11T00:00:00Z,42.17
23627,NFLXATMIV.U,2019-04-12T00:00:00Z,42.75
23628,NFLXATMIV.U,2019-04-15T00:00:00Z,42.54
23629,NFLXATMIV.U,2019-04-16T00:00:00Z,40.72
23630,NFLXATMIV.U,2019-04-17T00:00:00Z,29.89
23631,NFLXATMIV.U,2019-04-18T00:00:00Z,27.8
23632,NFLXATMIV.U,2019-04-18T00:00:00Z,27.8
23633,NFLXATMIV.U,2019-04-22T00:00:00Z,30.02
23634,NFLXATMIV.U,2019-04-23T00:00:00Z,29.46
23635,NFLXATMIV.U,2019-04-24T00:00:00Z,29.62
23636,NFLXATMIV.U,2019-04-25T00:00:00Z,29.98
23637,NFLXATMIV.U,2019-04-26T00:00:00Z,29.23
23638,NFLXATMIV.U,2019-04-29T00:00:00Z,28.85
23639,NFLXATMIV.U,2019-04-30T00:00:00Z,28.49
23640,NFLXATMIV.U,2019-05-01T00:00:00Z,27.44
23641,NFLXATMIV.U,2019-05-02T00:00:00Z,29.71
23642,NFLXATMIV.U,2019-05-03T00:00:00Z,28.71
23643,NFLXATMIV.U,2019-05-06T00:00:00Z,30.42
23644,NFLXATMIV.U,2019-05-07T00:00:00Z,34.61
23645,NFLXATMIV.U,2019-05-08T00:00:00Z,34.57
23646,NFLXATMIV.U,2019-05-09T00:00:00Z,35.46
23647,NFLXATMIV.U,2019-05-10T00:00:00Z,31.5
23648,NFLXATMIV.U,2019-05-13T00:00:00Z,37.0
23649,NFLXATMIV.U,2019-05-14T00:00:00Z,33.09
23650,NFLXATMIV.U,2019-05-15T00:00:00Z,30.76
23651,NFLXATMIV.U,2019-05-16T00:00:00Z,28.58
23652,NFLXATMIV.U,2019-05-17T00:00:00Z,29.51
23653,NFLXATMIV.U,2019-05-20T00:00:00Z,30.82
23654,NFLXATMIV.U,2019-05-21T00:00:00Z,29.01
23655,NFLXATMIV.U,2019-05-22T00:00:00Z,30.09
23656,NFLXATMIV.U,2019-05-23T00:00:00Z,33.8
23657,NFLXATMIV.U,2019-05-24T00:00:00Z,30.74
23658,NFLXATMIV.U,2019-05-24T00:00:00Z,30.74
23659,NFLXATMIV.U,2019-05-28T00:00:00Z,32.64
23660,NFLXATMIV.U,2019-05-29T00:00:00Z,34.96
23661,NFLXATMIV.U,2019-05-30T00:00:00Z,33.67
23662,NFLXATMIV.U,2019-05-31T00:00:00Z,35.19
23663,NFLXATMIV.U,2019-06-03T00:00:00Z,37.69
23664,NFLXATMIV.U,2019-06-04T00:00:00Z,34.68
23665,NFLXATMIV.U,2019-06-05T00:00:00Z,34.14
23666,NFLXATMIV.U,2019-06-06T00:00:00Z,33.1
23667,NFLXATMIV.U,2019-06-07T00:00:00Z,32.12
23668,NFLXATMIV.U,2019-06-10T00:00:00Z,34.4
23669,NFLXATMIV.U,2019-06-11T00:00:00Z,33.0
23670,NFLXATMIV.U,2019-06-12T00:00:00Z,33.31
23671,NFLXATMIV.U,2019-06-13T00:00:00Z,37.92
23672,NFLXATMIV.U,2019-06-14T00:00:00Z,38.9
23673,NFLXATMIV.U,2019-06-17T00:00:00Z,41.56
23674,NFLXATMIV.U,2019-06-18T00:00:00Z,42.14
23675,NFLXATMIV.U,2019-06-19T00:00:00Z,43.57
23676,NFLXATMIV.U,2019-06-20T00:00:00Z,42.5
23677,NFLXATMIV.U,2019-06-21T00:00:00Z,42.66
23678,NFLXATMIV.U,2019-06-24T00:00:00Z,43.28
23679,NFLXATMIV.U,2019-06-25T00:00:00Z,45.43
23680,NFLXATMIV.U,2019-06-26T00:00:00Z,44.09
23681,NFLXATMIV.U,2019-06-27T00:00:00Z,42.08
23682,NFLXATMIV.U,2019-06-28T00:00:00Z,42.83
23683,NFLXATMIV.U,2019-07-01T00:00:00Z,39.75
23684,NFLXATMIV.U,2019-07-02T00:00:00Z,39.33
23685,NFLXATMIV.U,2019-07-03T00:00:00Z,39.2
23686,NFLXATMIV.U,2019-07-03T00:00:00Z,39.2
23687,NFLXATMIV.U,2019-07-05T00:00:00Z,39.18
23688,NFLXATMIV.U,2019-07-08T00:00:00Z,40.46
23689,NFLXATMIV.U,2019-07-09T00:00:00Z,39.52
23690,NFLXATMIV.U,2019-07-10T00:00:00Z,38.54
23691,NFLXATMIV.U,2019-07-11T00:00:00Z,35.98
23692,NFLXATMIV.U,2019-07-12T00:00:00Z,38.51
23693,NFLXATMIV.U,2019-07-15T00:00:00Z,40.77
23694,NFLXATMIV.U,2019-07-16T00:00:00Z,40.68
23695,NFLXATMIV.U,2019-07-17T00:00:00Z,42.58
23696,NFLXATMIV.U,2019-07-18T00:00:00Z,29.21
23697,NFLXATMIV.U,2019-07-19T00:00:00Z,28.04
23698,NFLXATMIV.U,2019-07-22T00:00:00Z,28.78
23699,NFLXATMIV.U,2019-07-23T00:00:00Z,28.16
23700,NFLXATMIV.U,2019-07-24T00:00:00Z,27.7
23701,NFLXATMIV.U,2019-07-25T00:00:00Z,28.21
23702,NFLXATMIV.U,2019-07-26T00:00:00Z,27.63
23703,NFLXATMIV.U,2019-07-29T00:00:00Z,28.79
23704,NFLXATMIV.U,2019-07-30T00:00:00Z,29.33
23705,NFLXATMIV.U,2019-07-31T00:00:00Z,30.33
23706,NFLXATMIV.U,2019-08-01T00:00:00Z,32.2
23707,NFLXATMIV.U,2019-08-02T00:00:00Z,33.08
23708,NFLXATMIV.U,2019-08-05T00:00:00Z,39.74
23709,NFLXATMIV.U,2019-08-06T00:00:00Z,36.5
23710,NFLXATMIV.U,2019-08-07T00:00:00Z,37.76
23711,NFLXATMIV.U,2019-08-08T00:00:00Z,32.9
23712,NFLXATMIV.U,2019-08-09T00:00:00Z,34.64
23713,NFLXATMIV.U,2019-08-12T00:00:00Z,36.04
23714,NFLXATMIV.U,2019-08-13T00:00:00Z,32.8
23715,NFLXATMIV.U,2019-08-14T00:00:00Z,38.06
23716,NFLXATMIV.U,2019-08-15T00:00:00Z,38.19
23717,NFLXATMIV.U,2019-08-16T00:00:00Z,33.21
23718,NFLXATMIV.U,2019-08-19T00:00:00Z,31.78
23719,NFLXATMIV.U,2019-08-20T00:00:00Z,34.43
23720,NFLXATMIV.U,2019-08-21T00:00:00Z,33.94
23721,NFLXATMIV.U,2019-08-22T00:00:00Z,34.24
23722,NFLXATMIV.U,2019-08-23T00:00:00Z,37.74
23723,NFLXATMIV.U,2019-08-26T00:00:00Z,36.41
23724,NFLXATMIV.U,2019-08-27T00:00:00Z,36.62
23725,NFLXATMIV.U,2019-08-28T00:00:00Z,35.1
23726,NFLXATMIV.U,2019-08-29T00:00:00Z,32.71
23727,NFLXATMIV.U,2019-08-30T00:00:00Z,32.69
23728,NFLXATMIV.U,2019-08-30T00:00:00Z,32.69
23729,NFLXATMIV.U,2019-09-03T00:00:00Z,34.99
23730,NFLXATMIV.U,2019-09-04T00:00:00Z,33.3
23731,NFLXATMIV.U,2019-09-05T00:00:00Z,31.93
23732,NFLXATMIV.U,2019-09-06T00:00:00Z,30.56
23733,NFLXATMIV.U,2019-09-09T00:00:00Z,31.02
23734,NFLXATMIV.U,2019-09-10T00:00:00Z,32.42
23735,NFLXATMIV.U,2019-09-11T00:00:00Z,30.98
23736,NFLXATMIV.U,2019-09-12T00:00:00Z,36.85
23737,NFLXATMIV.U,2019-09-13T00:00:00Z,36.21
23738,NFLXATMIV.U,2019-09-16T00:00:00Z,40.86
23739,NFLXATMIV.U,2019-09-17T00:00:00Z,42.59
23740,NFLXATMIV.U,2019-09-18T00:00:00Z,44.99
23741,NFLXATMIV.U,2019-09-19T00:00:00Z,44.56
23742,NFLXATMIV.U,2019-09-20T00:00:00Z,48.17
23743,NFLXATMIV.U,2019-09-23T00:00:00Z,51.78
23744,NFLXATMIV.U,2019-09-24T00:00:00Z,55.39
23745,NFLXATMIV.U,2019-09-25T00:00:00Z,53.51
23746,NFLXATMIV.U,2019-09-26T00:00:00Z,52.84
23747,NFLXATMIV.U,2019-09-27T00:00:00Z,53.74
23748,NFLXATMIV.U,2019-09-30T00:00:00Z,53.37
23749,NFLXATMIV.U,2019-10-01T00:00:00Z,51.72
23750,NFLXATMIV.U,2019-10-02T00:00:00Z,54.72
23751,NFLXATMIV.U,2019-10-03T00:00:00Z,54.23
23752,NFLXATMIV.U,2019-10-04T00:00:00Z,52.99
23753,NFLXATMIV.U,2019-10-07T00:00:00Z,53.73
23754,NFLXATMIV.U,2019-10-08T00:00:00Z,55.77
23755,NFLXATMIV.U,2019-10-09T00:00:00Z,55.82
23756,NFLXATMIV.U,2019-10-10T00:00:00Z,52.82
23757,NFLXATMIV.U,2019-10-11T00:00:00Z,51.36
23758,NFLXATMIV.U,2019-10-14T00:00:00Z,51.07
23759,NFLXATMIV.U,2019-10-15T00:00:00Z,51.03
