,Instrument,Date,30 Day At-The-Money Implied Volatility Index for Put Options
2988,NDXATMIV.U,2024-02-05T00:00:00Z,15.9
2989,NDXATMIV.U,2024-02-06T00:00:00Z,15.68
2990,NDXATMIV.U,2024-02-07T00:00:00Z,15.42
2991,NDXATMIV.U,2024-02-08T00:00:00Z,15.31
2992,NDXATMIV.U,2024-02-09T00:00:00Z,15.29
2993,NDXATMIV.U,2024-02-12T00:00:00Z,16.1
2994,NDXATMIV.U,2024-02-13T00:00:00Z,16.65
2995,NDXATMIV.U,2024-02-14T00:00:00Z,15.93
2996,NDXATMIV.U,2024-02-15T00:00:00Z,16.04
2997,NDXATMIV.U,2024-02-16T00:00:00Z,16.47
2998,NDXATMIV.U,2024-02-16T00:00:00Z,16.47
2999,NDXATMIV.U,2024-02-20T00:00:00Z,17.8
3000,NDXATMIV.U,2024-02-21T00:00:00Z,17.63
3001,NDXATMIV.U,2024-02-22T00:00:00Z,16.42
3002,NDXATMIV.U,2024-02-23T00:00:00Z,15.6
3003,NDXATMIV.U,2024-02-26T00:00:00Z,15.81
3004,NDXATMIV.U,2024-02-27T00:00:00Z,15.53
3005,NDXATMIV.U,2024-02-28T00:00:00Z,15.72
3006,NDXATMIV.U,2024-02-29T00:00:00Z,15.3
3007,NDXATMIV.U,2024-03-01T00:00:00Z,15.22
3008,NDXATMIV.U,2024-03-04T00:00:00Z,15.82
3009,NDXATMIV.U,2024-03-05T00:00:00Z,16.63
3010,NDXATMIV.U,2024-03-06T00:00:00Z,16.7
3011,NDXATMIV.U,2024-03-07T00:00:00Z,16.91
3012,NDXATMIV.U,2024-03-08T00:00:00Z,17.13
3013,NDXATMIV.U,2024-03-11T00:00:00Z,17.34
3014,NDXATMIV.U,2024-03-12T00:00:00Z,16.07
3015,NDXATMIV.U,2024-03-13T00:00:00Z,15.9
3016,NDXATMIV.U,2024-03-14T00:00:00Z,16.26
3017,NDXATMIV.U,2024-03-15T00:00:00Z,17.25
3018,NDXATMIV.U,2024-03-18T00:00:00Z,16.98
3019,NDXATMIV.U,2024-03-19T00:00:00Z,16.47
3020,NDXATMIV.U,2024-03-20T00:00:00Z,15.57
3021,NDXATMIV.U,2024-03-21T00:00:00Z,15.48
3022,NDXATMIV.U,2024-03-22T00:00:00Z,14.97
3023,NDXATMIV.U,2024-03-25T00:00:00Z,15.37
3024,NDXATMIV.U,2024-03-26T00:00:00Z,15.22
3025,NDXATMIV.U,2024-03-27T00:00:00Z,14.84
3026,NDXATMIV.U,2024-03-28T00:00:00Z,15.03
3027,NDXATMIV.U,2024-03-28T00:00:00Z,15.03
3028,NDXATMIV.U,2024-04-01T00:00:00Z,15.95
3029,NDXATMIV.U,2024-04-02T00:00:00Z,16.27
3030,NDXATMIV.U,2024-04-03T00:00:00Z,16.14
3031,NDXATMIV.U,2024-04-04T00:00:00Z,17.88
3032,NDXATMIV.U,2024-04-05T00:00:00Z,17.1
3033,NDXATMIV.U,2024-04-08T00:00:00Z,16.7
3034,NDXATMIV.U,2024-04-09T00:00:00Z,16.56
3035,NDXATMIV.U,2024-04-10T00:00:00Z,16.97
3036,NDXATMIV.U,2024-04-11T00:00:00Z,16.28
3037,NDXATMIV.U,2024-04-12T00:00:00Z,17.78
3038,NDXATMIV.U,2024-04-15T00:00:00Z,19.72
3039,NDXATMIV.U,2024-04-16T00:00:00Z,19.1
3040,NDXATMIV.U,2024-04-17T00:00:00Z,19.45
3041,NDXATMIV.U,2024-04-18T00:00:00Z,19.34
3042,NDXATMIV.U,2024-04-19T00:00:00Z,20.17
3043,NDXATMIV.U,2024-04-22T00:00:00Z,19.14
3044,NDXATMIV.U,2024-04-23T00:00:00Z,17.7
3045,NDXATMIV.U,2024-04-24T00:00:00Z,17.97
3046,NDXATMIV.U,2024-04-25T00:00:00Z,16.47
3047,NDXATMIV.U,2024-04-26T00:00:00Z,17.36
3048,NDXATMIV.U,2024-04-29T00:00:00Z,17.46
3049,NDXATMIV.U,2024-04-30T00:00:00Z,18.84
3050,NDXATMIV.U,2024-05-01T00:00:00Z,17.89
3051,NDXATMIV.U,2024-05-02T00:00:00Z,17.18
3052,NDXATMIV.U,2024-05-03T00:00:00Z,15.9
3053,NDXATMIV.U,2024-05-06T00:00:00Z,15.82
3054,NDXATMIV.U,2024-05-07T00:00:00Z,15.1
3055,NDXATMIV.U,2024-05-08T00:00:00Z,14.97
3056,NDXATMIV.U,2024-05-09T00:00:00Z,14.67
3057,NDXATMIV.U,2024-05-10T00:00:00Z,14.59
3058,NDXATMIV.U,2024-05-13T00:00:00Z,15.25
3059,NDXATMIV.U,2024-05-14T00:00:00Z,14.99
3060,NDXATMIV.U,2024-05-15T00:00:00Z,13.77
3061,NDXATMIV.U,2024-05-16T00:00:00Z,13.73
3062,NDXATMIV.U,2024-05-17T00:00:00Z,13.36
3063,NDXATMIV.U,2024-05-20T00:00:00Z,13.32
3064,NDXATMIV.U,2024-05-21T00:00:00Z,12.73
3065,NDXATMIV.U,2024-05-22T00:00:00Z,13.76
3066,NDXATMIV.U,2024-05-23T00:00:00Z,13.5
3067,NDXATMIV.U,2024-05-24T00:00:00Z,12.6
3068,NDXATMIV.U,2024-05-24T00:00:00Z,12.6
3069,NDXATMIV.U,2024-05-28T00:00:00Z,13.3
3070,NDXATMIV.U,2024-05-29T00:00:00Z,14.2
3071,NDXATMIV.U,2024-05-30T00:00:00Z,15.05
3072,NDXATMIV.U,2024-05-31T00:00:00Z,14.31
3073,NDXATMIV.U,2024-06-03T00:00:00Z,14.93
3074,NDXATMIV.U,2024-06-04T00:00:00Z,14.73
3075,NDXATMIV.U,2024-06-05T00:00:00Z,14.08
3076,NDXATMIV.U,2024-06-06T00:00:00Z,13.94
3077,NDXATMIV.U,2024-06-07T00:00:00Z,13.71
3078,NDXATMIV.U,2024-06-10T00:00:00Z,13.93
3079,NDXATMIV.U,2024-06-11T00:00:00Z,14.08
3080,NDXATMIV.U,2024-06-12T00:00:00Z,13.37
3081,NDXATMIV.U,2024-06-13T00:00:00Z,13.29
3082,NDXATMIV.U,2024-06-14T00:00:00Z,13.56
3083,NDXATMIV.U,2024-06-17T00:00:00Z,14.05
3084,NDXATMIV.U,2024-06-18T00:00:00Z,14.13
3085,NDXATMIV.U,2024-06-18T00:00:00Z,14.13
3086,NDXATMIV.U,2024-06-20T00:00:00Z,14.91
3087,NDXATMIV.U,2024-06-21T00:00:00Z,14.63
3088,NDXATMIV.U,2024-06-24T00:00:00Z,15.14
3089,NDXATMIV.U,2024-06-25T00:00:00Z,14.81
3090,NDXATMIV.U,2024-06-26T00:00:00Z,14.49
3091,NDXATMIV.U,2024-06-27T00:00:00Z,14.52
3092,NDXATMIV.U,2024-06-28T00:00:00Z,14.62
3093,NDXATMIV.U,2024-07-01T00:00:00Z,14.37
3094,NDXATMIV.U,2024-07-02T00:00:00Z,13.98
3095,NDXATMIV.U,2024-07-03T00:00:00Z,14.43
3096,NDXATMIV.U,2024-07-03T00:00:00Z,14.43
3097,NDXATMIV.U,2024-07-05T00:00:00Z,15.09
3098,NDXATMIV.U,2024-07-08T00:00:00Z,15.36
3099,NDXATMIV.U,2024-07-09T00:00:00Z,15.22
3100,NDXATMIV.U,2024-07-10T00:00:00Z,15.65
3101,NDXATMIV.U,2024-07-11T00:00:00Z,15.95
3102,NDXATMIV.U,2024-07-12T00:00:00Z,15.36
3103,NDXATMIV.U,2024-07-15T00:00:00Z,16.26
3104,NDXATMIV.U,2024-07-16T00:00:00Z,16.09
3105,NDXATMIV.U,2024-07-17T00:00:00Z,17.7
3106,NDXATMIV.U,2024-07-18T00:00:00Z,18.14
3107,NDXATMIV.U,2024-07-19T00:00:00Z,18.81
3108,NDXATMIV.U,2024-07-22T00:00:00Z,17.91
3109,NDXATMIV.U,2024-07-23T00:00:00Z,18.1
3110,NDXATMIV.U,2024-07-23T00:00:00Z,18.1
3111,NDXATMIV.U,2024-07-23T00:00:00Z,18.1
3112,NDXATMIV.U,2024-07-23T00:00:00Z,18.1
3113,NDXATMIV.U,2024-07-23T00:00:00Z,18.1
3114,NDXATMIV.U,2024-07-23T00:00:00Z,18.1
3115,NDXATMIV.U,2024-07-31T00:00:00Z,20.11
3116,NDXATMIV.U,2024-08-01T00:00:00Z,22.18
3117,NDXATMIV.U,2024-08-02T00:00:00Z,25.11
3118,NDXATMIV.U,2024-08-05T00:00:00Z,34.91
3119,NDXATMIV.U,2024-08-06T00:00:00Z,27.24
3120,NDXATMIV.U,2024-08-07T00:00:00Z,27.12
3121,NDXATMIV.U,2024-08-08T00:00:00Z,23.9
3122,NDXATMIV.U,2024-08-09T00:00:00Z,21.41
3123,NDXATMIV.U,2024-08-12T00:00:00Z,21.47
3124,NDXATMIV.U,2024-08-13T00:00:00Z,19.51
3125,NDXATMIV.U,2024-08-14T00:00:00Z,17.44
3126,NDXATMIV.U,2024-08-15T00:00:00Z,16.7
3127,NDXATMIV.U,2024-08-16T00:00:00Z,15.83
3128,NDXATMIV.U,2024-08-19T00:00:00Z,15.5
3129,NDXATMIV.U,2024-08-20T00:00:00Z,16.57
3130,NDXATMIV.U,2024-08-21T00:00:00Z,16.54
3131,NDXATMIV.U,2024-08-22T00:00:00Z,18.72
3132,NDXATMIV.U,2024-08-23T00:00:00Z,17.2
3133,NDXATMIV.U,2024-08-26T00:00:00Z,18.3
3134,NDXATMIV.U,2024-08-27T00:00:00Z,17.97
3135,NDXATMIV.U,2024-08-28T00:00:00Z,19.51
3136,NDXATMIV.U,2024-08-29T00:00:00Z,17.51
3137,NDXATMIV.U,2024-08-30T00:00:00Z,16.37
3138,NDXATMIV.U,2024-08-30T00:00:00Z,16.37
3139,NDXATMIV.U,2024-09-03T00:00:00Z,20.44
3140,NDXATMIV.U,2024-09-04T00:00:00Z,21.02
3141,NDXATMIV.U,2024-09-05T00:00:00Z,20.83
3142,NDXATMIV.U,2024-09-06T00:00:00Z,23.14
3143,NDXATMIV.U,2024-09-09T00:00:00Z,21.21
3144,NDXATMIV.U,2024-09-10T00:00:00Z,20.7
3145,NDXATMIV.U,2024-09-11T00:00:00Z,18.87
3146,NDXATMIV.U,2024-09-12T00:00:00Z,18.25
3147,NDXATMIV.U,2024-09-13T00:00:00Z,17.64
3148,NDXATMIV.U,2024-09-16T00:00:00Z,18.48
3149,NDXATMIV.U,2024-09-17T00:00:00Z,18.33
3150,NDXATMIV.U,2024-09-18T00:00:00Z,18.2
3151,NDXATMIV.U,2024-09-19T00:00:00Z,17.17
3152,NDXATMIV.U,2024-09-20T00:00:00Z,16.65
3153,NDXATMIV.U,2024-09-23T00:00:00Z,16.56
3154,NDXATMIV.U,2024-09-24T00:00:00Z,16.29
3155,NDXATMIV.U,2024-09-25T00:00:00Z,16.56
3156,NDXATMIV.U,2024-09-26T00:00:00Z,17.24
3157,NDXATMIV.U,2024-09-27T00:00:00Z,17.94
3158,NDXATMIV.U,2024-09-30T00:00:00Z,18.57
3159,NDXATMIV.U,2024-10-01T00:00:00Z,19.65
3160,NDXATMIV.U,2024-10-02T00:00:00Z,19.49
3161,NDXATMIV.U,2024-10-03T00:00:00Z,20.32
3162,NDXATMIV.U,2024-10-04T00:00:00Z,19.12
3163,NDXATMIV.U,2024-10-07T00:00:00Z,20.9
3164,NDXATMIV.U,2024-10-08T00:00:00Z,19.9
3165,NDXATMIV.U,2024-10-09T00:00:00Z,19.46
3166,NDXATMIV.U,2024-10-10T00:00:00Z,19.78
3167,NDXATMIV.U,2024-10-11T00:00:00Z,19.28
3168,NDXATMIV.U,2024-10-14T00:00:00Z,19.13
3169,NDXATMIV.U,2024-10-15T00:00:00Z,19.95
3170,NDXATMIV.U,2024-10-16T00:00:00Z,19.28
3171,NDXATMIV.U,2024-10-17T00:00:00Z,19.02
3172,NDXATMIV.U,2024-10-18T00:00:00Z,18.26
3173,NDXATMIV.U,2024-10-21T00:00:00Z,19.07
3174,NDXATMIV.U,2024-10-22T00:00:00Z,19.22
3175,NDXATMIV.U,2024-10-23T00:00:00Z,20.21
3176,NDXATMIV.U,2024-10-24T00:00:00Z,19.91
3177,NDXATMIV.U,2024-10-25T00:00:00Z,20.27
3178,NDXATMIV.U,2024-10-28T00:00:00Z,20.49
3179,NDXATMIV.U,2024-10-29T00:00:00Z,20.52
3180,NDXATMIV.U,2024-10-30T00:00:00Z,20.96
3181,NDXATMIV.U,2024-10-31T00:00:00Z,22.47
3182,NDXATMIV.U,2024-11-01T00:00:00Z,21.47
3183,NDXATMIV.U,2024-11-04T00:00:00Z,21.76
3184,NDXATMIV.U,2024-11-05T00:00:00Z,20.46
3185,NDXATMIV.U,2024-11-06T00:00:00Z,17.4
3186,NDXATMIV.U,2024-11-07T00:00:00Z,17.06
3187,NDXATMIV.U,2024-11-08T00:00:00Z,16.56
3188,NDXATMIV.U,2024-11-11T00:00:00Z,17.14
3189,NDXATMIV.U,2024-11-12T00:00:00Z,16.63
3190,NDXATMIV.U,2024-11-13T00:00:00Z,15.81
3191,NDXATMIV.U,2024-11-14T00:00:00Z,15.58
3192,NDXATMIV.U,2024-11-15T00:00:00Z,17.56
3193,NDXATMIV.U,2024-11-18T00:00:00Z,16.67
3194,NDXATMIV.U,2024-11-19T00:00:00Z,17.1
3195,NDXATMIV.U,2024-11-20T00:00:00Z,17.88
3196,NDXATMIV.U,2024-11-21T00:00:00Z,16.77
3197,NDXATMIV.U,2024-11-22T00:00:00Z,15.77
3198,NDXATMIV.U,2024-11-25T00:00:00Z,15.14
3199,NDXATMIV.U,2024-11-26T00:00:00Z,14.55
3200,NDXATMIV.U,2024-11-27T00:00:00Z,14.94
3201,NDXATMIV.U,2024-11-27T00:00:00Z,14.94
3202,NDXATMIV.U,2024-11-29T00:00:00Z,14.06
3203,NDXATMIV.U,2024-12-02T00:00:00Z,14.54
3204,NDXATMIV.U,2024-12-03T00:00:00Z,14.15
3205,NDXATMIV.U,2024-12-04T00:00:00Z,13.98
3206,NDXATMIV.U,2024-12-05T00:00:00Z,13.98
3207,NDXATMIV.U,2024-12-06T00:00:00Z,13.36
3208,NDXATMIV.U,2024-12-09T00:00:00Z,14.52
3209,NDXATMIV.U,2024-12-10T00:00:00Z,14.25
3210,NDXATMIV.U,2024-12-11T00:00:00Z,13.82
3211,NDXATMIV.U,2024-12-12T00:00:00Z,14.1
3212,NDXATMIV.U,2024-12-13T00:00:00Z,14.11
3213,NDXATMIV.U,2024-12-16T00:00:00Z,15.0
3214,NDXATMIV.U,2024-12-17T00:00:00Z,15.62
3215,NDXATMIV.U,2024-12-18T00:00:00Z,20.38
3216,NDXATMIV.U,2024-12-19T00:00:00Z,20.19
3217,NDXATMIV.U,2024-12-20T00:00:00Z,17.6
3218,NDXATMIV.U,2024-12-23T00:00:00Z,16.33
3219,NDXATMIV.U,2024-12-24T00:00:00Z,14.92
3220,NDXATMIV.U,2024-12-24T00:00:00Z,14.92
3221,NDXATMIV.U,2024-12-26T00:00:00Z,15.86
3222,NDXATMIV.U,2024-12-27T00:00:00Z,16.05
3223,NDXATMIV.U,2024-12-30T00:00:00Z,17.22
3224,NDXATMIV.U,2024-12-31T00:00:00Z,17.28
3225,NDXATMIV.U,2024-12-31T00:00:00Z,17.28
3226,NDXATMIV.U,2025-01-02T00:00:00Z,17.95
3227,NDXATMIV.U,2025-01-03T00:00:00Z,16.61
3228,NDXATMIV.U,2025-01-06T00:00:00Z,16.3
3229,NDXATMIV.U,2025-01-07T00:00:00Z,17.84
3230,NDXATMIV.U,2025-01-08T00:00:00Z,17.64
3231,NDXATMIV.U,2025-01-08T00:00:00Z,17.64
3232,NDXATMIV.U,2025-01-10T00:00:00Z,19.22
3233,NDXATMIV.U,2025-01-13T00:00:00Z,19.35
3234,NDXATMIV.U,2025-01-14T00:00:00Z,19.27
3235,NDXATMIV.U,2025-01-15T00:00:00Z,16.58
3236,NDXATMIV.U,2025-01-16T00:00:00Z,16.55
3237,NDXATMIV.U,2025-01-17T00:00:00Z,15.79
3238,NDXATMIV.U,2025-01-17T00:00:00Z,15.79
3239,NDXATMIV.U,2025-01-21T00:00:00Z,15.48
3240,NDXATMIV.U,2025-01-22T00:00:00Z,15.38
3241,NDXATMIV.U,2025-01-23T00:00:00Z,15.16
3242,NDXATMIV.U,2025-01-24T00:00:00Z,15.43
3243,NDXATMIV.U,2025-01-27T00:00:00Z,18.44
3244,NDXATMIV.U,2025-01-28T00:00:00Z,17.26
3245,NDXATMIV.U,2025-01-29T00:00:00Z,17.87
3246,NDXATMIV.U,2025-01-30T00:00:00Z,17.26
3247,NDXATMIV.U,2025-01-31T00:00:00Z,17.68
3248,NDXATMIV.U,2025-01-31T00:00:00Z,17.68
3249,NDXATMIV.U,2025-02-04T00:00:00Z,17.76
3250,NDXATMIV.U,2025-02-05T00:00:00Z,16.61
3251,NDXATMIV.U,2025-02-06T00:00:00Z,15.8
3252,NDXATMIV.U,2025-02-07T00:00:00Z,16.55
3253,NDXATMIV.U,2025-02-10T00:00:00Z,16.06
3254,NDXATMIV.U,2025-02-11T00:00:00Z,16.1
3255,NDXATMIV.U,2025-02-12T00:00:00Z,16.1
3256,NDXATMIV.U,2025-02-13T00:00:00Z,16.04
3257,NDXATMIV.U,2025-02-14T00:00:00Z,15.34
3258,NDXATMIV.U,2025-02-14T00:00:00Z,15.34
3259,NDXATMIV.U,2025-02-18T00:00:00Z,15.73
3260,NDXATMIV.U,2025-02-19T00:00:00Z,15.24
3261,NDXATMIV.U,2025-02-20T00:00:00Z,15.44
3262,NDXATMIV.U,2025-02-21T00:00:00Z,16.64
3263,NDXATMIV.U,2025-02-24T00:00:00Z,18.46
3264,NDXATMIV.U,2025-02-25T00:00:00Z,19.38
3265,NDXATMIV.U,2025-02-26T00:00:00Z,19.56
3266,NDXATMIV.U,2025-02-27T00:00:00Z,22.17
3267,NDXATMIV.U,2025-02-28T00:00:00Z,20.15
3268,NDXATMIV.U,2025-03-03T00:00:00Z,23.48
3269,NDXATMIV.U,2025-03-04T00:00:00Z,23.82
3270,NDXATMIV.U,2025-03-05T00:00:00Z,22.06
3271,NDXATMIV.U,2025-03-06T00:00:00Z,24.97
3272,NDXATMIV.U,2025-03-07T00:00:00Z,23.19
3273,NDXATMIV.U,2025-03-10T00:00:00Z,28.12
3274,NDXATMIV.U,2025-03-11T00:00:00Z,28.05
3275,NDXATMIV.U,2025-03-12T00:00:00Z,25.17
3276,NDXATMIV.U,2025-03-13T00:00:00Z,26.38
3277,NDXATMIV.U,2025-03-14T00:00:00Z,22.72
3278,NDXATMIV.U,2025-03-17T00:00:00Z,21.42
3279,NDXATMIV.U,2025-03-18T00:00:00Z,22.83
3280,NDXATMIV.U,2025-03-19T00:00:00Z,20.9
3281,NDXATMIV.U,2025-03-20T00:00:00Z,20.43
3282,NDXATMIV.U,2025-03-21T00:00:00Z,20.32
3283,NDXATMIV.U,2025-03-24T00:00:00Z,18.57
3284,NDXATMIV.U,2025-03-25T00:00:00Z,17.96
3285,NDXATMIV.U,2025-03-26T00:00:00Z,19.75
3286,NDXATMIV.U,2025-03-27T00:00:00Z,20.44
3287,NDXATMIV.U,2025-03-28T00:00:00Z,22.83
3288,NDXATMIV.U,2025-03-31T00:00:00Z,24.04
3289,NDXATMIV.U,2025-04-01T00:00:00Z,23.48
3290,NDXATMIV.U,2025-04-02T00:00:00Z,23.38
3291,NDXATMIV.U,2025-04-03T00:00:00Z,29.76
3292,NDXATMIV.U,2025-04-04T00:00:00Z,45.21
3293,NDXATMIV.U,2025-04-07T00:00:00Z,44.99
3294,NDXATMIV.U,2025-04-08T00:00:00Z,46.58
3295,NDXATMIV.U,2025-04-09T00:00:00Z,30.27
3296,NDXATMIV.U,2025-04-10T00:00:00Z,38.04
3297,NDXATMIV.U,2025-04-11T00:00:00Z,35.23
3298,NDXATMIV.U,2025-04-14T00:00:00Z,30.66
3299,NDXATMIV.U,2025-04-15T00:00:00Z,28.95
3300,NDXATMIV.U,2025-04-16T00:00:00Z,32.09
3301,NDXATMIV.U,2025-04-17T00:00:00Z,29.91
3302,NDXATMIV.U,2025-04-17T00:00:00Z,29.91
3303,NDXATMIV.U,2025-04-21T00:00:00Z,34.72
3304,NDXATMIV.U,2025-04-22T00:00:00Z,31.71
3305,NDXATMIV.U,2025-04-23T00:00:00Z,29.58
3306,NDXATMIV.U,2025-04-24T00:00:00Z,26.44
3307,NDXATMIV.U,2025-04-25T00:00:00Z,24.85
3308,NDXATMIV.U,2025-04-28T00:00:00Z,25.87
3309,NDXATMIV.U,2025-04-29T00:00:00Z,25.46
3310,NDXATMIV.U,2025-04-30T00:00:00Z,25.65
3311,NDXATMIV.U,2025-05-01T00:00:00Z,24.43
3312,NDXATMIV.U,2025-05-02T00:00:00Z,26.83
3313,NDXATMIV.U,2025-05-05T00:00:00Z,23.14
3314,NDXATMIV.U,2025-05-06T00:00:00Z,24.23
3315,NDXATMIV.U,2025-05-07T00:00:00Z,23.87
3316,NDXATMIV.U,2025-05-08T00:00:00Z,22.84
3317,NDXATMIV.U,2025-05-08T00:00:00Z,22.84
3318,NVDAATMIV.U,2018-12-31T00:00:00Z,53.31
3319,NVDAATMIV.U,2019-01-02T00:00:00Z,51.13
3320,NVDAATMIV.U,2019-01-03T00:00:00Z,54.6
3321,NVDAATMIV.U,2019-01-04T00:00:00Z,50.92
3322,NVDAATMIV.U,2019-01-07T00:00:00Z,53.4
3323,NVDAATMIV.U,2019-01-08T00:00:00Z,49.89
3324,NVDAATMIV.U,2019-01-09T00:00:00Z,47.45
3325,NVDAATMIV.U,2019-01-10T00:00:00Z,52.74
3326,NVDAATMIV.U,2019-01-11T00:00:00Z,50.39
3327,NVDAATMIV.U,2019-01-14T00:00:00Z,49.94
3328,NVDAATMIV.U,2019-01-15T00:00:00Z,50.3
3329,NVDAATMIV.U,2019-01-16T00:00:00Z,52.69
3330,NVDAATMIV.U,2019-01-17T00:00:00Z,50.95
3331,NVDAATMIV.U,2019-01-18T00:00:00Z,50.73
3332,NVDAATMIV.U,2019-01-18T00:00:00Z,50.73
3333,NVDAATMIV.U,2019-01-22T00:00:00Z,59.26
3334,NVDAATMIV.U,2019-01-23T00:00:00Z,58.43
3335,NVDAATMIV.U,2019-01-24T00:00:00Z,55.6
3336,NVDAATMIV.U,2019-01-25T00:00:00Z,54.79
3337,NVDAATMIV.U,2019-01-28T00:00:00Z,53.35
3338,NVDAATMIV.U,2019-01-29T00:00:00Z,54.78
3339,NVDAATMIV.U,2019-01-30T00:00:00Z,51.18
3340,NVDAATMIV.U,2019-01-31T00:00:00Z,48.93
3341,NVDAATMIV.U,2019-02-01T00:00:00Z,47.59
3342,NVDAATMIV.U,2019-02-04T00:00:00Z,45.99
3343,NVDAATMIV.U,2019-02-05T00:00:00Z,45.32
3344,NVDAATMIV.U,2019-02-06T00:00:00Z,45.44
3345,NVDAATMIV.U,2019-02-07T00:00:00Z,49.14
3346,NVDAATMIV.U,2019-02-08T00:00:00Z,50.58
3347,NVDAATMIV.U,2019-02-11T00:00:00Z,50.65
3348,NVDAATMIV.U,2019-02-12T00:00:00Z,48.38
3349,NVDAATMIV.U,2019-02-13T00:00:00Z,47.04
3350,NVDAATMIV.U,2019-02-14T00:00:00Z,48.71
3351,NVDAATMIV.U,2019-02-15T00:00:00Z,38.4
3352,NVDAATMIV.U,2019-02-15T00:00:00Z,38.4
3353,NVDAATMIV.U,2019-02-19T00:00:00Z,40.07
3354,NVDAATMIV.U,2019-02-20T00:00:00Z,40.15
3355,NVDAATMIV.U,2019-02-21T00:00:00Z,39.35
3356,NVDAATMIV.U,2019-02-22T00:00:00Z,37.75
3357,NVDAATMIV.U,2019-02-25T00:00:00Z,38.54
3358,NVDAATMIV.U,2019-02-26T00:00:00Z,39.42
3359,NVDAATMIV.U,2019-02-27T00:00:00Z,38.66
3360,NVDAATMIV.U,2019-02-28T00:00:00Z,37.94
3361,NVDAATMIV.U,2019-03-01T00:00:00Z,36.48
3362,NVDAATMIV.U,2019-03-04T00:00:00Z,38.56
3363,NVDAATMIV.U,2019-03-05T00:00:00Z,36.92
3364,NVDAATMIV.U,2019-03-06T00:00:00Z,39.35
3365,NVDAATMIV.U,2019-03-07T00:00:00Z,41.42
3366,NVDAATMIV.U,2019-03-08T00:00:00Z,40.29
3367,NVDAATMIV.U,2019-03-11T00:00:00Z,39.14
3368,NVDAATMIV.U,2019-03-12T00:00:00Z,37.6
3369,NVDAATMIV.U,2019-03-13T00:00:00Z,37.54
3370,NVDAATMIV.U,2019-03-14T00:00:00Z,36.14
3371,NVDAATMIV.U,2019-03-15T00:00:00Z,35.39
3372,NVDAATMIV.U,2019-03-18T00:00:00Z,35.45
3373,NVDAATMIV.U,2019-03-19T00:00:00Z,35.43
3374,NVDAATMIV.U,2019-03-20T00:00:00Z,35.93
3375,NVDAATMIV.U,2019-03-21T00:00:00Z,37.25
3376,NVDAATMIV.U,2019-03-22T00:00:00Z,39.53
3377,NVDAATMIV.U,2019-03-25T00:00:00Z,40.65
3378,NVDAATMIV.U,2019-03-26T00:00:00Z,39.44
3379,NVDAATMIV.U,2019-03-27T00:00:00Z,39.31
3380,NVDAATMIV.U,2019-03-28T00:00:00Z,36.92
3381,NVDAATMIV.U,2019-03-29T00:00:00Z,35.39
3382,NVDAATMIV.U,2019-04-01T00:00:00Z,34.63
3383,NVDAATMIV.U,2019-04-02T00:00:00Z,34.59
3384,NVDAATMIV.U,2019-04-03T00:00:00Z,33.83
3385,NVDAATMIV.U,2019-04-04T00:00:00Z,35.51
3386,NVDAATMIV.U,2019-04-05T00:00:00Z,34.08
3387,NVDAATMIV.U,2019-04-08T00:00:00Z,34.88
3388,NVDAATMIV.U,2019-04-09T00:00:00Z,35.35
3389,NVDAATMIV.U,2019-04-10T00:00:00Z,34.13
3390,NVDAATMIV.U,2019-04-11T00:00:00Z,37.93
3391,NVDAATMIV.U,2019-04-12T00:00:00Z,37.22
3392,NVDAATMIV.U,2019-04-15T00:00:00Z,40.49
3393,NVDAATMIV.U,2019-04-16T00:00:00Z,40.05
3394,NVDAATMIV.U,2019-04-17T00:00:00Z,42.46
3395,NVDAATMIV.U,2019-04-18T00:00:00Z,40.54
3396,NVDAATMIV.U,2019-04-18T00:00:00Z,40.54
3397,NVDAATMIV.U,2019-04-22T00:00:00Z,42.73
3398,NVDAATMIV.U,2019-04-23T00:00:00Z,43.07
3399,NVDAATMIV.U,2019-04-24T00:00:00Z,44.29
3400,NVDAATMIV.U,2019-04-25T00:00:00Z,44.61
3401,NVDAATMIV.U,2019-04-26T00:00:00Z,45.82
3402,NVDAATMIV.U,2019-04-29T00:00:00Z,45.32
3403,NVDAATMIV.U,2019-04-30T00:00:00Z,44.58
3404,NVDAATMIV.U,2019-05-01T00:00:00Z,43.57
3405,NVDAATMIV.U,2019-05-02T00:00:00Z,44.52
3406,NVDAATMIV.U,2019-05-03T00:00:00Z,43.71
3407,NVDAATMIV.U,2019-05-06T00:00:00Z,46.19
3408,NVDAATMIV.U,2019-05-07T00:00:00Z,52.71
3409,NVDAATMIV.U,2019-05-08T00:00:00Z,50.84
3410,NVDAATMIV.U,2019-05-09T00:00:00Z,53.51
3411,NVDAATMIV.U,2019-05-10T00:00:00Z,49.74
3412,NVDAATMIV.U,2019-05-13T00:00:00Z,55.11
3413,NVDAATMIV.U,2019-05-14T00:00:00Z,50.29
3414,NVDAATMIV.U,2019-05-15T00:00:00Z,48.08
3415,NVDAATMIV.U,2019-05-16T00:00:00Z,46.43
3416,NVDAATMIV.U,2019-05-17T00:00:00Z,38.09
3417,NVDAATMIV.U,2019-05-20T00:00:00Z,38.63
3418,NVDAATMIV.U,2019-05-21T00:00:00Z,34.86
3419,NVDAATMIV.U,2019-05-22T00:00:00Z,36.25
3420,NVDAATMIV.U,2019-05-23T00:00:00Z,40.76
